name,city,state,address,zip,website,category,public_private,district,lat,lon
LINCOLN LEADERSHIP ACADEMY CHARTER SCHOO,ALLENTOWN,PA,1414 E. CEDAR ST.,18109,https://www.llacslv.org/,OTHER,PUBLIC,LINCOLN LEADERSHIP ACADEMY CS,40.622738,-75.434265
LINCOLN LEARNING CTR,EL RENO,OK,425 MERCY DRIVE,73036,https://www.elrenops.org,ELEMENTARY,PUBLIC,EL RENO,35.50536,-97.95769
LINCOLN LUTHERAN MIDDLE/HIGH SCHOOL,LINCOLN,NE,1100 N 56TH ST,68504,https://www.lincolnlutheran.org/,K-12,PRIVATE,,40.82391,-96.64342
LINCOLN MAGNET SCHOOL,SPRINGFIELD,IL,300 S 11TH ST,62703,https://www.sps186.org/schools/lincolnmagnet/,MIDDLE,PUBLIC,SPRINGFIELD SCHOOL DISTRICT 186,39.79872,-89.640144
LINCOLN MARTI COMMUNITY AGENCY 43,MIAMI,FL,890 SW 143RD AVE,33184,http://www.lincolnmarti.com/,ELEMENTARY,PRIVATE,,25.759329,-80.42739
LINCOLN MEMORIAL ACADEMY,PALMETTO,FL,305 17TH ST E,34221,http://www.lmatrojans.org,,PUBLIC,MANATEE,27.52682,-82.56196
LINCOLN MEMORIAL ELEM,CANEY,KS,201 E FIRST,67333,https://www.caney.com,ELEMENTARY,PUBLIC,CANEY VALLEY,37.015446,-95.93201
LINCOLN MEMORIAL UNIVERSITY,HARROGATE,TN,6965 CUMBERLAND GAP PKWY,37752,www.lmunet.edu,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,36.580063,-83.659424
LINCOLN MEMORIAL UNIVERSITY - ALCOA CAMPUS,ALCOA,TN,234 E. HOWE STREET,37701,https://www.lmunet.edu/academics/extended-learning-sites,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,35.78016,-83.979065
LINCOLN MEMORIAL UNIVERSITY - CHATTANOOGA CAMPUS,CHATTANOOGA,TN,4501 AMNICOLA HWY,37406,https://www.lmunet.edu/academics/extended-learning-sites,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,35.10032,-85.2385
LINCOLN MEMORIAL UNIVERSITY - CORBIN CAMPUS,CORBIN,KY,1 TRILLIUM WAY,40701,https://www.lmunet.edu/academics/extended-learning-sites,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,36.923096,-84.11957
LINCOLN MEMORIAL UNIVERSITY - EWING CAMPUS,EWING,VA,203 DEBUSK FARM DRIVE,24248,https://www.lmunet.edu/academics/extended-learning-sites,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,36.634712,-83.4844
LINCOLN MEMORIAL UNIVERSITY - KINGSPORT CAMPUS,KINGSPORT,TN,300 W. MARKET STREET,37660,https://www.lmunet.edu/academics/extended-learning-sites/kingsport-tennessee,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,36.548023,-82.56305
LINCOLN MEMORIAL UNIVERSITY - KNOXVILLE- DUNCAN SCHOOL OF LAW CAMPUS,KNOXVILLE,TN,601 WEST SUMMIT HILL DRIVE,37920,https://law.lmunet.edu/,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,35.965252,-83.92311
LINCOLN MEMORIAL UNIVERSITY - KNOXVILLE-CEDAR BLUFF CAMPUS,KNOXVILLE,TN,421 PARK 40 NORTH BLVD,37923,https://www.lmunet.edu/academics/extended-learning-sites/knoxville-cedar-bluff-tennessee,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,35.9217,-84.09548
LINCOLN MEMORIAL UNIVERSITY - KNOXVILLE-PHYSICIANS REGIONAL MEDICAL CENTER CAMPUS,KNOXVILLE,TN,900 E. OAK HILL AVENUE,37917,https://www.lmunet.edu/academics/extended-learning-sites,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",,,35.992416,-83.92674
LINCOLN MIDDLE,ALAMEDA,CA,1250 FERNSIDE BLVD.,94501,http://lms.alamedausd.ca.schoolloop.com,MIDDLE,PUBLIC,PRAIRIE SEEDS ACADEMY,37.752834,-122.231476
LINCOLN MIDDLE,EL PASO,TX,500 MULBERRY AVE,79932,http://lincoln.episd.org,MIDDLE,PUBLIC,EL PASO INDEPENDENT SCHOOL DISTRICT,31.853182,-106.59505
LINCOLN MIDDLE,KENOSHA,WI,6729 18TH AVE,53143,https://www.kusd.edu,MIDDLE,PUBLIC,KENOSHA SCHOOL DISTRICT,42.572315,-87.83039
LINCOLN MIDDLE,LA CROSSE,WI,510 9TH ST S,54601,https://www.lacrosseschools.org,MIDDLE,PUBLIC,LA CROSSE SCHOOL DISTRICT,43.80609,-91.244995
LINCOLN MIDDLE,MCALLEN,TX,1601 N 27TH ST,78501,http://lincoln.mcallenisd.org,MIDDLE,PUBLIC,MCALLEN INDEPENDENT SCHOOL DISTRICT,26.220476,-98.249
LINCOLN MIDDLE,MILWAUKEE,WI,820 E KNAPP ST,53202,https://www.milwaukee.k12.wi.us,MIDDLE,PUBLIC,MILWAUKEE SCHOOL DISTRICT,43.04767,-87.90151
LINCOLN MIDDLE,OCEANSIDE,CA,2000 CALIFORNIA ST.,92054,http://lms.oside.us/,MIDDLE,PUBLIC,BETTENDORF COMMUNITY SCHOOL DISTRICT,33.189808,-117.35044
LINCOLN MIDDLE,PORT ARTHUR,TX,1023 ABE LINCOLN AVE,77640,http://www.paisd.org/schools/wilsontechnology/home.htm,MIDDLE,PUBLIC,PORT ARTHUR INDEPENDENT SCHOOL DISTRICT,29.865942,-93.94964
LINCOLN MIDDLE,RIO RANCHO,NM,2287 LEMA RD SE,87124,https://lincoln.rrps.net/,MIDDLE,PUBLIC,RIO RANCHO PUBLIC SCHOOLS,35.256744,-106.685005
LINCOLN MIDDLE,SAN ANGELO,TX,255 LAKE VIEW HEROES DR,76903,http://www.saisd.org/schools/schooldisplay.asp?school_id=29,MIDDLE,PUBLIC,SAN ANGELO INDEPENDENT SCHOOL DISTRICT,31.510984,-100.45332
LINCOLN MIDDLE,SANTA MONICA,CA,1501 CALIFORNIA AVE.,90403,https://www.smmusd.org/lincoln,MIDDLE,PUBLIC,WISCONSIN DEPARTMENT OF CORRECTIONS,34.02938,-118.489815
LINCOLN MIDDLE SCHOOL,BERWYN,IL,6432 16TH ST,60402,https://www.bn98.org/lincoln-middle-school/home,MIDDLE,PUBLIC,BERWYN NORTH SCHOOL DISTRICT 98,41.857635,-87.785286
LINCOLN MIDDLE SCHOOL,CAMBRIDGE CITY,IN,205 PARKWAY DR,47327,https://www.smmusd.org/lincoln,MIDDLE,PUBLIC,WESTERN WAYNE SCHOOLS,39.815704,-85.16732
LINCOLN MIDDLE SCHOOL,CLARKSTON,WA,1945 4TH AVE,99403,http://clarkston.schoolwires.net/lms/site/default.asp,MIDDLE,PUBLIC,CLARKSTON SCHOOL DISTRICT,46.391964,-117.08004
LINCOLN MIDDLE SCHOOL,COTTAGE GROVE,OR,1565 S 4TH ST,97424,http://blogs.slane.k12.or.us/lincoln/,MIDDLE,PUBLIC,SOUTH LANE SCHOOL DISTRICT 45J3,43.78418,-123.06551
LINCOLN MIDDLE SCHOOL,DUNELLEN,NJ,400 DUNELLEN AVENUE,08812,http://dunellenschools.org/dps/Lincoln/,MIDDLE,PUBLIC,DUNELLEN PUBLIC SCHOOL DISTRICT,40.59232,-74.46801
LINCOLN MIDDLE SCHOOL,EDWARDSVILLE,IL,145 WEST ST,62025,http://ecusd7.org/lincoln/,MIDDLE,PUBLIC,EDWARDSVILLE CONSOLIDATED UNIT SCHOOL DISTRICT 7,38.80839,-89.965065
LINCOLN MIDDLE SCHOOL,FORT COLLINS,CO,1600 LANCER DRIVE,80521,https://lcms.lincolncountyschools.org/,MIDDLE,PUBLIC,POUDRE SCHOOL DISTRICT R-1,40.59939,-105.10617
LINCOLN MIDDLE SCHOOL,GREEN RIVER,WY,350 MONROE AVENUE,82935,https://www.swcsd2.org,MIDDLE,PUBLIC,SWEETWATER COUNTY SCHOOL DISTRICT #2,41.509876,-109.46661
LINCOLN MIDDLE SCHOOL,HAWTHORNE,NJ,230 HAWTHORNE AVENUE,07506,https://lms.hawthorne.k12.nj.us/,MIDDLE,PUBLIC,HAWTHORNE PUBLIC SCHOOL DISTRICT,40.951645,-74.14958
LINCOLN MIDDLE SCHOOL,INDIANAPOLIS,IN,5353 W 71ST ST,46268,https://www.smmusd.org/lincoln,MIDDLE,PUBLIC,MSD PIKE TOWNSHIP,39.879936,-86.25162
LINCOLN MIDDLE SCHOOL,KEARNY,NJ,121 BEECH ST,07032,https://lms.hawthorne.k12.nj.us/,MIDDLE,PUBLIC,KEARNY,40.769733,-74.144646
LINCOLN MIDDLE SCHOOL,LINCOLN,AR,107 E SCHOOL ST,72744,https://www.lincolncsd.com,MIDDLE,PUBLIC,LINCOLN SCHOOL DISTRICT,35.955734,-94.421684
LINCOLN MIDDLE SCHOOL,LINCOLN,RI,152 JENCKES HILL ROAD,02865,https://www.lms.lincolnps.org/,MIDDLE,PUBLIC,LINCOLN,41.910366,-71.47359
LINCOLN MIDDLE SCHOOL,MERIDEN,CT,164 CENTENNIAL AVE.,06450,http://www.meriden.k12.ct.us/lincoln/lincoln_web/index.htm,MIDDLE,PUBLIC,MERIDEN SCHOOL DISTRICT,41.53702,-72.824295
LINCOLN MIDDLE SCHOOL,MT PROSPECT,IL,700 W LINCOLN ST,60056,http://ecusd7.org/lincoln/,MIDDLE,PUBLIC,MOUNT PROSPECT SCHOOL DISTRICT 57,42.059998,-87.9475
LINCOLN MIDDLE SCHOOL,OAKLAND,OR,931 OLD TOWN LP,97462,http://www.oakland.k12.or.us/pages/oakland_school_district,MIDDLE,PUBLIC,OAKLAND SCHOOL DISTRICT 1,43.430573,-123.298546
LINCOLN MIDDLE SCHOOL,PALMETTO,FL,305 17TH ST E,34221,http://www.manatee.k12.fl.us,MIDDLE,PUBLIC,MANATEE,27.526793,-82.562065
LINCOLN MIDDLE SCHOOL,PARK RIDGE,IL,200 S LINCOLN AVE,60068,http://ecusd7.org/lincoln/,MIDDLE,PUBLIC,PARK RIDGE CCSD 64,42.007824,-87.84365
LINCOLN MIDDLE SCHOOL,PORTLAND,ME,522 STEVENS AV,04103,https://lincoln.portlandschools.org/,MIDDLE,PUBLIC,PORTLAND PUBLIC SCHOOLS,43.676247,-70.29573
LINCOLN MIDDLE SCHOOL,PULLMAN,WA,315 SE CRESTVIEW,99163,http://www.psd267.org/lms,MIDDLE,PUBLIC,PULLMAN SCHOOL DISTRICT,46.718216,-117.17841
LINCOLN MIDDLE SCHOOL,SCHILLER PARK,IL,9750 SORENG AVE,60176,http://ecusd7.org/lincoln/,MIDDLE,PUBLIC,SCHILLER PARK SCHOOL DISTRICT 81,41.951992,-87.86979
LINCOLN MIDDLE SCHOOL,SHINNSTON,WV,78 JERRY TOTH DR,26431,http://www.harcoboe.net/lincolnmiddleschool/page/home/directions,MIDDLE,PUBLIC,HARRISON COUNTY SCHOOLS,39.376812,-80.34585
LINCOLN MIDDLE SCHOOL,SYRACUSE,NY,1613 JAMES ST,13203,http://www.syracusecityschools.com,MIDDLE,PUBLIC,SYRACUSE CITY SCHOOL DISTRICT,43.065254,-76.12545
LINCOLN MIDDLE SCHOOL,WARREN,MI,22500 FEDERAL AVE,48089,https://www.vdps.net,MIDDLE,PUBLIC,VAN DYKE PUBLIC SCHOOLS,42.459606,-83.02032
LINCOLN MIDDLE SCHOOL,YPSILANTI,MI,8744 WHITTAKER RD,48197,https://lincolnk12.org,MIDDLE,PUBLIC,LINCOLN CONSOLIDATED SCHOOL DISTRICT,42.160862,-83.60918
LINCOLN MS,LANCASTER,PA,1001 LEHIGH AVE,17602,https://sdlancaster.org/explore-our-schools/middle/lincoln-ms/,MIDDLE,PUBLIC,LANCASTER SCHOOL DISTRICT,40.046852,-76.28531
LINCOLN NEW TECH HIGH SCHOOL,LINCOLN,AR,1392 E PRIDEMORE DR,72744,https://www.lincolncsd.com,HIGH,PUBLIC,LINCOLN SCHOOL DISTRICT,35.94658,-94.40551
LINCOLN NORTH HIGH (CONT.),LINCOLN,CA,1081 7TH ST.,95648,,HIGH,PUBLIC,WESTERN PLACER UNIFIED,38.89457,-121.29797
LINCOLN NORTHEAST HIGH SCHOOL,LINCOLN,NE,2635 N 63RD ST,68507,https://lne.lps.org/,HIGH,PUBLIC,LINCOLN PUBLIC SCHOOLS,40.839542,-96.63552
LINCOLN ORCHARD MESA ELEMENTARY SCHOOL,GRAND JUNCTION,CO,2888 B1/2 ROAD,81503,https://lincolnom.d51schools.org/,ELEMENTARY,PUBLIC,MESA COUNTY VALLEY SCHOOL DISTRICT NO. 51,39.041973,-108.51775
LINCOLN PARISH EARLY CHILDHOOD CENTER,RUSTON,LA,801 EAST MISSISSIPPI AVENUE,70270,https://lpecc.lincolnschools.org/,PREKINDERGARTEN,PUBLIC,LINCOLN PARISH,32.53004,-92.6274
LINCOLN PARK ACADEMY,CLEVELAND,OH,3185 W 41ST ST,44109,https://acalincolnp.com/,ELEMENTARY,PUBLIC,LINCOLN PARK ACADEMY,41.467564,-81.71286
LINCOLN PARK ACADEMY,FORT PIERCE,FL,1806 AVENUE I,34950,http://www.stlucie.k12.fl.us/lpa/,HIGH,PUBLIC,ST. LUCIE,27.458952,-80.34313
LINCOLN PARK ELEMENTARY SCHOOL,COLUMBUS,OH,579 E MARKISON AVE,43207,https://www.ccsoh.us/lincolnparkes,ELEMENTARY,PUBLIC,COLUMBUS CITY SCHOOL DISTRICT,39.9302,-82.98028
LINCOLN PARK ELEMENTARY SCHOOL,LINCOLN PARK,NJ,274 PINEBROOK ROAD,07035,https://www.lincolnparkboe.org/3/Home,ELEMENTARY,PUBLIC,LINCOLN PARK SCHOOL DISTRICT,40.91077,-74.286736
LINCOLN PARK ELEMENTARY SCHOOL,MUSKEGON,MI,2951 LEON ST,49441,http://www.monashores.net/lpark,ELEMENTARY,PUBLIC,MONA SHORES PUBLIC SCHOOL DISTRICT,43.199467,-86.29891
LINCOLN PARK ELEMENTARY SCHOOL,PENSACOLA,FL,7600 KERSHAW ST,32534,http://www.ecsd-fl.schoolloop.com,ELEMENTARY,PUBLIC,ESCAMBIA,30.507418,-87.277
LINCOLN PARK ELEMENTARY SCHOOL,PORTLAND,OR,13200 SE LINCOLN ST,97233,https://lp.ddouglas.k12.or.us/,ELEMENTARY,PUBLIC,DAVID DOUGLAS SCHOOL DISTRICT 40,45.5083,-122.52581
LINCOLN PARK ELEMENTARY SCHOOL,SPARKS,NV,201 LINCOLN WAY,89431,https://www.washoeschools.net/lincolnpark,ELEMENTARY,PUBLIC,WASHOE COUNTY SCHOOL DISTRICT,39.5386,-119.74561
LINCOLN PARK HIGH SCHOOL,CHICAGO,IL,2001 N ORCHARD ST,60614,https://lincolnparkhs.org/,HIGH,PUBLIC,CITY OF CHICAGO SCHOOL DISTRICT 299,41.91932,-87.64537
LINCOLN PARK HIGH SCHOOL,LINCOLN PARK,MI,1701 CHAMPAIGN RD,48146,https://lphs.lincolnparkpublicschools.com/,HIGH,PUBLIC,LINCOLN PARK SCHOOL DISTRICT OF THE CITY OF,42.24573,-83.18975
LINCOLN PARK MIDDLE SCHOOL,DULUTH,MN,3215 W 3RD ST,55806,http://lincoln-park.isd709.org/,MIDDLE,PUBLIC,DULUTH PUBLIC SCHOOL DISTRICT,46.687428,-92.21164
LINCOLN PARK MIDDLE SCHOOL,LINCOLN PARK,MI,2800 LAFAYETTE BLVD,48146,https://www.lincolnparkpublicschools.com/,MIDDLE,PUBLIC,LINCOLN PARK SCHOOL DISTRICT OF THE CITY OF,42.24439,-83.1857
LINCOLN PARK MIDDLE SCHOOL,LINCOLN PARK,NJ,90 RYERSON ROAD,07035,https://www.lincolnparkboe.org/1/home,MIDDLE,PUBLIC,LINCOLN PARK SCHOOL DISTRICT,40.934875,-74.29704
LINCOLN PARK PERFORMING ARTS CS,MIDLAND,PA,ONE LINCOLN PARK,15059,http://www.lppacs.org,HIGH,PUBLIC,LINCOLN PARK PERFORMING ARTS CS,40.63562,-80.44954
LINCOLN PARK PRESCHOOL,GRAND JUNCTION,CO,519 18TH STREET,81501,,PREKINDERGARTEN,PUBLIC,SOUTHERN REGIONAL SCHOOL DISTRICT,39.071705,-108.544495
LINCOLN PARK PRESCHOOL AND KINDERGARTEN,CHICAGO,IL,108 W GERMANIA PL,60610,https://www.lppschools.com/,ELEMENTARY,PRIVATE,,41.910545,-87.63211
LINCOLN PARK SCH,BROWNSVILLE,TX,7 ORANGE ST,78521,http://www.bisd.us/lincolnpark/,HIGH,PUBLIC,BROWNSVILLE INDEPENDENT SCHOOL DISTRICT,25.902506,-97.47782
LINCOLN PK-8 SCHOOL,WARREN,OH,2253 ATLANTIC ST NE,44483,http://www.warrenschools.k12.oh.us,ELEMENTARY,PUBLIC,WARREN CITY,41.24793,-80.7865
LINCOLN PLUS HIGH,SAN JOSE,CA,1999 OLIVE ST.,95126,,K-12,PUBLIC,SAN JOSE UNIFIED,37.32853,-121.925
LINCOLN PRAIRIE ELEM SCHOOL,LAKE IN THE HILLS,IL,500 HARVEST GATE,60156,https://www.d300.org/lpes,ELEMENTARY,PUBLIC,CONSOLIDATED UNIT SCHOOL DISTRICT 300,42.17878,-88.3439
LINCOLN PRAIRIE SCHOOL,HOFFMAN ESTATES,IL,500 HILLCREST BLVD,60169,https://lincolnprairie.sd54.org/,ELEMENTARY,PUBLIC,SCHAUMBURG CCSD 54,42.061466,-88.090034
LINCOLN PRE-KINDERGARTEN SCHOOL,TIFFIN,OH,124 OHIO AVE,44883,https://lincoln.tiffincityschools.org/,PREKINDERGARTEN,PUBLIC,TIFFIN CITY SCHOOLS,41.12243,-83.165855
LINCOLN PREPARATORY ACADEMY,CLEVELAND,OH,4215 ROBERT AVE,44109,http://www.lincolnprepschool.org,ELEMENTARY,PUBLIC,CLARENDON INDEPENDENT SCHOOL DISTRICT,41.478703,-81.68679
LINCOLN PREPARATORY SCHOOL,GRAMBLING,LA,407 CENTRAL AVENUE,71245,https://www.lincolnprep.school/,OTHER,PUBLIC,LINCOLN PREPARATORY SCHOOL,32.52189,-92.710686
LINCOLN PRESCHOOL CENTER,POCATELLO,ID,330 OAKWOOD DRIVE,83204,,ELEMENTARY,PUBLIC,POCATELLO DISTRICT,42.87331,-112.474014
LINCOLN PRIMARY,ANACONDA,MT,1601 TAMMANY AVENUE,59711,https://www.blueponyk12.com/domain/21,ELEMENTARY,PUBLIC,ANACONDA ELEM,46.132744,-112.975296
LINCOLN PRIMARY CENTER,SOUTH BEND,IN,1425 E CALVERT ST,46613,http://lincoln.sb.school/,ELEMENTARY,PUBLIC,SOUTH BEND COMMUNITY SCHOOL CORPORATION,41.656017,-86.22631
LINCOLN SAVAGE MIDDLE SCHOOL,GRANTS PASS,OR,8551 NEW HOPE RD,97527,https://www.threerivers.k12.or.us,MIDDLE,PUBLIC,THREE RIVERS/JOSEPHINE COUNTY SCHOOL DISTRICT,42.348434,-123.33478
LINCOLN SCHOOL,AUGUSTA,ME,30 LINCOLN STREET,04330,,ELEMENTARY,PUBLIC,AUGUSTA PUBLIC SCHOOLS,44.312447,-69.78622
LINCOLN SCHOOL,BAKER,MT,10 W CENTER AVENUE,59313,,ELEMENTARY,PUBLIC,BAKER K-12 SCHOOLS,46.3576,-104.27595
LINCOLN SCHOOL,EVANSVILLE,IN,635 LINCOLN AVE,47713,https://lincoln.davis.k12.ut.us/,ELEMENTARY,PUBLIC,EVANSVILLE VANDERBURGH SCHOOL CORPORATION,37.96956,-87.555916
LINCOLN SCHOOL,FAIRVIEW,NJ,140 ANDERSON AVENUE,07022,https://www.nps.k12.nj.us/lin/,MIDDLE,PUBLIC,FAIRVIEW PUBLIC SCHOOL DISTRICT,40.813663,-73.99723
LINCOLN SCHOOL,GLENDIVE,MT,213 SOUTH NOWLAN,59330,http://lincolnschool.net,ELEMENTARY,PUBLIC,GLENDIVE ELEM,47.100246,-104.70887
LINCOLN SCHOOL,GREAT FALLS,MT,624 27TH STREET SOUTH,59405,https://www.lccountymt.gov/education/historic-school-districts/lincoln.html,ELEMENTARY,PUBLIC,GREAT FALLS ELEM,47.49744,-111.26151
LINCOLN SCHOOL,HYRUM,UT,90 S CENTER,84319,http://www.ccsdut.org/lincoln.cfm,ELEMENTARY,PUBLIC,CACHE DISTRICT,41.632538,-111.85592
LINCOLN SCHOOL,LAYTON,UT,591 W 2000 N,84041,http://www.davis.k12.ut.us/143/site/default.asp,ELEMENTARY,PUBLIC,DAVIS DISTRICT,41.08848,-111.97684
LINCOLN SCHOOL,LEOMINSTER,MA,100 DECICCO DRIVE,01453,http://www.leominster.mec.edu,PREKINDERGARTEN,PUBLIC,LEOMINSTER,42.495583,-71.76869
LINCOLN SCHOOL,LINCOLN,MA,6 BALLFIELD ROAD,01773,https://www.lincnet.org,ELEMENTARY,PUBLIC,LINCOLN,42.425175,-71.31383
LINCOLN SCHOOL,LYNDHURST,NJ,281 RIDGE RD,07071,https://www.nps.k12.nj.us/lin/,MIDDLE,PUBLIC,LYNDHURST SCHOOL DISTRICT,40.80907,-74.118484
LINCOLN SCHOOL,MILES CITY,MT,210 SOUTH LAKE AVE,59301,https://www.lccountymt.gov/education/historic-school-districts/lincoln.html,ELEMENTARY,PUBLIC,MILES CITY ELEM,46.40682,-105.840355
LINCOLN SCHOOL,MOUNT VERNON,NY,170 E LINCOLN AVE,10552,https://www.mtvernoncsd.org,ELEMENTARY,PUBLIC,MOUNT VERNON SCHOOL DISTRICT,40.917713,-73.8317
LINCOLN SCHOOL,MUNDELEIN,IL,200 W MAPLE AVE,60060,https://lincoln.elmhurst205.org/,PREKINDERGARTEN,PUBLIC,HAWTHORN CCSD 73,42.275097,-88.00658
LINCOLN SCHOOL,NUTLEY,NJ,301 HARRISON ST,07110,https://www.nutleyschools.org/schools/lincoln,ELEMENTARY,PUBLIC,NUTLEY PUBLIC SCHOOL DISTRICT,40.813465,-74.170685
LINCOLN SCHOOL,OGDEN,UT,1235 N CANFIELD DR,84404,http://www.lces.ogden.k12.ut.us/,ELEMENTARY,PUBLIC,OGDEN CITY DISTRICT,41.281296,-111.96536
LINCOLN SCHOOL,PARSONS,KS,1800 DIRR ST,67357,http://www.vikingnet.net,ELEMENTARY,PUBLIC,PARSONS,37.34616,-95.26286
LINCOLN SCHOOL,PEORIA,IL,700 MARY ST,61603,https://lincoln.elmhurst205.org/,ELEMENTARY,PUBLIC,PEORIA SCHOOL DISTRICT 150,40.70807,-89.57497
LINCOLN SCHOOL,PETOSKEY,MI,616 CONNABLE AVE,49770,https://www.petoskeyschools.org,ELEMENTARY,PUBLIC,PUBLIC SCHOOLS OF PETOSKEY,45.37115,-84.96961
LINCOLN SCHOOL,POMPTON LAKES,NJ,40 MILL STREET,07442,https://www.nps.k12.nj.us/lin/,ELEMENTARY,PUBLIC,POMPTON LAKES SCHOOL DISTRICT,40.992485,-74.28284
LINCOLN SCHOOL,PROVIDENCE,RI,301 BUTLER AVE,02906,https://www.lincolnschool.org/,K-12,PRIVATE,,41.833122,-71.38305
LINCOLN SCHOOL,RUTHERFORD,NJ,414 MONTROSS AVENUE,07070,https://www.nps.k12.nj.us/lin/,ELEMENTARY,PUBLIC,RUTHERFORD SCHOOL DISTRICT,40.82664,-74.11811
LINCOLN SCHOOL,SAINT JOSEPH,MI,1102 ORCHARD AVE,49085,https://www.sjschools.org,ELEMENTARY,PUBLIC,ST. JOSEPH PUBLIC SCHOOLS,42.093544,-86.47875
LINCOLN SCHOOL,SALT LAKE CITY,UT,450 E 3700 S,84115,http://www.graniteschools.org/el/lincoln/,ELEMENTARY,PUBLIC,GRANITE DISTRICT,40.690273,-111.87907
LINCOLN SCHOOL,SAULT SAINTE MARIE,MI,810 EAST 5TH AVE,49783,http://sault.eup.k12.mi.us/lincolnes,ELEMENTARY,PUBLIC,SAULT STE. MARIE AREA SCHOOLS,46.48668,-84.34225
LINCOLN SCHOOL,SCOTIA,NY,40 ALBION ST,12302,https://www.scotiaglenvilleschools.org,ELEMENTARY,PUBLIC,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,42.834553,-73.96674
LINCOLN SCHOOL,SOUTH HAVEN,MI,500 ELKENBURG ST,49090,https://www.lincolnk12.org/,ELEMENTARY,PUBLIC,SOUTH HAVEN PUBLIC SCHOOLS,42.391487,-86.27328
LINCOLN SCHOOL (APHASIA),SOUTH PASADENA,CA,335 EL CENTRO ST.,91030,,,PUBLIC,LOS ANGELES COUNTY SPECIAL EDUCATION,34.113285,-118.16678
LINCOLN SCHOOL ALOP,JOLIET,IL,960 ROYCE AVE,60432,https://www.lincolnroe56.org/index.php/alop,HIGH,PUBLIC,WILL ROE,41.54215,-88.06797
LINCOLN SCHOOL ANNEX,FAIRVIEW,NJ,130 HAMILTON AVENUE,07022,https://fairviewps.org/schools/lincoln-school-annex/,ELEMENTARY,PUBLIC,FAIRVIEW PUBLIC SCHOOL DISTRICT,40.813026,-73.99691
LINCOLN SCHOOL OF EARLY LEARNING,COQUILLE,OR,1366 N GOULD ST,97423,https://www.coquille.k12.or.us,ELEMENTARY,PUBLIC,COQUILLE SCHOOL DISTRICT 8,43.187138,-124.18292
LINCOLN SCHOOL OF SCIENCE AND TECHNOLOGY,CANON CITY,CO,420 MYRTLE AVENUE,81212,http://www.lincolnelementary.org,ELEMENTARY,PUBLIC,FREMONT RE-1,38.432507,-105.23851
LINCOLN SCHOOL RSSP,JOLIET,IL,960 ROYCE AVE,60432,https://www.lincolnroe56.org/,SECONDARY,PUBLIC,WILL ROE,41.532032,-88.082825
LINCOLN SCHOOL TAOEP,JOLIET,IL,960 ROYCE AVE,60432,https://www.lincolnroe56.org/,HIGH,PUBLIC,WILL ROE,41.532047,-88.08294
LINCOLN SECONDARY,ESKO,MN,2 E HIGHWAY 61,55733,http://www.esko.k12.mn.us,HIGH,PUBLIC,ESKO PUBLIC SCHOOL DISTRICT,46.70587,-92.36221
LINCOLN SECONDARY,LAKE CITY,MN,300 S GARDEN STREET,55041,https://www.lake-city.k12.mn.us/,HIGH,PUBLIC,LAKE CITY PUBLIC SCHOOL DISTRICT,44.444775,-92.267105
LINCOLN SENIOR HIGH,SAN DIEGO,CA,150 SOUTH 49TH ST.,92113,https://www.sandiegounified.org/schools/lincoln,HIGH,PUBLIC,SAN DIEGO UNIFIED,32.696804,-117.08946
LINCOLN SENIOR HIGH,THIEF RIVER FALLS,MN,101 KNIGHT AVE S,56701,https://www.trf.k12.mn.us,HIGH,PUBLIC,THIEF RIVER FALLS SCHOOL DISTRICT,48.11667,-96.18374
LINCOLN SENIOR HIGH SCHOOL,LINCOLN,RI,135 OLD RIVER ROAD,02865,https://www.lhs.lincolnps.org/,HIGH,PUBLIC,LINCOLN,41.93684,-71.450905
LINCOLN SENIOR HIGH SCHOOL,YPSILANTI,MI,7425 WILLIS RD,48197,https://www.lincolnk12.org,HIGH,PUBLIC,LINCOLN CONSOLIDATED SCHOOL DISTRICT,42.158733,-83.61125
LINCOLN SOUTHEAST HIGH SCHOOL,LINCOLN,NE,2930 S 37TH ST,68506,https://lse.lps.org/,HIGH,PUBLIC,LINCOLN PUBLIC SCHOOLS,40.78317,-96.66708
LINCOLN SPECIAL SCHOOL,PALM DESERT,CA,74150 RUTELEDGE WAY,92260,,,PUBLIC,RIVERSIDE COUNTY OFFICE OF EDUCATION,33.734016,-116.37172
LINCOLN SR HIGH SCHOOL,CAMBRIDGE CITY,IN,215 E PARKWAY DR,47327,https://www.lincolnhs.org/,HIGH,PUBLIC,WESTERN WAYNE SCHOOLS,39.815678,-85.165825
