ccn,name,state,city,homepage,cdm_indirect_url,cdm_url
45108E,CASA BLANCA HOSP,TX,DALLAS,,,
45116E,JONES CHILDRENS HAVEN HOSP,TX,DALLAS,,,
45117E,TEXAS CLINIC HOSP,TX,DALLAS,https://texasclinic.com/,,
45118E,SHRINERS HOSP FOR CRIPPLED CHILDREN,TX,GALVESTON,,,
45121E,SAINTS HOSP,TX,SAN ANTONIO,,,
451301,REAGAN MEMORIAL HOSPITAL,TX,BIG LAKE,https://www.reaganhealth.com/,,
392028,CURAHEALTH PITTSBURGH,PA,OAKDALE,https://pamhealth.com/,,
370089,NORTHEASTERN HEALTH SYSTEM,OK,TAHLEQUAH,https://www.ihs.gov/oklahomacity/healthcarefacilities/nths/,,
37009F,FEDERAL REFORMATORY HOSP,OK,EL RENO,https://oklahoma.gov/doc/facilities/state-institutions/oklahoma-state-reformatory.html,,
451318,STONEWALL MEMORIAL HOSPITAL DISTRICT,TX,ASPERMONT,https://www.stonewallhospital.org/,,
37010F,US ARMY HOSP,OK,FORT SILL,,,
370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,OK,SALLISAW,https://nhssequoyah.com/,,
451328,RICELAND MEDICAL CENTER,TX,WINNIE,https://www.ricelandhealthcare.com/,,
451329,RANKIN HOSPITAL MEDICAL CLINIC,TX,RANKIN,https://www.rankinhospital.org/,,
45132E,ELMWOOD SANATORIUM,TX,FORT WORTH,,,
451333,MARTIN COUNTY HOSPITAL DISTRICT,TX,STANTON,https://www.martincountyhospital.org/,,
37012F,VA HOSP,OK,MUSKOGEE,https://www.va.gov/eastern-oklahoma-health-care/,,
451337,W J MANGOLD MEMORIAL HOSPITAL,TX,LOCKNEY,https://www.mangoldmemorial.org/,,
37013F,US AIR FORCE HOSP,OK,OKLAHOMA CITY,,,
37014F,VA HOSP,OK,OKLAHOMA CITY,https://www.va.gov/oklahoma-city-health-care/,,
37015F,US PUBLIC HEALTH SERVICE INDIAN HOSP,OK,TAHLEQUAH,,,
451342,MITCHELL COUNTY HOSPITAL DISTRICT,TX,COLORADO CITY,https://mitchellcountyhospital.com/,https://mitchellcountyhospital.com/hospital-charges/,
370166,WAGONER COMMUNITY HOSPITAL,OK,WAGONER,https://www.wagonerhospital.com/,,
451346,YOAKUM COMMUNITY HOSPITAL,TX,YOAKUM,https://www.yoakumhospital.org/,,
37016F,US PUBLIC HEALTH SERVICE INDIAN HOSP,OK,TALIHINA,https://www.ihs.gov/,,
370170,LAWTON INDIAN HOSPITAL,OK,LAWTON,https://www.ihs.gov/oklahomacity/healthcarefacilities/lawton/,,
370171,W W HASTINGS INDIAN HOSPITAL,OK,TAHLEQUAH,https://health.cherokee.org/health-center-and-hospital-locations/inpatient-care/,,
370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,OK,TALIHINA,https://www.choctawnation.com/about/health/,,
451351,LYNN COUNTY HOSPITAL DISTRICT,TX,TAHOKA,https://lchdhealthcare.org/,,
370173,CLAREMORE INDIAN HOSPITAL,OK,CLAREMORE,https://www.ihs.gov/oklahomacity/healthcarefacilities/claremore/,,
393304,CHILDREN'S HOME OF PITTSBURGH,PA,PITTSBURGH,https://www.childrenshomepgh.org/,,
451377,REEVES COUNTY HOSPITAL DISTRICT,TX,PECOS,https://www.reevesregional.com/,,
451393,CROCKETT MEDICAL CENTER,TX,CROCKETT,https://www.crockettmedicalcenter.com/,,
45145E,MEDICAL ARTS CLINIC HOSP,TX,BIG SPRING,https://medicalartshospital.org/,,
45146E,SINTON HOSP,TX,SINTON,,,
45159E,"DEVEREUX FOUNDATION,THE",TX,VICTORIA,https://www.devereux.org/site/SPageServer/,,
45161E,JACKSON CLINIC HOSP,TX,TERRELL,https://www.jacksonclinic.com/physicians,,
45164E,BUROW CLINIC HOSP,TX,KILLEEN,,,
45165E,PARK NORTH GENERAL HOSP,TX,SAN ANTONIO,,,
45168E,WYLIE HOSP,TX,WYLIE,https://www.mymercymedical.com/,,
45170E,SCHICK HOSP,TX,FORT WORTH,,,
45185E,REAGAN MEMORIAL HOSPITAL,TX,BIG LAKE,https://www.reaganhealth.com/,,
40015E,EL BUEN PASTOR,PR,ARECIBO,https://www.centrobuenpastor.org/,,
40024E,REHABILITATION CENTER,PR,RIO PIEDRAS,,,
403027,MULTY MEDICAL FACILITIES CORPORATION,PR,SAN JUAN,,,
403301,UNIVERSITY PEDIATRIC HOSPITAL,PR,SAN JUAN,https://www.fundacionhospitalpediatrico.org/,,
404005,SAN JUAN CAPESTRANO  HOSPITAL INC,PR,RIO PIEDRAS,https://www.sanjuancapestrano.com/,,
404009,CENTRO DE SALUD CONDUCTUAL MENONITA-CIMA,PR,AIBONITO,,,
409800,AUXILIO MUTUO HOSP TRANSPLANT,PR,HATO REY,,,
370178,MEMORIAL HOSPITAL,OK,STILWELL,https://stilwellmemorial.com/,,
370180,CHICKASAW NATION MEDICAL CENTER,OK,ADA,https://www.chickasaw.net/,,
37018F,US AIR FORCE HOSP,OK,ALTUS,,,
370190,"SOUTHWESTERN REGIONAL MEDICAL CENTER, INC",OK,TULSA,,,
41001F,US NAVAL HOSP,RI,NEWPORT,,,
41002F,VA HOSP,RI,PROVIDENCE,https://www.va.gov/providence-health-care/,,
41004F,US NAVAL HOSP,RI,QUONSET POINT,,,
41005F,VETERANS AFFAIRS MEDICAL CENTER,RI,PROVIDENCE,https://www.va.gov/providence-health-care/,,
37019F,US PUBLIC HEALTH SERVICE INDIAN HOSP,OK,CLINTON,https://www.ihs.gov/,,
37020F,US PUBLIC HEALTH SERVICE INDIAN HOSP,OK,CLAREMORE,https://www.ihs.gov/,,
370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,OK,OKLAHOMA CITY,https://www.southwestortho.com/,,
37021F,US PUBLIC HEALTH SERVICE INDIAN HOSP,OK,LAWTON,,,
394001,NORRISTOWN STATE HOSPITAL,PA,NORRISTOWN,https://www.dhs.pa.gov/Services/Assistance/Pages/Norristown-State-Hospital.aspx,,
370241,PHYSICIANS SURGICAL CENTER,OK,MOORE,https://pscnorman.com/,,
370243,PAULS VALLEY HOSPITAL,OK,PAULS VALLEY,,,
37027E,ERICK HOSP,OK,ERICK,,,
37032E,EASTERN STATE HOSP,OK,VINITA,,,
37036E,OKLAHOMA CEREBRAL PALSY CENTER,OK,NORMAN,https://www.mycerebralpalsychild.org/,,
37037E,LYNN-ANN CONV HOSP,OK,GROVE,,,
37048E,ENID STATE SCHOOL,OK,ENID,https://oklahoma.gov/okdhs/services/dd/history.html,,
371300,ATOKA COUNTY MEDICAL CENTER,OK,ATOKA,https://www.atokamedicalcenter.org/,https://www.atokamedicalcenter.org/visitors-patients/,
371301,PRAGUE REGIONAL MEMORIAL HOSPITAL,OK,PRAGUE,https://prague.hospital/,,
420057,MCLEOD MEDICAL CENTER - DARLINGTON,SC,DARLINGTON,https://www.mcleodhealth.org/,https://www.mcleodhealth.org/about-us/price-transparency/,
371303,ROGER MILLS MEMORIAL HOSPITAL,OK,CHEYENNE,http://www.rmmhonline.com/,,
420066,LAKE CITY COMMUNITY HOSPITAL,SC,LAKE CITY,,,
420089,EAST COOPER MEDICAL CENTER,SC,MOUNT PLEASANT,https://www.eastcoopermedctr.com/,,
42009F,US NAVAL HOSP,SC,BEAUFORT,https://beaufort.tricare.mil/,,
394004,DANVILLE STATE HOSPITAL,PA,DANVILLE,https://www.dhs.pa.gov/Services/Assistance/Pages/Danville.aspx,,
394012,CLARKS SUMMIT STATE HOSPITAL,PA,CLARKS SUMMIT,https://www.dhs.pa.gov/Services/Assistance/Pages/Clarks-Summit.aspx,,
394014,WERNERSVILLE STATE HOSPITAL,PA,WERNERSVILLE,https://www.dhs.pa.gov/Services/Assistance/Pages/Wernersville-State-Hospital.aspx,,
394016,WARREN STATE HOSPITAL,PA,NORTH WARREN,https://www.dhs.pa.gov/Services/Assistance/Pages/Warren-State-Hospital.aspx,,
394026,TORRANCE STATE HOSPITAL,PA,TORRANCE,https://www.dhs.pa.gov/Services/Assistance/Pages/Torrance-State-Hospital.aspx,,
42010F,US NAVAL HOSP,SC,CHARLESTON,,,
394033,MONTGOMERY COUNTY EMERGENCY SERVICE,PA,NORRISTOWN,http://mces.org/WordPress/,,
420111,SURGERY CENTER OF CHARLESTON,SC,CHARLESTON,https://charlestonsurgerycenter.com/,,
42011F,JENNINGS BRYAN DORN VA MEDICAL CENTER,SC,COLUMBIA,https://www.va.gov/columbia-south-carolina-health-care/,,
42012F,US ARMY HOSP,SC,COLUMBIA,https://moncrief.tricare.mil/,,
42013F,US AIR FORCE HOSP,SC,MYRTLE BEACH,https://charleston.tricare.mil/,,
42014F,US AIR FORCE HOSP,SC,SUMTER,,,
42029F,RALPH H JOHNSON VA MEDICAL CENTER,SC,CHARLESTON,https://www.va.gov/charleston-health-care/,,
394047,KIDSPEACE ORCHARD HILLS CAMPUS,PA,OREFIELD,https://www.kidspeace.org/,,
42030F,US NAVAL HOSPITAL,SC,NORTH CHARLESTON,,,
421300,ALLENDALE COUNTY HOSPITAL,SC,FAIRFAX,https://www.achospital.org/,,
394054,EAST END BEHAVIORAL HEALTH HOSPITAL,PA,PITTSBURGH,https://www.provenance-health.com/,,
424011,PATRICK B HARRIS PSYCHIATRIC HOSPITAL,SC,ANDERSON,https://www.patrickbharris.com/,,
424013,THE WILLIAM J MCCORD ADOLESCENT TREATMENT FACILITY,SC,ORANGEBURG,https://www.tccada.com/,,
45186E,VETERANS ADMINISTRATION HOSPITAL,TX,DALLAS,,,
45187E,CROCKETT COUNTY HOSP,TX,OZONA,https://www.crockettmedicalcenter.com/,,
45189E,DICKERSON MEMORIAL HOSPITAL,TX,JASPER,https://embryhealth.com/,,
45190E,ST LUKE'S COMMUNITY MEDICAL CENTER,TX,THE WOODLANDS,https://www.stlukeshealth.org/,,
451990,"LEAVES,THE",TX,RICHARDSON,https://www.theleaves.org/,,
43001F,U S AIR FORCE HOSP,SD,ELLSWORTH AFB,https://www.military.com/,,
43002F,V A BLACK HILLS HEALTH CARE,SD,FORT MEADE,https://www.va.gov/black-hills-health-care/locations/fort-meade-va-medical-center/,,
43005F,SIOUX FALLS V A MEDICAL CENTER,SD,SIOUX FALLS,https://www.va.gov/sioux-falls-health-care/,,
430083,PHS INDIAN HOSPITAL AT EAGLE BUTTE,SD,EAGLE BUTTE,https://www.ihs.gov/greatplains/healthcarefacilities/cheyenneriver/,,
430084,PHS INDIAN HOSPITAL AT ROSEBUD,SD,ROSEBUD,https://www.ihs.gov/greatplains/healthcarefacilities/rosebud/,,
452028,KINDRED HOSPITAL-TARRANT COUNTY,TX,ARLINGTON,https://www.kindredhospitals.com/,,
400001,PRESBYTERIAN COMMUNITY HOSP,PR,SAN JUAN,https://www.presbypr.com/,,
400005,HIMA SAN PABLO HUMACAO,PR,HUMACAO,https://himasanpablo.com/,,
400010,HOSPITAL GENERAL DE CASTANER,PR,CASTANER,https://www.hgcastaner.com/,,
400011,"HOSPITAL MENONITA HUMACAO, INC",PR,HUMACAO,,,
430098,PINE RIDGE IHS HOSPITAL,SD,PINE RIDGE,https://www.ihs.gov/greatplains/index.cfm/healthcarefacilities/pineridge/,,
431302,AVERA MISSOURI RIVER HEALTH CENTER,SD,GETTYSBURG,https://www.avera.org/,https://www.avera.org/patients-visitors/price-transparency/,
400014,BELLA VISTA HOSPITAL,PR,MAYAGUEZ,http://www.bvhpr.org/,,
400015,SAN JUAN MUNICIPAL HOSPITAL,PR,RIO PIEDRAS,,,
452044,LIFECARE HOSPITALS OF NORTH TEXAS,TX,DALLAS,https://www.lifecare-health.com/dallas,,
400016,AUXILIO MUTUO HOSPITAL,PR,SAN JUAN,https://www.auxiliomutuo.com/,,
400022,HOSPITAL DAMAS INC,PR,PONCE,https://hospitaldamas.com/p/welcome,,
400032,BAYAMON MEDICAL CENTER,PR,BAYAMON,https://www.bayamon-medical.com/,,
40003F,VA HOSP,PR,SAN JUAN,https://www.va.gov/caribbean-health-care/,,
452057,NEXUS SPECIALTY HOSPITAL THE WOODLANDS,TX,THE WOODLANDS,https://nexushealthsystems.com/,,
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,SD,MARTIN,https://www.bennettcountyhospital.com/,,
400048,HOSPITAL MENONITA GUAYAMA,PR,GUAYAMA,,,
400061,HOSPITAL UNIVERSITARIO DE ADULTO,PR,RIO PIEDRAS,https://www.salud.gov.pr/CMS/124,,
400079,HOSP COMUNITARIO BUEN SAMARITANO,PR,AGUADILLA,https://www.hbspr.org/,,
400087,HOSPITAL DR CAYETANO COLL Y TOSTE,PR,ARECIBO,https://metropavia.com/,,
452074,KINDRED HOSPITAL SPRING,TX,HOUSTON,,,
400098,HOSPITAL SAN FRANCISCO,PR,SAN JUAN,https://hospitalsanfranciscopr.com/,,
400103,MAYAGUEZ MEDICAL CENTER DR RAMON EMETERIO BETANCES,PR,MAYAGUEZ,https://www.mayaguezmedical.com/,,
400104,HOSPITAL MENONITA CAGUAS INC,PR,CAGUAS,,,
400105,HOSPITAL UNIVERSITARIO DR RUIZ ARNAU,PR,BAYAMON,,,
400109,HIMA SAN PABLO BAYAMON,PR,BAYAMON,https://himahealth.com/facilities/,,
400111,HOSPITAL SAN CARLOS BORROMEO,PR,MOCA,https://www.hscbmoca.org/,,
400114,MANATI MEDICAL CENTER DR OTERO LOPEZ,PR,MANATI,https://www.manatimedical.com/,,
400115,CENTRO MEDICO WILMA N VAZQUEZ,PR,VEGA BAJA,,,
400120,HIMA SAN PABLO-CAGUAS,PR,CAGUAS,https://himasanpablo.com/,,
400122,PROFESSIONAL HOSPITAL GUAYNABO INC,PR,GUAYNABO,https://professionalhospital.net/,,
400124,CENTRO CARDIOVASCULAR,PR,RIO PIEDRAS,https://www.cardiovascular.pr.gov/,,
400125,HIMA-SAN PABLO FAJARDO,PR,FAJARDO,https://himasanpablo.com/,,
400127,ADMIN DE SERVICIOS MEDICOS  PUERTO RIC,PR,SAN JUAN,https://www.asem.pr.gov/,,
400131,CARIBBEAN MEDICAL CENTER,PR,FAJARDO,https://www.caribbeanmedicalcenter.com/,,
400133,HIMA SAN PABLO CUPEY,PR,SAN JUAN,https://himasanpablo.com/,,
400135,HOSPITAL DEL CENTRO COMPRENSIVO DE CANCER,PR,SAN JUAN,https://www.cccupr.org/hospital/,,
452108,KINDRED HOSPITAL DALLAS CENTRAL,TX,DALLAS,https://www.kindredhospitals.com/,,
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,SD,SISSETON,https://www.cdphealth.com/,,
452110,SAGECREST HOSPITAL  CARROLLTON,TX,CARROLLTON,,,
431383,EAGLE BUTTE INDIAN HEALTH SERVICE HOSPITAL,SD,EAGLE BUTTE,https://www.ihs.gov/greatplains/healthcarefacilities/cheyenneriver/,,
433300,LIFESCAPE,SD,SIOUX FALLS,https://www.lifescapesd.org/,,
434003,SOUTH DAKOTA HUMAN SERVICES CENTER,SD,YANKTON,https://dss.sd.gov/behavioralhealth/hsc/,,
440007,UNITY MEDICAL CENTER,TN,MANCHESTER,https://www.unitymedicalmanchester.com/,,
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,TN,LEXINGTON,https://henderson.health/,,
440029,WILLIAMSON MEDICAL CENTER,TN,FRANKLIN,https://williamsonmedicalcenter.org/,,
453308,OUR CHILDRENS HOUSE,TX,ALLEN,,,
440040,PERRY COMMUNITY HOSPITAL,TN,LINDEN,,,
453309,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,TX,HOUSTON,https://nexushealthsystems.com/,,
454000,BIG SPRING STATE HOSPITAL,TX,BIG SPRING,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/big-spring-state-hospital,,
440059,COOKEVILLE REGIONAL MEDICAL CENTER,TN,COOKEVILLE,https://www.crmchealth.org/,,
454006,TERRELL STATE HOSPITAL,TX,TERRELL,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/terrell-state-hospital,,
454008,NORTH TEXAS STATE HOSPITAL,TX,WICHITA FALLS,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/north-texas-state-hospital,,
454009,RUSK STATE HOSP,TX,RUSK,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/rusk-state-hospital,,
440070,DECATUR COUNTY GENERAL HOSPITAL,TN,PARSONS,,,
454011,SAN ANTONIO STATE HOSPITAL,TX,SAN ANTONIO,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/san-antonio-state-hospital,,
454014,KERRVILLE STATE HOSP,TX,KERRVILLE,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/kerrville-state-hospital,,
454069,AUSTIN LAKES HOSPITAL,TX,AUSTIN,https://austinlakeshospital.com/,,
454084,AUSTIN STATE HOSPITAL,TX,AUSTIN,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/austin-state-hospital,,
454085,DEVEREUX TEXAS TREATMENT NETWORK,TX,LEAGUE CITY,https://www.devereux.org/site/SPageServer/,,
454088,RIO GRANDE STATE CENTER,TX,HARLINGEN,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/rio-grande-state-center,,
454093,SUNRISE CANYON HOSPITAL,TX,LUBBOCK,https://www.starcarelubbock.org/services/mental-health-services/sunrise-canyon-hospital/,,
454100,EL PASO PSYCHIATRIC CENTER,TX,EL PASO,https://www.hhs.texas.gov/services/mental-health-substance-use/state-hospitals/el-paso-psychiatric-center,,
44013F,VETERANS AFFAIRS MEDICAL CENTER,TN,MEMPHIS,https://www.va.gov/memphis-health-care/,,
454118,LONE STAR BEHAVIORAL HEALTH CYPRESS,TX,CYPRESS,https://lonestarbehavioralhealth.com/,,
454119,CARROLLTON SPRINGS,TX,CARROLLTON,https://carrolltonsprings.com/locations/carrollton-tx/,,
440159,DELTA SPECIALTY HOSPITAL,TN,MEMPHIS,https://www.deltaspecialtyhospital.com/,,
44016F,JAMES H QUILLEN VA MEDICAL CENTER,TN,MOUNTAIN HOME,https://www.va.gov/mountain-home-health-care/,,
454125,ROCK PRAIRIE BEHAVIORAL HEALTH,TX,COLLEGE STATION,,,
454129,GEORGETOWN BEHAVIORAL HEALTH INSTITUTE,TX,GEORGETOWN,https://www.georgetownbehavioral.com/,,
454131,WESTPARK SPRINGS LLC,TX,RICHMOND,https://westparksprings.com/,,
44017F,TN VALLEY HEALTHCARE SYSTEM ALVIN C YORK,TN,MURFREESBORO,https://www.va.gov/find-locations/?facilityType=health,,
440180,"JELLICO MEDICAL CENTER, INC",TN,JELLICO,https://www.jellicomc.com/,,
454138,GARLAND BEHAVIORAL HOSPITAL,TX,GARLAND,https://garlandbehavioralhospital.com/,,
454139,SUN BEHAVIORAL HOUSTON,TX,HOUSTON,https://sunbehavioral.com/,,
44018F,TN VALLEY HEALTHCARE SYSTEM NASHVILLE,TN,NASHVILLE,https://www.va.gov/tennessee-valley-health-care/locations/nashville-va-medical-center/,,
440237,"CAMPBELL CLINIC SURGERY CENTER, LLC",TN,GERMANTOWN,https://www.campbellclinic.com/,,
459805,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE CT,TX,HOUSTON,,,
442006,CURAHEALTH NASHVILLE,TN,NASHVILLE,,,
444001,MEMPHIS MENTAL HEALTH INSTITUTE,TN,MEMPHIS,https://www.tn.gov/behavioral-health/hospitals/memphis.html,,
444002,MOCCASSIN BEND MENTAL HEALTH INSTITUTE,TN,CHATTANOOGA,https://www.tn.gov/behavioral-health/hospitals/moccasin-bend.html,,
444005,UNITY PSYCHIATRIC CARE-MARTIN,TN,MARTIN,https://www.unitypsych.com/,,
444008,WESTERN MENTAL HEALTH INSTITUTE,TN,BOLIVAR,https://www.tn.gov/behavioral-health/hospitals/western.html,,
444019,UNITY PSYCHIATRIC CARE-CLARKSVILLE,TN,CLARKSVILLE,https://www.unitypsych.com/,,
444021,UNITY PSYCHIATRIC CARE-COLUMBIA,TN,COLUMBIA,https://www.unitypsych.com/,,
444022,TEN BROECK TENNESSEE,TN,COOKEVILLE,https://tenbroeck.com/,,
444024,UNITY PSYCHIATRIC CARE-MEMPHIS,TN,MEMPHIS,https://www.unitypsych.com/,,
444027,CREEKSIDE BEHAVIORAL HEALTH,TN,KINGSPORT,https://creeksidebh.com/,,
52002F,TOMAH VA MEDICAL CENTER,WI,TOMAH,https://www.va.gov/tomah-health-care/,,
444029,PINEWOOD SPRINGS,TN,COLUMBIA,https://pinewoodsprings.com/,,
449805,LEBONHEUR CHILDREN'S MEDICAL TRANSPLANT CENTER,TN,MEMPHIS,https://www.lebonheur.org/,,
52003F,CLEMENT J ZABLOCKI VETERANS AFFAIRS,WI,MILWAUKEE,https://www.va.gov/milwaukee-health-care/,,
450010,UNITED REGIONAL HEALTH CARE SYSTEM,TX,WICHITA FALLS,https://www.unitedregional.org/,,
450018,UNIVERSITY OF TEXAS MEDICAL BRANCH,TX,GALVESTON,https://www.utmbhealth.com/,,
450033,VHS HARLINGEN HOSPITAL COMPANY LLC,TX,HARLINGEN,,,
450055,ROLLING PLAINS MEMORIAL HOSPITAL,TX,SWEETWATER,https://www.rpmh.net/,,
450080,TITUS REGIONAL MEDICAL CENTER,TX,MOUNT PLEASANT,https://www.titusregional.com/,,
450108,CONNALLY MEMORIAL MEDICAL CENTER,TX,FLORESVILLE,https://www.connallymmc.org/,,
52004F,WILLIAM S MIDDLETON MEMORIAL VETERANS HOSPITAL,WI,MADISON,https://www.va.gov/madison-health-care/locations/william-s-middleton-memorial-veterans-hospital/,,
520076,MARSHFIELD MEDICAL CENTER - BEAVER DAM,WI,BEAVER DAM,https://www.bdch.com/,,
520160,THEDACARE REGIONAL MEDICAL CENTER - APPLETON INC,WI,APPLETON,https://directory.thedacare.org/,,
520214,ASCENSION WISCONSIN HOSP MENOMONEE FALLS CAMPUS,WI,MENOMONEE FALLS,https://healthcare.ascension.org/,,
521303,THEDACARE MEDICAL CENTER - WILD ROSE INC,WI,WILD ROSE,https://directory.thedacare.org/,,
521342,INDIANHEAD MEDICAL CENTER SHELL LAKE,WI,SHELL LAKE,https://indianheadmedicalcenter.com/,https://indianheadmedicalcenter.com/?page_id=618,
521346,THEDACARE MEDICAL CENTER - SHAWANO INC,WI,SHAWANO,https://directory.thedacare.org/,,
450241,FAITH COMMUNITY HOSPITAL,TX,JACKSBORO,https://www.fchtexas.com/,,
521990,CLEARVIEW HOME CORPORATION,WI,DELAFIELD,https://clearviewhome.org/,https://clearviewhome.org/rate-sheet/,
45035E,TEXAS GULF SULPHUR CO HOSP,TX,NEWGULF,,,
524001,MILWAUKEE COUNTY BEHAVIORAL HEALTH DIVISION,WI,MILWAUKEE,https://county.milwaukee.gov/EN/DHHS/BHD,,
524002,WINNEBAGO MENTAL HEALTH INSTITUTE,WI,WINNEBAGO,https://www.dhs.wisconsin.gov/wmhi/index.htm,,
524008,MENDOTA MENTAL HEALTH INSTITUTE,WI,MADISON,https://www.dhs.wisconsin.gov/mmhi/index.htm,,
524014,BROWN COUNTY COMMUNITY TREATMENT CTR,WI,GREEN BAY,,,
524018,ROGERS MEMORIAL HOSPITAL,WI,OCONOMOWOC,,,
524019,NORWOOD HEALTH CENTER,WI,MARSHFIELD,,,
524025,FOND DU LAC COUNTY ACUTE PSYCH UNIT,WI,FOND DU LAC,,,
524026,WAUKESHA COUNTY MENTAL HEALTH CTR,WI,WAUKESHA,,,
524041,WILLOW CREEK BEHAVIORAL HEALTH,WI,GREEN BAY,https://willowcreekbh.com/,,
524042,MIRAMONT BEHAVIORAL HEALTH,WI,MIDDLETON,https://miramontbh.com/,,
524043,GRANITE HILLS HOSPITAL,WI,MILWAUKEE,https://granitehillshospital.com/,,
53001F,US AIR FORCE HOSP,WY,CHEYENNE,,,
53004F,VA HOSP,WY,CHEYENNE,https://www.va.gov/cheyenne-health-care/,,
53005F,VA HOSP,WY,SHERIDAN,https://www.va.gov/sheridan-health-care/,,
53006E,LAKE HOSP,WY,YELLOWSTONE NATL PARK,,,
53009E,LAKE HOSP,WY,YELLOWSTONE NATIONAL PARK,https://medcor.com/yellowstone/,,
531301,SOUTH BIG HORN COUNTY CRITICAL ACCESS HOSPITAL,WY,BASIN,https://www.trhealth.com/,,
531308,JOHNSON COUNTY HEALTHCARE CENTER,WY,BUFFALO,https://www.jchealthcare.com/,,
531309,NORTH BIG HORN HOSPITAL DISTRICT,WY,LOVELL,https://www.nbhh.com/,,
531311,CROOK COUNTY HOSPITAL,WY,SUNDANCE,https://ccmsd.org/,,
531313,STAR VALLEY HEALTH,WY,AFTON,https://starvalleyhealth.org/,https://starvalleyhealth.org/billing-financial/pricing-charge-information/,
531314,NIOBRARA HEALTH & LIFE CENTER,WY,LUSK,https://niobrarahospital.com/,,
640001,LBJ TROPICAL MEDICAL CENTER,AS,PAGO PAGO,https://lbjtmc.org/,,
65001F,U S NAVAL HOSP,GU,MARIANA ISLANDS,https://guam.tricare.mil/,,
670008,HOUSTON PHYSICIANS' HOSPITAL,TX,WEBSTER,https://www.houstonphysicianshospital.com/,,
713026,BOGALUSA REHABILITATION HOSPITAL,LA,BOGALUSA,https://www.bogalusarehabilitationhospital.com/,,
670046,USMD HOSPITAL  AT FORT WORTH LP,TX,FORT WORTH,https://www.usmd.com/,,
670070,TEXAS SPECIALTY HOSPITAL AT LUBBOCK,TX,LUBBOCK,https://www.fundltc.com/,,
670078,BAPTIST NEIGHBORHOOD HOSPITAL THOUSAND OAKS,TX,SAN ANTONIO,https://www.baptisthealthsystem.com/,https://www.baptisthealthsystem.com/patients/pricing-info-estimates/hospital-pricing-information,
46002F,V A HOSPITAL,UT,SALT LAKE CITY,https://www.va.gov/salt-lake-city-health-care/,,
46003F,U S AIR FORCE HOSP,UT,HILL AIR FORCE BASE,https://hill.tricare.mil/,,
670112,LEGENT ORTHOPEDIC + SPINE,TX,SAN ANTONIO,https://www.legenthealth.com/,,
670118,FIRST TEXAS HOSPITAL,TX,HOUSTON,,,
670124,THE HOSPITALS OF PROVIDENCE HORIZON CITY CAMPUS,TX,HORIZON CITY,https://www.thehospitalsofprovidence.com/,,
670125,TEXAS CENTER FOR INFECTIOUS DISEASE,TX,SAN ANTONIO,https://dshs.texas.gov/tcid/default.shtm,,
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,UT,MURRAY,https://www.toshmd.com/,,
670129,THE HEIGHTS HOSPITAL,TX,HOUSTON,,,
670133,TRUSTED MEDICAL CENTERS MANSFIELD,TX,MANSFIELD,https://www.eroftexas.com/,,
670138,"PARK AMBULATORY SURGERY CENTER, LLC",TX,PLANO,https://parksurgerycenter.com/,,
670139,HURST AMBULATORY SURGERY CENTER,TX,HURST,https://precinctsurgerycenter.com/,https://precinctsurgerycenter.com/transparency-information/,
670140,HUMBLE VASCULAR SURGICAL CENTER,TX,HUMBLE,https://www.humblevascularsurgicalcenter.com/,,
670148,ER KATY,TX,KATY,https://erkaty.com/,,
670150,LIFE SAVERS EMERGENCY ROOM LLC,TX,HOUSTON,https://lifesaverser.com/,,
670151,LIFE SAVERS EMERGENCY ROOM II LLC,TX,HOUSTON,https://lifesaverser.com/,,
670156,SACRED HEART EMERGENCY CENTER,TX,HOUSTON,https://www.sacredheartemergency24.com/,,
670157,"SUN CITY EMERGENCY ROOM, LLC",TX,EL PASO,http://www.suncityer.com/,,
670158,"EMERGENCY CARE OF EAST HOUSTON, LLC",TX,HOUSTON,https://www.vitadox.com/,,
670159,STAR ER,TX,LUBBOCK,https://staremergency.com/,,
670160,"SUN CITY WEST EMERGENCY ROOM, LLC",TX,EL PASO,http://www.suncityer.com/,,
670165,LAKE WOOD EMERGENCY ROOM,TX,DALLAS,http://www.lakewoodemergencyroom.com/,,
670166,EC PLANO LLC,TX,PLANO,,,
