Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna_,Aetna_Better_Health,BCBS_BLUE_CHOICE,BCBS_CAP,HEALTH_PARTNERS_OF_KS__HPK_,Providrs_Care__WPPA_,United_Healthcare
1168651_1,MRA Head w/ Contrast,Inpatient,0610,70545,"Magnetic resonance angiography, head; with contrast material(s)",,0,1142.0000,1142.0000,552.1800,1142.0000,1027.8000,N/A,970.7000,N/A,1084.9000,N/A,1084.9000
1168651_1,MRA Head w/ Contrast,Outpatient,0610,70545,"Magnetic resonance angiography, head; with contrast material(s)",,0,1142.0000,1142.0000,552.1800,1142.0000,1027.8000,662.3600,595.6500,627.0000,1084.9000,552.1800,1084.9000
1168653_1,MRA Head w/o Contrast,Inpatient,0610,70544,"Magnetic resonance angiography, head; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168653_1,MRA Head w/o Contrast,Outpatient,0610,70544,"Magnetic resonance angiography, head; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,557.9600,595.6500,627.0000,913.9000,345.1950,913.9000
1168661_1,MRA Lower Extremity w/ + w/o Bilat,Inpatient,0619,73725,"Magnetic resonance angiography, lower extremity, with or without contrast material(s)",,0,1142.0000,1142.0000,595.6500,1142.0000,1027.8000,N/A,970.7000,N/A,1084.9000,N/A,1084.9000
1168661_1,MRA Lower Extremity w/ + w/o Bilat,Outpatient,0619,73725,"Magnetic resonance angiography, lower extremity, with or without contrast material(s)",,0,1142.0000,1142.0000,595.6500,1142.0000,1027.8000,662.3600,595.6500,627.0000,1084.9000,685.2000,1084.9000
1168679_1,MRA Neck w/ + w/o Contrast,Inpatient,0610,70549,"Magnetic resonance angiography, neck; without contrast material(s), followed by contrast material(s) and further sequences",,0,962.0000,962.0000,552.1800,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168679_1,MRA Neck w/ + w/o Contrast,Outpatient,0610,70549,"Magnetic resonance angiography, neck; without contrast material(s), followed by contrast material(s) and further sequences",,0,962.0000,962.0000,552.1800,962.0000,865.8000,557.9600,595.6500,627.0000,913.9000,552.1800,913.9000
1168681_1,MRA Neck w/ Contrast,Inpatient,0619,70548,"Magnetic resonance angiography, neck; with contrast material(s)",,0,1142.0000,1142.0000,552.1800,1142.0000,1027.8000,N/A,970.7000,N/A,1084.9000,N/A,1084.9000
1168681_1,MRA Neck w/ Contrast,Outpatient,0619,70548,"Magnetic resonance angiography, neck; with contrast material(s)",,0,1142.0000,1142.0000,552.1800,1142.0000,1027.8000,662.3600,595.6500,627.0000,1084.9000,552.1800,1084.9000
1168683_1,MRA Neck w/o Contrast,Inpatient,0610,70547,"Magnetic resonance angiography, neck; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168683_1,MRA Neck w/o Contrast,Outpatient,0610,70547,"Magnetic resonance angiography, neck; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,557.9600,595.6500,627.0000,913.9000,345.1950,913.9000
1168687_1,MRA Pelvis w/ + w/o Contrast,Inpatient,0619,72198,"Magnetic resonance angiography, pelvis, with or without contrast material(s)",,0,962.0000,962.0000,557.9600,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168687_1,MRA Pelvis w/ + w/o Contrast,Outpatient,0619,72198,"Magnetic resonance angiography, pelvis, with or without contrast material(s)",,0,962.0000,962.0000,557.9600,962.0000,865.8000,557.9600,595.6500,627.0000,913.9000,577.2000,913.9000
1168701_1,MRA Upper Extremity w/ + w/o Contrast Bt,Inpatient,0619,73225,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)",,0,1142.0000,1142.0000,595.6500,1142.0000,1027.8000,N/A,970.7000,N/A,1084.9000,N/A,1084.9000
1168701_1,MRA Upper Extremity w/ + w/o Contrast Bt,Outpatient,0619,73225,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)",,0,1142.0000,1142.0000,595.6500,1142.0000,1027.8000,662.3600,595.6500,627.0000,1084.9000,685.2000,1084.9000
1168713_1,MRA Upper Extremity w/ Contrast Left,Inpatient,0619,73225,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)",,0,274.0000,274.0000,158.9200,627.0000,246.6000,N/A,232.9000,N/A,260.3000,N/A,260.3000
1168713_1,MRA Upper Extremity w/ Contrast Left,Outpatient,0619,73225,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)",,0,274.0000,274.0000,158.9200,627.0000,246.6000,158.9200,595.6500,627.0000,260.3000,164.4000,260.3000
1168730_1,MRI Abdomen w/ + w/o Contrast,Inpatient,0610,74183,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s), followed by with contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,N/A,971.1250,N/A,1085.3750,N/A,1085.3750
1168730_1,MRI Abdomen w/ + w/o Contrast,Outpatient,0610,74183,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s), followed by with contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,662.6500,494.9500,521.0000,1085.3750,552.1800,1085.3750
1168732_1,MRI Abdomen w/ Contrast,Inpatient,0610,74182,"Magnetic resonance (eg, proton) imaging, abdomen; with contrast material(s)",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,N/A,971.1250,N/A,1085.3750,N/A,1085.3750
1168732_1,MRI Abdomen w/ Contrast,Outpatient,0610,74182,"Magnetic resonance (eg, proton) imaging, abdomen; with contrast material(s)",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,662.6500,494.9500,521.0000,1085.3750,552.1800,1085.3750
1168734_1,MRI Abdomen w/o Contrast,Inpatient,0619,74181,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168734_1,MRI Abdomen w/o Contrast,Outpatient,0619,74181,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,557.9600,494.9500,521.0000,913.9000,345.1950,913.9000
1168796_1,MRI Brain w/ + w/o Contrast,Inpatient,0611,70553,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material, followed by contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,N/A,971.1250,N/A,1085.3750,N/A,1085.3750
1168796_1,MRI Brain w/ + w/o Contrast,Outpatient,0611,70553,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material, followed by contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,662.6500,494.9500,521.0000,1085.3750,552.1800,1085.3750
1168798_1,MRI Brain w/ Contrast,Inpatient,0611,70552,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); with contrast material(s)",,0,1142.0000,1142.0000,494.9500,1142.0000,1027.8000,N/A,970.7000,N/A,1084.9000,N/A,1084.9000
1168798_1,MRI Brain w/ Contrast,Outpatient,0611,70552,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); with contrast material(s)",,0,1142.0000,1142.0000,494.9500,1142.0000,1027.8000,662.3600,494.9500,521.0000,1084.9000,552.1800,1084.9000
1168800_1,MRI Brain w/o Contrast,Inpatient,0611,70551,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material",,0,962.0000,962.0000,345.1950,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168800_1,MRI Brain w/o Contrast,Outpatient,0611,70551,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material",,0,962.0000,962.0000,345.1950,962.0000,865.8000,557.9600,494.9500,521.0000,913.9000,345.1950,913.9000
1168820_1,MRI Chest w/ + w/o Contrast,Inpatient,0610,71552,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s), followed by contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,N/A,971.1250,N/A,1085.3750,N/A,1085.3750
1168820_1,MRI Chest w/ + w/o Contrast,Outpatient,0610,71552,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s), followed by contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,662.6500,494.9500,521.0000,1085.3750,552.1800,1085.3750
1168822_1,MRI Chest w/ Contrast,Inpatient,0610,71551,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); with contrast material(s)",,0,962.0000,962.0000,494.9500,1072.7700,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168822_1,MRI Chest w/ Contrast,Outpatient,0610,71551,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); with contrast material(s)",,0,962.0000,962.0000,494.9500,1072.7700,865.8000,557.9600,494.9500,521.0000,913.9000,1072.7700,913.9000
1168824_1,MRI Chest w/o Contrast,Inpatient,0619,71550,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1168824_1,MRI Chest w/o Contrast,Outpatient,0619,71550,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,557.9600,494.9500,521.0000,913.9000,345.1950,913.9000
1168852_1,MRI Face Neck Orbit w/ + w/o Contrast,Inpatient,0610,70543,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; without contrast material(s), followed by contrast material(s) and further sequences",,0,1067.0000,1067.0000,494.9500,1067.0000,960.3000,N/A,906.9500,N/A,1013.6500,N/A,1013.6500
1168852_1,MRI Face Neck Orbit w/ + w/o Contrast,Outpatient,0610,70543,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; without contrast material(s), followed by contrast material(s) and further sequences",,0,1067.0000,1067.0000,494.9500,1067.0000,960.3000,618.8600,494.9500,521.0000,1013.6500,552.1800,1013.6500
1168854_1,MRI Face Neck Orbit w/ Contrast,Inpatient,0610,70542,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; with contrast material(s)",,0,899.0000,899.0000,494.9500,899.0000,809.1000,N/A,764.1500,N/A,854.0500,N/A,854.0500
1168854_1,MRI Face Neck Orbit w/ Contrast,Outpatient,0610,70542,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; with contrast material(s)",,0,899.0000,899.0000,494.9500,899.0000,809.1000,521.4200,494.9500,521.0000,854.0500,552.1800,854.0500
1168856_1,MRI Face Neck Orbit w/o Contrast,Inpatient,0610,70540,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; without contrast material(s)",,0,842.5000,842.5000,345.1950,842.5000,758.2500,N/A,716.1250,N/A,800.3750,N/A,800.3750
1168856_1,MRI Face Neck Orbit w/o Contrast,Outpatient,0610,70540,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; without contrast material(s)",,0,842.5000,842.5000,345.1950,842.5000,758.2500,488.6500,494.9500,521.0000,800.3750,345.1950,800.3750
1168988_1,MRI LE Joint w/ + w/o Contrast Bilateral,Inpatient,0610,73723,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material(s), followed by contrast material(s) and further sequences",,0,842.5000,842.5000,488.6500,842.5000,758.2500,N/A,716.1250,N/A,800.3750,N/A,800.3750
1168988_1,MRI LE Joint w/ + w/o Contrast Bilateral,Outpatient,0610,73723,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material(s), followed by contrast material(s) and further sequences",,0,842.5000,842.5000,488.6500,842.5000,758.2500,488.6500,494.9500,521.0000,800.3750,552.1800,800.3750
1168994_1,MRI LE Joint w/ Contrast Bilateral,Inpatient,0610,73722,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; with contrast material(s)",,0,842.5000,842.5000,488.6500,1072.7700,758.2500,N/A,716.1250,N/A,800.3750,N/A,800.3750
1168994_1,MRI LE Joint w/ Contrast Bilateral,Outpatient,0610,73722,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; with contrast material(s)",,0,842.5000,842.5000,488.6500,1072.7700,758.2500,488.6500,494.9500,521.0000,800.3750,1072.7700,800.3750
1169000_1,MRI LE Joint w/o Contrast Bilateral,Inpatient,0610,73721,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material",,0,864.0000,864.0000,345.1950,864.0000,777.6000,N/A,734.4000,N/A,820.8000,N/A,820.8000
1169000_1,MRI LE Joint w/o Contrast Bilateral,Outpatient,0610,73721,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material",,0,864.0000,864.0000,345.1950,864.0000,777.6000,501.1200,494.9500,521.0000,820.8000,345.1950,820.8000
1169006_1,MRI LE Non Joint w/ + w/o Contrast Bilat,Inpatient,0610,73720,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s), followed by contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,N/A,971.1250,N/A,1085.3750,N/A,1085.3750
1169006_1,MRI LE Non Joint w/ + w/o Contrast Bilat,Outpatient,0610,73720,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s), followed by contrast material(s) and further sequences",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,662.6500,494.9500,521.0000,1085.3750,552.1800,1085.3750
1169014_1,MRI LE Non Joint w/ Contrast Left,Inpatient,0610,73719,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; with contrast material(s)",,0,963.0000,963.0000,494.9500,963.0000,866.7000,N/A,818.5500,N/A,914.8500,N/A,914.8500
1169014_1,MRI LE Non Joint w/ Contrast Left,Outpatient,0610,73719,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; with contrast material(s)",,0,963.0000,963.0000,494.9500,963.0000,866.7000,558.5400,494.9500,521.0000,914.8500,552.1800,914.8500
1169018_1,MRI LE Non Joint w/o Contrast Bilat,Inpatient,0610,73718,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s)",,0,864.0000,864.0000,345.1950,864.0000,777.6000,N/A,734.4000,N/A,820.8000,N/A,820.8000
1169018_1,MRI LE Non Joint w/o Contrast Bilat,Outpatient,0610,73718,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s)",,0,864.0000,864.0000,345.1950,864.0000,777.6000,501.1200,494.9500,521.0000,820.8000,345.1950,820.8000
1169024_1,MRI Pelvis w/ + w/o Contrast,Inpatient,0610,72197,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s), followed by contrast material(s) and further sequences",,0,890.0000,890.0000,494.9500,890.0000,801.0000,N/A,756.5000,N/A,845.5000,N/A,845.5000
1169024_1,MRI Pelvis w/ + w/o Contrast,Outpatient,0610,72197,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s), followed by contrast material(s) and further sequences",,0,890.0000,890.0000,494.9500,890.0000,801.0000,516.2000,494.9500,521.0000,845.5000,552.1800,845.5000
1169026_1,MRI Pelvis w/ Contrast,Inpatient,0619,72196,"Magnetic resonance (eg, proton) imaging, pelvis; with contrast material(s)",,0,962.0000,962.0000,494.9500,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1169026_1,MRI Pelvis w/ Contrast,Outpatient,0619,72196,"Magnetic resonance (eg, proton) imaging, pelvis; with contrast material(s)",,0,962.0000,962.0000,494.9500,962.0000,865.8000,557.9600,494.9500,521.0000,913.9000,552.1800,913.9000
1169028_1,MRI Pelvis w/o Contrast,Inpatient,0610,72195,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1169028_1,MRI Pelvis w/o Contrast,Outpatient,0610,72195,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s)",,0,962.0000,962.0000,345.1950,962.0000,865.8000,557.9600,494.9500,521.0000,913.9000,345.1950,913.9000
1169050_1,MRI Spine Cervical w/ + w/o Contrast,Inpatient,0612,72156,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; cervical",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,N/A,971.1250,N/A,1085.3750,N/A,1085.3750
1169050_1,MRI Spine Cervical w/ + w/o Contrast,Outpatient,0612,72156,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; cervical",,0,1142.5000,1142.5000,494.9500,1142.5000,1028.2500,662.6500,494.9500,521.0000,1085.3750,552.1800,1085.3750
1169052_1,MRI Spine Cervical w/ Contrast,Inpatient,0612,72142,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; with contrast material(s)",,0,962.0000,962.0000,494.9500,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
1169052_1,MRI Spine Cervical w/ Contrast,Outpatient,0612,72142,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; with contrast material(s)",,0,962.0000,962.0000,494.9500,962.0000,865.8000,557.9600,494.9500,521.0000,913.9000,552.1800,913.9000
1169054_1,MRI Spine Cervical w/o Contrast,Inpatient,0612,72141,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; without contrast material",,0,962.0000,962.0000,345.1950,962.0000,865.8000,N/A,817.7000,N/A,913.9000,N/A,913.9000
