name,city,state,address,website
STONEBRIDGE MIDDLE SCHOOL,ALLENTOWN,NJ,1252 YARDVILLE-ALLENTOWN ROAD,
BETTY KIEFER ELEMENTARY SCHOOL,RATHDRUM,ID,13898 NORTH SCHOONER STREET,
MCCLELLAN ELEMENTARY SCHOOL,MOUNT VERNON,IL,9475 N IL HWY 148,
WALNUT PARK MID B SCI TECH ENGR AND MATH ACAD,WALNUT PARK,CA,7500 MARBRISA AVE.,
EAST PEORIA HIGH SCHOOL,EAST PEORIA,IL,1401 E WASHINGTON ST,
PEMETIC ELEMENTARY SCHOOL,SOUTHWEST HARBOR,ME,327 MAIN STREET,
COLLINS-MAXWELL MIDDLE/HIGH SCHOOL,MAXWELL,IA,400 METCALF ST.,
PS 8 LUIS BELLIARD,NEW YORK,NY,465 W 167TH ST,
EUREKA MIDDLE SCHOOL,EUREKA,IL,2005 S MAIN ST,
HENRY FORD EARLY COLLEGE,DEARBORN,MI,5101 EVERGREEN RD,
NORTHFIELD COMMUNITY ELEMENTARY SCHOOL,NORTHFIELD,NJ,2000 NEW ROAD,
MILFORD JUNIOR HIGH SCHOOL,MILFORD,OH,5735 PLEASANT HILL RD,
LEBANON SHS,LEBANON,PA,1000 S 8TH ST,
MEMORIAL MIDDLE SCHOOL,POINT PLEASANT,NJ,LAURA HERBERT DR,
ORCUTT JUNIOR HIGH,SANTA MARIA,CA,608 PINAL ST.,
GLEN OAK COMM LEARNING CNTR,PEORIA,IL,2100 N WISCONSIN AVE,
ALBANY HIGH SCHOOL,ALBANY,GA,801 W RESIDENCE AVE,
BATTLE GROUND ELEMENTARY SCHOOL,BATTLE GROUND,IN,303 MAIN ST,
MEDIANIA ALTA ELEMENTAL,LOIZA,PR,CARR 187 KM 5 HM 6 BO MEDIANIA ALTA,
KOOTENAI ELEMENTARY SCHOOL,KOOTENAI,ID,GENERAL DELIVERY,
SAUK CENTRE SECONDARY,SAUK CENTRE,MN,903 STATE RD,
HORRELL HILL ELEMENTARY,HOPKINS,SC,517 HORRELL HILL ROAD,
HUBER RIDGE ELEMENTARY SCHOOL,WESTERVILLE,OH,5757 BUENOS AIRES BLVD,
LARRY MILLER INTERMEDIATE ELEMENTARY SCHOOL,NEW CONCORD,OH,13125 JOHN GLENN SCHOOL RD,
WATSON ELEMENTARY SCHOOL,MASSILLON,OH,515 MARION AVE NW,
MADISON PRE-K,MADISON,OH,1956 RED BIRD RD,
CENTRAL REGION DEAF,SALT LAKE CITY,UT,1655 EAST 3300 SOUTH,
EVIT - ARCADIA HIGH SCHOOL,PHOENIX,AZ,4703 E. INDIAN SCHOOL RD,
GWINNETT SCHOOL OF MATHEMATICS- SCIENCE AND TECHNOLOGY,LAWRENCEVILLE,GA,970 MCELVANEY LN,
HIGHLANDS INTERMEDIATE SCHOOL,PEARL CITY,HI,1460 HOOLAULEA ST,
MACARIA DELA GARZA GORENA EL,EDINBURG,TX,1801 E FREDDY GONZALEZ DR,
SPARTA ALPINE SCHOOL,SPARTA,NJ,151 ANDOVER ROAD,
EARLY INTERVENTION/HOMEBOUND,LEXINGTON,NE,1501 PLUM CREEK PARKWAY,
JOHN KENNEDY MIDDLE GRADE SCHOOL,KANKAKEE,IL,1550 W CALISTA ST,
DUNDEE MIDDLE SCHOOL,DUNDEE,IL,4200 W MAIN ST,
PERRY HIGH SCHOOL,MASSILLON,OH,3737 13TH ST SW,
GRACE SNELL MIDDLE SCHOOL,LOGANVILLE,GA,3800 BRUSHY FORK RD,
STARK COUNTY JUNIOR HIGH SCHOOL,TOULON,IL,PO BOX 659,
EARLY CHILDHOOD,PINE CITY,MN,700 6TH ST S,
GRISSOM ELEMENTARY SCHOOL,MUNCIE,IN,3201 S MACEDONIA AVE,
ASHLEY VALLEY EDUC. CTR.,VERNAL,UT,559 N 1700 W,
RANDOLPH SOUTHERN ELEMENTARY SCH,LYNN,IN,3 REBEL DR,
LOGE ELEMENTARY SCHOOL,BOONVILLE,IN,915 N 4TH ST,
MERCEDES GARCIA DE COLORADO,CATANO,PR,AVE FLOR DEL VALLE FINAL URB LAS VEGAS,
SPRINGFIELD LEARNING ACADEMY,SPRINGFIELD,IL,101 E LAUREL ST,
ANTIOCH COMM HIGH SCHOOL,ANTIOCH,IL,1133 MAIN ST,
VICKERS EL,VICTORIA,TX,708 GLASCOW ST,
MEDFORD SECONDARY,MEDFORD,MN,750 2ND AVE SE,
NORTHERN KY YOUTH DEV CENTER,CRITTENDEN,KY,675 EADS RD,
ALTERNATIVE EDUCATIONAL ACADEMY OF IOSCO COUNTY,EAST TAWAS,MI,1230 EAST US 23,
INDIAN HILL SCHOOL,HOLMDEL,NJ,735 HOLMDEL ROAD,
SU EUGENIO MARIA DE HOSTOS,CAYEY,PR,CARR 14 KM 65 HM 3 BO TOITA,
INDIAN CREEK ELEMENTARY SCHOOL,SHABBONA,IL,301 W CHEROKEE AVE,
BROOKLYN ENVIRONMENTAL EXPLORATION SCHOOL (BEES),BROOKLYN,NY,251 MACDOUGAL ST,
LUBBOCK-COOPER CENTRAL EL,LUBBOCK,TX,4020 135TH ST,
C W WOODBURY MIDDLE SCHOOL,LAS VEGAS,NV,3875 E. HARMON AVE.,
KENNEDY SCHOOL,BUTTE,MT,1000 N EMMETT,
LINCOLN HIGH SCHOOL,LINCOLN,NE,2229 J ST,
PIERCE CITY MIDDLE,PIERCE CITY,MO,300 MYRTLE ST,
WILLIAM SHEPPARD MIDDLE,SAN JOSE,CA,480 ROUGH AND READY RD.,
HOKULANI ELEMENTARY SCHOOL,HONOLULU,HI,2940 KAMAKINI ST,
BINFORD ELEMENTARY SCHOOL,BLOOMINGTON,IN,2300 E SECOND ST,
FOUNDERS ELEMENTARY SCHOOL,DEKALB,IL,821 S 7TH ST,
CARLIN ELEMENTARY SCHOOL,RAVENNA,OH,531 WASHINGTON AVE,
ONEIDA HIGH SCHOOL,ONEIDA,TN,372 NORTH MAIN,
RISE TRANSITIONAL PROGRAM,TRUMBULL,CT,25 OAKVIEW DR,
BOURG ELEMENTARY SCHOOL,BOURG,LA,4413 ST. ANDREW STREET,
MILTON ELEMENTARY SCHOOL,OAK RIDGE,NJ,52 SCHOOLHOUSE ROAD,
BROOKVIEW ELEMENTARY SCHOOL,BROOK PARK,OH,14105 SNOW RD,
PETERSBURG HIGH SCHOOL,PETERSBURG,WV,207 JEFFERSON AVENUE,
GLENWOOD LEADERSHIP ACADEMY,EVANSVILLE,IN,901 SWEETSER AVE,
NEWELLTON ELEMENTARY SCHOOL,NEWELLTON,LA,400 VERONA,
WEST POINT ELEMENTARY SCHOOL,WEST POINT,NE,1200 EAST WASHINGTON,
H BARBARA BOOKER ELEMENTARY SCHOOL,CLEVELAND,OH,2121 W 67TH ST,
STEWARTSVILLE EL SCH,NORTH HUNTINGDON,PA,101 CARPENTER LN,
TABB ELEMENTARY,YORKTOWN,VA,3711 BIG BETHEL RD,
RICHLAND ONE CHARTER MIDDLE COLLEGE,COLUMBIA,SC,316 SOUTH BELTLINE BOULEVARD RICHLAND HALL 132,
P. A. WALSH STEAM ACADEMY,MORGAN HILL,CA,353 W. MAIN AVE.,
BARBOUR TWO-WAY LANG IMMERSION,ROCKFORD,IL,1506 CLOVER AVE,
MOUNT ROCK ELEM SCH,NEWVILLE,PA,47 MOUNT ROCK RD,
LAKEVIEW EL SCH,RIDLEY PARK,PA,333 CONSTITUTION AVE,
LEWISTOWN EL SCH,LEWISTOWN,PA,1 MANOR DRIVE,
GRACE JR/SR HIGH SCHOOL,GRACE,ID,704 SOUTH MAIN STREET,
VENTURE HIGH SCHOOL,COEUR D'ALENE,ID,1619 NORTH 9TH,
POLARIS ELEM CHARTER ACADEMY,CHICAGO,IL,620 N SAWYER AVE,
MANARA ACADEMY,IRVING,TX,8201 TRISTAR DR,
OVERLOOK SCH,ABINGTON,PA,1750 EDGE HILL RD,
PERKINS ELEMENTARY SCHOOL,DES MOINES,IA,4301 COLLEGE,
PS 25 BILINGUAL SCHOOL,BRONX,NY,811 E 149TH ST,
ROGER WILLIAMS MIDDLE,PROVIDENCE,RI,278 THURBERS AVENUE,
GREEN GABLES ELEMENTARY SCHOOL,FEDERAL WAY,WA,32607 47TH AVE SW,
TAMAQUA AREA SHS,TAMAQUA,PA,500 PENN ST,
FRANKLIN ELEMENTARY,SANTA ANA,CA,210 W. CUBBON,
TREUTLEN ELEMENTARY SCHOOL,SOPERTON,GA,7892 GA HIGHWAY 29,
MFL MARMAC HS,MONONA,IA,700 S PAGE ST,
MT. WASHINGTON ELEMENTARY,MOUNT WASHINGTON,KY,9234 HWY 44 E,
WALLAGRASS ELEMENTARY SCHOOL,WALLAGRASS,ME,45 CHURCH ST,
BRANSCOMB ELEMENTARY,LAYTONVILLE,CA,14320 BRANSCOMB RD.,
JOHN DOOLEY ELEMENTARY SCHOOL,HENDERSON,NV,1940 CHICKASAW DRIVE,
NJ REGIONAL DAY SCHOOL - NEWARK,NEWARK,NJ,334 LYONS AVE,
HARDING TOWNSHIP SCHOOL,NEW VERNON,NJ,34 LEES HILL ROAD,
BLACKVILLE-HILDA HIGH,BLACKVILLE,SC,76 ATKINS CIRCLE,
KNIGHTSVILLE ELEMENTARY,SUMMERVILLE,SC,847 ORANGEBURG ROAD,
DUTCH FORK MIDDLE,IRMO,SC,1528 OLD TAMAH ROAD,
SC SCHOOL FOR THE BLIND ELEMENTARY/MIDDLE,SPARTANBURG,SC,355 CEDAR SPRINGS ROAD,
TELPOCHCALLI ELEM SCHOOL,CHICAGO,IL,2832 W 24TH BLVD,
JULESBURG ELEMENTARY SCHOOL,JULESBURG,CO,525 SPRUCE STREET,
OLD TURNPIKE SCHOOL,CALIFON,NJ,171 OLD TURNPIKE ROAD,
MCVS ARTHUR R. SYPEK CENTER,PENNINGTON,NJ,129 BULL RUN ROAD,
HASKELL ELEMENTARY SCHOOL,HASKELL,NJ,973 RINGWOOD AVENUE,
MANCHESTER MIDDLE SCHOOL,AKRON,OH,760 W NIMISILA RD,
FOX RIDGE MIDDLE SCHOOL,AURORA,CO,26301 EAST ARAPAHOE ROAD,
SLOCUM H S,ELKHART,TX,5765 E STATE HWY 294,
KUSER ELEMENTARY SCHOOL,HAMILTON,NJ,70 NEWKIRK AVENUE,
SOLIS-COHEN SOLOMON SCH,PHILADELPHIA,PA,7001 HORROCKS ST,
H S POINT,DEER PARK,TX,301 W P ST,
SHOSHONE HIGH (CONTINUATION),SHOSHONE,CA,OLD STATE HIGHWAY 127,
PERRY HEIGHTS MIDDLE SCHOOL,EVANSVILLE,IN,5800 HOGUE RD,
LUDLOW HIGH SCHOOL,LUDLOW,KY,515 ELM ST,
VARDAMAN HIGH SCHOOL,VARDAMAN,MS,106 W.B. GREGG,
PEARL RIVER CENTRAL HIGH SCHOOL,CARRIERE,MS,7407 HIGHWAY 11,
CLAYTON MIDDLE SCHOOL,CLAYTON,NJ,55 POP KRAMER BLVD,
NORTH COLLEGE HILL ELEMENTARY SCHOOL,NORTH COLLEGE HILL,OH,6955 GRACE AVE,
CORY-RAWSON HIGH SCHOOL,RAWSON,OH,3930 COUNTY ROAD 26,
T. L. HANNA HIGH,ANDERSON,SC,2600 HIGHWAY 81 NORTH,
BELLE MORRIS ELEMENTARY,KNOXVILLE,TN,2308 WASHINGTON PIKE,
WHITE OAK MIDDLE,WHITE OAK,TX,200 S WHITE OAK RD,
SHELBY COUNTY HEADSTART,SHELBYVILLE,KY,279 CHAPEL HILL ROAD,
BERT H FULTON SCHOOL,TINLEY PARK,IL,6601 171ST ST,
SAM E. HILL FAMILY/COMMUNITY CENTER,KNOXVILLE,TN,1725 DELAWARE AVE,
NCI CHARTER SCHOOL WITHOUT WALLS,HOUSTON,TX,6565 ROOKIN ST,
WASHINGTON-HENRY ELEMENTARY,MECHANICSVILLE,VA,9025 WASHINGTON HENRY DRIVE,
NETCONG ELEMENTARY SCHOOL,NETCONG,NJ,26 COLLEGE ROAD,
KAHALUU ELEMENTARY SCHOOL,KANEOHE,HI,47-280 WAIHEE RD,
LIBERATION DIPLOMA PLUS,BROOKLYN,NY,2865 W 19TH ST,
GRAYSON CO J J A E P,DENISON,TX,9501 DYESS ST,
LONETREE SPEC ED UNIT,HARVEY,ND,210 NORTH ST E,
ONAWAY ELEMENTARY SCHOOL,SHAKER HEIGHTS,OH,3115 WOODBURY RD,
FAIRPORT HARDING HIGH SCHOOL,FAIRPORT HARBOR,OH,329 VINE ST,
NUECES CO J J A E P,CORPUS CHRISTI,TX,9760 LA BRANCH,
ASPEN CROSSING ELEMENTARY SCHOOL,CENTENNIAL,CO,4655 S HIMALAYA STREET,
EMILIANO ZAPATA EL,MISSION,TX,9100 N LA HOMA,
PRINCETON ELEMENTARY SCHOOL,LITHONIA,GA,1301 S DESHON RD,
MFL MARMAC ELEMENTARY SCHOOL,MONONA,IA,700 S PAGE ST.,
PLEASANT HILL HIGH SCHOOL,PLEASANT HILL,LA,2601 W 2ND STREET,
CANTON ELEMENTARY,CANTON,GA,712 MARIETTA HWY,
PS 245,BROOKLYN,NY,249 E 17TH ST,
TARRANT COUNTY JJAEP SCHOOL,FORT WORTH,TX,2701 KIMBO RD,
SIXTEENTH AVENUE SCHOOL,ELMWOOD PARK,NJ,73 SIXTEENTH AVENUE,
BENJAMIN BANNEKER ACADEMY,BROOKLYN,NY,71-77 CLINTON AVE,
OAKWOOD TERRACE EL,EULESS,TX,700 RANGER RD,
J W BURKETT EL SCH,MC KEES ROCKS,PA,5501 STEUBENVILLE PIKE,
DACUSVILLE MIDDLE,EASLEY,SC,899 THOMAS MILL ROAD,
MARTIN H S,ARLINGTON,TX,4501 W PLEASANT RIDGE RD,
NORTHWEST CAREER & TECHINCAL ACADEMY ELEMENTARY SCHOOL,LAS VEGAS,NV,8200 W TROPICAL PKWY,
HAVEN MIDDLE SCHOOL,EVANSTON,IL,2417 PRAIRIE AVE,
THE LEARNING CENTER,GULFPORT,MS,1215 CHURCH STREET,
BELMONT HIGH SCHOOL,DAYTON,OH,2615 WAYNE AVE,
KENNETH BURDETT SCHOOL,OGDEN,UT,742 HARRISON BLVD,
LASSITER MIDDLE,LOUISVILLE,KY,8200 CANDLEWORTH DRIVE,
J STERLING MORTON ALTERNATIVE SCH,CICERO,IL,1874 S 54TH AVE,
ADELE HARRISON MIDDLE,SONOMA,CA,1150 BRD.WAY,
JOHN MUIR ELEMENTARY,MODESTO,CA,1215 LUCERNE AVE.,
PASSOW ELEMENTARY SCHOOL,FRANKLIN PARK,IL,2838 CALWAGNER ST,
BLUFFS ELEMENTARY SCHOOL,BLUFFS,IL,PO BOX 230,
PS 158 BAYLARD TAYLOR,NEW YORK,NY,1458 YORK AVE,
NEWTON RAYZOR EL,DENTON,TX,1400 MALONE,
TERRACE PARK ELEMENTARY,MTLK TERRACE,WA,5409 228TH ST SW,
ELKINS POINTE MIDDLE SCHOOL,ROSWELL,GA,11290 ELKINS RD,
JEFFERSON ELEMENTARY SCHOOL,JEROME,ID,600 NORTH FILLMORE STREET,
BAY VIEW ELEMENTARY,NORFOLK,VA,1434 BAY VIEW BLVD,
BROOKLYN LATIN SCHOOL (THE),BROOKLYN,NY,223 GRAHAM AVE,
PS 222-FIRE FIGHTER CHRISTOPHER A SANTORA SCHOOL,JACKSON HEIGHTS,NY,86-15 37TH AVE,
HAMILTON ANDREW SCH,PHILADELPHIA,PA,5640 SPRUCE ST,
SUNNYSIDE ELEMENTARY,MCKENNEY,VA,10203 MELVIN B. ALSBROOKS AVEN,
ELIHU BEARD ELEMENTARY,MODESTO,CA,915 BOWEN AVE.,
NICHOLAS COUNTY CAREER/TECHNICAL CENTER,CRAIGSVILLE,WV,215 MILAM ADDITION ROAD,
MARSH FORK ELEMENTARY,NAOMA,WV,5960 COAL RIVER ROAD,
RUSSELL ELEMENTARY SCHOOL,WARNER ROBINS,GA,101 PATRIOT WAY,
SCIENCE AND TECHNOLOGY ACADEMY: A MOTT HALL SCHOOL,BRONX,NY,250 E 164TH ST,
IRA SCHOOL,IRA,TX,6123 W FM 1606,
RINCON HIGH (CONTINUATION),CARPINTERIA,CA,4698 FOOTHILL RD.,
MANUEL A. SALINAS CREATIVE ARTS ELEMENTARY,SAN BERNARDINO,CA,2699 N. CALIFORNIA ST.,
CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,BROOKLYN,NY,999 JAMAICA AVE,
HEMPHILL MIDDLE SCHOOL,STRASBURG,CO,2100 WAGNER,
JOHN M BARNES ELEM SCHOOL,FLAT ROCK,MI,24925 MEADOWS AVE,
WINSLOW HIGH SCHOOL,WINSLOW,AZ,600 E CHERRY AVE,
VAN WERT ELEMENTARY SCHOOL,ROCKMART,GA,370 ATLANTA HWY,
DESERT SAGE ELEMENTARY SCHOOL,PUEBLO WEST,CO,935 SOUTH PALOMAR DRIVE,
LONE STAR EARLY CHILDHOOD CENTER,NEW BRAUNFELS,TX,2343 W SAN ANTONIO ST,
LOREAUVILLE HIGH SCHOOL,LOREAUVILLE,LA,410 NORTH MAIN STREET,
OLYMPIC PRIMARY CENTER,LOS ANGELES,CA,950 S. ALBANY ST.,
H W SCHULZE EL,SAN ANTONIO,TX,9131 YETT BLVD,
MACARTHUR INTRNTL SPANISH ACAD,HOFFMAN ESTATES,IL,1800 CHIPPENDALE RD,
JEFFERSON ELEMENTARY,FRESNO,CA,202 N. MARIPOSA ST.,
WILLIAMSON COUNTY DETENTION CENTER,GEORGETOWN,TX,1821 SE INNER LOOP,
RUTLAND ELEM SCHOOL,OTTAWA,IL,RR 71 E 3231,
RISE UP ACADEMY AT EGGLESTON,SOUTH BEND,IN,19010 ADAMS RD,
HURLEY ELEMENTARY,LA PUENTE,CA,535 S. DORA GUZMAN AVE.,
AZUSA HIGH,AZUSA,CA,240 N. CERRITOS AVE.,
STARQUEST ACAD RSSP NORTH,JOHNSTON CITY,IL,17428 ROUTE 37,
WESTSIDE HIGH SCHOOL WEST CAMPUS,OMAHA,NE,3504 S 108TH ST,
KEC CENTRAL EFE 170,MALTA,IL,PO BOX 263,
CENTRAL SIERRA ROP,PLACERVILLE,CA,6767 GREEN VALLEY RD.,
SCOTT'S BRANCH MIDDLE,SUMMERTON,SC,9253 ALEX HARVIN HIGHWAY,
JUVENILE JUSTICE AEP,HOUSTON,TX,2525 MURWORTH,
CLAXTON REGIONAL YOUTH DETENTION CENTER,CLAXTON,GA,3609 BILL HODGES RD,
FRANKLIN ELEMENTARY,SAN JOSE,CA,420 TULLY RD.,
SIERRA PARK ELEMENTARY,LOS ANGELES,CA,3170 BUDAU AVE.,
COURREGES (ROCH) ELEMENTARY,FOUNTAIN VALLEY,CA,18313 SANTA CARLOTTA,
GRANITE BAY HIGH,GRANITE BAY,CA,1 GRIZZLY WAY,
ARLANZA ELEMENTARY,RIVERSIDE,CA,5891 RUTLAND AVE.,
CENTRALIA ALTERNATIVE SCHOOL,CENTRALIA,IL,1000 E 3RD ST,
BARNETT ELEMENTARY,RAMONA,CA,23925 COUNA WAY,
LAWRENCE ELEMENTARY,LODI,CA,721 CALAVERAS ST.,
PARKLANE ELEMENTARY,STOCKTON,CA,8405 TAM O'SHANTER DR.,
TOM MATSUMOTO ELEMENTARY,SAN JOSE,CA,4121 MACKIN WOODS LN.,
ADDISON ELEMENTARY,PALO ALTO,CA,650 ADDISON AVE.,
ALMADEN ELEMENTARY,SAN JOSE,CA,1295 DENTWOOD DR.,
LAS PALMAS ELEMENTARY,PATTERSON,CA,624 W. LAS PALMAS AVE.,
LITTLE CHICO CREEK ELEMENTARY,CHICO,CA,2090 AMANDA WAY,
SPALDING DRIVE ELEMENTARY,ATLANTA,GA,130 W SPALDING DR,
OAKVIEW ELEMENTARY SCHOOL,ASHLAND,KY,3111 BLACKBURN AVE,
BROOKS ELEMENTARY SCHOOL,BROOKS,KY,1430 BROOKS HILL ROAD,
SOUTH MIDDLE SCHOOL,BRAINTREE,MA,232 PEACH STREET,
MCCOMBS MIDDLE SCHOOL,DES MOINES,IA,201 SW COUNTY LINE RD,
BAY CITY ACADEMY MADISON ARTS CAMPUS,BAY CITY,MI,400 N MADISON AVENUE,
CENTRAL JUVENILE HALL,LOS ANGELES,CA,1605 E.LAKE AVE.,
PINK SCHOOL,MARSLAND,NE,1022 RIVER RD,
FISD DAEP,FLORESVILLE,TX,335 ALTERNATIVE LN,
EUCALYPTUS ELEMENTARY,HESPERIA,CA,11224 TENTH AVE.,
PLUMAS COUNTY ROP,QUINCY,CA,50 CHURCH ST.,
MAKAWAO ELEMENTARY SCHOOL,MAKAWAO,HI,3542 BALDWIN AVE,
CARRABEC COMMUNITY SCHOOL,NORTH ANSON,ME,56 N MAIN ST,
CRESCENT PARK SCHOOL,BETHEL,ME,19 CRESCENT LANE,
GREENBURGH ELEVEN ELEMENTARY SCHOOL,DOBBS FERRY,NY,1 ECHO HILLS - BETHUNE BLDG #36,
JUNIATA GAP EL SCH,ALTOONA,PA,3365 JUNIATA GAP ROAD,
CENTRAL DAUPHIN SHS,HARRISBURG,PA,437 PIKETOWN ROAD,
SCOTT JOSEPH CAMP,SAUGUS,CA,28700 BOUQUET CANYON RD.,
SPRING CREEK ELEMENTARY - 07,ST FRANCIS,SD,233 YELLOW CLOUD DR,
HUFF CONS ELEMENTARY & MIDDLE SCHOOL,HANOVER,WV,374 LIZARD CREEK ROAD,
HAMLINE ELEM SCHOOL,CHICAGO,IL,4747 S BISHOP ST,
LEWISBURG ELEMENTARY SCHOOL,LEWISBURG,KY,750 STACKER ST,
LINCOLN ELEMENTARY SCHOOL,GRAND ISLAND,NE,805 BEAL ST,
WAVERLY ELEMENTARY SCHOOL,CLEVELAND,OH,1422 W 74TH ST,
WILLIAMS ELEMENTARY,PASADENA,TX,1522 SCARBOROUGH LN,
CLAREMONT MIDDLE,OAKLAND,CA,5750 COLLEGE AVE.,
MAPLE PRIMARY CENTER,LOS ANGELES,CA,3601 S. MAPLE AVE.,
KEALAKEHE ELEMENTARY SCHOOL,KAILUA-KONA,HI,74-5118 KEALAKAA ST,
WOODLAND HIGH SCHOOL,STREATOR,IL,5800 E 3000 NORTH RD,
PRESTONSBURG HIGH SCHOOL,PRESTONSBURG,KY,825 BLACKCAT BOULEVARD,
A J JORDAK ELEMENTARY SCHOOL,MIDDLEFIELD,OH,16000 E HIGH ST # 188,
MIDDLETON HIGH SCHOOL,MIDDLETON,TN,138 FLORIDA AVE,
WALNUT HILL ELEMENTARY,PETERSBURG,VA,300 S BOULEVARD,
FLORENCIO SANTIAGO,COAMO,PR,CALLE JOSE I QUINTON 116 BO PUEBLO,
SANTA BARBARA COUNTY ROP-NORTH,SANTA MARIA,CA,4893 BETHANY LN.,
COILE MIDDLE SCHOOL,ATHENS,GA,110 OLD ELBERTON RD,
WEST MONONA MIDDLE SCH,ONAWA,IA,1314 15TH ST,
JOSEPH J. DAVIES ELEMENTARY SCHOOL,MERAUX,LA,4101 MISTROT DRIVE,
POCAHONTAS COUNTY HIGH SCHOOL,DUNMORE,WV,271 WARRIOR WAY,
KEYSTONE OAKS MS,PITTSBURGH,PA,1002 KELTON AVE,
SU HIGINIO FIGUEROA VILLEGAS,MAUNABO,PR,SECTOR BORDALEZA BO EMAJAGUAS,
GRANITE RIDGE INTERMEDIATE,FRESNO,CA,2770 E. INTERNATIONAL AVE.,
SCHOOL FOR HEARING IMPAIRED,MARION,IL,801 E REEVES ST,
PS 59 BEEKMAN HILL INTERNATIONAL,NEW YORK,NY,231-249 E 56TH ST,
GILBERT STUART MIDDLE SCHOOL,PROVIDENCE,RI,188 PRINCETON AVENUE,
DENMARK OLAR HIGH,DENMARK,SC,197 VIKING CIRCLE,
SUCESION TORRES,AIBONITO,PR,CALLE PALESTINA BDA. SAN LUIS,
BERLIN ELEMENTARY SCHOOL,BERLIN,OH,4978 W MAIN ST,
RIVERHEADS HIGH,STAUNTON,VA,19 HOWARDSVILLE RD,
MONTE VISTA ELEMENTARY,LA CRESCENTA,CA,2620 ORANGE AVE.,
VALLEY VIEW ELEM SCHOOL,MCHENRY,IL,6515 W IL ROUTE 120,
ENNIS HIGH SCHOOL,ENNIS,MT,223 CHARLES AVE,
CENTRAL ELEMENTARY SCHOOL,FAIRBURY,NE,808 F ST,
BASKIN EL,SAN ANTONIO,TX,630 CRESTVIEW DR,
LA PALOMA EL,SAN BENITO,TX,35076 PADILLA ST,
CISCO H S,CISCO,TX,1300 PERSHING,
ORCHARD CENTER ELEMENTARY,SPOKANE,WA,7519 E BUCKEYE,
NORTH PAULDING HIGH SCHOOL,DALLAS,GA,300 N PAULDING DR,
ALBION ELEMENTARY SCHOOL,ALBION,ME,20 SCHOOL STREET,
CAAEP EXTENDED DAY PROGRAM,CLOQUET,MN,302 14TH ST,
LINCOLN HS,PHILADELPHIA,PA,3201 RYAN AVE,
NORTH HILL ELEMENTARY,DES MOINES,WA,19835 8TH AVE S,
BRADFIELD CENTER - AULT ACADEMY,LAGRANGE,GA,1022 E DEPOT ST,
ELIZA HART SPALDING STEM ACADEMY,BOISE,ID,12311 WEST BRADDOCK DRIVE,
CONNOR CONSOLIDATED SCHOOL,CONNOR TWP,ME,1581 VAN BUREN RD,
MUNSON ELEMENTARY SCHOOL,CHARDON,OH,12687 BASS LAKE RD,
SMITH COUNTY MIDDLE SCHOOL,CARTHAGE,TN,134 SMITH COUNTY MIDDLE SCHOOL LN,
ATASCOSA CO ALTER,JOURDANTON,TX,1508 CAMPBELL,
NIXON-SMILEY H S,NIXON,TX,800 RANCHO RD,
CAMERON ELEM SCHOOL,CHICAGO,IL,1234 N MONTICELLO AV,
BESS TRUMAN PRIMARY CTR.,WEBB CITY,MO,800 N HWY D,
IRWIN & SUSAN MOLASKY JUNIOR HIGH SCHOOL,LAS VEGAS,NV,7801 W. GILMORE AVE.,
DELRAN MIDDLE SCHOOL,DELRAN,NJ,905 CHESTER AVENUE,
HALE ELEMENTARYMIDDLE SCHOOL,HALE,MI,311 N WASHINGTON ST,
DANIEL WEBSTER SCHOOL 46,INDIANAPOLIS,IN,1450 S REISNER,
SULLIVAN HIGH SCHOOL,SULLIVAN,IN,902 N SECTION,
LAKEHURST ELEMENTARY SCHOOL,LAKEHURST,NJ,301 UNION AVE,
GEORGE JR REPUBLIC MS,GROVE CITY,PA,233 GEORGE JUNIOR RD,
MARIA M SIMMONS DE RIVERA,VIEQUES,PR,CARR 993 KM 2,
EDISON MIDDLE SCHOOL,PARKERSBURG,WV,1201 HILLCREST ST,
JUAN A SANCHEZ,JUNCOS,PR,CARR 946 KM 0 HM 9 BO PLACITA,
DISCOVERY RIDGE ELEMENTARY,O'FALLON,MO,2523 SOMMERS ROAD,
WHITNEY ELEMENTARY SCHOOL,BOISE,ID,1609 SOUTH OWYHEE STREET,
NEWCOMERS,PATERSON,NJ,482-506 MARKET STREET,
BATES ELEMENTARY,LOUISVILLE,KY,7601 BARDSTOWN ROAD,
FORBES ROAD JSHS,WATERFALL,PA,159 RED BIRD DRIVE,
CHEWELAH ALTERNATIVE,CHEWELAH,WA,W 106 LINCOLN,
SU PEDRO DIAZ FONSECA,CAYEY,PR,CARR 1 KM 49 HM 6 BO BEATRIZ,
MAURICE SPEAR CAMPUS,ADRIAN,MI,2910 AIRPORT RD,
MCGRATH SCHOOL,MCGRATH,AK,90 TAKOTNA AVE,
DE ANZA MIDDLE,ONTARIO,CA,1450 S. SULTANA AVE.,
MARSHALL JR HIGH SCHOOL,MARSHALL,IL,806 N 6TH ST,
CHARLES J SAHS ELEM SCHOOL,CHICAGO,IL,5001 S LONG AVE,
LINCOLN CLTRL CTR-MONTESSORI ELEM,KANKAKEE,IL,240 WARREN AVE,
NORTH VERNON ELEMENTARY SCHOOL,NORTH VERNON,IN,810 W WALNUT,
