name,business_type,state_registered,street_registered,city_registered,zip5_registered,filing_number,corp_id
"FELCO, INC.",CORPORATION,OK,,,,1900231659,1900231659
LAKE HIWASSEE IMPROVEMENT COMPANY,CORPORATION,OK,,,,1900231800,1900231800
"ROBERTS & SON FUNERAL HOME, INCORPORATED",CORPORATION,OK,,,,1900232016,1900232016
"HOK, INC.",CORPORATION,OK,,,,1900232045,1900232045
"LA VENTURA VIVIENTE, LTD.",CORPORATION,OK,,,,1900232047,1900232047
LASLEY 4L CORPORATION,CORPORATION,OK,,,,1900232375,1900232375
"MAIN MALL ENTERPRISES, INC.",CORPORATION,OK,,,,1900232376,1900232376
HOLDER-SOUTHERN DRUG COMPANY,CORPORATION,OK,,,,1900232377,1900232377
PIXLEY LUMBER COMPANY,CORPORATION,OK,,,,1900232410,1900232410
"BEWLEY SWEEPER SERVICE, INC.",CORPORATION,OK,,,,1900232448,1900232448
WHITNEY OIL & GAS CORP.,CORPORATION,OK,,,,1900232720,1900232720
"AMERICAN RELIGIOUS TOWN HALL MEETING, INC.",CORPORATION,OK,,,,1900232733,1900232733
"INDUSTRIAL GASKET, INC.",CORPORATION,OK,,,,1900232911,1900232911
"SEXTON & SEXTON SCHOOL SUPPLY, INC.",CORPORATION,OK,,,,1900232924,1900232924
"YALE CLEANERS, INC.",CORPORATION,OK,,,,1900233013,1900233013
"DCR, INC.",CORPORATION,OK,,,,1900233187,1900233187
"PONTOTOC OPERATIONS, INC.",CORPORATION,OK,,,,1900233221,1900233221
"SONIC DRIVE-IN, SEMINOLE, INC.",CORPORATION,OK,,,,1900233302,1900233302
MANHATTAN CONSTRUCTION COMPANY,CORPORATION,OK,,,,1900233793,1900233793
"DURHAM SUPPLY, INC.",CORPORATION,OK,,,,1900233841,1900233841
"KINCANNON FUNERAL HOME, INC.",CORPORATION,OK,,,,1900233879,1900233879
"MODERN OIL COMPANY, INC.",CORPORATION,OK,,,,1900233957,1900233957
"O. L. SPARKMAN LP GAS, INC.",CORPORATION,OK,,,,1900234009,1900234009
"GOOLSBY RANCH, INC.",CORPORATION,OK,,,,1900234014,1900234014
"UNIVERSAL SERVICES FOR AEROSPACE, INCORPORATED",CORPORATION,OK,,,,1900234075,1900234075
J AND M ROOFING CO.,CORPORATION,OK,,,,1900234305,1900234305
"DIXON-KIRCHOFF, INC.",CORPORATION,OK,,,,1900234423,1900234423
"PAR OIL COMPANY, INC.",CORPORATION,OK,,,,1900234665,1900234665
"HUGHES-ANDERSON HEAT EXCHANGERS, INC.",CORPORATION,OK,,,,1900234749,1900234749
"THE DOUGHERTY PRESS, INC.",CORPORATION,OK,,,,1900234804,1900234804
"MAXEY'S CYCLE, INC.",CORPORATION,OK,,,,1900235093,1900235093
"APEX CONSTRUCTION CO., INC.",CORPORATION,OK,,,,1900235367,1900235367
"KEYSTONE CHEVROLET, INC.",CORPORATION,OK,,,,1900235613,1900235613
"MIKE HELLACK CHEVROLET, INC.",CORPORATION,OK,,,,1900236183,1900236183
"PSA CONSULTING ENGINEERS, INC.",CORPORATION,OK,,,,1900236289,1900236289
"KOMAR PROPERTIES OF OKLAHOMA, INC.",CORPORATION,OK,,,,1900236448,1900236448
"DURR BUILDING CO., INC.",CORPORATION,OK,,,,1900236583,1900236583
"T & G CONSTRUCTION, INC.",CORPORATION,OK,,,,1900236664,1900236664
421 CORP.,CORPORATION,OK,,,,1900236759,1900236759
DENNIS PLUMBING CO.,CORPORATION,OK,,,,1900236956,1900236956
"BUFORD PROPERTIES, INC.",CORPORATION,OK,,,,1900237176,1900237176
"FASHION TWO-TWENTY, INC.",CORPORATION,OK,,,,1900237517,1900237517
"GRAY OPERATING CO., INC.",CORPORATION,OK,,,,1900237532,1900237532
"NATIONAL VIDEO SYSTEMS, INC.",CORPORATION,OK,,,,1900237617,1900237617
GREEN METAL FABRICATORS COMPANY,CORPORATION,OK,,,,1900237647,1900237647
"H. F. REALTY CO., INC.",CORPORATION,OK,,,,1900237836,1900237836
"BOWER EQUIPMENT, INC.",CORPORATION,OK,,,,1900237976,1900237976
"CONFIER TRAVEL, INC.",CORPORATION,OK,,,,1900238030,1900238030
OAKHILL CORPORATION,CORPORATION,OK,,,,1900238302,1900238302
"GEMINI INDUSTRIES, INC.",CORPORATION,OK,,,,1900238586,1900238586
"BERGEN FOOD ENTERPRISES, INC.",CORPORATION,OK,,,,1900238693,1900238693
"SWIFT OFFICE SERVICES, INC.",CORPORATION,OK,,,,1900238782,1900238782
RAINS MAYTAG LTD.,CORPORATION,OK,,,,1900238852,1900238852
"SHERIDAN PLAZA OF TULSA, INC.",CORPORATION,OK,,,,1900239009,1900239009
"NORMAN ECUMENICAL PROJECTS, INC.",CORPORATION,OK,,,,1900239041,1900239041
"THE QUALITY PLUMBING AND HEATING OF NORMAN, INC.",CORPORATION,OK,,,,1900239215,1900239215
"SANI SHEEN SYSTEM, INC.",CORPORATION,OK,,,,1900239216,1900239216
"WILMES CHEVROLET-BUICK-GMC, INC.",CORPORATION,OK,,,,1900239345,1900239345
"THE AERO HAWKS OF TULSA, INCORPORATED",CORPORATION,OK,,,,1900239784,1900239784
"PRE 12-21-05 OPERATOR OF THE GREENS GOLF & RACQUET CLUB, INC.",CORPORATION,OK,,,,1900240016,1900240016
"MOHAWK TIRE WAREHOUSE NO. 79, INC.",CORPORATION,OK,,,,1900240157,1900240157
BURFORD CORP.,CORPORATION,OK,,,,1900240329,1900240329
"RETAIL BUILDINGS, INC.",CORPORATION,OK,,,,1900240758,1900240758
"MERCHANDISE WORLD OF FOURTH TULSA, INC.",CORPORATION,OK,,,,1900240857,1900240857
"SONIC COMPUTER SERVICES, INC.",CORPORATION,OK,,,,1900240971,1900240971
"DAILEY ENTERPRISES, INC.",CORPORATION,OK,,,,1900241001,1900241001
"B & H TIRE CO., INC.",CORPORATION,OK,,,,1900241032,1900241032
FARREN VENDING COMPANY,CORPORATION,OK,,,,1900241091,1900241091
OSBORN DRUGS INC.,CORPORATION,OK,,,,1900241166,1900241166
"ENID BEAUTY COLLEGE, INC.",CORPORATION,OK,,,,1900241221,1900241221
RIVERSIDE CONSTRUCTION COMPANY,CORPORATION,OK,,,,1900241230,1900241230
"CROMWELL INVESTMENTS, INC.",CORPORATION,OK,,,,1900241254,1900241254
"SERVICE CONSULTANTS, INC.",CORPORATION,OK,,,,1900241304,1900241304
MIDWEST MARBLE CO.,CORPORATION,OK,,,,1900241349,1900241349
"EVELYN COMPANY, INC.",CORPORATION,OK,,,,1900241514,1900241514
"LIBERTY FINANCE, INC.",CORPORATION,OK,,,,1900241579,1900241579
FRIENDLY REALTY CO,CORPORATION,OK,,,,1900241640,1900241640
LINWOOD PATTERN CO.,CORPORATION,OK,,,,1900241878,1900241878
"HULIN PHARMACY, INC.",CORPORATION,OK,,,,1900241901,1900241901
"LIFESTYLES STORES, INC.",CORPORATION,OK,,,,1900241978,1900241978
TEXAS NATURAL GAS COMPANY,CORPORATION,OK,,,,1900242145,1900242145
HIGH-FILL CORP.,CORPORATION,OK,,,,1900242167,1900242167
"LARUE POOLS, INC.",CORPORATION,OK,,,,1900242194,1900242194
"HERITAGE HILLS OWNERS ASSOCIATION, INC.",CORPORATION,OK,,,,1900242223,1900242223
"K & S HOLDINGS, INC.",CORPORATION,OK,,,,1900242226,1900242226
"LAKE LOTTAWANNA, INC.",CORPORATION,OK,,,,1900242415,1900242415
TRIPLE W OIL INC.,CORPORATION,OK,,,,1900242458,1900242458
DUPREE SPORTS EQUIPMENT CO.,CORPORATION,OK,,,,1900242468,1900242468
"ARDMORE LUMBER CO., INC.",CORPORATION,OK,,,,1900242548,1900242548
"A JIFFY SAND & CONSTRUCTION CO., INC.",CORPORATION,OK,,,,1900242557,1900242557
"RALPH SANDERS AND ASSOCIATES, INC.",CORPORATION,OK,,,,1900242561,1900242561
"WLW, INC.",CORPORATION,OK,,,,1900242568,1900242568
"BROKEN ARROW FAMILY CLINIC, INC.",CORPORATION,OK,,,,1900242587,1900242587
"OX N ALE STEAK INN, INC.",CORPORATION,OK,,,,1900242598,1900242598
HART-WYATT FUNERAL HOME INC.,CORPORATION,OK,,,,1900242643,1900242643
SOUTHWEST FURNITURE MFG. INC.,CORPORATION,OK,,,,1900242708,1900242708
"SWEARENGIN, INCORPORATED",CORPORATION,OK,,,,1900242721,1900242721
GREENHILL DEVELOPMENT COMPANY,CORPORATION,OK,,,,1900242748,1900242748
"HALE'S FEED & WESTERN WEAR, INC.",CORPORATION,OK,,,,1900242820,1900242820
LIVELY ELECTRIC CO.,CORPORATION,OK,,,,1900242825,1900242825
"BRANDT'S, INC.",CORPORATION,OK,,,,1900242934,1900242934
"FIRST STATE FINANCIAL, INC.",CORPORATION,OK,,,,1900243002,1900243002
"WHEELER FARMS, INC.",CORPORATION,OK,,,,1900243016,1900243016
INTERNATIONAL REST CORPORATION,CORPORATION,OK,,,,1900243065,1900243065
"LUCAS CONTROLS COMPANY, INC.",CORPORATION,OK,,,,1900243089,1900243089
CONTRACT EQUIPMENT COMPANY,CORPORATION,OK,,,,1900243150,1900243150
"TURNPIKE COMMUTERS, INC.",CORPORATION,OK,,,,1900243165,1900243165
"KAISER OUTDOOR ADVERTISING CO., INC.",CORPORATION,OK,,,,1900243175,1900243175
"ATLAS TERMITE AND PEST CONTROLS, INC.",CORPORATION,OK,,,,1900243199,1900243199
"GARCIA TIRE SERVICE, INC.",CORPORATION,OK,,,,1900243204,1900243204
SAVAGE EQUIPMENT INCORPORATED,CORPORATION,OK,,,,1900243213,1900243213
"J.R. SKAGGS CONTRUCTION, INC.",CORPORATION,OK,,,,1900243231,1900243231
"WENDEMERE NURSING HOME, INC.",CORPORATION,OK,,,,1900243234,1900243234
"TAYLOR MOTORS, INC.",CORPORATION,OK,,,,1900243276,1900243276
"JENSEN FARMS, INC.",CORPORATION,OK,,,,1900243297,1900243297
"FRANK K. MARCUM FARMS, INC.",CORPORATION,OK,,,,1900243341,1900243341
CLODEV CORPORATION,CORPORATION,OK,,,,1900243382,1900243382
"ILIFF AIRCRAFT REPAIR AND SERVICE COMPANY, INC.",CORPORATION,OK,,,,1900243390,1900243390
F. P. SCHONWALD CO.,CORPORATION,OK,,,,1900243420,1900243420
"A & A CYCLE SALES AND SALVAGE, INC.",CORPORATION,OK,,,,1900243438,1900243438
"BUTTON'S AUTO ELECTRICAL SUPPLY, INCORPORATED",CORPORATION,OK,,,,1900243439,1900243439
"OVERHEAD DOOR CO. OF ADA, INC.",CORPORATION,OK,,,,1900243448,1900243448
GUARANTY TRUST COMPANY,CORPORATION,OK,,,,1900243462,1900243462
"KAMS, INC.",CORPORATION,OK,,,,1900243479,1900243479
"R. L. LOCKSTONE FUNERAL HOME, INC.",CORPORATION,OK,,,,1900243480,1900243480
"TRAWICK RANCH, INC.",CORPORATION,OK,,,,1900243483,1900243483
"L & L FARM SUPPLY, INC.",CORPORATION,OK,,,,1900243493,1900243493
"A & E ENTERPRISES, INCORPORATED",CORPORATION,OK,,,,1900243534,1900243534
PRIDE DEVELOPMENT CORP.,CORPORATION,OK,,,,1900243542,1900243542
"ALLIED FENCE CO. OF TULSA, INC., A CORPORATION",CORPORATION,OK,,,,1900243566,1900243566
"GRASS PATCH, INC",CORPORATION,OK,,,,1900243577,1900243577
"JONES THEATRES, INCORPORATED",CORPORATION,OK,,,,1900243583,1900243583
"CROMWELL FARMS, INC.",CORPORATION,OK,,,,1900243621,1900243621
FIRESIDE DEVELOPMENT CORPORATION,CORPORATION,OK,,,,1900243624,1900243624
"LEW-JOY'S, INC.",CORPORATION,OK,,,,1900243628,1900243628
"WILLIAMS TRANSMISSION & AIR CONDITIONER SERVICE, INC.",CORPORATION,OK,,,,1900243684,1900243684
"DAMAR, INC.",CORPORATION,OK,,,,1900243694,1900243694
AERO ENTERPRISE CORPORATION,CORPORATION,OK,,,,1900243721,1900243721
MODERN MUSIC CO.,CORPORATION,OK,,,,1900243728,1900243728
E R DICK & CO.,CORPORATION,OK,,,,1900243823,1900243823
"A & C SUPPLY, INC.",CORPORATION,OK,,,,1900243879,1900243879
"VZ, LTD.",CORPORATION,OK,,,,1900243900,1900243900
"MANUFACTURERS SUPPLY, INC.",CORPORATION,OK,,,,1900244012,1900244012
"THE INTERNATIONAL RESEARCH AND MANAGEMENT COMPANY,INC.",CORPORATION,OK,,,,1900244052,1900244052
"MINORITY CONSTRUCTION, INC",CORPORATION,OK,,,,1900244094,1900244094
"BAR-K, INC.",CORPORATION,OK,,,,1900244106,1900244106
"DICK LANE'S OF GRAND LAKE, INC.",CORPORATION,OK,,,,1900244122,1900244122
"EVANS ENTERPRISES, INC.",CORPORATION,OK,,,,1900244132,1900244132
"STUART, KEFFER AND SCHOENHALS, INC.",CORPORATION,OK,,,,1900244146,1900244146
"PIZZA HUT OF DURANT, INC.",CORPORATION,OK,,,,1900244193,1900244193
"MADERA HOMES, INCORPORATED",CORPORATION,OK,,,,1900244262,1900244262
"RUKES DISCOUNT PHARMACY, INC.",CORPORATION,OK,,,,1900244267,1900244267
GREEN ACRES IRRIGATION CO.,CORPORATION,OK,,,,1900244390,1900244390
"LINCOLN VILLA APTS., INC.",CORPORATION,OK,,,,1900244460,1900244460
MID-CONTINENT OIL CO.,CORPORATION,OK,,,,1900244461,1900244461
"THE MUSIC STORE, INC.",CORPORATION,OK,,,,1900244607,1900244607
"SONIC DRIVE-IN, PAWHUSKA, INC.",CORPORATION,OK,,,,1900244690,1900244690
"OIL FIELD MATERIAL SERVICES, INC.",CORPORATION,OK,,,,1900244790,1900244790
CAPITOL HILL PUBLISHING COMPANY,CORPORATION,OK,,,,1900244792,1900244792
"WILLOWBROOK CONSTRUCTION COMPANY, INCORPORATED",CORPORATION,OK,,,,1900244807,1900244807
"PHILCREST HILLS TENNIS CLUB, INCORPORATED",CORPORATION,OK,,,,1900244824,1900244824
TROJAN LIVESTOCK EQUIPMENT COMPANY,CORPORATION,OK,,,,1900244828,1900244828
RELIABLE MANUFACTURING CORPORATION,CORPORATION,OK,,,,1900244896,1900244896
"CRAFTOMA INTERNATIONAL, INC.",CORPORATION,OK,,,,1900244985,1900244985
SLEEPY HOLLOW DEVELOPMENT COMPANY,CORPORATION,OK,,,,1900245041,1900245041
CENTRAL BROADCAST COMPANY,CORPORATION,OK,,,,1900245047,1900245047
CASUAL FURNITURE COMPANY,CORPORATION,OK,,,,1900245059,1900245059
"POWIL ENTERPRISES, INCORPORATED",CORPORATION,OK,,,,1900245076,1900245076
"PIONEER ABSTRACT COMPANY, OF MCALESTER, INC.",CORPORATION,OK,,,,1900245176,1900245176
"ELLSWORTH MOTOR FREIGHT LINES, INC.",CORPORATION,OK,,,,1900245214,1900245214
"HORIZON BUILDERS, INC.",CORPORATION,OK,,,,1900245246,1900245246
"WATERSIDE GOLF & COUNTRY CLUB, INC.",CORPORATION,OK,,,,1900245256,1900245256
"TURNER TANK TRUCKS, INC.",CORPORATION,OK,,,,1900245258,1900245258
"KENNETH PETTY COMPANY, INC.",CORPORATION,OK,,,,1900245320,1900245320
APOLLO METAL SPECIALTIES INC.,CORPORATION,OK,,,,1900245334,1900245334
FRANVEL CORP.,CORPORATION,OK,,,,1900245336,1900245336
"CENTRAL CASUALTY INSURANCE AGENCY, INC.",CORPORATION,OK,,,,1900245397,1900245397
"THOMAS WILSON PHARMACY, INC.",CORPORATION,OK,,,,1900245399,1900245399
KEYSTONE LAND COMPANY,CORPORATION,OK,,,,1900245462,1900245462
R & S TRUCKING CO.,CORPORATION,OK,,,,1900245464,1900245464
ARROW CATTLE COMPANY,CORPORATION,OK,,,,1900245503,1900245503
CLAIM CORPORATION,CORPORATION,OK,,,,1900245537,1900245537
"MOHAWK MATERIALS CO., INC.",CORPORATION,OK,,,,1900245604,1900245604
MID-WEST BROADCASTIN CORPORATION,CORPORATION,OK,,,,1900245738,1900245738
DEMPEWOLF STORAGE INC,CORPORATION,OK,,,,1900245837,1900245837
OEM INCORPORATED,CORPORATION,OK,,,,1900245916,1900245916
"LOWRY FARMS, INC.",CORPORATION,OK,,,,1900245943,1900245943
MARLIN OIL CORPORATION,CORPORATION,OK,,,,1900245965,1900245965
"SAF-T-GLOVE, INC.",CORPORATION,OK,,,,1900245975,1900245975
"MIDWESCO INDUSTRIES, INC.",CORPORATION,OK,,,,1900245991,1900245991
"COMPUT-O-FAX AGENCY, INC.",CORPORATION,OK,,,,1900246003,1900246003
"SOUTH POTT, INC.",CORPORATION,OK,,,,1900246007,1900246007
EASTERN SHEET METAL CO.,CORPORATION,OK,,,,1900246195,1900246195
"THE FORMS CO., INC.",CORPORATION,OK,,,,1900246198,1900246198
WESLAR MANAGEMENT CORP,CORPORATION,OK,,,,1900246248,1900246248
"MEDICAL CENTER PHARMACY OF DURANT, INC.",CORPORATION,OK,,,,1900246386,1900246386
"METRO METALS, INC.",CORPORATION,OK,,,,1900246422,1900246422
ACO INC.,CORPORATION,OK,,,,1900246466,1900246466
"TIGER TRUCKS, INC.",CORPORATION,OK,,,,1900246534,1900246534
"PAT OLIVER AUTOS, INC.",CORPORATION,OK,,,,1900246638,1900246638
AG-FINANCE CORPORATION,CORPORATION,OK,,,,1900246641,1900246641
"MID-AMERICA CHEMICAL, INC.",CORPORATION,OK,,,,1900246671,1900246671
THE BREIT INVESTMENT CORP.,CORPORATION,OK,,,,1900246715,1900246715
"H & T CONSTRUCTION, INC.",CORPORATION,OK,,,,1900246827,1900246827
TIME MARK CORPORATION,CORPORATION,OK,,,,1900246874,1900246874
SOUTHWEST CORSET CORPORATION,CORPORATION,OK,,,,1900246884,1900246884
"JIM PARKER HOMES, INC.",CORPORATION,OK,,,,1900246885,1900246885
"HARVEY ESTES ENTERPRISES, INC.",CORPORATION,OK,,,,1900246903,1900246903
"GLOBE X-RAY SERVICES, INC.",CORPORATION,OK,,,,1900246906,1900246906
"NORTHROP GRUMMAN TECHNICAL SERVICES, INC.",CORPORATION,OK,,,,1900246927,1900246927
"KXOJ, INC.",CORPORATION,OK,,,,1900246948,1900246948
"T. T. &T. OIL CO., INC.",CORPORATION,OK,,,,1900247029,1900247029
NORTHWEST VET SUPPLY INC.,CORPORATION,OK,,,,1900247236,1900247236
SHIBLEY-LANE ENGINEERING COMPANY,CORPORATION,OK,,,,1900247258,1900247258
"CARPET WORLD, INC.",CORPORATION,OK,,,,1900247290,1900247290
"MCCORKLE TRUCK LINE, INC.",CORPORATION,OK,,,,1900247292,1900247292
SHEPHERD OIL COMPANY,CORPORATION,OK,,,,1900247345,1900247345
"EXCO, INC.",CORPORATION,OK,,,,1900247392,1900247392
GUTHRIE INVESTMENT CO.,CORPORATION,OK,,,,1900247436,1900247436
"SMITH LIGHTING SALES, INC.",CORPORATION,OK,,,,1900247469,1900247469
MEL-NEWSOM & ASSOCIATES,CORPORATION,OK,,,,1900247501,1900247501
"CADDO MOVERS, INC.",CORPORATION,OK,,,,1900247531,1900247531
PROTECTIVE COATING & SANDBLASTING COMPANY,CORPORATION,OK,,,,1900247577,1900247577
"DENVER CORNER ESTATES, INC.",CORPORATION,OK,,,,1900247579,1900247579
"TOM MORGAN MOBILE HOMES, INC.",CORPORATION,OK,,,,1900247635,1900247635
"MAROT, INC.",CORPORATION,OK,,,,1900247649,1900247649
"SHERWOOD HOMES, INC.",CORPORATION,OK,,,,1900247730,1900247730
HALLMARK GENERAL INSURANCE AGENCY INCORPORATED,CORPORATION,OK,,,,1900247769,1900247769
"VIDEO ENTERPRISES, INC.",CORPORATION,OK,,,,1900247770,1900247770
"GREEN COUNTRY GARDENS, INC.",CORPORATION,OK,,,,1900247817,1900247817
"ALLISON'S OIL COMPANY, INC.",CORPORATION,OK,,,,1900247826,1900247826
"WHELAN OF OKLAHOMA, INC.",CORPORATION,OK,,,,1900247853,1900247853
"MUSHRUSH VENDING, INC.",CORPORATION,OK,,,,1900247860,1900247860
BOB SELLERS CONSTRUCTION CORPORATION,CORPORATION,OK,,,,1900247891,1900247891
"STILWELL IGA WAREHOUSE MARKET, INC.",CORPORATION,OK,,,,1900247993,1900247993
"OKLAHOMA BOOK TRADERS, LTD.",CORPORATION,OK,,,,1900247999,1900247999
"BOYLE SERVICES, INC.",CORPORATION,OK,,,,1900248062,1900248062
"FINANCIAL FOUNDATION, INC.",CORPORATION,OK,,,,1900248117,1900248117
"DAVID DOBSON HOMES, INC.",CORPORATION,OK,,,,1900248206,1900248206
"LEGENDARY FARE, INC.",CORPORATION,OK,,,,1900248248,1900248248
"BALDWIN & SON, INC.",CORPORATION,OK,,,,1900248273,1900248273
"WEATHERFORD NEWS, INC.",CORPORATION,OK,,,,1900248294,1900248294
HOWELL SALES CO.,CORPORATION,OK,,,,1900248307,1900248307
LAMIMA CORPORATION,CORPORATION,OK,,,,1900248424,1900248424
"HAMMER PRODUCTIONS, INC.",CORPORATION,OK,,,,1900248426,1900248426
"TULSA RECORDS, INC.",CORPORATION,OK,,,,1900248428,1900248428
CAMPION PLASTIC COMPANY,CORPORATION,OK,,,,1900248435,1900248435
"G & G CONSTRUCTION COMPANY, INC.",CORPORATION,OK,,,,1900248442,1900248442
"FIRE 'N' WATER CLUB, INC.",CORPORATION,OK,,,,1900248523,1900248523
"SUPERIOR NEON COMPANY, INC.",CORPORATION,OK,,,,1900248532,1900248532
FAIRVIEW JAYCEES,CORPORATION,OK,,,,1900248546,1900248546
OKLAHOMA STAR CORPORATION,CORPORATION,OK,,,,1900248571,1900248571
R.B. AKINS COMPANY,CORPORATION,OK,,,,1900248590,1900248590
"MARTIN'S BUILDING & PLUMBING, INC.",CORPORATION,OK,,,,1900248611,1900248611
"DUNDEE OIL AND SUPPLY, INC.",CORPORATION,OK,,,,1900248616,1900248616
LANDEL CO.,CORPORATION,OK,,,,1900248690,1900248690
FEDERAL AVIATION INSURANCE CO.,CORPORATION,OK,,,,1900248740,1900248740
SANDERS DEVELOPMENT CORPORATION,CORPORATION,OK,,,,1900248755,1900248755
SCHMOLDT ENGINEERING SERVICES COMPANY,CORPORATION,OK,,,,1900248881,1900248881
"FAMILY TREE PRODUCTION, INC.",CORPORATION,OK,,,,1900248886,1900248886
"BOB RICHARD, JR., HOMES, INC.",CORPORATION,OK,,,,1900249018,1900249018
CRAWLEY PETROLEUM CORPORATION,CORPORATION,OK,,,,1900249117,1900249117
"PICS, INC.",CORPORATION,OK,,,,1900249128,1900249128
ARROWHEAD INVESTMENT AND DEVELOPMENT CO.,CORPORATION,OK,,,,1900249144,1900249144
MESA AIR CORPORATION,CORPORATION,OK,,,,1900249173,1900249173
"BLISSIT EAST, INCORPORATED",CORPORATION,OK,,,,1900249244,1900249244
G-E FORD LEASE COMPANY,CORPORATION,OK,,,,1900249255,1900249255
"B. F. MILLER CONSTRUCTION, INC.",CORPORATION,OK,,,,1900249256,1900249256
"PIONEER NURSING HOME OF HUGHES COUNTY, INCORPORATED",CORPORATION,OK,,,,1900249310,1900249310
TRI-AREA DISTRIBUTING CORPORATION,CORPORATION,OK,,,,1900249323,1900249323
JOHNNIE'S CHARCOAL BROILER INC.,CORPORATION,OK,,,,1900249365,1900249365
"MELDISCO K-M MUSKOGEE, OKLA., INC.",CORPORATION,OK,,,,1900249448,1900249448
"REAL ESTATE INVESTMENTS, INC.",CORPORATION,OK,,,,1900249474,1900249474
HAMMER - WILLIAMS COMPANY,CORPORATION,OK,,,,1900249496,1900249496
"ALLERGY CLINIC OF OKLAHOMA, INC.",CORPORATION,OK,,,,1900249566,1900249566
"ALLERGY CLINIC OF OKLAHOMA CITY, INC.",CORPORATION,OK,,,,1900249567,1900249567
"ALLERGY ASSOCIATES, INC.",CORPORATION,OK,,,,1900249568,1900249568
BURTON PROPERTY COMPANY,CORPORATION,OK,,,,1900249609,1900249609
"RICHARD EXPLORATION COMPANY, INC.",CORPORATION,OK,,,,1900249649,1900249649
"CORONET ENTERPRISES, INC.",CORPORATION,OK,,,,1900249708,1900249708
"P-G ENTERPRISES, INC.",CORPORATION,OK,,,,1900249719,1900249719
"DESIGN PROPERTIES, INC.",CORPORATION,OK,,,,1900249834,1900249834
"GORDON F. MEYER LAND & DEVELOPMENT CO., INC.",CORPORATION,OK,,,,1900249888,1900249888
"T. R. MCCALLA RANCH, INC.",CORPORATION,OK,,,,1900249900,1900249900
REGENCY CLUB INC.,CORPORATION,OK,,,,1900249938,1900249938
CAR CARE CORPORATION,CORPORATION,OK,,,,1900250030,1900250030
"FRED G. DRUMMOND RANCHES, INC.",CORPORATION,OK,,,,1900250086,1900250086
"DRUMRIGHT AUTO SUPPLY, INC.",CORPORATION,OK,,,,1900250120,1900250120
"LIBERTY TOWER BLDG., INC.",CORPORATION,OK,,,,1900250173,1900250173
WONDERLAND DEVELOPMENT CORPORATION,CORPORATION,OK,,,,1900250212,1900250212
SOUTHERN ABSTRACT AND TITLE COMPANY,CORPORATION,OK,,,,1900250285,1900250285
"PERRY PLAZA, INC.",CORPORATION,OK,,,,1900250329,1900250329
"HOUSTON HULIN, INC.",CORPORATION,OK,,,,1900250360,1900250360
DUENNER SUPPLY COMPANY,CORPORATION,OK,,,,1900250712,1900250712
"AMERICAN CATTLE SERVICES, INC.",CORPORATION,OK,,,,1900250721,1900250721
H. F. INVESTMENT CO.,CORPORATION,OK,,,,1900250740,1900250740
"THE VILLAGE PLAYSCHOOL, INC.",CORPORATION,OK,,,,1900250763,1900250763
"ATLEE'S ART & ACCENT CARPETS, INC.",CORPORATION,OK,,,,1900250779,1900250779
"MCPHERSON IMPLEMENT, INCORPORATED",CORPORATION,OK,,,,1900250813,1900250813
ORIAN CORPORATION,CORPORATION,OK,,,,1900250827,1900250827
MIDLAND MATERIALS CO.,CORPORATION,OK,,,,1900250833,1900250833
MELODY DEVELOPMENT INC.,CORPORATION,OK,,,,1900250835,1900250835
"TONY BOSWELL ENTERPRISES, INC.",CORPORATION,OK,,,,1900250885,1900250885
"GADDY DISCOUNT DRUG, INC.",CORPORATION,OK,,,,1900250902,1900250902
"CABLE MOTORS, INC.",CORPORATION,OK,,,,1900250910,1900250910
MOORELAND TELEVISION COMPANY,CORPORATION,OK,,,,1900250951,1900250951
"CIRCA 2201 CLUB, INC.",CORPORATION,OK,,,,1900250965,1900250965
"GREEN COUNTRY REALTY CO., INC.",CORPORATION,OK,,,,1900251094,1900251094
"SONIC DRIVE-IN, WEATHERFORD, INC.",CORPORATION,OK,,,,1900251137,1900251137
"ORION JEWELS, INC.",CORPORATION,OK,,,,1900251142,1900251142
"-L. DUANE DAVIS, INC.",CORPORATION,OK,,,,1900251236,1900251236
"MEDICAL DATA ENTERPRISES, INCORPORATED",CORPORATION,OK,,,,1900251327,1900251327
"LTC RESOURCES, INC.",CORPORATION,OK,,,,1900251330,1900251330
QUALITY METAL FINISHING CORPORATION,CORPORATION,OK,,,,1900251459,1900251459
"FOSTER CORNER DRUG, INC.",CORPORATION,OK,,,,1900251593,1900251593
"TOWER CAFE, INC.",CORPORATION,OK,,,,1900251732,1900251732
"U-CHANGE LOCK INDUSTRIES, INC.",CORPORATION,OK,,,,1900251748,1900251748
TRADEWINDS CONSTRUCTION COMPANY,CORPORATION,OK,,,,1900251758,1900251758
SALVAGE SALES CORPORATION,CORPORATION,OK,,,,1900251772,1900251772
"GRAND PRIX AUTO SPORTS CENTERS, INC.",CORPORATION,OK,,,,1900251817,1900251817
