name,city,state,address,website
PAPPAS REHABILITATION HOSPITAL FOR CHILDREN,CANTON,MA,3 RANDOLPH STREET,
WHITE KNOLL MIDDLE,WEST COLUMBIA,SC,116 WHITE KNOLL WAY,
LEARNING FOUNDATION AND PERFORMING ARTS ALTA MESA,MESA,AZ,5761 E. BROWN RD.,
APRICOT VALLEY ELEMENTARY,PATTERSON,CA,1320 HENLEY PKWY.,
CASCADE ELEMENTARY SCHOOL,CASCADE,ID,209 SCHOOL STREET,
NORTH CAMPUS,PALATINE,IL,335 E ILLINOIS AVE,
RINGWOOD SCHOOL PRIMARY CTR,RINGWOOD,IL,4700 SCHOOL RD,
NASHVILLE GRADE SCHOOL,NASHVILLE,IL,750 E GORMAN ST,
CLINTON ELEMENTARY,CLINTON,MA,100 CHURCH STREET,
ADLAI STEVENSON SCHOOL,CLEVELAND,OH,18300 WODA,
RED OAK-STURGEON ELEMENTARY,ALBERTA,VA,4081 FLATROCK ROAD,
BELFIELD ELEMENTARY,EMPORIA,VA,515 BELFIELD RD,
OAK GLEN HIGH SCHOOL,NEW CUMBERLAND,WV,195 GOLDEN BEAR DRIVE,
PITMAN MIDDLE SCHOOL,PITMAN,NJ,138 EAST HOLLY AVE,
PS/IS 137 RACHAEL JEAN MITCHELL,BROOKLYN,NY,121 SARATOGA AVE,
DEL MAR ELEMENTARY,SANTA CRUZ,CA,1959 MERRILL ST.,
MCCLOUD ELEMENTARY,MCCLOUD,CA,332 HAMILTON WAY,
MERIDIAN HIGH SCHOOL,MACON,IL,PO BOX 380,
SHERWOOD MIDDLE ACADEMIC ACADEMY,BATON ROUGE,LA,1020 MARLBROOK,
ENTERPRISE MIDDLE SCHOOL,ENTERPRISE,MS,105 SHORT STREET,
WHITEWATER 6-8,WHITEWATER,MT,1 MAIN STREET,
ANA DELIA FLORES SANTANA VOC,FAJARDO,PR,BO QUEBRADA VUELTA,
SOUTHWEST EL SCH,LEBANON,PA,1500 WOODLAND ST,
SOUTH KNOX ELEMENTARY,KNOXVILLE,TN,801 SEVIER AVE,
CAMPBELL EL,AUSTIN,TX,2613 ROGERS AVE,
UINTAH ONLINE SCHOOL,VERNAL,UT,635 W 200 S,
HIDDEN SPRINGS ELEMENTARY SCHOOL,HIDDEN SPRINGS,ID,5480 WEST HIDDEN SPRINGS,
SEVEN OAKS ELEMENTARY,EAGLE,ID,1441 SEVENOAKS WAY,
ROGERS ELEMENTARY,KANSAS CITY,MO,6400 E 23RD ST,
C. RICHARD APPLEGATE SCHOOL,FREEHOLD,NJ,47 JEANNE BRENNAN DRIVE,
PS 239,RIDGEWOOD,NY,17-15 WEIRFIELD ST,
FOREST PARK MAGNET SCHOOL,LONGVIEW,TX,1644 N EASTMAN RD,
CORBIN PRIMARY,CORBIN,KY,3551 FIFTH STREET ROAD,
ELK HILLS ELEMENTARY,TUPMAN,CA,501 KERN ST.,
BARRINGTON MDLE SCH- PRAIRIE CMPS,BARRINGTON,IL,40 E DUNDEE RD,
PALMETTO MIDDLE,WILLIAMSTON,SC,803 NORTH HAMILTON STREET,
DETROIT H S,DETROIT,TX,HWY 410 N,
STANAFORD ELEMENTARY SCHOOL,BECKLEY,WV,950 STANAFORD ROAD,
RICHARD J DUNCAN ELEMENTARY,SHELBY TOWNSHIP,MI,14500 26 MILE RD,
ARROWPOINT ELEM.,ST LOUIS,MO,2017 ARROWPOINT DR,
JOSE MUNOZ VAZQUEZ,GUAYAMA,PR,BO PUENTE DE JOBOS CARR3 KM 213.7,
ACADEMY OF TUCSON ELEMENTARY SCHOOL,TUCSON,AZ,9209 E. WRIGHTSTOWN ROAD,
HIGH DESERT COMMUNITY DAY,ALTURAS,CA,802 N. E. ST.,
CONTRACTED SPECIAL EDUCATION,OGDEN,UT,1950 MONROE BLVD,
SEIAD ELEMENTARY,SEIAD VALLEY,CA,44539 HIGHWAY 96,
MAURICEVILLE MIDDLE,ORANGE,TX,19952 F M 1130,
RICHARDSON PREP HI,SAN BERNARDINO,CA,455 S. K ST.,
FRANCISCA CHAVEZ (LA PLANTA),ISABELA,PR,CARR 475 KM 0 HM 9 BO ARENALES ABAJO,
ROBERTSON HIGH (CONTINUATION),FREMONT,CA,4455 SENECA PARK AVE.,
WALNUT HEIGHTS ELEMENTARY,WALNUT CREEK,CA,4064 WALNUT BLVD.,
D'VORRE & HALL OBER ELEMENTARY SCHOOL,LAS VEGAS,NV,3035 DESERT MARIGOLD LN.,
EVERGREEN AVENUE ELEMENTARY,LOS ANGELES,CA,2730 GANAHL ST.,
GIBSLAND-COLEMAN HIGH SCHOOL,GIBSLAND,LA,10TH STREET,
HARVEY N DONDERO ELEMENTARY SCHOOL,LAS VEGAS,NV,4450 S. RIDGEVILLE ST.,
MAMMOTH HEIGHTS ELEMENTARY,PARKER,CO,9500 STONEGATE PARKWAY,
TRAUTWEIN ELEM.,ST LOUIS,MO,5011 AMBS RD,
ALFORD ELEMENTARY,LAWRENCEVILLE,GA,2625 LAWRENCEVILLE HWY,
GASTON POINT ELEMENTARY SCHOOL,GULFPORT,MS,1526 MILL AVENUE,
MID-VALLEY ACADEMY (PK-3),SAN BENITO,TX,1785 W BUSINESS HWY 77,
REGAN SCHOOL,WATERBURY,CT,2780 NORTH MAIN ST.,
FAYETTE JR/SR HIGH SCHOOL,FAYETTE,OH,400 E GAMBLE RD,
HAPPY H S,HAPPY,TX,500 N W 3RD,
CALDWELL EL,ROUND ROCK,TX,1718 PICADILLY DR,
HEATH,CHESTNUT HILL,MA,100 ELIOT STREET,
STONY BROOK ELEMENTARY SCHOOL,PENNINGTON,NJ,20 STEPHENSON ROAD,
OSBORNE ELEM,OSBORNE,KS,234 N THIRD,
LARUE COUNTY MIDDLE SCHOOL,HODGENVILLE,KY,911 S LINCOLN BLVD,
JUVENILE MEDIUM SECURE FACILITY SOUTH,BORDENTOWN,NJ,W BURLINGTON STREET,
MAD RIVER EARLY CHILDHOOD CENTER,DAYTON,OH,801 OLD HARSHMAN RD,
O'SHEA KELEHER EL,EL PASO,TX,1800 LEROY BONSE DR,
GARRARD MIDDLE SCHOOL,LANCASTER,KY,304 W MAPLE AVE,
BRIDGES ACADEMY,OAKLAND,CA,1325 53RD AVE.,
SHARPSTEIN ELEMENTARY SCHOOL,WALLA WALLA,WA,410 HOWARD ST,
SOUTH CENTRAL JR & SR HIGH SCHOOL,ELIZABETH,IN,6675 E HWY 11 SE,
NORTH NIMISHILLEN ELEMENTARY SCHOOL,LOUISVILLE,OH,7337 EASTON ST,
WEST DODGE STATION EARLY ED CENTER,ELKHORN,NE,18480 CALIFORNIA ST,
TAYLORS CREEK ELEMENTARY SCHOOL,HINESVILLE,GA,378 AIRPORT RD,
LINCOLN PARISH EARLY CHILDHOOD CENTER,RUSTON,LA,801 EAST MISSISSIPPI AVENUE,
NORTH DAVIESS JR-SR HIGH SCHOOL,ELNORA,IN,5494 E SR 58,
HALEYVILLE-MAURICETOWN ELEMENTARY SCHOOL,PORT NORRIS,NJ,1308 NORTH AVENUE,
WOODLAND ELEMENTARY,JOHNSON CITY,TN,2303 INDIAN RIDGE RD,
PEORIA REGIONAL HIGH SCHOOL,HANNA CITY,IL,3826 N TAYLOR RD,
TOMS RIVER HIGH SCHOOL SOUTH,TOMS RIVER,NJ,55 HYERS STREET,
TRUMAN,TACOMA,WA,5801 N 35TH ST,
RIVER OAKS ELEMENTARY,MYRTLE BEACH,SC,700 AUGUSTA PLANTATION DRIVE,
BARR MIDDLE SCHOOL,GRAND ISLAND,NE,602 W STOLLEY PARK RD,
MCSORLEY ELEMENTARY SCHOOL,LEWISTON,ID,2020 15TH STREET,
FREMONT ELEMENTARY,ANTIOCH,CA,1413 F ST.,
ELKHORN VALLEY VIEW MIDDLE SCHOOL,ELKHORN,NE,1313 S 208TH ST,
ESCUELA AVANCEMOS,DETROIT,MI,3811 CICOTTE STREET,
GEORGETOWN PRIMARY,CHESAPEAKE,VA,436 PROVIDENCE RD,
WOODROW WILSON,SALINAS,PR,CALLE PRINCIPAL CENTRAL AGUIRRE,
LUIS HERNAIZ VERONNE,CANOVANAS,PR,CALLE AUTONOMIA FINAL,
PEORIA HEIGHTS GRADE SCHOOL,PEORIA HEIGHTS,IL,500 E GLEN AVE,
JOSE JULIAN ACOSTA (TEATRO),SAN JUAN,PR,PDA 1 AVE JUAN PONCE DE LEON,
SMITHSBURG HIGH,SMITHSBURG,MD,66 N MAIN ST,
CAVAZOS MIDDLE,LUBBOCK,TX,210 N UNIVERSITY,
CLAY HIGH SCHOOL,PORTSMOUTH,OH,44 CLAY HIGH ST,
GRAHAM HIGH SCHOOL,SAINT PARIS,OH,7800 US HIGHWAY 36,
SOUTH BELOIT JR HIGH SCHOOL,SOUTH BELOIT,IL,840 BLACKHAWK BLVD,
WEST JEFFERSON MIDDLE SCHOOL,TERRETON,ID,1252 E 1500 N,
MICHAEL T SIMMONS ELEMENTARY,TUMWATER,WA,1205 2ND AVENUE SW,
ETTA GERO SCHOOL NO. 9,PASSAIC,NJ,140 FIRST ST.,
COFFEEN ELEM SCHOOL,COFFEEN,IL,200 SCHOOL ST,
SAN BENITO H S,SAN BENITO,TX,450 S WILLIAMS RD,
FRUITLAND INTERMEDIATE,FRUITLAND,MD,208 W MAIN ST,
HOLT JUNIOR HIGH SCHOOL,HOLT,MI,1784 AURELIUS RD,
HAZEL DELL ELEM SCHOOL,SPRINGFIELD,IL,850 W LAKE SHORE DR,
KARNS CITY HS,KARNS CITY,PA,1446 KITTANNING PIKE,
UNITY HIGH SCHOOL,TOLONO,IL,1127 COUNTY RD 800N,
MOUNTAIN VIEW ELEMENTARY,LACEY,WA,1900 COLLEGE ST SE,
LINCOLN PRIMARY,ANACONDA,MT,1601 TAMMANY AVENUE,
MCCOMB LOCAL HIGH SCHOOL,MCCOMB,OH,328 S TODD ST,
LORDSTOWN HIGH SCHOOL,WARREN,OH,1824 SALT SPRINGS RD,
BLOOMINGDALE ELEMENTARY SCHOOL,FORT WAYNE,IN,1300 ORCHARD ST,
VINELAND ELEM.,DESOTO,MO,650 VINELAND SCHOOL RD,
PIONEER ELEMENTARY SCHOOL,ROYAL CENTER,IN,109 E BLACK LANE,
PORTA CENTRAL,PETERSBURG,IL,1500 OWEN AVE,
NISQUALLY MIDDLE SCHOOL,LACEY,WA,8100 STEILACOOM RD SE,
SU ENRIQUE DE JESUS BORRAS,ARECIBO,PR,CARR 10 KM 78 HM 9 BO HATO VIEJO,
LICKING VALLEY HIGH SCHOOL,NEWARK,OH,100 HAINSVIEW DR,
NORTH FAYETTE ELEMENTARY SCHOOL,FAYETTEVILLE,GA,609 KENWOOD RD,
GLASCOCK COUNTY CONSOLIDATED SCHOOL,GIBSON,GA,1230 PANTHER WAY,
NEBRASKA YOUTH ACADEMY,HASTINGS,NE,4200 W 2ND BLDG 3,
STORER ELEMENTARY SCHOOL,MUNCIE,IN,3211 MANSFIELD DR,
LAKE RIVIERA MIDDLE SCHOOL,BRICK,NJ,171 BEAVERSON BOULEVARD,
HARMONY ELEMENTARY,BELLINGHAM,WA,5060 SAND ROAD,
FAYETTE CENTRAL ELEMENTARY,CONNERSVILLE,IN,2928 N CR 225 W,
DISTRICT 7 ALTERNATIVE SCHOOL,EDWARDSVILLE,IL,6148 CENTER GROVE RD,
BEATTIE ELEMENTARY SCHOOL,LINCOLN,NE,1901 CALVERT ST,
MARKET STREET ELEMENTARY SCHOOL,YOUNGSTOWN,OH,5555 MARKET ST,
NUEVA BRIGIDA ALVAREZ RODRIGUEZ,VEGA BAJA,PR,CALLE BETANCES NUM.75,
HAVANA HIGH SCHOOL,HAVANA,IL,501 S MCKINLEY ST,
WORLEY ELEMENTARY SCHOOL,CANTON,OH,1340 23RD ST NW,
MT PENN EL SCH,MOUNT PENN,PA,2310 CUMBERLAND AVE,
NEW BERLIN JR HIGH SCHOOL,NEW BERLIN,IL,PO BOX 230,
FOLSOM ELEMENTARY SCHOOL,FOLSOM,NJ,1357 MAYS LANDING ROAD,
SULLIVAN ELEMENTARY SCHOOL,SULLIVAN,IN,351 W FRAKES ST,
AGNES GRAY SCHOOL,WEST PARIS,ME,170 MAIN STREET,
GLOUCESTER TOWNSHIP ELEMENTARY SCHOOL,BLACKWOOD,NJ,270 SOUTH BLACK HORSE PIKE,
FRANKFORT INTERMEDIATE SCHOOL,WEST FRANKFORT,IL,800 N CHERRY ST,
OSCAR F. SMITH HIGH,CHESAPEAKE,VA,1994 TIGER DR,
CONCORD ELEMENTARY SCHOOL,TROY,OH,3145 STATE ROUTE 718,
HOPE HIGH SCHOOL,PROVIDENCE,RI,324 HOPE STREET,
PIKE-DELTA-YORK HIGH SCHOOL,DELTA,OH,605 TAYLOR ST,
MONROEVILLE HIGH SCHOOL,MONROEVILLE,OH,101 WEST ST,
WADDINGTON SCHOOL,RIVERSIDE,RI,101 LEGION WAY,
EDWARD H. BRYAN,CRESSKILL,NJ,51 BROOKSIDE AVE,
AMANDA-CLEARCREEK PRIMARY SCHOOL,AMANDA,OH,414 N SCHOOL ST,
STROMAN MIDDLE,VICTORIA,TX,3002 E N ST,
STEP SCHOOL,MCCOOK,NE,305 EAST 1ST,
BELLEFONTE AREA HS,BELLEFONTE,PA,830 E BISHOP ST,
MS 255 SALK SCHOOL OF SCIENCE,NEW YORK,NY,319 E 19TH ST,
LAFAYETTE MS,UNIONTOWN,PA,303 CONNELLSVILLE ST,
CARROLL EARLY CHILDHOOD CAMPUS,SAN ANTONIO,TX,463 HOLMGREEN,
LAUREL JSHS,NEW CASTLE,PA,2497 HARLANSBURG RD,
GLADWYNE SCH,GLADWYNE,PA,230 WEST RIGHTERS MILL RD,
VERNON MIDDLE SCHOOL,LEESVILLE,LA,1410 NONA STREET,
MARION LOCAL HIGH SCHOOL,MARIA STEIN,OH,1901 STATE ROUTE 716,
HIGHLANDER CHARTER,PROVIDENCE,RI,42 LEXINGTON AVENUE,
SUMMIT SCHOOL,LAS VEGAS,NV,6171 W. CHARLESTON BLVD.,
OXFORD-CUMBERLAND CANAL SCHOOL,WESTBROOK,ME,102 GLENWOOD AVENUE,
ST. HELENA ELEMENTARY,ST. HELENA,SC,1025 SEA ISLAND PARKWAY,
NORTHWESTERN JR HIGH SCHOOL,PALMYRA,IL,30889 ROUTE 111,
GREAT FALLS HIGH,GREAT FALLS,SC,409 SUNSET AVENUE,
MOUNTAIN VIEW ELEMENTARY,TAYLORS,SC,6350 MOUNTAIN VIEW ROAD,
BARTLE ELEMENTARY SCHOOL,HIGHLAND PARK,NJ,435 MANSFIELD STREET,
SCHOOL #15,CLIFTON,NJ,700 GREGORY AVENUE,
DRA. MARIA SOCORRO LACOT,GUAYAMA,PR,AVE ALBIZU CAMPOS,
JUVENILE DETENTION EDUCATION PROGRAM,FLAGSTAFF,AZ,911 E. SAWMILL ROAD,
PRINCESS MIRIAM K LIKELIKE ELEMENTARY SCHOOL,HONOLULU,HI,1618 PALAMA ST,
JAMES A. CAWOOD ELEMENTARY,HARLAN,KY,279 BALL PARK RD,
SELBY HIGH SCHOOL - 01,SELBY,SD,108 E DAKOTA ST,
JONESBORO-HODGE ELEMENTARY SCHOOL,JONESBORO,LA,2105 SOUTH POLK STREET,
RIDGE ELEMENTARY SCHOOL,DUSON,LA,2901 SOUTH FIELDSPAN ROAD,
PINE CREEK ELEMENTARY,BENNINGTON,NE,7801 N HWS CLEVELAND BLVD,
MARTIN R. HENINGER ELEMENTARY,SANTA ANA,CA,417 W. WALNUT ST.,
WAPELLO ELEMENTARY SCHOOL,BLACKFOOT,ID,195 E 350 N,
HOOSIER ROAD ELEMENTARY SCHOOL,FISHERS,IN,11300 E 121ST ST,
HUTCHINSON CORRECTIONAL FACILITY,HUTCHINSON,KS,500 S. REFORMATORY,
CYPRESS POINT ELEMENTARY SCHOOL,MONROE,LA,6701 MOSSWOOD DRIVE,
ROSE WARREN ELEMENTARY SCHOOL,LAS VEGAS,NV,6451 BRANDYWINE WAY,
GEORGE E HARRIS ELEMENTARY SCHOOL,LAS VEGAS,NV,3620 S. SANDHILL,
INDIAN CREEK ELEMENTARY SCHOOL,INDIANAPOLIS,IN,10833 E 56TH ST,
EAST NORTH STREET ACADEMY,GREENVILLE,SC,1720 EAST NORTH STREET,
CORVALLIS ELEMENTARY,SAN LEANDRO,CA,14790 CORVALLIS ST.,
EARLIMART MIDDLE,EARLIMART,CA,599 S. SUTTER ST.,
EASTERN REGIONAL HIGH SCHOOL,VOORHEES,NJ,1401 LAUREL OAK ROAD,
WOODMAN SCHOOL,LOLO,MT,18470 HIGHWAY 12 WEST,
WOODROW WILSON MIDDLE SCHOOL,CLIFTON,NJ,1400 VAN HOUTEN AVENUE,
ARBOR HEIGHTS ELEMENTARY SCHOOL,SEATTLE,WA,3701 SW 104TH STREET,
EL PARQUE,SAN LORENZO,PR,CALLE 3 URB RAMOS ANTONINI,
JOSEPHINE HODGKINS ELEMENTARY SCHOOL,DENVER,CO,3475 WEST 67TH AVENUE,
RANCHO VISTA HIGH,TEMECULA,CA,32225 PIO PICO RD.,
GOODWILL HIGH,VICTORVILLE,CA,16350 MOJAVE DR.,
SHAWMUT SCHOOL,SHAWMUT,MT,1 MAIN STREET,
CANO-GONZALEZ EL,EDINBURG,TX,1701 S RAUL LONGORIA,
ODIN ATTENDANCE CENTER 9-12,ODIN,IL,102 S MERRITT ST,
LA CONTENTA MIDDLE,YUCCA VALLEY,CA,7050 LA CONTENTA RD.,
OLIVER EL,STAMFORD,TX,400 E OLIVER,
CHICAGO VIRTUAL CHARTER SCHOOL,CHICAGO,IL,38 S PEORIA ST,
BIG STONE SCHOOL,SAND COULEE,MT,251 GOONHILL ROAD,
ANACONDA JR HIGH SCHOOL,ANACONDA,MT,219 E THIRD STREET,
MARTIN LUTHER KING ACADEMY FOR BOYS ELEMENTARY SCHOOL,TOLEDO,OH,1300 FOREST AVE,
JOSE MARTI FRESHMAN ACADEMY,UNION CITY,NJ,1800 SUMMIT AVE,
LEN LASTINGER PRIMARY SCHOOL,TIFTON,GA,1210 LAKE DR,
MISSION VIEJO HIGH,MISSION VIEJO,CA,25025 CHRISANTA DR.,
BEALLSVILLE ELEMENTARY SCHOOL,BEALLSVILLE,OH,43824 SR 556,
LINDBERGH ELEMENTARY SCHOOL,PALISADES PARK,NJ,401 GLEN AVE,
QUINCY JR HIGH SCHOOL,QUINCY,IL,100 S 14TH ST,
HILL CO J J A E P,HILLSBORO,TX,200 LINE ST,
MARY E PENNOCK ELEMENTARY SCHOOL,BRIGHTON,CO,3707 ESTRELLA STREET,
MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,TRENTON,NJ,401-411 BRUNSWICK AVENUE,
MEDINA ELEMENTARY SCHOOL,MEDINA,WA,8001 NE 8TH ST.,
PSD SPECIAL SERVICES,PUYALLUP,WA,PUYALLUP SCHOOL DISTRICT SPECI,
NIGUEL HILLS MIDDLE,LAGUNA NIGUEL,CA,29070 PASEO ESCUELA,
STEPTOE ELEMENTARY SCHOOL,STEPTOE,WA,12 TENNESSEE STREET,
SOUTH SIDE MIDDLE SCHOOL,COLUMBIANA,OH,720 COLUMBIANA WATERFORD RD,
LAKES ELEMENTARY SCHOOL,LACEY,WA,6211 MULLEN RD SE,
MONARCH HIGH SCHOOL,LOUISVILLE,CO,329 CAMPUS DRIVE,
SYLVANIA MCCORD JUNIOR HIGH SCHOOL,SYLVANIA,OH,4304 N MCCORD RD,
YUMA HIGH SCHOOL,YUMA,CO,1000 SOUTH ALBANY,
BEREA MIDDLE,GREENVILLE,SC,151 BEREA MIDDLE SCHOOL ROAD,
PREMIER H S OF AUSTIN,AUSTIN,TX,1701 W BEN WHITE BLVD NO 100A,
GRANBY ELEMENTARY SCHOOL,COLUMBUS,OH,1490 HARD RD,
POSSUM MIDDLE SCHOOL,SPRINGFIELD,OH,2589 S YELLOW SPRINGS STREET,
CENTRAL REGIONAL HIGH SCHOOL,BAYVILLE,NJ,509 FOREST HILLS PARKWAY,
GEORGE B. FINE ELEMENTARY SCHOOL,PENNSAUKEN,NJ,3800 GLADWYN AVE,
PETERS TWP HS,MCMURRAY,PA,264 E MCMURRAY RD,
HICKORY CREEK MIDDLE SCHOOL,FRANKFORT,IL,22150 S OWENS RD,
CONWAY SPRINGS HIGH SCHOOL,CONWAY SPRINGS,KS,607 W. ST. LOUIS,
TOMS RIVER INTERMEDIATE SCHOOL EAST,TOMS RIVER,NJ,1519 HOOPER AVENUE,
EAST MARION HIGH SCHOOL,COLUMBIA,MS,527 EAST MARION SCHOOL ROAD,
MILLBURN HIGH SCHOOL,MILLBURN,NJ,462 MILLBURN AVE,
MOSCOW MIDDLE SCHOOL,MOSCOW,ID,1410 EAST D STREET,
HAGER PRESCHOOL,OWENSBORO,KY,1701 WEST 7TH STREET,
HERCULES MIDDLE,HERCULES,CA,1900 REFUGIO VALLEY RD.,
ESTACADO H S,LUBBOCK,TX,1504 E ITASCA ST,
WINLOCK SENIOR HIGH,WINLOCK,WA,241 NORTH MILITARY ROAD,
BERKELEY MIDDLE,MONCKS CORNER,SC,320 NORTH LIVE OAK DRIVE,
WILLIAM MCKINLEY ELEMENTARY SCHOOL,MARION,OH,925 CHATFIELD RD,
BECKEMEYER ELEM SCHOOL,BECKEMEYER,IL,PO BOX 307,
ASPIRE HIGH SCHOOL,PRESCOTT,AZ,2970 CENTERPOINTE EAST,
NEVIS AREA LEARNING PROGRAM,NEVIS,MN,210 PLEASANT ST,
HARRISON COMM LEARNING CNTR,PEORIA,IL,2727 W KRAUSE AVE,
HERRIN C U S D 4 ELEM SCHOOL,HERRIN,IL,5200 HERRIN RD,
NORTHSIDE SCHOOL,MORRISON,IL,520 N GENESEE ST,
COLLINS-MAXWELL ELEMENTARY SCHOOL,COLLINS,IA,416 FOURTH AVENUE,
W. C. SULLIVAN MIDDLE,ROCK HILL,SC,1825 EDEN TERRACE,
DIAGNOSTIC & DEVELOPMENTAL CTR,MATTOON,IL,1201 S 6TH ST,
G. FRANK RUSSELL TECHNOLOGY CENTER,GREENWOOD,SC,601 EAST NORTHSIDE DRIVE,
HORACE MANN ELEMENTARY SCHOOL,NORTH BERGEN,NJ,1215 83RD STREET,
NORTH BERGEN HIGH SCHOOL,N BERGEN,NJ,7417 KENNEDY BLVD,
THREE BRIDGES SCHOOL,THREE BRIDGES,NJ,480 MAIN STREET,
CLAYMONT ELEMENTARY SCHOOL,UHRICHSVILLE,OH,1200 EASTPORT AVE,
NEW BOSTON H S,NEW BOSTON,TX,1 LION DR,
SHACKELFORD J H,ARLINGTON,TX,2000 N FIELDER RD,
RAFAEL CORDERO,CATANO,PR,CALLE MARGINAL AVE LOS CANOS,
PLEASANT VIEW ELEMENTARY SCHOOL,GOLDEN,CO,15920 WEST 10TH AVENUE,
WHEELER ELEMENTARY,LOUISVILLE,KY,5700 CYNTHIA DRIVE,
HELEN I. SMITH SCHOOL,SADDLE BROOK,NJ,30 CAMBRIDGE AVENUE,
LINCOLN-HUBBARD ELEMENTARY SCHOOL,SUMMIT,NJ,52 WOODLAND AVE,
PALISADE ATTENDANCE CENTER,PALISADE,NE,206 N REYNOLDS,
RALPH A FABRIZIO SCHOOL,BROOKLYN,NY,619 72ND ST,
EDISON INTERMEDIATE CENTER,SOUTH BEND,IN,2701 EISENHOWER DR,
SUPERIOR BERWIND,SAN JUAN,PR,URB COUNTRY CLUB CALLE VINYATER FINAL,
J.P. CASE MIDDLE SCHOOL,FLEMINGTON,NJ,301 CASE BOULEVARD,
CHAMBERS HIGH SCHOOL,CHAMBERS,NE,201 SOUTH A ST,
HATO NUEVO,GURABO,PR,CARR 181 RAMAL 944 KM 2 HM 9 BO HATO NUEVO,
TAFT ELEMENTARY SCHOOL,JOLIET,IL,1125 OREGON ST,
JACKSON ELEMENTARY SCHOOL,JACKSON,LA,3505 HIGHWAY 10,
PLEASANT GAP EL SCH,PLEASANT GAP,PA,230 S MAIN ST,
MANUEL NEGRON COLLAZO I,VEGA BAJA,PR,CALLE 2 BO SABANA,
FINDLEY OAKS ELEMENTARY SCHOOL,DULUTH,GA,5880 FINDLEY CHASE DR,
RAY D. MOLO MIDDLE MAGNET SCHOOL,LAKE CHARLES,LA,2300 MEDORA,
EMERALD HILL ELEMENTARY,CULPEPER,VA,11245 RIXEYVILLE RD,
FAIRFIELD FRESHMAN HIGH SCHOOL,FAIRFIELD,OH,8790 N GILMORE RD,
BLAIR EARLY CHILDHOOD CENTER,CHICAGO,IL,6751 W 63RD PL,
HENDRON LONE OAK ELEMENTARY SCHOOL,PADUCAH,KY,2501 MARSHALL AVE,
JHS 151 LOU GEHRIG,BRONX,NY,250 E 156TH ST,
PS 139 REGO PARK,REGO PARK,NY,93-06 63RD DR,
WIDMYER ELEMENTARY,BERKELEY SPRINGS,WV,128 WIDMYER CIRCLE,
LIBERTY HIGH,LODI,CA,660 W. WALNUT ST.,
LINCOLN EARLY CHILDHOOD SCHOOL,MONMOUTH,IL,325 S 11TH ST,
OTTERBEIN ELEMENTARY SCHOOL,OTTERBEIN,IN,111 W OXFORD ST,
OVERBROOK ELEMENTARY SCHOOL,PHILADELPHIA,PA,2032 N 62ND ST,
COOSA COUNTY CAREER TECH CENTER,ROCKFORD,AL,17768 US HWY 231,
MOUNTAIN WAY SCHOOL,MORRIS PLAINS,NJ,205 MOUNTAIN WAY,
ARROWHEAD PRIMARY ELEMENTARY SCHOOL,COPLEY,OH,1600 RALEIGH BLVD,
J. GRAHAM BROWN SCHOOL,LOUISVILLE,KY,546 SOUTH FIRST STREET,
OSBOURN PARK HIGH,MANASSAS,VA,8909 EUCLID AVE,
SUPERIOR ELEMENTARY SCHOOL,SUPERIOR,CO,1800 SOUTH INDIANA ST.,
BENSLEY ELEMENTARY,NORTH CHESTERFIELD,VA,6600 STRATHMORE RD,
FATHER KEITH B. KENNY,SACRAMENTO,CA,3525 MLK JR. BLVD.,
NELSON S. DILWORTH ELEMENTARY,SAN JOSE,CA,1101 STRAYER DR.,
EVERETT AREA EL SCH,EVERETT,PA,165 E 1ST AVE,
CARMICHAELS AREA EL CTR,CARMICHAELS,PA,225 N VINE ST,
TECHNOLOGY ARTS AND SCIENCES STUDIO SCHOOL,NEW YORK,NY,185 1ST AVE,
WALLACE GREGG ELEMENTARY,FLORENCE,SC,515 FRANCIS MARION ROAD,
THURGOOD MARSHALL ELEMENTARY,MANASSAS,VA,12505 KAHNS RD,
HOLLY HILL ELEMENTARY,HOLLY HILL,SC,1490 BRANT AVENUE,
DELACEY FAMILY EDUC CTR,CARPENTERSVILLE,IL,50 CLEVELAND AVE,
RANKIN COUNTY LEARNING CENTER,BRANDON,MS,200 SCHOOL RD.,
WEDGWOOD ELEMENTARY SCHOOL,SEATTLE,WA,2720 NE 85 ST,
GOALS,ROUND ROCK,TX,300 N LK CREEK DR,
STEWARTSVILLE MIDDLE SCHOOL,STEWARTSVILLE,NJ,642 SOUTH MAIN STREET,
PS K004,BROOKLYN,NY,530 STANLEY AVE,
VALENCIA VALLEY ELEMENTARY,VALENCIA,CA,23601 CARRIZO DR.,
SAN ISIDRO EL,SAN ISIDRO,TX,5 FM 1017,
DREW EL,CROSBY,TX,223 RED OAK,
BASILIO MILAN HERNANDEZ,TOA BAJA,PR,AVE JOSE DE DIEGO ESQ SABANA SECA,
OAK RIDGE ELEMENTARY,SACRAMENTO,CA,4501 MLK BLVD.,
MEIGS HIGH SCHOOL,POMEROY,OH,42091 POMEROY PIKE,
FORDS PRAIRIE ELEMENTARY,CENTRALIA,WA,1620 HARRISON AVENUE,
RISING STARR MIDDLE SCHOOL,FAYETTEVILLE,GA,183 PANTHER PATH,
FIRST STREET EL SCH,CANONSBURG,PA,803 1ST ST,
PETTIT PARK SCHOOL,KOKOMO,IN,901 W HAVENS,
