property_type,property_id,physical_address,city,zip5,sale_type,sale_price,sale_date,county,state,source_url
1100 - RESIDENTIAL - SINGLE UNIT,10390,141 S JACOB MILLER RD,PORT TOWNSEND,98368,PARTIAL RELEASED OF DEED OF TRUST,0,2013-06-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10391,211 S JACOB MILLER RD,PORT TOWNSEND,98368,REC,1230000,2021-07-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10395,2370 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,300000,2020-09-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10396,1981 HASTINGS AVE W,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2018-08-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10398,2241 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,505000,2020-12-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10404,223 MIDDLEPOINT RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,487500,2017-05-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"1900 - CABINS, PARK MODELS, RV UTILITIES",10407,394 HAADA LAAS RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,1250000,2019-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10408,394 HAADA LAAS RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,1250000,2019-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10409,385 HAADA LAAS RD,PORT TOWNSEND,98368,PARTIAL RELEASED OF DEED OF TRUST,0,2016-03-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10417,254 HAADA LAAS RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2015-05-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10418,172 HAADA LAAS RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,567000,2018-04-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,10423,543 PORTER LN,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2014-07-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10429,3392 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,176500,2017-11-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10430,295 PORTER LN,PORT TOWNSEND,98368,BLA,0,2014-05-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10433,211 PORTER LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,720000,2013-05-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,10434,522 MCMINN RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,326230,2018-07-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10438,211 MIDDLEPOINT RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,520000,2021-06-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10444,3491 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,291500,2013-10-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,10447,3209 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,73000,2018-01-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10451,3213 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,340000,2013-06-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",10454,152 MIDDLEPOINT RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,205000,2012-04-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,10456,3493 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,201000,2021-09-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10457,3391 HASTINGS AVE,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2018-04-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,10459,3365 HASTINGS AVE W,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2022-01-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10460,73 MIDDLEPOINT RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,581000,2020-12-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10461,91 MIDDLEPOINT RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-02-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"1900 - CABINS, PARK MODELS, RV UTILITIES",10462,520 ARABIAN LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,92000,2014-11-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10463,500 ARABIAN LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,383650,2017-02-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
8300 - OPEN SPACE AGRICULTURAL (A),10465,561 ARABIAN LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,598859,2018-09-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10468,4037 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,303500,2015-09-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",10469,3835 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,97500,2014-04-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10470,411 ARABIAN LN,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-08-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"1900 - CABINS, PARK MODELS, RV UTILITIES",10472,147 JOLIE WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,138000,2016-09-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10474,375 JOLIE WAY,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2015-02-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",10475,191 SILVER BERRY PL,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,94000,2015-02-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10476,163 SILVER BERRY PL,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2020-01-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",10479,64 SILVER BERRY PL,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,115000,2020-11-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10480,74 SILVER BERRY PL,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2016-04-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10482,140 JOLIE WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,222000,2018-05-02 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10483,168 SILVER BERRY PL,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,55000,2013-01-02 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10489,3837 HASTINGS AVE W,PORT TOWNSEND,98368,DTH CERT,0,2020-03-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10490,3831 HASTINGS AVE W,PORT TOWNSEND,98368,PARTIAL RELEASED OF DEED OF TRUST,0,2021-01-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",10491,473 ARABIAN LN,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2012-03-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10494,3545 HASTINGS AVE,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,409000,2020-07-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10496,636 JOLIE WAY,PORT TOWNSEND,98368,WARRANTY DEED,0,2017-12-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10498,3804 HASTINGS AVE W,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-06-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
8800 - DESIGNATED FOREST LAND,10499,251 MCMINN RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2022-01-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
8800 - DESIGNATED FOREST LAND,10500,341 MCMINN RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,375000,2019-01-02 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",10503,3820 HASTINGS AVE W,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-06-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10504,3940 HASTINGS AVE W,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-06-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10505,4011 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,360000,2015-12-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10506,4136 HASTINGS AVE W,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-06-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10512,100 MCMINN RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-01-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,10513,3991 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,55000,2018-09-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10514,4132 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,600000,2017-06-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10515,4130 HASTINGS AVE W,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,331000,2012-11-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10517,220 MCMINN RD,PORT TOWNSEND,98368,EASE,0,2019-07-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10519,362 THUNDER RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,50000,2015-01-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10526,2151 CAPE GEORGE RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,0,2021-05-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
8300 - OPEN SPACE AGRICULTURAL (A),10531,1881 CAPE GEORGE RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2016-01-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
8300 - OPEN SPACE AGRICULTURAL (A),10533,1927 CAPE GEORGE RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2016-01-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10535,2161 CAPE GEORGE RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2012-04-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10536,2243 CAPE GEORGE RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2012-12-21 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10543,87 SHORTS LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,265000,2014-07-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10544,85 SHORTS LN,PORT TOWNSEND,98368,QUIT CLAIM DEED,189750,2021-07-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,10546,43 SHORTS LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,185000,2021-01-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10548,71 LINDSEY LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,440000,2021-11-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10549,111 LINDSEY LN,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2017-09-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10551,190 LINDSEY LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,575000,2021-11-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10552,942 JOLIE WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,650000,2021-08-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10554,850 JOLIE WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,395000,2016-06-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10555,155 LINDSEY LN,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2020-11-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10559,632 JOLIE WAY,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2016-04-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10560,841 JOLIE WAY,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2015-06-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"9800 - GARAGES, OUTBUILDINGS, OTHER IMPS",10561,901 JOLIE WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,128000,2013-09-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10562,931 JOLIE WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,450000,2014-05-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10568,801 HIDDEN TRAILS RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2018-08-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10576,900 HIDDEN TRAILS RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-11-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10577,800 HIDDEN TRAILS RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,130000,2019-08-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10579,744 HIDDEN TRAILS RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2017-10-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10599,176 POTLATCH WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,199500,2018-07-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10604,66 HIDDEN TRAILS RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,116000,2019-03-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10606,881 S JACOB MILLER RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,295000,2015-08-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10608,91 HIDDEN TRAILS RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-05-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10610,131 HIDDEN TRAILS RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-05-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10613,1082 S JACOB MILLER RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,92000,2016-04-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
4833 - WATER STORAGE,10620,2807 20TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,10219,2015-07-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10621,1601 RAINIER ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2016-09-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
8300 - OPEN SPACE AGRICULTURAL (A),10634,3057 7TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,1200000,2016-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10635,3150 DISCOVERY RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2014-02-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
8300 - OPEN SPACE AGRICULTURAL (A),10636,3059 7TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,1200000,2016-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10639,3090 DISCOVERY RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-04-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10641,3049 W SIMS WAY,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2012-03-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10643,1575 JACOB MILLER RD,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-04-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10644,3051 SIMS WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,305000,2020-09-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
5900 - OTHER RETAIL TRADE NOT CODED,10648,9793 HIGHWAY 20,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,187060,2014-08-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
5500 - RETAIL TRADE - AUTO/MARINE/AIR,10650,3059 SIMS WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,450000,2019-03-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10652,3049 W SIMS WAY,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2016-09-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,10654,37 LUPINE ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-02-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10655,103 LUPINE ST,PORT TOWNSEND,98368,BSD,0,2019-10-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,10656,135 LUPINE ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2020-06-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"5195 - BEER, WINE, DISTILLED ALCHOL BEV",10659,2640 W SIMS WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,2500000,2015-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6100 - FINANCIAL INSTITUTIONS,10667,2200 W SIMS WAY,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-06-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6412 - AUTOMOBILE WASH SERVICE,10672,515 RAINIER ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-10-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6500 - PROFESSIONAL SERVICES,276483,2507 EVANS VISTA,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,400000,2019-01-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1200 - RESIDENTIAL DUPLEX/FOURPLEX,275479,1320 19TH ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-11-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,275480,1340 19TH,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-11-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
