cms_certification_num,payer,code,internal_revenue_code,description,price
520193,CASH PRICE,CPT 75898,10000550,TRANSCATHETER ANGIOGRAPHY F/U,700.00
520193,CASH PRICE,CPT 75901,10000552,REMOVE CVL DEVICE OBSTRUCTION S&I,1050.00
520193,CASH PRICE,CPT 75970,10000570,TRANSCATHETER BIOPSY S&I,3100.00
520193,CASH PRICE,CPT 75984,10000574,DRAIN CATH CHANGE W/CONTRAST S&I,1250.00
520193,CASH PRICE,CPT 75989,10000575,GUIDED DRAINAGE S&I,2170.00
520193,CASH PRICE,CPT 76000,10000581,FLUOROSCOPY UP TO 1 HR,505.00
520193,CASH PRICE,CPT 76010,10000583,XR FOREIGN BODY CHILD SINGLE VIEW,250.00
520193,CASH PRICE,CPT 76080,10000584,SINOGRAM S&I,725.00
520193,CASH PRICE,CPT 76098,10000585,RAD EXAM SURGICAL SPEC,245.00
520193,CASH PRICE,CPT 76376,10000589,3D RENDERING WO POSTPROCESSING,470.00
520193,CASH PRICE,CPT 76377,10000590,3D RENDERING W/ POSTPROCESSING,565.00
520193,CASH PRICE,CPT 76380,10000591,CT LIMITED OR LOCALIZED EXAM,1660.00
520193,CASH PRICE,CPT 76390,10000592,MR SPECTROSCOPY,2370.00
520193,CASH PRICE,CPT 76497,10000593,CT PROCEDURE MISCELLANEOUS,2700.00
520193,CASH PRICE,CPT 76498,10000594,MR PROCEDURE MISCELLANEOUS,2460.00
520193,CASH PRICE,CPT 76499,10000595,XR PROCEDURE MISCELLANEOUS,1030.00
520193,CASH PRICE,CPT 76536,10000602,"US, SOFT TISSUE HEAD/NECK",730.00
520193,CASH PRICE,CPT 76604,10000603,US CHEST,440.00
520193,CASH PRICE,CPT 76700,10000605,US ABDOMEN COMPLETE,1210.00
520193,CASH PRICE,CPT 76705,10000606,US ABDOMEN LTD,905.00
520193,CASH PRICE,CPT 76770,10000607,US RETROPERITONEUM COMPLETE,810.00
520193,CASH PRICE,CPT 76775,10000608,US RETROPERITONEUM LTD,605.00
520193,CASH PRICE,CPT 76776,10000609,US RENAL TRANSPLANT,1160.00
520193,CASH PRICE,CPT 76800,10000610,US SPINAL CORD,705.00
520193,CASH PRICE,CPT 76801,10000611,US OB < 14 WK SINGLE FETUS,940.00
520193,CASH PRICE,CPT 76802,10000612,US OB <14 WK ADDL FETUS,470.00
520193,CASH PRICE,CPT 76805,10000613,US OB >/=14 WK SINGLE FETUS,1140.00
520193,CASH PRICE,CPT 76810,10000614,US OB >/=14 WK ADDL FETUS,570.00
520193,CASH PRICE,CPT 76811,10000615,US OB DETAILED SINGLE FETUS,940.00
520193,CASH PRICE,CPT 76812,10000616,US OB DETAILED ADDL FETUS,470.00
520193,CASH PRICE,CPT 76815,10000619,US OB LIMITED,670.00
520193,CASH PRICE,CPT 76816,10000620,US OB FOLLOW UP EA FETUS,670.00
520193,CASH PRICE,CPT 76817,10000621,US OB TRANSVAGINAL,785.00
520193,CASH PRICE,CPT 76818,10000622,BPP W/NST,930.00
520193,CASH PRICE,CPT 76819,10000623,BPP W/O NST,700.00
520193,CASH PRICE,CPT 76820,10000624,ECHO UMBILICAL ARTERY,495.00
520193,CASH PRICE,CPT 76821,10000625,ECHO MIDDLE CEREBRAL ARTERY,495.00
520193,CASH PRICE,CPT 76825,10000626,ECHO FETAL HEART,1200.00
520193,CASH PRICE,CPT 76830,10000630,US TRANSVAGINAL,690.00
520193,CASH PRICE,CPT 76856,10000631,US PELVIS COMPLETE,1000.00
520193,CASH PRICE,CPT 76857,10000632,US PELVIS LIMITED,650.00
520193,CASH PRICE,CPT 76870,10000633,US TESTICLES,1040.00
520193,CASH PRICE,CPT 76873,10000634,US PROSTATE VOLUME STUDY,1160.00
520193,CASH PRICE,CPT 76937,10000636,ULTRASOUND FOR VASCULAR ACCESS,680.00
520193,CASH PRICE,CPT 76940,10000637,US GUIDED ABLATION MONITORING,730.00
520193,CASH PRICE,CPT 76942,10000638,US NEEDLE GUIDANCE S&I,1250.00
520193,CASH PRICE,CPT 76946,10000640,US GUIDANCE DX AMNIO S&I,650.00
520193,CASH PRICE,CPT 76965,10000641,US GUIDANCE RADIOTHERAPY,900.00
520193,CASH PRICE,CPT 76998,10000642,US GUIDANCE INTRAOPERATIVE,510.00
520193,CASH PRICE,CPT 76999,10000643,US MISCELLANEOUS,135.00
520193,CASH PRICE,CPT 77001,10000644,FLUORO GUIDANCE CVL,360.00
520193,CASH PRICE,CPT 77002,10000645,FLUORO GUIDANCE NEEDLE PLACEMENT,360.00
520193,CASH PRICE,CPT 77003,10000647,FLUORO GUIDANCE SPINE INJECTION,360.00
520193,CASH PRICE,CPT 77011,10000648,CT GUIDED STEREO LOCALIZATION,1490.00
520193,CASH PRICE,CPT 77012,10000649,CT GUIDED NEEDLE PLACEMENT S&I,2380.00
520193,CASH PRICE,CPT 77013,10000650,CT GUIDED TISSUE ABLATION,1990.00
520193,CASH PRICE,CPT 77014,10000651,CT GUIDED FIELD PLACEMENT,2750.00
520193,CASH PRICE,CPT 77072,10000662,BONE AGE STUDY,510.00
520193,CASH PRICE,CPT 77073,10000663,BONE LENGTH STUDY,610.00
520193,CASH PRICE,CPT 77075,10000665,BONE SURVEY COMPLETE,1530.00
520193,CASH PRICE,CPT 77076,10000666,BONE SURVEY INFANT,905.00
520193,CASH PRICE,CPT 77077,10000667,JOINT SURVEY 1 VIEW 2 OR >JOINTS,515.00
520193,CASH PRICE,CPT 77080,10000668,DXA AXIAL SKELETON,740.00
520193,CASH PRICE,CPT 77081,10000669,DXA APPENDICULAR SKELETON,550.00
520193,CASH PRICE,CPT 77084,10000671,MR BONE MARROW/BLOOD SUPPLY,3690.00
520193,CASH PRICE,CPT 77300,10000672,DOSIMETRY BASIC CALCULATION,495.00
520193,CASH PRICE,CPT 78018,10000678,NM THYROID METS IMAGING WHOLE BODY,2870.00
520193,CASH PRICE,CPT 78020,10000679,NM THYROID METS UPTAKE,810.00
520193,CASH PRICE,CPT 78070,10000680,NM PARATHYROID IMAGING,1640.00
520193,CASH PRICE,CPT 78102,10000681,NM BONE MARROW IMAGING/LTD,1410.00
520193,CASH PRICE,CPT 78104,10000683,NM BONE MARROW IMAGING/WB,2110.00
520193,CASH PRICE,CPT 78195,10000687,NM LYMPHOSCINTIGRAPHY,2260.00
520193,CASH PRICE,CPT 78201,10000688,NM LIVER IMAGING/PLANAR,2050.00
520193,CASH PRICE,CPT 78264,10000695,NM GASTRIC EMPTYING STUDY,2100.00
520193,CASH PRICE,CPT 78278,10000696,NM GI BLEED STUDY,1880.00
520193,CASH PRICE,CPT 78290,10000697,NM BOWEL IMAGING,1610.00
520193,CASH PRICE,CPT 78300,10000699,NM BONE IMAGING/LTD,1080.00
520193,CASH PRICE,CPT 78306,10000701,NM BONE IMAGING/WHOLE BODY,1590.00
520193,CASH PRICE,CPT 78315,10000702,NM BONE IMAGING W FLOW,1690.00
520193,CASH PRICE,CPT 78451,10000706,NM MYO PERF SPECT SINGLE,2940.00
520193,CASH PRICE,CPT 78452,10000707,NM MYO PERF SPECT MULTIPLE,4400.00
520193,CASH PRICE,CPT 78454,10000709,NM MYO PERF PLANAR MULTIPLE,4970.00
520193,CASH PRICE,CPT 78459,10000711,NM PET MYOCARDIAL METABOLIC EVAL,7060.00
520193,CASH PRICE,CPT 78472,10000712,NM GATED BLOOD POOL IMAGING REST,2170.00
520193,CASH PRICE,CPT 78491,10000714,NM PET MYOCARDIAL PERFUSION SINGLE,7060.00
520193,CASH PRICE,CPT 78580,10000716,NM PULMONARY PERFUSION,1790.00
520193,CASH PRICE,CPT 78601,10000721,NM BRAIN IMAGING W FLOW/LTD,1260.00
520193,CASH PRICE,CPT 78606,10000722,NM BRAIN IMAGING W FLOW,2170.00
520193,CASH PRICE,CPT 78608,10000724,NM BRAIN METABOLIC EVAL,7060.00
520193,CASH PRICE,CPT 78609,10000725,NM PET BRAIN PERFUSION EVAL,7060.00
520193,CASH PRICE,CPT 78610,10000726,NM BRAIN IMAGING/FLOW ONLY,1010.00
520193,CASH PRICE,CPT 78630,10000727,NM CISTERNOGRAPHY/PLANAR,1890.00
520193,CASH PRICE,CPT 78645,10000728,NM CSF SHUNT IMAGING,2050.00
520193,CASH PRICE,CPT 78707,10000731,NM RENAL FUNCTION WO DRUG,2610.00
520193,CASH PRICE,CPT 78708,10000732,NM RENAL FUNCTION W DRUG,2820.00
520193,CASH PRICE,CPT 78709,10000733,NM RENAL FUNCTION WWO DRUG,4120.00
520193,CASH PRICE,CPT 78800,10000734,NM TUMOR LOCALIZATION/LTD,1430.00
520193,CASH PRICE,CPT 78802,10000735,NM TUMOR LOCALIZATION/WB 1 DAY,2150.00
520193,CASH PRICE,CPT 78803,10000736,NM TUMOR LOCALIZATION/SPECT,2460.00
520193,CASH PRICE,CPT 78804,10000737,NM TUMOR LOCALIZATION/WB 2+ DAY,2870.00
520193,CASH PRICE,CPT 78812,10000742,NM PET TUMOR IMAGING SKULL-THIGH,7060.00
520193,CASH PRICE,CPT 79005,10000743,NM THERAPY ORAL ADMINISTRATION,980.00
520193,CASH PRICE,CPT 79101,10000744,NM RADIOPHARMACEUTICAL THERAPY IV,1230.00
520193,CASH PRICE,CPT 79403,10000745,NM TX MONOCLONAL ANTIBODY,2090.00
520193,CASH PRICE,CPT 79445,10000746,NM THERAPY INTRA-ARTERIAL,1240.00
520193,CASH PRICE,CPT 81002,10000747,POC URINE DIPSTICK W/O MICRO,40.00
520193,CASH PRICE,CPT 81002,10000748,URINALYSIS SCREEN MANUAL,30.00
520193,CASH PRICE,CPT 81003,10000750,URINALYSIS AUTO W/O MICRO,75.00
520193,CASH PRICE,CPT 81015,10000751,URINE MICROSCOPIC,40.00
520193,CASH PRICE,CPT 81015,10000752,URINE RBC MICROSCOPIC,40.00
520193,CASH PRICE,CPT 81025,10000753,POC-URINE DIPSTICK PREGNANCY,100.00
520193,CASH PRICE,CPT 81025,10000754,URINE DIPSTICK PREGNANCY,140.00
520193,CASH PRICE,CPT 81050,10000756,"URINE TIMED VOLUME, EACH",25.00
520193,CASH PRICE,CPT 80329,10000757,ACETAMINOPHIN,295.00
520193,CASH PRICE,CPT 82010,10000759,ACETONE SERUM QUANTITATIVE,80.00
520193,CASH PRICE,CPT 82013,10000760,ACETYLCHOLINESTERASE,285.00
520193,CASH PRICE,CPT 82017,10000761,ACYLCARNITINE QUANTITATIVE,405.00
520193,CASH PRICE,CPT 82017,10000762,NEWBORN FATTY ACID OXIDATION,20.00
520193,CASH PRICE,CPT 82024,10000763,ACTH,390.00
520193,CASH PRICE,CPT 82040,10000764,"ALBUMIN, SERUM",70.00
520193,CASH PRICE,CPT 82042,10000765,ALBUMIN OTHER SOURCE EACH SPECIMEN,80.00
520193,CASH PRICE,CPT 82043,10000766,MICROALBUMIN URINE,110.00
520193,CASH PRICE,CPT 82043,10000767,MICROALBUMIN URINE 24 HR,110.00
520193,CASH PRICE,CPT 82043,10000768,MICROALBUMIN URINE TIMED,110.00
520193,CASH PRICE,CPT 80320,10000769,ALCOHOL SCREEN (ETHANOL),205.00
520193,CASH PRICE,CPT 82085,10000770,ALDOLASE,115.00
520193,CASH PRICE,CPT 82088,10000771,ALDOSTERONE,255.00
520193,CASH PRICE,CPT 82088,10000772,ALDOSTERONE URINE,255.00
520193,CASH PRICE,CPT 82103,10000774,ALPHA-1 ANTITRYPSIN,185.00
520193,CASH PRICE,CPT 82104,10000775,ALPHA-1 ANTITRYPSIN PHENOTYPE,185.00
520193,CASH PRICE,CPT 82105,10000776,"AFP, MATERNAL SCREEN",90.00
520193,CASH PRICE,CPT 82105,10000777,"AFP, TUMOR MARKER",200.00
520193,CASH PRICE,CPT 82108,10000779,ALUMINUM,180.00
520193,CASH PRICE,CPT 82131,10000781,AMINO ACIDS QUANTITATIVE SNGL,140.00
520193,CASH PRICE,CPT 82135,10000782,AMINOLEVULINIC ACID,125.00
520193,CASH PRICE,CPT 82139,10000783,AMINO ACIDS QUANTITATIVE 6/>,400.00
520193,CASH PRICE,CPT 82140,10000784,AMMONIA,155.00
520193,CASH PRICE,CPT 82140,10000785,SRDP AMMONIA URINE,130.00
520193,CASH PRICE,CPT 82150,10000787,AMYLASE,120.00
520193,CASH PRICE,CPT 82150,10000789,"AMYLASE, URINE",125.00
520193,CASH PRICE,CPT 82157,10000791,ANDROSTENEDIONE,200.00
520193,CASH PRICE,CPT 82164,10000792,"ACE, CSF",175.00
520193,CASH PRICE,CPT 82164,10000793,ANGIOTENSIN CONVERTING ENZYME,165.00
520193,CASH PRICE,CPT 82172,10000794,APOLIPOPROTEIN A,125.00
520193,CASH PRICE,CPT 82172,10000795,APOLIPOPROTEIN B,125.00
520193,CASH PRICE,CPT 82175,10000796,ARSENIC,125.00
520193,CASH PRICE,CPT 82175,10000797,"ARSENIC, URINE",125.00
520193,CASH PRICE,CPT 82180,10000798,VITAMIN C,125.00
520193,CASH PRICE,CPT 80345,10000799,"BARBITURATES, GC/MS",165.00
520193,CASH PRICE,CPT 80345,10000800,PENTOBARBITAL,170.00
520193,CASH PRICE,CPT 82232,10000801,BETA-2 MICROGLOBULIN,140.00
520193,CASH PRICE,CPT 82232,10000802,BETA-2 MICROGLOBULIN URINE,140.00
520193,CASH PRICE,CPT 82239,10000803,"BILE ACIDS, TOTAL",175.00
520193,CASH PRICE,CPT 82247,10000804,BILIRUBIN TOTAL,100.00
520193,CASH PRICE,CPT 82248,10000805,BILIRUBIN DIRECT,100.00
520193,CASH PRICE,CPT 82261,10000807,NEWBORN BIOTINIDASE,20.00
520193,CASH PRICE,CPT 82270,10000808,OCCULT BLOOD FECAL SCREENING,35.00
520193,CASH PRICE,CPT 82271,10000809,"OCCULT BLOOD, OTHER",35.00
520193,CASH PRICE,CPT 82272,10000811,"OCCULT BLOOD, FECES",35.00
520193,CASH PRICE,CPT 82274,10000813,OCCULT BLOOD FECAL IMMUNOASSAY,76.00
520193,CASH PRICE,CPT 82300,10000814,CADMIUM,155.00
520193,CASH PRICE,CPT 82300,10000815,CADMIUM URINE,165.00
520193,CASH PRICE,CPT 82306,10000816,"VITAMIN D, 25-OH",270.00
520193,CASH PRICE,CPT 82308,10000817,CALCITONIN,115.00
520193,CASH PRICE,CPT 82310,10000818,CALCIUM SERUM,85.00
520193,CASH PRICE,CPT 82330,10000819,CALCIUM IONIZED,110.00
520193,CASH PRICE,CPT 82330,10000820,POC CALCIUM IONIZED,75.00
520193,CASH PRICE,CPT 82340,10000822,CALCIUM URINE,105.00
520193,CASH PRICE,CPT 82340,10000823,SRD CALCIUM URINE,60.00
520193,CASH PRICE,CPT 82365,10000824,CALCULI INFRARED SPECTROSCOPY,140.00
520193,CASH PRICE,CPT 82374,10000825,BICARBONATE URINE,75.00
520193,CASH PRICE,CPT 82374,10000826,CARBON DIOXIDE,80.00
520193,CASH PRICE,CPT 82375,10000827,CARBON MONOXIDE,135.00
520193,CASH PRICE,CPT 82375,10000828,POC CARBON MONOXIDE,70.00
520193,CASH PRICE,CPT 82378,10000829,CEA,255.00
520193,CASH PRICE,CPT 82379,10000830,CARNITINE FREE & TOTAL,280.00
520193,CASH PRICE,CPT 82380,10000831,CAROTENE,125.00
520193,CASH PRICE,CPT 82384,10000832,CATECHOLAMINES FRACT BLOOD,300.00
520193,CASH PRICE,CPT 82384,10000833,CATECHOLAMINES FRACT URINE,300.00
520193,CASH PRICE,CPT 82390,10000834,CERULOPLASMIN,155.00
520193,CASH PRICE,CPT 82397,10000835,"IGF BINDING PROTEIN, CHEMILUM",225.00
520193,CASH PRICE,CPT 82435,10000837,CHLORIDE BLOOD,95.00
520193,CASH PRICE,CPT 82435,10000838,POC CHLORIDE,95.00
520193,CASH PRICE,CPT 82436,10000839,CHLORIDE URINE,95.00
520193,CASH PRICE,CPT 82438,10000840,"CHLORIDE, OTHER SOURCE",95.00
520193,CASH PRICE,CPT 82465,10000842,CHOLESTEROL,90.00
520193,CASH PRICE,CPT 82482,10000844,"CHOLINESTERASE, RBC",100.00
520193,CASH PRICE,CPT 82542,10000846,HPLC QUANTITATIVE,280.00
520193,CASH PRICE,CPT 82495,10000849,CHROMIUM,120.00
520193,CASH PRICE,CPT 82507,10000850,CITRATE,230.00
520193,CASH PRICE,CPT 82507,10000851,SRD CITRATE,230.00
520193,CASH PRICE,CPT 82523,10000852,COLLAGEN CROSS LINKS,215.00
520193,CASH PRICE,CPT 82525,10000853,COPPER,160.00
520193,CASH PRICE,CPT 82525,10000854,COPPER TISSUE,160.00
520193,CASH PRICE,CPT 82525,10000855,COPPER URINE,160.00
520193,CASH PRICE,CPT 82530,10000856,"CORTISOL, FREE",200.00
520193,CASH PRICE,CPT 82533,10000857,"CORTISOL, SALIVARY",215.00
520193,CASH PRICE,CPT 82533,10000858,"CORTISOL, TOTAL",215.00
520193,CASH PRICE,CPT 82550,10000860,CK TOTAL,110.00
520193,CASH PRICE,CPT 82552,10000861,CK ISOENZYMES,100.00
520193,CASH PRICE,CPT 82553,10000863,CK MB FRACTION,235.00
520193,CASH PRICE,CPT 82565,10000865,CREATININE BLOOD,85.00
520193,CASH PRICE,CPT 82565,10000866,POC CREATININE,85.00
520193,CASH PRICE,CPT 82570,10000867,CREATININE OTHER SOURCE,85.00
520193,CASH PRICE,CPT 82570,10000868,CREATININE URINE,85.00
520193,CASH PRICE,CPT 82570,10000869,SRDP CREATININE URINE,85.00
520193,CASH PRICE,CPT 82575,10000870,CREATININE CLEARANCE,145.00
520193,CASH PRICE,CPT 82585,10000871,CRYOFIBRINOGEN,90.00
520193,CASH PRICE,CPT 82595,10000872,CRYOGLOBULIN QUALITATIVE,70.00
520193,CASH PRICE,CPT 82600,10000873,CYANIDE,160.00
520193,CASH PRICE,CPT 82607,10000874,VITAMIN B-12,185.00
520193,CASH PRICE,CPT 82608,10000875,VITAMIN B-12 BINDING CAPACITY,185.00
520193,CASH PRICE,CPT 82626,10000876,DHEA,245.00
520193,CASH PRICE,CPT 82627,10000877,DHEA SULFATE,245.00
520193,CASH PRICE,CPT 82634,10000878,DEOXYCORTISOL 11,150.00
520193,CASH PRICE,CPT 80327,10000879,"ANABOLIC STEROIDS, 1-2",110.00
520193,CASH PRICE,CPT 82652,10000880,"VITAMIN D, 1, 25-DIHYDROXY",280.00
520193,CASH PRICE,CPT 82657,10000881,DISACCHARIDASES ACT TISSUE,390.00
520193,CASH PRICE,CPT 82657,10000882,THIOPURINE METHYLTRANSFERASE,390.00
520193,CASH PRICE,CPT 82664,10000883,LIPO ELECTROPHORETIC TEST,260.00
520193,CASH PRICE,CPT 82668,10000884,ERYTHROPOIETIN,155.00
520193,CASH PRICE,CPT 82670,10000885,ESTRADIOL,225.00
520193,CASH PRICE,CPT 82671,10000886,"ESTROGENS, FRACTIONATED",115.00
520193,CASH PRICE,CPT 82677,10000887,ESTRIOL,100.00
520193,CASH PRICE,CPT 82679,10000888,ESTRONE,155.00
520193,CASH PRICE,CPT 82693,10000889,ETHYLENE GLYCOL,205.00
520193,CASH PRICE,CPT 82710,10000890,"FAT, FECAL QUANTITATIVE",240.00
520193,CASH PRICE,CPT 82726,10000891,VERY LONG CHAIN FATTY ACIDS,320.00
520193,CASH PRICE,CPT 82728,10000892,FERRITIN,165.00
520193,CASH PRICE,CPT 82731,10000893,FETAL FIBRONECTIN,575.00
520193,CASH PRICE,CPT 82746,10000894,"FOLIC ACID, SERUM",245.00
520193,CASH PRICE,CPT 82747,10000895,"FOLIC ACID, RBC",220.00
520193,CASH PRICE,CPT 82775,10000896,NEWBORN GALACTOSE TRANSERASE,20.00
520193,CASH PRICE,CPT 82784,10000897,"GAMMAGLOBULIN, IGA",70.00
520193,CASH PRICE,CPT 82784,10000898,"GAMMAGLOBULIN, IGD",70.00
520193,CASH PRICE,CPT 82784,10000899,"GAMMAGLOBULIN, IGG",70.00
520193,CASH PRICE,CPT 82784,10000900,"GAMMAGLOBULIN, IGM",70.00
520193,CASH PRICE,CPT 82785,10000901,IMMUNOGLOBULIN IGE,195.00
520193,CASH PRICE,CPT 82787,10000902,IMMUNOGLOBULIN SUBCLASSES EA,50.00
520193,CASH PRICE,CPT 82800,10000903,PH BLOOD,95.00
520193,CASH PRICE,CPT 82803,10000904,BLOOD GASES,155.00
520193,CASH PRICE,CPT 82803,10000906,POC BLOOD GASES,155.00
520193,CASH PRICE,CPT 82805,10000908,BLOOD GAS PROFILE,200.00
520193,CASH PRICE,CPT 82810,10000910,POC OXYGEN SATURATION,140.00
520193,CASH PRICE,CPT 82810,10000911,"GASES, O2 SATURATION",140.00
520193,CASH PRICE,CPT 82941,10000913,GASTRIN,90.00
520193,CASH PRICE,CPT 82943,10000914,GLUCAGON,195.00
520193,CASH PRICE,CPT 82945,10000915,"GLUCOSE, BODY FLUID",85.00
520193,CASH PRICE,CPT 82947,10000916,"GLUCOSE, BLOOD",85.00
520193,CASH PRICE,CPT 82947,10000917,POC GLUCOSE SERUM,85.00
520193,CASH PRICE,CPT 82950,10000918,"GLUCOSE, POST GLUCOSE DOSE",95.00
520193,CASH PRICE,CPT 82951,10000919,"GTT, 3 SPECIMENS",195.00
520193,CASH PRICE,CPT 82952,10000920,"GTT, EACH ADDL SPECIMEN",65.00
520193,CASH PRICE,CPT 82955,10000921,"G6PD, QUANTITATIVE",115.00
520193,CASH PRICE,CPT 82962,10000923,POC GLUCOSE - METER METHOD,25.00
520193,CASH PRICE,CPT 82977,10000924,GGT,135.00
520193,CASH PRICE,CPT 82985,10000925,GLYCATED PROTEIN,120.00
520193,CASH PRICE,CPT 83001,10000926,FSH,245.00
520193,CASH PRICE,CPT 83002,10000927,LUTEINIZING HORMONE,255.00
520193,CASH PRICE,CPT 83003,10000928,HUMAN GROWTH HORMONE,145.00
520193,CASH PRICE,CPT 83010,10000929,HAPTOGLOBIN,125.00
520193,CASH PRICE,CPT 83013,10000930,H PYLORI BREATH TEST,395.00
520193,CASH PRICE,CPT 83014,10000931,H PYLORI BREATH DRUG ADMIN,95.00
520193,CASH PRICE,CPT 83018,10000932,THALLIUM,225.00
520193,CASH PRICE,CPT 83020,10000933,"HEMOGLOBIN ELECTRO, ALKALINE",175.00
520193,CASH PRICE,CPT 83020,10000934,HEMOGLOBIN ELECTROPH QUANT,210.00
520193,CASH PRICE,CPT 83020,10000935,HEMOGLOBIN ELECTROPHORESIS,210.00
520193,CASH PRICE,CPT 83020,10000936,NEWBORN HEMOGLOBINOPATHY,20.00
520193,CASH PRICE,CPT 83033,10000937,"HEMOGLOBIN F, QUALITATIVE",40.00
520193,CASH PRICE,CPT 83036,10000938,HEMOGLOBIN A1C,155.00
520193,CASH PRICE,CPT 83050,10000939,METHEMOGLOBIN QUANTITATIVE,70.00
520193,CASH PRICE,CPT 83050,10000940,POC METHEMOGLOBIN,70.00
520193,CASH PRICE,CPT 83051,10000941,HEMOGLOBIN PLASMA,105.00
520193,CASH PRICE,CPT 83070,10000942,HEMOSIDERIN QUALITATIVE,80.00
520193,CASH PRICE,CPT 83088,10000944,HISTAMINE,210.00
520193,CASH PRICE,CPT 83088,10000945,"HISTAMINE, URINE",210.00
520193,CASH PRICE,CPT 83090,10000946,HOMOCYSTEINE,290.00
520193,CASH PRICE,CPT 83491,10000947,"HYDROXYCORTICOSTEROIDS, 17",165.00
520193,CASH PRICE,CPT 83497,10000948,"HYDROXYINDOLACETIC ACID, 5",150.00
520193,CASH PRICE,CPT 83498,10000949,"HYDROXYPROGESTERONE, 17D",205.00
520193,CASH PRICE,CPT 83498,10000950,"NEWBORN OH-PROGESTRONE, 17D",20.00
520193,CASH PRICE,CPT 83516,10000952,ANNA BY IMMUNOBLOT,190.00
520193,CASH PRICE,CPT 83516,10000953,ANTI-GLIADIN IGA,155.00
520193,CASH PRICE,CPT 83516,10000954,ANTI-GLIADIN IGG,155.00
520193,CASH PRICE,CPT 86341,10000958,"GLUTAMIC ACID DECARB, ELISA",240.00
520193,CASH PRICE,CPT 83516,10000959,GM1 ANTIBODY PANEL,90.00
520193,CASH PRICE,CPT 83516,10000960,"GM1, IGG ANTIBODY",90.00
520193,CASH PRICE,CPT 83516,10000961,"GM1, IGM ANTIBODY",90.00
520193,CASH PRICE,CPT 86235,10000962,HISTONE ANTIBODY IGG,160.00
520193,CASH PRICE,CPT 83516,10000963,"MAG AB, IGM",125.00
520193,CASH PRICE,CPT 83516,10000964,MYELOPEROXIDASE AB,125.00
520193,CASH PRICE,CPT 83516,10000965,NEWBORN CYSTIC FIBROSIS,20.00
520193,CASH PRICE,CPT 83516,10000967,SERINE PROTEASE 3,125.00
520193,CASH PRICE,CPT 83516,10000968,TISSUE TRANGLUTINASE AB,145.00
520193,CASH PRICE,CPT 83516,10000969,ANTI-SMOOTH MUSCLE ANTIBODY,185.00
520193,CASH PRICE,CPT 83516,10000970,BASEMENT MEMBRANE EPIDERMAL AB,115.00
520193,CASH PRICE,CPT 84112,10000971,POC PLACENTAL MICROGLOBULIN-1,340.00
520193,CASH PRICE,CPT 83520,10000972,ALPHA SUBUNIT,260.00
520193,CASH PRICE,CPT 83519,10000973,21-HYDROXYLASE AB,155.00
520193,CASH PRICE,CPT 83519,10000974,ACETYLCHOLINE RECEPTOR,215.00
520193,CASH PRICE,CPT 82542,10000976,PTH RELATED PEPTIDE,235.00
520193,CASH PRICE,CPT 83520,10000978,TSH RECEPTOR ANTIBODY,150.00
520193,CASH PRICE,CPT 83519,10000979,VOLTAGE-GATED CA CHANNEL,285.00
520193,CASH PRICE,CPT 83520,10000980,AUTOANTIBODIES TO DETECT IBD,150.00
520193,CASH PRICE,CPT 83520,10000981,INHIBIN B,145.00
520193,CASH PRICE,CPT 83520,10000982,INTERLEUKIN 6,145.00
520193,CASH PRICE,CPT 83520,10000983,PANCREATIC ELASTASE FECAL,255.00
520193,CASH PRICE,CPT 83520,10000984,TRYPTASE,260.00
520193,CASH PRICE,CPT 83525,10000985,"INSULIN, TOTAL",115.00
520193,CASH PRICE,CPT 83527,10000986,"INSULIN, FREE",80.00
520193,CASH PRICE,CPT 83540,10000987,IRON,120.00
520193,CASH PRICE,CPT 83540,10000988,IRON QUANTITATIVE TISSUE,150.00
520193,CASH PRICE,CPT 83550,10000990,IRON BINDING CAPACITY,130.00
520193,CASH PRICE,CPT 83605,10000992,LACTIC ACID,140.00
520193,CASH PRICE,CPT 83605,10000993,POC LACTIC ACID,140.00
520193,CASH PRICE,CPT 83615,10000994,LDH,80.00
520193,CASH PRICE,CPT 83630,10000996,"LACTOFERRIN, FECAL QUAL",135.00
520193,CASH PRICE,CPT 83655,10000997,LEAD,105.00
520193,CASH PRICE,CPT 83655,10000998,"LEAD, URINE",105.00
520193,CASH PRICE,CPT 83664,10001001,LAMELLAR BODY COUNT,110.00
520193,CASH PRICE,CPT 83690,10001003,LIPASE,190.00
520193,CASH PRICE,CPT 83695,10001004,LIPOPROTEIN A,165.00
520193,CASH PRICE,CPT 83704,10001007,"LIPOPROTEIN QUANT, NMR",245.00
520193,CASH PRICE,CPT 83718,10001008,HDL CHOLESTEROL,105.00
520193,CASH PRICE,CPT 83721,10001009,LDL CHOLESTEROL,120.00
520193,CASH PRICE,CPT 83735,10001010,MAGNESIUM SERUM,115.00
520193,CASH PRICE,CPT 83735,10001011,MAGNESIUM SRDP,85.00
520193,CASH PRICE,CPT 83735,10001012,MAGNESIUM URINE,85.00
520193,CASH PRICE,CPT 83785,10001013,MANGANESE BLOOD,190.00
520193,CASH PRICE,CPT 83789,10001015,NEWBORN AMINO ACID SCREEN,20.00
520193,CASH PRICE,CPT 83825,10001016,MERCURY,150.00
520193,CASH PRICE,CPT 83825,10001017,MERCURY URINE,150.00
520193,CASH PRICE,CPT 83835,10001018,"METANEPHRINES, PLASMA",285.00
520193,CASH PRICE,CPT 83835,10001019,"METANEPHRINES, URINE",160.00
