name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,corp_id
TRANE U.S. INC.,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,NC,800-E BEATY STREET,DAVIDSON,28036,100057104,1276
"MCGEHEE PRODUCERS GIN, INC.",CORPORATION,AR,HIGHWAY 65,MCGEHEE,71654,,,,,100041719,1280
"COX PLANING MILL & LUMBER CO., INC.",CORPORATION,AR,1283 HOMECREST,PIGGOTT,72454,,,,,100013648,1309
CARNEY INVESTMENT CO.,CORPORATION,AR,26 SHOSHONI DRIVE,SHERWOOD,72120,,,,,100010055,1310
OKLAHOMA ELECTRICAL SUPPLY COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100064283,1313
ARKANSAS COUNTY CO-OP,COOP,AR,3925 HWY 130 E,ALMYRA,72003,AR,PO BOX 208,ALMYRA,72003,100001508,1314
"KRAFTCO BUILDING SUPPLY, INC.",CORPORATION,AR,6711 CANTRELL ROAD,LITTLE ROCK,72207,,,,,100029765,1319
KINGS BAYOU LAND COMPANY,CORPORATION,AR,1501 HEARTWOOD,WHITE HALL,71602,,,,,100029483,1325
"MARKED TREE HUNTING CLUB, INC.",CORPORATION,AR,1204 ROBIN ROAD,JONESBORO,72401,,,,,100033026,1328
KALMAN FLOOR COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100062212,1332
DANNER PLANTING COMPANY,CORPORATION,AR,611 E.,CLARKEDALE,72325,AR,4217 E.,CLARKEDALE,72325,100014877,1333
"HARRISON GROCER CO., INC.",CORPORATION,AR,512 HIGHWAY 62-65 NORTH,HARRISON,72601,,,,,100023927,1334
"L'ANGUILLE HUNTING CLUB, INC.",CORPORATION,AR,204 MISSISSIPPI ST.,WYNNE,72396,AR,204 MISSISSIPPI ST,WYNNE,72396,100029965,1340
"RICE BELT TELEPHONE CO., INC.",CORPORATION,AR,228 KINGS HIGHWAY,WEINER,72479,,,,,100043708,1341
"GILCHRIST BAG COMPANY, INC.",CORPORATION,AR,907 SHARP AVE,CAMDEN,71701,,,,,100021706,1347
THE SALVATION ARMY,NONPROFIT,AR,"124 WEST CAPITOL AVE,SUITE 1400",LITTLE ROCK,72201,GA,1424 NORTHEAST EXPRESSWAY,ATLANTA,30329,100065616,1350
"BIG CREEK HUNTING CLUB, INCORPORATED",CORPORATION,AR,112 SOUTH COLLEGE STREET,STUTTGART,72160,,,,,100006778,1362
"WESTERN MEAT PACKERS, INC.",CORPORATION,AR,1307 W. 4TH STREET,LITTLE ROCK,72201,,,,,100054837,1373
THE STEBBINS ENGINEERING AND MANUFACTURING COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100066367,1377
ARCHER-DANIELS-MIDLAND COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100057265,1379
"TRIANGLE INDUSTRIES, INC.",CORPORATION,AR,900 SOUTHWEST AVE,EL DORADO,71730,,,,,100051866,1384
"MORRILTON PACKING COMPANY, INC.",CORPORATION,AR,51 BLUE DIAMOND DR.,MORRILTON,72110,AR,51 BLUE DIAMOND DRIVE,MORRILTON,72110,100035721,1386
"RUSSELLVILLE PRINTING COMPANY, INC.",CORPORATION,AR,502 E. 4TH ST.,RUSSELLVILLE,72811,,,,,100044994,1393
"CITY LUMBER CO., INC.",CORPORATION,AR,1204 S. SCHOOL AVENUE,FAYETTEVILLE,72701,,,,,100011651,1411
CRAWFORD & COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100059288,1413
"FARMERS GRANARY, INC.",CORPORATION,AR,109 EDMONDS,MCCRORY,72101,,,,,100018795,1415
"M-K GROCER COMPANY, INC.",CORPORATION,AR,301 N. COMMERCE AVENUE,RUSSELLVILLE,72801,,,,,100032365,1417
"OAKCREST MORTUARY AND CHAPEL, INCORPORATED",CORPORATION,AR,1001 SOUTH MAIN ST.,HOPE,71801,,,,,100038043,1425
CROWLEY'S RIDGE ACADEMY,NONPROFIT,AR,606 ACADEMY DRIVE,PARAGOULD,72450,AR,606 ACADEMY DR,PARAGOULD,72450,100014205,1435
"SOUTHWEST CAPITAL MANAGEMENT, INC.",CORPORATION,AR,1100 WEST CAPITOL AVE.,LITTLE ROCK,72201,,,,,100004106,1444
"AMCOR FLEXIBLES NORTH AMERICA, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S SPRING STREET",LITTLE ROCK,72201,WI,2301 INDUSTRIAL DRIVE,NEENAH,54956,100057776,1446
RICELAND SEED COMPANY,CORPORATION,AR,1530 HWY 79 SOUTH,STUTTGART,72160,,,,,100043733,1447
"FRANK'S OIL COMPANY, INC.",CORPORATION,AR,"FRANK'S OIL COMPANY, INC.,PO BOX 85",ATKINS,72823,AR,PO BOX 85,ATKINS,72823,100020529,1456
NORTH LITTLE ROCK FUNERAL HOME INC.,CORPORATION,AR,1921 N. MAIN ST.,NORTH LITTLE ROCK,72114,AR,1921 N. MAIN ST.,NORTH LITTLE ROCK,72114,100037426,1470
"CHICOT IRRIGATION, INC.",CORPORATION,AR,3435 HWY. 65 & 82,LAKE VILLAGE,71653,,,,,100011199,1474
OLIN CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100064303,1475
"MUSCULAR DYSTROPHY ASSOCIATION, INC.",NONPROFIT,AR,"701 SOUTH STREET, STE 100",MOUNTAIN HOME,72653,NY,11 EAST 44TH STREET,NEW YORK,10017,100063801,1482
CITIZENS REALTY CORPORATION,CORPORATION,AR,3215 MONTROSE,LITTLE ROCK,72212,,,,,100011628,1485
"W. W. GRAINGER, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100061057,1487
"SUDDATH FARMS, INC.",CORPORATION,AR,3370 TORREY,SPRINGDALE,72762,,,,,100049530,1492
BP PRODUCTS NORTH AMERICA INC.,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100057152,1493
"LUHR BROS., INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100062798,1499
"ARKANSAS TELEPHONE COMPANY, INC.",CORPORATION,AR,528 CHURCH ST,CLINTON,72031,AR,PO BOX 69,CLINTON,72031,100003849,1502
"GARNER AND LARIMORE, INC.",CORPORATION,AR,"2100 W NEW HOPE RD VILLA,ROGERS, AR 72758","VILLA, ROGERS",72758,,,,,100021271,1508
"PLUNKETT DISTRIBUTING CO., INC.",CORPORATION,AR,1010 SOUTH Y STREET,FORT SMITH,72901,,,,,100041024,1511
"CALICO CREEK MANAGEMENT, INC.",CORPORATION,AR,5000 CALICO CREEK COVE,NORTH LITTLE ROCK,72116,AR,5000 CALICO CREEK COVE,NORTH LITTLE ROCK,72116,100003828,1522
"CRIST ENGINEERS, INC.",CORPORATION,AR,205 EXECUTIVE COURT,LITTLE ROCK,72205,AR,205 EXECUTIVE COURT,LITTLE ROCK,72205,100013949,1525
"CART WELL COMPANY, INC.",CORPORATION,AR,X,WEINER,72479,,,,,100010181,1531
"FORSGREN, INCORPORATED",CORPORATION,AR,3020 NORTH 23RD ST.,FORT SMITH,72904,,,,,100020200,1533
L & P REALTY CO.,CORPORATION,AR,810 NORTH UNIVERSITY AVE,LITTLE ROCK,72205,,,,,100080401,1536
SOUTHLAND RACING CORPORATION,CORPORATION,AR,1215 TWIN LAKES DR,LITTLE ROCK,72205,AR,1550 N. INGRAM BLVD.,WEST MEMPHIS,72301,100048070,1537
NABHOLZ CONSTRUCTION CORPORATION,CORPORATION,AR,1160 FACTORY STREET,CONWAY,72032,AR,612 GARLAND STREET,CONWAY,72032,100036403,1539
"EAST ARKANSAS BROADCASTERS, INC.",CORPORATION,AR,210 MERRIMAN AVE. E,WYNNE,72396,,,,,100017086,1540
DEVELOPMENT CORPORATION FOR ISRAEL,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100059663,1547
CLEVELAND COUNTY TELEPHONE CO. INC.,CORPORATION,AR,"425 WEST CAPITOL AVENUE,SUITE 3400",LITTLE ROCK,72201,,,,,100011970,1552
"RECTOR-PHILLIPS-MORSE, INC.",CORPORATION,AR,"1501 N. UNIVERSITY, SUITE #800",LITTLE ROCK,72207,AR,"1501 N. UNIVERSITY, SUITE 800",LITTLE ROCK,72207,100043183,1553
"BUTTERFIELD INVESTMENTS, INC.",CORPORATION,AR,5940 ZEUBER ROAD,LITTLE ROCK,72206,AR,5940 ZEUBER ROAD,LITTLE ROCK,72206,100008986,1555
FEDERAL DRIER AND STORAGE COMPANY,CORPORATION,AR,1155 HIGHWAY 165N,ENGLAND,72046,,,,,100019037,1563
SEARCY REGIONAL ECONOMIC DEVELOPMENT CORPORATION,NONPROFIT,AR,2323 SOUTH MAIN,SEARCY,72143,AR,2323 SOUTH MAIN,SEARCY,72143,100045911,1572
VITALANT,NONPROFIT,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,AZ,6210 E OAK ST,SCOTTSDALE,85257,100057915,1574
"DELTA SPRAYERS, INC.",CORPORATION,AR,"1501 NORTH PIERCE STREET,STE 112",LITTLE ROCK,72207,,,,,100015514,1577
GERSHMAN INVESTMENT CORP.,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,100021609,1579
"LAND O'LAKES, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100062502,1591
MURPHY EXPLORATION & PRODUCTION COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,TX,"9805 KATY FREEWAY,SUITE G-200",HOUSTON,77024,100064251,1596
FORD CONSTRUCTION COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING ST.",LITTLE ROCK,72201,,,,,100060601,1597
FORT SMITH RESTAURANT SUPPLY COMPANY,CORPORATION,AR,930 S. PHOENIX,FORT SMITH,72901,,,,,100020310,1602
GARLAND COUNTY ECONOMIC DEVELOPMENT CORPORATION,NONPROFIT,AR,659 OUACHITA AVENUE,HOT SPRINGS NATIONAL PARKOT SPRINGS,71901,AR,659 OUACHITA AVE,HOT SPRINGS,71901,100021257,1604
"SKELTON MOTOR CO., INC.",CORPORATION,AR,200 B. PORTER AVE.,SPRINGDALE,72765,,,,,100047026,1606
FORREST CITY INDUSTRIAL DEVELOPMENT CORPORATION,NONPROFIT,AR,322 N IZARD,FORREST CITY,72335,AR,203 N IZARD,FORREST CITY,72335,100020179,1608
CAMDEN AREA INDUSTRIAL DEVELOPMENT CORPORATION,NONPROFIT,AR,314 ADAMS S.W.,CAMDEN,71701,AR,314 ADAMS S.W.,CAMDEN,71701,100009636,1614
RANDOLPH COUNTY INDUSTRIAL DEVELOPMENT CORPORATION,NONPROFIT,AR,1606 MARTIN DRIVE,POCAHONTAS,72455,AR,1606 MARTIN DRIVE,POCAHONTAS,72455,100041071,1624
"TEXAS INDUSTRIES, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100066820,1629
"FARMERS REAL ESTATE COMPANY, INC.",CORPORATION,AR,"217 EAST UNION STREET,P O BOX 250",MAGNOLIA,71753,,,,,100018807,1631
BEEBE INDUSTRIAL DEVELOPMENT CORPORATION,NONPROFIT,AR,2412 DEWITT HENRY,BEEBE,72012,AR,2412 DEWITT HENRY,BEEBE,72012,100006097,1633
LEACHVILLE INDUSTRIAL DEVELOPMENT CORPORATION,NONPROFIT,AR,1519 S MAIN,LEACHVILLE,72438,AR,PO BOX 105,LEACHVILLE,72438,100030716,1636
"SHANGRI-LA RESORT, INC.",CORPORATION,AR,"135 SECTION LINE ROAD, C-3",HOT SPRINGS NATIONAL PARK,71913,,,,,100046326,1643
COOPER LAKE LAND COMPANY,CORPORATION,AR,3123 SHENANDOAH VALLEY DRIVE,LITTLE ROCK,72212,,,,,100013205,1666
"HASTINGS DEVELOPMENT COMPANY, INC.",CORPORATION,AR,"2200 STEPHENS BLDG., 111 CENTER ST.",LITTLE ROCK,72201,,,,,100010770,1669
"LIST INVESTMENTS, INC.",CORPORATION,AR,605 WEST 35TH,PINE BLUFF,71603,,,,,100031337,1695
THE SHERWIN-WILLIAMS COMPANY,CORPORATION,AR,"300 SPRING BUILDING SUITE 900,300 S SPRING ST",LITTLE ROCK,72201,OH,101 W. PROSPECT AVE.,CLEVELAND,44115,100065930,1703
"ARKWEST COMMUNICATIONS, INC.",CORPORATION,AR,901 SANDERS DRIVE,DANVILLE,72833,,,,,100056361,1706
"ISLAND 82, INC.",CORPORATION,AR,SOUTH LAKE SHORE DRIVE,LAKE VILLAGE,71653,,,,,100027091,1711
SEIZ COMPANY,CORPORATION,AR,1231 CENTRAL AVE.,HOT SPRINGS,71901,,,,,100046056,1714
"BOYD RENTALS, INC.",CORPORATION,AR,720 MURRAY AVE,WYNNE,72396,,,,,100006530,1719
"WHIT DAVIS LUMBER COMPANY, INC.",CORPORATION,AR,723 SCHOOL DR.,JACKSONVILLE,72076,,,,,100015153,1721
"KETCHER & COMPANY, INC.",CORPORATION,AR,1717 E. 5TH ST.,NORTH LITTLE ROCK,72114,,,,,100029328,1726
PRAIRIE IMPLEMENT CO.,CORPORATION,AR,103 SOUTH MAIN ST.,STUTTGART,72160,,,,,100041436,1727
"WHITING DRIER FARMS, INC.",CORPORATION,AR,288 WHITING LANE,TICHNOR,72166,,,,,100051122,1730
"J. C. PORTIS COMPANY, INC.",CORPORATION,AR,320 GREENWOOD ST.,LEPANTO,72354,,,,,100041299,1733
"CENTURYTEL OF ARKANSAS, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100031103,1740
"LONE STAR COMPANY, INC.",CORPORATION,AR,3201 EAST HIGHLAND DRIVE,JONESBORO,72401,,,,,100031807,1743
"ALLISON WAREHOUSE AND TRANSFER COMPANY, INC.",CORPORATION,AR,5213 KOALA DR,JONESBORO,72404,,,,,100001458,1747
BURK ROYALTY CO. LTD,PARTNERSHIP,AR,"124 WEST CAPITOL AVENUE,SUITE 1900",LITTLE ROCK,72201,TX,4245 KEMP BLVD SUITE 600,WICHITA FALLS,76308,100058190,1753
TROTTER HOLDING CO.,CORPORATION,AR,3131 OLIVE ST,PINE BLUFF,71611,,,,,100007275,1756
JONESBORO ECONOMIC DEVELOPMENT CORPORATION,NONPROFIT,AR,1709 E. NETTLETON AVE.,JONESBORO,72401,AR,1709 E. NETTLETON AVE.,JONESBORO,72403,100028633,1760
"TYRONZA HUNTING CLUB, INCORPORATED",CORPORATION,AR,MAIN STREET,TYRONZA,72386,,,,,100052433,1766
"BRUSHY CREEK, INC.",CORPORATION,AR,"100 RIVER BLUFF DRIVE, SUITE 500",LITTLE ROCK,72202,,,,,100029884,1777
"JOHN E. BRYANT AND SONS LUMBER COMPANY, INC.",CORPORATION,AR,825 LAWRENCE STREET,BATESVILLE,72501,,,,,100008478,1785
CENTRAL ELECTRIC SUPPLY CO.,CORPORATION,AR,3017 MIDLAND DR.,PINE BLUFF,71601,,,,,100010731,1790
ARKANSAS GLASS CONTAINER CORPORATION,CORPORATION,AR,516 EAST JOHNSON,JONESBORO,72401,AR,5016 W JOHNSON AVE,JONESBORO,72401,100003131,1791
EMERSON ELECTRIC CO.,CORPORATION,AR,"124 WEST CAPITOL AVE., SUITE 1900",LITTLE ROCK,72201,MO,8000 W. FLORISSANT AVE,ST. LOUIS,63136,100060061,1794
THE IDLEWILD CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVE., SUITE 1400",LITTLE ROCK,72201,TX,1503 RALEIGH AVE,AUSTIN,78703,100026448,1796
"ROYAL OIL COMPANY OF ARKANSAS, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100044814,1797
"DRYDEN POTTERIES, INC.",CORPORATION,AR,341 WHITTINGTON AVENUE,HOT SPRINGS,71901,,,,,100059836,1800
"GRANT COUNTY INDUSTRIAL DEVELOPMENT CORPORATION, THE",NONPROFIT,AR,175 GRANT 167077,SHERIDAN,72150,AR,1120 S. ROCK STREET,SHERIDAN,72150,100022404,1810
BOONE COUNTY ECONOMIC DEVELOPMENT CORPORATION,NONPROFIT,AR,510 OLD FARM RD,HARRISON,72601,AR,510 OLD FARM RD,HARRISON,72601,100007559,1811
"J. W. PORTER LUMBER CO., INC.",CORPORATION,AR,X,DEWITT,72042,,,,,100041286,1816
ABB MOTORS AND MECHANICAL INC.,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,AR,P. O. BOX 2400,FORT SMITH,72902,100057584,1817
"PITTMAN-WITHERINGTON OIL COMPANY, INC.",CORPORATION,AR,2112 HINSON RD APT 20,LITTLE ROCK,72212,,,,,100040820,1819
INEOS US CHEMICALS COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100057148,1820
"ISLAND FARMS, INC.",CORPORATION,AR,1751 COUNTY ROAD 508,RECTOR,72461,,,,,100027093,1826
"CHAPEL HILL MEMORIAL PARK CEMETERY, INC.",CORPORATION,AR,100 MORGAN KEEGAN DRIVE SUITE 100,LITTLE ROCK,72202,,,,,100010957,1830
HUNTERS' REST CORPORATION,CORPORATION,AR,108 ELDRIDGE COURT,WYNNE,72396,,,,,100078546,1831
BRYANT PRESERVING CO.,CORPORATION,AR,X,ALMA,72921,,,,,100008463,1841
"FARM BUREAU BUILDING, INC.",CORPORATION,AR,10720 KANIS ROAD,LITTLE ROCK,72211,,,,,100018729,1843
"RIO VISTA, INC.",CORPORATION,AR,6508 W KNOLL VIEW WAY,ROGERS,72758,AR,6508 W KNOLL VIEW WAY,ROGERS,72758,100043907,1845
CROWLEY RIDGE CORPORATION,CORPORATION,AR,614 HWY 64 B,WYNNE,72396,,"WYNNE, AR",X,,100014200,1847
"KELLY SERVICES, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,AR,999 W. BIG BEAVER RD.,TROY,48084,100062265,1850
"JAMES H. CONE, INCORPORATED",CORPORATION,AR,915 WEST SECOND STREET,LITTLE ROCK,72202,,,,,100012844,1851
YAFFE IRON & METAL CORPORATION,CORPORATION,AR,719 WHEELER AVE,FORT SMITH,72901,,,,,100056298,1852
"A. J. THOMAS, INC.",CORPORATION,AR,306 W. BOND,WEST MEMPHIS,72301,,,,,100050931,1856
TRI-STATE IRON & METAL CO.,CORPORATION,AR,1725 EAST 19TH,TEXARKANA,71854,,,,,100051840,1860
POTLATCHDELTIC CORPORATION,CORPORATION,AR,609 SW 8TH STREET #600,BENTONVILLE,72712,,,,,100064877,1867
"EL DORADO EXPLORATION, S.A.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,TX,"9805 KATY FREEWAY,SUITE G-200",HOUSTON,77024,100060005,1871
DEWITT INDUSTRIAL DEVELOPMENT CORPORATION,NONPROFIT,AR,215 SOUTH JEFFERSON,DEWITT,72042,AR,215 SOUTH JEFFERSON,DEWITT,72042,100015783,1872
"FOOTE'S GROCERY, INC.",CORPORATION,AR,601 NORTH MAIN ST.,HAMBURG,71646,,,,,100020048,1887
THE GOODYEAR TIRE & RUBBER COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100061031,1893
CHEVRON U.S.A. INC.,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100058670,1910
H & M REALTY COMPANY,CORPORATION,AR,2800 VANCE STREET,LITTLE ROCK,72206,,,,,100023111,1913
"H.W. TUCKER COMPANY, INC",CORPORATION,AR,1301 EAST 13TH STREET,NORTH LITTLE ROCK,72114,,,,,100052117,1920
"ROGERS INSURANCE AGENCY, INC.",CORPORATION,AR,"2809 W. AJAX AVENUE, SUITE 300",ROGERS,72758,,,,,100044464,1923
CARLTON-BATES COMPANY,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100010038,1929
NATIONAL MULTIPLE SCLEROSIS SOCIETY,NONPROFIT,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,NY,"733 THIRD AVENUE, 3RD FLOOR",NEW YORK,10017,100063924,1931
"LILLY COMPANY, THE",CORPORATION,AR,"300 S. SPRING STREET, SUITE 900",LITTLE ROCK,72201,,,,,100062655,1933
EVANIL OIL COMPANY,CORPORATION,AR,"SOUTH PINE & ""A"" ST.",MAGNOLIA,71753,,,,,100018183,1937
"KNOUSE FOODS, INC.",NONPROFIT,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,PA,800,PEACH GLEN,17375,100062385,1940
NABHOLZ APPRAISAL INC.,CORPORATION,AR,1320 BROOKFIELD,CONWAY,72032,,,,,100036405,1953
"HALBERT PIPE AND STEEL CO., INC.",CORPORATION,AR,400 OLIVE STREET,NORTH LITTLE ROCK,72114,,,,,100023316,1954
THE STECO CORPORATION,CORPORATION,AR,2330 CANTRELL ROAD,LITTLE ROCK,72202,AR,2330 CANTRELL ROAD,LITTLE ROCK,72202,100049009,1958
"ALL ELECTRIC SUPPLY, INC.",CORPORATION,AR,4250 N. VENETIAN LANE,FAYETTEVILLE,72703,,,,,100001298,1961
NEWTON JEWELRY COMPANY,CORPORATION,AR,701 GARRISON STREET,FORT SMITH,72901,,,,,100037070,1962
"NAACP EMPOWERMENT PROGRAMS, INC.",NONPROFIT,AR,1215 TWIN LAKES DR,LITTLE ROCK,72205,MD,4805 MT. HOPE DRIVE,BALTIMORE,21215,100063848,1973
"LANDEL, INC.",CORPORATION,AR,"11219 FINANCIAL CENTRE PARKWAY, #300",LITTLE ROCK,72211,,,,,100030357,1975
CROSS COUNTY ECONOMIC DEVELOPMENT CORPORATION,NONPROFIT,AR,1790 N. FALLS BLVD.,WYNNE,72396,AR,1790 NORTH FALLS BLVD,WYNNE,72396,100026672,1979
YELCOT TELEPHONE COMPANY,CORPORATION,AR,207 E. 4TH STREET,MOUNTAIN HOME,72653,,,,,100056348,1986
"J. COLLISON CO., INC.",CORPORATION,AR,401 S. ELM STREET,BALD KNOB,72010,,,,,100012360,1994
"BEMCO, INC.",CORPORATION,AR,233 MAIN STREET,CENTERTON,72719,,,,,100006265,1998
"SOUTHERN IMPLEMENT CO., INC.",CORPORATION,AR,424 WALNUT ST.,HELENA,72342,,,,,100047932,2004
"KERNODLE FUNERAL HOME, INC.",CORPORATION,AR,315 E. UNION STREET,WYNNE,72396,,,,,100029314,2006
"LITTLE RIVER CLUB, INC.",CORPORATION,AR,111 N. 4TH ST.,DE QUEEN,71832,AR,392 COUNTRY CLUB ROAD,WINTHROP,71866,100031394,2011
"WIEDERKEHR WINE CELLARS, INC.",CORPORATION,AR,3324 SWISS FAMILY DRIVE,WIEDERKEHR VILLAGE,72821,,,,,100055274,2024
"DIESEL SERVICE COMPANY, INC.",CORPORATION,AR,319 WHEELER AVE.,FORT SMITH,72901,,,,,100015931,2035
C.I.T. LEASING CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100058273,2036
"LEGGETT & PLATT, INCORPORATED",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100062596,2040
"APPLIED INDUSTRIAL TECHNOLOGIES - DIXIE, INC.",CORPORATION,AR,1215 TWIN LAKES DR,LITTLE ROCK,72205,,,,,100059734,2042
"PEPPERS LAKE, INC.",CORPORATION,AR,4947 TARTER ROAD,DEVALLS BLUFF,72041,,,,,100040005,2044
LOGAN COUNTY INDUSTRIAL DEVELOPMENT CORPORATION,NONPROFIT,AR,408 N 18TH ST,PARIS,72855,AR,PO BOX 167,PARIS,72855,100031757,2053
GENERAL DYNAMICS CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100060860,2058
F. & B. REALTY CO.,CORPORATION,AR,805 GILLETTE DRIVE,LITTLE ROCK,72205,,,,,100018403,2060
"DRAKE, INC.",CORPORATION,AR,4400 DAWSON DRIVE,NORTH LITTLE ROCK,72116,,,,,100016545,2066
"WITT OIL PRODUCTION, INC.",CORPORATION,AR,159 COLUMBIA ROAD 111,STEPHENS,71764,,,,,100055788,2067
"TERMINIX, INC.",CORPORATION,AR,3524 TERMINIX DRIVE,LITTLE ROCK,72206,,,,,100050746,2073
OVERHEAD DOOR COMPANY OF ARKANSAS,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100038721,2079
"FLEXSTEEL INDUSTRIES, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100060539,2080
"PARTS WAREHOUSE, INC.",CORPORATION,AR,"400 WEST CAPITOL AVE, SUITE 2000",LITTLE ROCK,72201,,,,,100039643,2088
"WHITE RIVER PETROLEUM CO., INC.",CORPORATION,AR,660 RIVER STREET,BATESVILLE,72501,,,,,100055113,2090
"THE MARSHALL COMPANY, INC.",CORPORATION,AR,322 CYPRESS CREEK RD,SCOTT,72142,,,,,100033106,2092
HAROLD GWATNEY CHEVROLET COMPANY,CORPORATION,AR,211 SPRING STREET,LITTLE ROCK,72201,,,,,100023029,2094
"RACK SERVICE COMPANY, INC.",CORPORATION,AR,2170 CALIFORNIA,CAMDEN,71701,,"EAST GRINSTED ST., CAMDEN, AR,X, AR","CAMDEN, AR, X",,100042609,2101
"STANDARD ABSTRACT & TITLE COMPANY, INC.",CORPORATION,AR,3420 OLD CANTRELL RD,LITTLE ROCK,72202,,,,,100048840,2107
"TAYLOR SEED FARMS, INCORPORATED",CORPORATION,AR,1091 CR 139,HICKORY RIDGE,72347,,,,,100050473,2111
TRANSAMERICA CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100067003,2112
ANDERSON-MARTIN MACHINE COMPANY,CORPORATION,AR,501 SOUTH PHOENIX AVE,FORT SMITH,72902,,,,,100002046,2114
MEEKS NEON MANUFACTURING COMPANY,CORPORATION,AR,509 SUMMER ST.,HOT SPRINGS,71913,,,,,100034224,2131
"VANCE CONSTRUCTION & PROPERTIES, INC.",CORPORATION,AR,111 EAST HUNGTINTON,JONESBORO,72401,,,,,100053176,2152
DERMOTT HUNTING CLUB REALTY CORPORATION,CORPORATION,AR,"65 GRUMPYS DR,P O BOX 800",GREENBRIER,71638,,,,,100015643,2162
"KEITH SMITH HOLDING COMPANY, INC.",CORPORATION,AR,130 K-TECH LANE,HOT SPRINGS,71913,,,,,100047297,2174
"YELL COUNTY GIN CO., INC.",CORPORATION,AR,1910 HWY 21,CLARKSVILLE,72830,,,,,100056354,2175
M.D. THOMPSON & SON CO.,CORPORATION,AR,105 S. EDMONDS AVE.,MCCRORY,72101,,,,,100051014,2181
