cms_certification_num,code,description,payer,price,inpatient_outpatient,code_disambiguator,units
170075,82784,82784 Immunoelectrophoresis Serum AMS,MIN,7.905,UNSPECIFIED,NONE,
170075,82784,82784 Immunoelectrophoresis Serum AMS,GROSS CHARGE,22,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,CASH PRICE,29.5,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,MEDICARE,3.67,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,BCBS,8.55,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,SUNFLOWER_HEALTH,3.67,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,4.037,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,AETNA_BETTER_HEALTH_OF_KANSAS,3.67,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,AETNA,5.25,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,PROVIDRS CARE NETWORK,5.505,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,UHC_MEDICARE_ADVANTAGE,3.67,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,HUMANA_MEDICARE ADVANTAGE,3.1195,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,UNITED HEALTHCARE_UHC,26.55,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,CHRISTIAN HEALTH AID_CHA,29.5,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,MIN,3.1195,UNSPECIFIED,NONE,
170075,84155,84155 Immunoelectrophoresis Serum AMS,GROSS CHARGE,29.5,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,CASH PRICE,29.5,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,MEDICARE,3.67,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,BCBS,18.63,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,SUNFLOWER_HEALTH,3.67,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,SUNFLOWER_HEALTH_COM_EXCHANGE,4.037,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,AETNA_BETTER_HEALTH_OF_KANSAS,3.67,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,AETNA,5.25,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,PROVIDRS CARE NETWORK,5.505,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,UHC_MEDICARE_ADVANTAGE,3.67,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,HUMANA_MEDICARE ADVANTAGE,3.1195,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,UNITED HEALTHCARE_UHC,26.55,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,CHRISTIAN HEALTH AID_CHA,29.5,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,MIN,3.1195,UNSPECIFIED,NONE,
170075,84156,84156 Urine 24hr Protein,GROSS CHARGE,29.5,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),CASH PRICE,67,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),MEDICARE,20.03,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),BCBS,38.14,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),SUNFLOWER_HEALTH,20.03,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),SUNFLOWER_HEALTH_COM_EXCHANGE,22.033000000000005,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),AETNA_BETTER_HEALTH_OF_KANSAS,20.03,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),AETNA,25.54,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),PROVIDRS CARE NETWORK,30.045,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),UHC_MEDICARE_ADVANTAGE,20.03,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),HUMANA_MEDICARE ADVANTAGE,17.0255,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),UNITED HEALTHCARE_UHC,60.300000000000004,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),CHRISTIAN HEALTH AID_CHA,67,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),MIN,17.0255,UNSPECIFIED,NONE,
170075,84166,84166 Immunofixation (IFE),GROSS CHARGE,67,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,CASH PRICE,64.8,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,MEDICARE,25.47,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,BCBS,107.57,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,SUNFLOWER_HEALTH,25.47,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,28.017,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,AETNA_BETTER_HEALTH_OF_KANSAS,25.47,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,AETNA,0,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,PROVIDRS CARE NETWORK,38.205,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,UHC_MEDICARE_ADVANTAGE,25.47,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,HUMANA_MEDICARE ADVANTAGE,21.6495,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,UNITED HEALTHCARE_UHC,58.32,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,CHRISTIAN HEALTH AID_CHA,64.8,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,MIN,0,UNSPECIFIED,NONE,
170075,84402,84402 Testosterone Free AMS,GROSS CHARGE,64.8,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,CASH PRICE,28.7,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,MEDICARE,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,BCBS,13.23,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,SUNFLOWER_HEALTH,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,SUNFLOWER_HEALTH_COM_EXCHANGE,8.547,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,AETNA_BETTER_HEALTH_OF_KANSAS,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,AETNA,6.66,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,PROVIDRS CARE NETWORK,11.655,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,UHC_MEDICARE_ADVANTAGE,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,HUMANA_MEDICARE ADVANTAGE,6.6045,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,UNITED HEALTHCARE_UHC,25.83,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,CHRISTIAN HEALTH AID_CHA,28.7,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,MIN,6.6045,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,GROSS CHARGE,28.7,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,CASH PRICE,28.7,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,MEDICARE,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,BCBS,13.23,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,SUNFLOWER_HEALTH,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,SUNFLOWER_HEALTH_COM_EXCHANGE,8.547,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,AETNA_BETTER_HEALTH_OF_KANSAS,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,AETNA,6.66,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,PROVIDRS CARE NETWORK,11.655,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,UHC_MEDICARE_ADVANTAGE,7.77,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,HUMANA_MEDICARE ADVANTAGE,6.6045,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,UNITED HEALTHCARE_UHC,25.83,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,CHRISTIAN HEALTH AID_CHA,28.7,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,MIN,6.6045,UNSPECIFIED,NONE,
170075,85025,85025 CBC w/Auto Diff,GROSS CHARGE,28.7,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,CASH PRICE,28.7,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,MEDICARE,6.47,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,BCBS,13.76,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,SUNFLOWER_HEALTH,6.47,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,SUNFLOWER_HEALTH_COM_EXCHANGE,7.117,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,AETNA_BETTER_HEALTH_OF_KANSAS,6.47,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,AETNA,9.27,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,PROVIDRS CARE NETWORK,9.705,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,UHC_MEDICARE_ADVANTAGE,6.47,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,HUMANA_MEDICARE ADVANTAGE,5.499499999999999,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,UNITED HEALTHCARE_UHC,25.83,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,CHRISTIAN HEALTH AID_CHA,28.7,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,MIN,5.499499999999999,UNSPECIFIED,NONE,
170075,85027,85027 CBC w/Manual Diff,GROSS CHARGE,28.7,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,CASH PRICE,65.7,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,MEDICARE,12.09,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,BCBS,43.86,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,SUNFLOWER_HEALTH,12.09,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,13.299000000000001,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,AETNA_BETTER_HEALTH_OF_KANSAS,12.09,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,AETNA,17.32,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,PROVIDRS CARE NETWORK,18.134999999999998,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,UHC_MEDICARE_ADVANTAGE,12.09,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,HUMANA_MEDICARE ADVANTAGE,10.2765,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,UNITED HEALTHCARE_UHC,59.13,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,CHRISTIAN HEALTH AID_CHA,65.7,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,MIN,10.2765,UNSPECIFIED,NONE,
170075,86038,86038 ANA Quant Add On AMS,GROSS CHARGE,65.7,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,CASH PRICE,178.9,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,MEDICARE,17.93,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,BCBS,51.74,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,SUNFLOWER_HEALTH,17.93,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,19.723000000000003,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,AETNA_BETTER_HEALTH_OF_KANSAS,17.93,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,AETNA,25.69,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,PROVIDRS CARE NETWORK,26.895,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,UHC_MEDICARE_ADVANTAGE,17.93,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,HUMANA_MEDICARE ADVANTAGE,15.240499999999999,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,UNITED HEALTHCARE_UHC,161.01000000000002,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,CHRISTIAN HEALTH AID_CHA,178.9,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,MIN,15.240499999999999,UNSPECIFIED,NONE,
170075,86235,86235 ANA Panel Quantitative AMS,GROSS CHARGE,178.9,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,CASH PRICE,116.5,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,MEDICARE,20.03,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,BCBS,49.49,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,SUNFLOWER_HEALTH,20.03,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,22.033000000000005,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,AETNA_BETTER_HEALTH_OF_KANSAS,20.03,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,AETNA,17.26,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,PROVIDRS CARE NETWORK,30.045,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,UHC_MEDICARE_ADVANTAGE,20.03,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,HUMANA_MEDICARE ADVANTAGE,17.0255,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,UNITED HEALTHCARE_UHC,104.85000000000001,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,CHRISTIAN HEALTH AID_CHA,116.5,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,MIN,17.0255,UNSPECIFIED,NONE,
170075,86255,86255 ANA Panel Quantitative AMS,GROSS CHARGE,116.5,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,CASH PRICE,25,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,MEDICARE,20.03,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,BCBS,96.09,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,SUNFLOWER_HEALTH,20.03,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,22.033000000000005,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,AETNA_BETTER_HEALTH_OF_KANSAS,20.03,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,AETNA,32,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,PROVIDRS CARE NETWORK,30.045,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,UHC_MEDICARE_ADVANTAGE,20.03,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,HUMANA_MEDICARE ADVANTAGE,17.0255,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,UNITED HEALTHCARE_UHC,22.5,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,CHRISTIAN HEALTH AID_CHA,25,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,MIN,17.0255,UNSPECIFIED,NONE,
170075,86334,86334 Immunoelectrophoresis Serum AMS,GROSS CHARGE,25,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,CASH PRICE,96.3,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,MEDICARE,18.14,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,BCBS,64.23,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,SUNFLOWER_HEALTH,18.14,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,19.954,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,AETNA_BETTER_HEALTH_OF_KANSAS,18.14,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,AETNA,0,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,PROVIDRS CARE NETWORK,27.21,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,UHC_MEDICARE_ADVANTAGE,18.14,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,HUMANA_MEDICARE ADVANTAGE,15.419,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,UNITED HEALTHCARE_UHC,86.67,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,CHRISTIAN HEALTH AID_CHA,96.3,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,MIN,0,UNSPECIFIED,NONE,
170075,86665,86665 Epstein-Barr Virus Serology AMS,GROSS CHARGE,96.3,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,CASH PRICE,36.63,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,MEDICARE,11.77,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,BCBS,33.75,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,SUNFLOWER_HEALTH,11.77,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,12.947000000000001,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,AETNA_BETTER_HEALTH_OF_KANSAS,11.77,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,AETNA,0,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,PROVIDRS CARE NETWORK,17.655,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,UHC_MEDICARE_ADVANTAGE,11.77,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,HUMANA_MEDICARE ADVANTAGE,10.0045,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,UNITED HEALTHCARE_UHC,32.967000000000006,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,CHRISTIAN HEALTH AID_CHA,36.63,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,MIN,0,UNSPECIFIED,NONE,
170075,86705,86705 Hepatitis Panel AMS,GROSS CHARGE,36.63,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,CASH PRICE,78.3,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,MEDICARE,11.26,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,BCBS,49.46,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,SUNFLOWER_HEALTH,11.26,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,12.386000000000001,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,AETNA_BETTER_HEALTH_OF_KANSAS,11.26,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,AETNA,0,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,PROVIDRS CARE NETWORK,16.89,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,UHC_MEDICARE_ADVANTAGE,11.26,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,HUMANA_MEDICARE ADVANTAGE,9.571,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,UNITED HEALTHCARE_UHC,70.47,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,CHRISTIAN HEALTH AID_CHA,78.3,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,MIN,0,UNSPECIFIED,NONE,
170075,86709,86709 Hepatitis Panel AMS,GROSS CHARGE,78.3,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,CASH PRICE,108.2,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,MEDICARE,15.91,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,BCBS,68.39,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,SUNFLOWER_HEALTH,15.91,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,SUNFLOWER_HEALTH_COM_EXCHANGE,17.501,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,AETNA_BETTER_HEALTH_OF_KANSAS,15.91,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,AETNA,22.78,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,PROVIDRS CARE NETWORK,23.865000000000002,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,UHC_MEDICARE_ADVANTAGE,15.91,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,HUMANA_MEDICARE ADVANTAGE,13.5235,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,UNITED HEALTHCARE_UHC,97.38000000000001,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,CHRISTIAN HEALTH AID_CHA,108.2,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,MIN,13.5235,UNSPECIFIED,NONE,
170075,86800,86800 Thyroglobulin Ab,GROSS CHARGE,108.2,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,CASH PRICE,65.3,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,MEDICARE,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,BCBS,45.87,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,SUNFLOWER_HEALTH,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,SUNFLOWER_HEALTH_COM_EXCHANGE,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,AETNA_BETTER_HEALTH_OF_KANSAS,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,AETNA,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,PROVIDRS CARE NETWORK,39.18,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,UHC_MEDICARE_ADVANTAGE,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,HUMANA_MEDICARE ADVANTAGE,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,UNITED HEALTHCARE_UHC,58.769999999999996,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,CHRISTIAN HEALTH AID_CHA,65.3,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,MIN,0,UNSPECIFIED,NONE,
170075,86920,86920 Crossmatch,GROSS CHARGE,65.3,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,CASH PRICE,40,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,MEDICARE,9.44,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,BCBS,29.33,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,SUNFLOWER_HEALTH,9.44,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,10.384,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,AETNA_BETTER_HEALTH_OF_KANSAS,9.44,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,AETNA,0,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,PROVIDRS CARE NETWORK,14.16,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,UHC_MEDICARE_ADVANTAGE,9.44,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,HUMANA_MEDICARE ADVANTAGE,8.024,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,UNITED HEALTHCARE_UHC,36,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,CHRISTIAN HEALTH AID_CHA,40,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,MIN,0,UNSPECIFIED,NONE,
170075,87046,87046 Stool Culture with Shiga Toxin AMS,GROSS CHARGE,40,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,CASH PRICE,35,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,MEDICARE,8.62,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,BCBS,31.56,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,SUNFLOWER_HEALTH,8.62,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,SUNFLOWER_HEALTH_COM_EXCHANGE,9.482,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,AETNA_BETTER_HEALTH_OF_KANSAS,8.62,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,AETNA,12.34,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,PROVIDRS CARE NETWORK,12.93,UNSPECIFIED,NONE,
170075,87070,87070 Sputum Culture with Gram Stain AMS,UHC_MEDICARE_ADVANTAGE,8.62,UNSPECIFIED,NONE,
