Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"OSHKOSH","CHARGE","10000178","INSERT DUODENUM/J-TUBE W/S&I","49441","1,860.00","1,030.37","1,581.00","794.88","1,049.62","1,581.00","1,031.13","1,321.33","1,581.00","1,007.15","1,053.48","1,134.60","1,488.00","1,206.36","1,121.34","1,168.91","1,581.00","1,023.00","1,205.32","1,581.00","1,069.41","1,318.42","1,119.58","1,261.98","1,023.00","794.88","1,581.00"
"OSHKOSH","CHARGE","10000180","CONVERT TO G-J TUBE W/S&I","49446","1,500.00","830.95","1,275.00","641.03","846.47","1,275.00","831.56","1,065.59","1,275.00","812.22","849.58","915.00","1,200.00","972.87","904.31","942.67","1,275.00","825.00","972.04","1,275.00","862.43","1,063.25","902.89","1,017.73","825.00","641.03","1,275.00"
"OSHKOSH","CHARGE","10000181","CHANGE TUBE GASTRO/CECUM W/S&I","49450","1,100.00","609.36","935.00","470.09","620.74","935.00","609.81","781.43","935.00","595.63","623.02","671.00","880.00","713.44","663.16","691.29","935.00","605.00","712.83","935.00","632.45","779.71","662.12","746.33","605.00","470.09","935.00"
"OSHKOSH","CHARGE","10000182","CHANGE TUBE SM BOWEL W/S&I","49451","1,100.00","609.36","935.00","470.09","620.74","935.00","609.81","781.43","935.00","595.63","623.02","671.00","880.00","713.44","663.16","691.29","935.00","605.00","712.83","935.00","632.45","779.71","662.12","746.33","605.00","470.09","935.00"
"OSHKOSH","CHARGE","10000183","CHANGE G-J TUBE W/S&I","49452","750.00","415.47","637.50","320.51","423.23","637.50","415.78","532.79","637.50","406.11","424.79","457.50","600.00","486.44","452.15","471.34","637.50","412.50","486.02","637.50","431.21","531.62","451.44","508.86","412.50","320.51","637.50"
"OSHKOSH","CHARGE","10000184","CLEAR OBSTRUCTED GI TUBE W/S&I","49460","1,100.00","609.36","935.00","470.09","620.74","935.00","609.81","781.43","935.00","595.63","623.02","671.00","880.00","713.44","663.16","691.29","935.00","605.00","712.83","935.00","632.45","779.71","662.12","746.33","605.00","470.09","935.00"
"OSHKOSH","CHARGE","10000185","INJECTIONS GI TUBE EVAL W/S&I","49465","1,020.00","413.53","867.00","430.35","584.22","867.00","433.56","604.32","867.00","461.81","501.87","622.20","816.00","597.55","544.07","567.98","867.00","561.00","600.86","867.00","439.82","562.19","479.50","558.06","561.00","413.53","867.00"
"OSHKOSH","CHARGE","10000186","ABLATION ABDOMEN/PERITONEUM","49999","14,900.00","1,987.66","12,665.00","3,146.88","4,300.14","12,665.00","5,805.04","5,816.96","12,665.00","5,840.80","6,231.18","9,089.00","11,920.00","7,093.89","7,068.56","7,420.20","12,665.00","8,195.00","2,918.91","12,665.00","6,226.71","8,090.70","6,643.91","7,761.41","8,195.00","1,987.66","12,665.00"
"OSHKOSH","CHARGE","10000190","REMOVE URETERAL STENT-PERC S&I","50384","3,750.00","2,077.37","3,187.50","1,602.57","2,116.17","3,187.50","2,078.90","2,663.97","3,187.50","2,030.54","2,123.94","2,287.50","3,000.00","2,432.18","2,260.77","2,356.68","3,187.50","2,062.50","2,430.09","3,187.50","2,156.07","2,658.11","2,257.22","2,544.32","2,062.50","1,602.57","3,187.50"
"OSHKOSH","CHARGE","10000191","CHANGE URETERAL STENT S&I","50385","3,690.00","2,044.13","3,136.50","1,576.93","2,082.31","3,136.50","2,045.64","2,621.34","3,136.50","1,998.06","2,089.96","2,250.90","2,952.00","2,393.26","2,224.59","2,318.97","3,136.50","2,029.50","2,391.21","3,136.50","2,121.58","2,615.58","2,221.10","2,503.61","2,029.50","1,576.93","3,136.50"
"OSHKOSH","CHARGE","10000192","REMOVE URETERAL STENT S&I","50386","1,100.00","609.36","935.00","470.09","620.74","935.00","609.81","781.43","935.00","595.63","623.02","671.00","880.00","713.44","663.16","691.29","935.00","605.00","712.83","935.00","632.45","779.71","662.12","746.33","605.00","470.09","935.00"
"OSHKOSH","CHARGE","10000193","CHANGE TRANSNEPHRIC STENT S&I","50387","2,660.00","1,473.54","2,261.00","1,136.76","1,501.07","2,261.00","1,474.63","1,889.64","2,261.00","1,440.33","1,506.58","1,622.60","2,128.00","1,725.23","1,603.64","1,671.67","2,261.00","1,463.00","1,723.74","2,261.00","1,529.38","1,885.49","1,601.12","1,804.77","1,463.00","1,136.76","2,261.00"
"OSHKOSH","CHARGE","10000194","REMOVE NEPHROSTOMY TUBE/FLUORO","50389","1,000.00","553.96","850.00","427.35","564.31","850.00","554.37","710.39","850.00","541.48","566.39","610.00","800.00","648.58","602.87","628.45","850.00","550.00","648.02","850.00","574.95","708.83","601.92","678.49","550.00","427.35","850.00"
"OSHKOSH","CHARGE","10000195","ASPIRATE RENAL CYST/PELVIS","50390","1,800.00","997.14","1,530.00","769.23","1,015.76","1,530.00","997.87","1,278.70","1,530.00","974.66","1,019.49","1,098.00","1,440.00","1,167.45","1,085.17","1,131.21","1,530.00","990.00","1,166.44","1,530.00","1,034.92","1,275.90","1,083.46","1,221.27","990.00","769.23","1,530.00"
"OSHKOSH","CHARGE","10000198","CRYOABLATION RENAL TUMOR(S)","50593","8,640.00","4,786.25","7,344.00","3,692.33","4,875.66","7,344.00","4,789.78","6,137.78","7,344.00","4,678.37","4,893.57","5,270.40","6,912.00","5,603.74","5,208.81","5,429.79","7,344.00","4,752.00","5,598.92","7,344.00","4,967.59","6,124.30","5,200.63","5,862.11","4,752.00","3,692.33","7,344.00"
"OSHKOSH","CHARGE","10000199","CHANGE URETEROSTOMY TUBE","50688","2,290.00","1,268.58","1,946.50","978.64","1,292.28","1,946.50","1,269.51","1,626.79","1,946.50","1,239.99","1,297.02","1,396.90","1,832.00","1,485.25","1,380.57","1,439.14","1,946.50","1,259.50","1,483.97","1,946.50","1,316.64","1,623.22","1,378.41","1,553.73","1,259.50","978.64","1,946.50"
"OSHKOSH","CHARGE","10000201","BLADDER ASPIRATION","51100","230.00","127.41","195.50","98.29","129.79","195.50","127.51","163.39","195.50","124.54","130.27","140.30","184.00","149.17","138.66","144.54","195.50","126.50","149.05","195.50","132.24","163.03","138.44","156.05","126.50","98.29","195.50"
"OSHKOSH","CHARGE","10000202","INSERT SUPRAPUBIC CATH","","3,120.00","1,728.37","2,652.00","1,333.34","1,760.66","2,652.00","1,729.64","2,216.42","2,652.00","1,689.41","1,767.12","1,903.20","2,496.00","2,023.57","1,880.96","1,960.76","2,652.00","1,716.00","2,021.83","2,652.00","1,793.85","2,211.55","1,878.00","2,116.87","1,716.00","1,333.34","2,652.00"
"OSHKOSH","CHARGE","10000203","INJECT CYSTOGRAM","51600","625.00","94.81","531.25","100.59","138.59","531.25","94.41","375.00","531.25","104.25","121.84","381.25","500.00","149.59","122.94","129.31","531.25","343.75","139.88","531.25","107.63","136.88","126.66","148.81","343.75","94.41","531.25"
"OSHKOSH","CHARGE","10000204","INJECT URETHROGRAM RETROGRADE","51610","740.00","409.93","629.00","316.24","417.59","629.00","410.24","525.69","629.00","400.69","419.12","451.40","592.00","479.95","446.12","465.05","629.00","407.00","479.54","629.00","425.47","524.53","445.42","502.08","407.00","316.24","629.00"
"OSHKOSH","CHARGE","10000205","BLADDER IRRIGATE OR INSTALLATION","51700","450.00","354.65","382.50","206.13","280.68","382.50","267.53","360.93","382.50","295.02","336.32","274.50","360.00","351.30","353.87","356.55","382.50","247.50","357.23","382.50","347.93","361.28","352.04","360.75","247.50","206.13","382.50"
"OSHKOSH","CHARGE","10000206","STRAIGHT CATH","51701","195.00","72.36","165.75","58.27","75.85","165.75","59.69","117.66","165.75","61.18","66.32","118.95","156.00","91.29","59.63","61.42","165.75","107.25","68.32","165.75","63.32","77.47","74.97","85.41","107.25","58.27","165.75"
"OSHKOSH","CHARGE","10000207","FOLEY CATH INSERTION","51702","325.00","149.06","276.25","118.15","165.97","276.25","148.57","177.60","276.25","149.92","147.10","198.25","260.00","168.79","168.08","176.51","276.25","178.75","179.60","276.25","143.07","184.02","168.54","195.48","178.75","118.15","276.25"
"OSHKOSH","CHARGE","10000208","BLADDER CATH COMPLEX","51703","540.00","299.14","459.00","230.77","304.73","459.00","299.36","383.61","459.00","292.40","305.85","329.40","432.00","350.23","325.55","339.36","459.00","297.00","349.93","459.00","310.47","382.77","325.04","366.38","297.00","230.77","459.00"
"OSHKOSH","CHARGE","10000209","CYSTOSTOMY TUBE CHANGE","51705","350.00","193.89","297.50","149.57","197.51","297.50","194.03","248.64","297.50","189.52","198.23","213.50","280.00","227.00","211.00","219.96","297.50","192.50","226.81","297.50","201.23","248.09","210.67","237.47","192.50","149.57","297.50"
"OSHKOSH","CHARGE","10000210","BLADDER SCAN-RESIDUAL URINE","51798","190.00","89.81","161.50","84.00","109.10","161.50","95.53","99.27","161.50","99.39","97.10","115.90","152.00","108.66","106.18","108.65","161.50","104.50","105.01","161.50","89.28","104.74","101.01","111.45","104.50","84.00","161.50"
"OSHKOSH","CHARGE","10000212","CIRCUMCISION","54150","200.00","113.37","170.00","115.58","148.72","170.00","112.86","142.05","170.00","120.46","118.47","122.00","160.00","124.13","115.47","119.98","170.00","110.00","134.68","170.00","97.52","123.49","109.12","123.46","110.00","97.52","170.00"
"OSHKOSH","CHARGE","10000213","I&D SCROTAL SPACE","54700","3,360.00","1,861.32","2,856.00","1,435.91","1,896.09","2,856.00","1,862.69","2,386.91","2,856.00","1,819.37","1,903.05","2,049.60","2,688.00","2,179.23","2,025.65","2,111.58","2,856.00","1,848.00","2,177.36","2,856.00","1,931.84","2,381.67","2,022.47","2,279.71","1,848.00","1,435.91","2,856.00"
"OSHKOSH","CHARGE","10000214","PROSTATE, NEEDLE BIOPSIES","55700","2,000.00","1,107.93","1,700.00","854.71","1,128.63","1,700.00","1,108.75","1,420.78","1,700.00","1,082.96","1,132.77","1,220.00","1,600.00","1,297.16","1,205.74","1,256.89","1,700.00","1,100.00","1,296.05","1,700.00","1,149.91","1,417.66","1,203.85","1,356.97","1,100.00","854.71","1,700.00"
"OSHKOSH","CHARGE","10000216","HYSTEROSALPINGOGRAM INJECT","58340","1,100.00","1,100.00","935.00","584.15","794.70","935.00","775.80","1,018.35","935.00","880.13","1,037.24","671.00","880.00","1,100.00","1,100.00","1,100.00","935.00","605.00","1,043.10","935.00","1,100.00","1,100.00","1,094.11","1,100.00","605.00","584.15","1,100.00"
"OSHKOSH","CHARGE","10000220","TUBAL LIGATION POST PARTUM","58605","1,520.00","1,101.61","1,292.00","1,137.45","1,398.85","1,292.00","1,130.84","1,406.10","1,292.00","1,279.83","1,150.07","927.20","1,216.00","1,229.62","1,155.76","1,203.12","1,292.00","836.00","1,309.00","1,292.00","1,009.23","1,252.55","1,146.54","1,292.78","836.00","836.00","1,406.10"
"OSHKOSH","CHARGE","10000221","TUBAL LIGATION WITH C-SECTION","58611","565.00","431.43","480.25","448.07","559.30","480.25","449.27","540.71","480.25","500.70","451.99","344.65","452.00","487.20","452.99","475.57","480.25","310.75","517.55","480.25","392.73","503.98","443.58","513.34","310.75","310.75","559.30"
"OSHKOSH","CHARGE","10000223","AMNIOCENTESIS, DIAGNOSTIC","59000","425.00","173.57","361.25","172.81","224.84","361.25","167.18","241.09","361.25","191.92","194.82","259.25","340.00","233.41","200.81","210.48","361.25","233.75","263.19","361.25","180.16","225.39","210.95","242.42","233.75","167.18","361.25"
"OSHKOSH","CHARGE","10000224","AMNIOCENTESIS, FLUID REDUCTION","59001","600.00","332.38","510.00","256.41","338.59","510.00","332.62","426.23","510.00","324.89","339.83","366.00","480.00","389.15","361.72","377.07","510.00","330.00","388.81","510.00","344.97","425.30","361.15","407.09","330.00","256.41","510.00"
"OSHKOSH","CHARGE","10000226","FETAL CONTRACTION STRESS TEST","59020","785.00","433.98","667.25","469.88","509.83","667.25","433.61","473.66","667.25","470.04","472.10","478.85","628.00","473.66","495.04","518.63","667.25","431.75","514.64","667.25","426.57","473.66","472.41","512.23","431.75","426.57","667.25"
"OSHKOSH","CHARGE","10000227","FETAL NON STRESS TEST","59025","450.00","283.22","382.50","289.31","347.91","382.50","270.35","379.76","382.50","279.63","285.93","274.50","360.00","301.18","394.86","398.83","382.50","247.50","437.07","382.50","254.17","293.41","284.55","311.49","247.50","247.50","437.07"
"OSHKOSH","CHARGE","10000230","D&C","","2,270.00","895.63","1,929.50","931.04","1,272.68","1,929.50","900.96","2,037.78","1,929.50","1,247.59","955.90","1,384.70","1,816.00","1,060.32","945.68","992.90","1,929.50","1,248.50","1,178.24","1,929.50","802.33","1,037.39","1,003.11","1,170.30","1,248.50","802.33","2,037.78"
"OSHKOSH","CHARGE","10000231","CERVICAL DILATOR INSERTION","59200","630.00","349.25","535.50","357.05","484.12","535.50","353.27","527.46","535.50","442.53","373.05","384.30","504.00","399.40","357.56","375.40","535.50","346.50","441.46","535.50","311.77","402.90","379.55","442.66","346.50","311.77","535.50"
"OSHKOSH","CHARGE","10000233","VAGINAL DELIVERY ONLY","59409","1,560.00","809.87","1,326.00","825.74","1,052.58","1,326.00","836.03","862.40","1,326.00","886.46","859.34","951.60","1,248.00","980.27","969.99","997.89","1,326.00","858.00","959.11","1,326.00","752.04","934.58","888.88","1,000.89","858.00","752.04","1,326.00"
"OSHKOSH","CHARGE","10000234","VERSION, W/WO TOCOLYSIS","59412","1,270.00","710.50","1,079.50","748.60","918.15","1,079.50","713.17","985.04","1,079.50","850.11","761.81","774.70","1,016.00","823.88","775.94","814.17","1,079.50","698.50","1,073.56","1,079.50","670.02","826.26","799.31","911.83","698.50","670.02","1,079.50"
"OSHKOSH","CHARGE","10000235","DELIVERY PLACENTA","59414","1,050.00","760.98","892.50","785.74","966.31","892.50","781.17","971.32","892.50","884.09","794.46","640.50","840.00","849.41","798.39","831.10","892.50","577.50","904.24","892.50","697.16","865.25","792.02","893.04","577.50","577.50","971.32"
"OSHKOSH","CHARGE","10000236","AMNIOINFUSION","59899","420.00","237.68","357.00","247.04","337.65","357.00","243.40","346.65","357.00","293.09","249.52","256.20","336.00","271.71","249.76","262.22","357.00","231.00","293.47","357.00","214.24","276.65","251.58","293.73","231.00","214.24","357.00"
"OSHKOSH","CHARGE","10000237","INTRAUTERINE PRESSURE MONITORING","59899","375.00","211.23","318.75","219.55","296.69","318.75","214.52","317.01","318.75","276.93","223.93","228.75","300.00","246.33","222.58","233.68","318.75","206.25","270.52","318.75","189.94","245.49","230.57","269.11","206.25","189.94","318.75"
"OSHKOSH","CHARGE","10000238","BX THYROID NEEDLE","60100","1,240.00","521.77","1,054.00","254.20","345.86","1,054.00","590.14","443.18","1,054.00","383.04","451.42","756.40","992.00","638.37","518.63","544.71","1,054.00","682.00","680.90","1,054.00","555.50","707.87","478.58","558.93","682.00","254.20","1,054.00"
"OSHKOSH","CHARGE","10000239","BX ADRENAL GLAND NEEDLE","60699","6,090.00","3,373.64","5,176.50","2,602.58","3,436.66","5,176.50","3,376.13","4,326.28","5,176.50","3,297.60","3,449.29","3,714.90","4,872.00","3,949.86","3,671.48","3,827.24","5,176.50","3,349.50","3,946.46","5,176.50","3,501.46","4,316.78","3,665.72","4,131.97","3,349.50","2,602.58","5,176.50"
"OSHKOSH","CHARGE","10000241","CERVICAL PUNCTURE W/INJECTION","61055","1,450.00","1,035.08","1,232.50","531.72","723.41","1,232.50","1,075.68","1,450.00","1,232.50","801.13","944.10","884.50","1,160.00","1,104.39","1,033.20","1,048.71","1,232.50","797.50","1,129.62","1,232.50","1,055.09","1,145.65","1,001.08","1,057.12","797.50","531.72","1,450.00"
"OSHKOSH","CHARGE","10000243","ENDOVASC OCCLUSION HEAD/NECK W/S&I","61623","10,200.00","5,650.43","8,670.00","4,359.00","5,755.99","8,670.00","5,654.60","7,245.99","8,670.00","5,523.08","5,777.13","6,222.00","8,160.00","6,615.53","6,149.28","6,410.16","8,670.00","5,610.00","6,609.84","8,670.00","5,864.52","7,230.07","6,139.63","6,920.55","5,610.00","4,359.00","8,670.00"
"OSHKOSH","CHARGE","10000244","PTA INTRACRANIAL","61630","4,520.00","2,503.92","3,842.00","1,931.63","2,550.69","3,842.00","2,505.76","3,210.97","3,842.00","2,447.48","2,560.06","2,757.20","3,616.00","2,931.59","2,724.98","2,840.58","3,842.00","2,486.00","2,929.07","3,842.00","2,598.79","3,203.91","2,720.70","3,066.75","2,486.00","1,931.63","3,842.00"
"OSHKOSH","CHARGE","10000245","PTA INTRACRANIAL W STENT","61635","4,010.00","2,221.40","3,408.50","1,713.68","2,262.89","3,408.50","2,223.03","2,848.67","3,408.50","2,171.33","2,271.20","2,446.10","3,208.00","2,600.81","2,417.51","2,520.07","3,408.50","2,205.50","2,598.58","3,408.50","2,305.56","2,842.41","2,413.72","2,720.73","2,205.50","1,713.68","3,408.50"
"OSHKOSH","CHARGE","10000246","DILATE INTRACRANIAL VASOSPASM 1ST","61640","3,140.00","1,739.45","2,669.00","1,341.89","1,771.94","2,669.00","1,740.73","2,230.63","2,669.00","1,700.24","1,778.45","1,915.40","2,512.00","2,036.54","1,893.02","1,973.32","2,669.00","1,727.00","2,034.79","2,669.00","1,805.35","2,225.73","1,890.04","2,130.44","1,727.00","1,341.89","2,669.00"
"OSHKOSH","CHARGE","10000247","DILATE INTRACRANIAL VASOSPASM ADD ON","61641","3,140.00","1,739.45","2,669.00","1,341.89","1,771.94","2,669.00","1,740.73","2,230.63","2,669.00","1,700.24","1,778.45","1,915.40","2,512.00","2,036.54","1,893.02","1,973.32","2,669.00","1,727.00","2,034.79","2,669.00","1,805.35","2,225.73","1,890.04","2,130.44","1,727.00","1,341.89","2,669.00"
"OSHKOSH","CHARGE","10000248","DILATE INTRACRANIAL VASOSPASM SECONDARY","61642","3,140.00","1,739.45","2,669.00","1,341.89","1,771.94","2,669.00","1,740.73","2,230.63","2,669.00","1,700.24","1,778.45","1,915.40","2,512.00","2,036.54","1,893.02","1,973.32","2,669.00","1,727.00","2,034.79","2,669.00","1,805.35","2,225.73","1,890.04","2,130.44","1,727.00","1,341.89","2,669.00"
"OSHKOSH","CHARGE","10000251","LUMBAR PUNCTURE DIAGNOSTIC","62270","950.00","544.70","807.50","416.20","514.45","807.50","551.59","634.57","807.50","523.12","542.77","579.50","760.00","559.17","539.07","544.12","807.50","522.50","571.41","807.50","541.14","570.12","543.50","561.08","522.50","416.20","807.50"
"OSHKOSH","CHARGE","10000252","EPIDURAL BLOOD OR CLOT PATCH","62273","1,650.00","914.04","1,402.50","705.13","931.12","1,402.50","914.71","1,172.14","1,402.50","893.44","934.54","1,006.50","1,320.00","1,070.16","994.74","1,036.94","1,402.50","907.50","1,069.24","1,402.50","948.67","1,169.57","993.18","1,119.50","907.50","705.13","1,402.50"
"OSHKOSH","CHARGE","10000253","INJECT FOR MYELOGRAM or CT LUMBAR","62284","950.00","526.27","807.50","405.99","536.10","807.50","526.65","674.87","807.50","514.40","538.07","579.50","760.00","616.15","572.73","597.02","807.50","522.50","615.62","807.50","546.21","673.39","571.83","644.56","522.50","405.99","807.50"
"OSHKOSH","CHARGE","10000254","DISKECTOMY/PERCUTANEOUS LUMBAR","62287","5,790.00","3,207.45","4,921.50","2,474.37","3,267.37","4,921.50","3,209.82","4,113.16","4,921.50","3,135.16","3,279.37","3,531.90","4,632.00","3,755.28","3,490.62","3,638.71","4,921.50","3,184.50","3,752.06","4,921.50","3,328.98","4,104.13","3,485.14","3,928.43","3,184.50","2,474.37","4,921.50"
"OSHKOSH","CHARGE","10000258","EPIDURAL INJ 1ST LEVEL W/ IMAGING","","2,650.00","1,515.63","2,252.50","751.75","1,023.75","2,252.50","1,701.67","2,624.15","2,252.50","1,118.60","1,313.49","1,616.50","2,120.00","1,839.11","1,508.96","1,584.91","2,252.50","1,457.50","1,953.15","2,252.50","1,608.07","2,031.94","1,396.18","1,629.30","1,457.50","751.75","2,624.15"
"OSHKOSH","CHARGE","10000259","INJECT NERVE OCCIPITAL","64405","850.00","470.87","722.50","363.25","479.67","722.50","471.22","603.83","722.50","460.26","481.43","518.50","680.00","551.29","512.44","534.18","722.50","467.50","550.82","722.50","488.71","602.51","511.64","576.71","467.50","363.25","722.50"
"OSHKOSH","CHARGE","10000261","NERVE BLOCK CELIAC PLEXUS","64530","2,130.00","1,179.94","1,810.50","910.26","1,201.99","1,810.50","1,180.81","1,513.13","1,810.50","1,153.35","1,206.40","1,299.30","1,704.00","1,381.48","1,284.12","1,338.59","1,810.50","1,171.50","1,380.29","1,810.50","1,224.65","1,509.81","1,282.10","1,445.17","1,171.50","910.26","1,810.50"
