Facility,Type,Chargecode_DRG_CPT,Description,CPT,_1_1_21_Fee,Aetna_W,Aetna_PPO,Anthem_Blue_Priority,Anthem_Blue_Preferred,Anthem_PPO,Aurora_Caregiver,Cigna_GPPO,Cigna_PPO,Exchange_-Common_Ground,Exchange_-Molina,Health_EOS_Plus,Health_EOS_PPO,HPS,Humana_WVN,Humana_HMO,Humana_HPN_PPO,Trilogy,UHC_HMO,UHC_PPO,WEA_State_and_Trust,WEA_Broad,WPS_Arise,WPS_Statewide,SELF_PAY,MIN,MAX
"MANITOWOC","CHARGE","10000307","CT NECK W/WO DYE","70492","3,980.00","834.21","3,383.00","842.57","1,164.95","3,383.00","472.82","2,388.00","3,383.00","740.28","794.01","2,427.80","3,184.00","1,527.52","1,063.85","1,115.20","3,383.00","2,189.00","811.12","3,383.00","1,041.57","1,346.04","1,077.39","1,254.50","2,189.00","472.82","3,383.00"
"MANITOWOC","CHARGE","10000308","CT ANGIO HEAD","70496","2,100.00","507.29","1,785.00","524.31","723.88","1,785.00","448.90","830.38","1,785.00","532.97","508.24","1,281.00","1,680.00","745.78","585.73","614.95","1,785.00","1,155.00","521.44","1,785.00","518.78","674.82","615.64","718.43","1,155.00","448.90","1,785.00"
"MANITOWOC","CHARGE","10000309","CT ANGIO NECK","70498","2,100.00","524.13","1,785.00","541.50","748.01","1,785.00","450.01","852.99","1,785.00","543.97","522.93","1,281.00","1,680.00","788.54","612.02","642.52","1,785.00","1,155.00","538.26","1,785.00","546.31","710.75","640.10","746.96","1,155.00","450.01","1,785.00"
"MANITOWOC","CHARGE","10000310","MR ORBIT/FACE/NECK W/O DYE","70540","3,880.00","873.19","3,298.00","902.68","1,269.72","3,298.00","554.27","2,279.60","3,298.00","797.34","1,024.27","2,366.80","3,104.00","1,507.24","1,275.17","1,339.45","3,298.00","2,134.00","904.40","3,298.00","1,151.01","1,491.76","1,201.33","1,395.26","2,134.00","554.27","3,298.00"
"MANITOWOC","CHARGE","10000312","MR ORBIT/FACE/NECK W/WO DYE","70543","6,020.00","825.04","5,117.00","845.81","1,196.48","5,117.00","479.79","3,612.00","5,117.00","732.94","973.74","3,672.20","4,816.00","1,460.45","1,226.88","1,288.58","5,117.00","3,311.00","816.01","5,117.00","1,122.13","1,452.02","1,153.13","1,340.35","3,311.00","479.79","5,117.00"
"MANITOWOC","CHARGE","10000313","MRA HEAD W/O DYE","70544","3,880.00","519.92","3,298.00","538.83","759.81","3,298.00","375.05","1,959.36","3,298.00","491.74","587.86","2,366.80","3,104.00","839.88","721.47","757.91","3,298.00","2,134.00","538.58","3,298.00","638.05","829.65","695.15","809.44","2,134.00","375.05","3,298.00"
"MANITOWOC","CHARGE","10000314","MRA HEAD W/DYE","70545","4,080.00","918.20","3,468.00","949.21","1,335.17","3,468.00","582.84","2,397.11","3,468.00","838.44","1,077.06","2,488.80","3,264.00","1,584.93","1,340.90","1,408.49","3,468.00","2,244.00","951.01","3,468.00","1,210.34","1,568.65","1,263.25","1,467.18","2,244.00","582.84","3,468.00"
"MANITOWOC","CHARGE","10000315","MRA HEAD W/WO DYE","70546","6,020.00","674.84","5,117.00","689.89","975.24","5,117.00","392.50","3,612.00","5,117.00","598.39","795.84","3,672.20","4,816.00","1,189.55","999.32","1,049.29","5,117.00","3,311.00","663.40","5,117.00","916.24","1,184.74","941.53","1,094.44","3,311.00","392.50","5,117.00"
"MANITOWOC","CHARGE","10000316","MRA NECK W/O DYE","70547","3,880.00","873.19","3,298.00","902.68","1,269.72","3,298.00","554.27","2,279.60","3,298.00","797.34","1,024.27","2,366.80","3,104.00","1,507.24","1,275.17","1,339.45","3,298.00","2,134.00","904.40","3,298.00","1,151.01","1,491.76","1,201.33","1,395.26","2,134.00","554.27","3,298.00"
"MANITOWOC","CHARGE","10000317","MRA NECK W/DYE","70548","4,080.00","391.68","3,468.00","395.76","557.74","3,468.00","227.26","2,448.00","3,468.00","345.17","459.41","2,488.80","3,264.00","678.91","568.75","597.31","3,468.00","2,244.00","374.54","3,468.00","527.95","679.32","543.46","630.77","2,244.00","227.26","3,468.00"
"MANITOWOC","CHARGE","10000318","MRA NECK W/WO DYE","70549","6,020.00","695.43","5,117.00","719.51","1,002.93","5,117.00","651.00","2,353.70","5,117.00","712.65","725.29","3,672.20","4,816.00","920.46","824.02","865.44","5,117.00","3,311.00","738.05","5,117.00","698.80","907.82","850.14","991.25","3,311.00","651.00","5,117.00"
"MANITOWOC","CHARGE","10000319","MR BRAIN W/O DYE","70551","3,880.00","1,111.22","3,298.00","1,155.94","1,631.44","3,298.00","883.07","2,198.93","3,298.00","1,051.06","1,217.50","2,366.80","3,104.00","1,657.74","1,487.76","1,563.06","3,298.00","2,134.00","1,198.53","3,298.00","1,282.50","1,670.86","1,448.20","1,687.99","2,134.00","883.07","3,298.00"
"MANITOWOC","CHARGE","10000320","MR BRAIN W/DYE","70552","4,080.00","918.20","3,468.00","949.21","1,335.17","3,468.00","582.84","2,397.11","3,468.00","838.44","1,077.06","2,488.80","3,264.00","1,584.93","1,340.90","1,408.49","3,468.00","2,244.00","951.01","3,468.00","1,210.34","1,568.65","1,263.25","1,467.18","2,244.00","582.84","3,468.00"
"MANITOWOC","CHARGE","10000321","MR BRAIN W/WO DYE","70553","6,020.00","1,036.87","5,117.00","1,054.16","1,476.47","5,117.00","659.25","3,380.35","5,117.00","948.82","1,208.02","3,672.20","4,816.00","1,748.69","1,465.28","1,538.60","5,117.00","3,311.00","1,041.15","5,117.00","1,347.13","1,736.78","1,413.48","1,641.24","3,311.00","659.25","5,117.00"
"MANITOWOC","CHARGE","10000324","XR CHEST 1 VIEW","71045","285.00","153.63","242.25","160.13","207.37","242.25","159.33","153.36","242.25","168.54","161.16","173.85","228.00","185.93","172.02","179.18","242.25","156.75","173.52","242.25","142.15","178.92","173.71","197.30","156.75","142.15","242.25"
"MANITOWOC","CHARGE","10000325","XR CHEST 2 VIEWS","71046","345.00","185.31","293.25","193.40","253.49","293.25","192.69","202.09","293.25","206.23","202.30","210.45","276.00","237.35","228.60","235.76","293.25","189.75","222.75","293.25","174.99","222.04","206.76","236.41","189.75","174.99","293.25"
"MANITOWOC","CHARGE","10000326","XR CHEST 3 VIEWS","71047","530.00","242.98","450.50","255.57","338.72","450.50","254.44","324.98","450.50","265.16","275.18","323.30","424.00","314.12","330.38","341.18","450.50","291.50","324.86","450.50","243.15","310.02","279.94","320.28","291.50","242.98","450.50"
"MANITOWOC","CHARGE","10000331","XR RIBS BILATERAL 3 VIEW","71110","640.00","293.41","544.00","308.61","409.02","544.00","307.25","392.42","544.00","320.19","332.29","390.40","512.00","379.31","398.95","411.99","544.00","352.00","392.29","544.00","293.62","374.36","338.04","386.75","352.00","293.41","544.00"
"MANITOWOC","CHARGE","10000332","XR RIBS W/CHEST BILATERAL 4 VIEW","71111","745.00","341.54","633.25","359.24","476.13","633.25","357.66","456.81","633.25","372.73","386.80","454.45","596.00","441.55","464.40","479.58","633.25","409.75","456.64","633.25","341.79","435.78","393.51","450.20","409.75","341.54","633.25"
"MANITOWOC","CHARGE","10000333","XR STERNUM 2 VIEW","71120","485.00","222.35","412.25","233.87","309.96","412.25","232.84","297.38","412.25","242.65","251.81","295.85","388.00","287.45","302.33","312.21","412.25","266.75","297.28","412.25","222.51","283.69","256.17","293.08","266.75","222.35","412.25"
"MANITOWOC","CHARGE","10000334","XR STERNOCLAVICULAR JOINT 3 VIEW","71130","440.00","201.72","374.00","212.17","281.20","374.00","211.24","269.79","374.00","220.13","228.45","268.40","352.00","260.78","274.28","283.24","374.00","242.00","269.70","374.00","201.86","257.37","232.41","265.89","242.00","201.72","374.00"
"MANITOWOC","CHARGE","10000335","CT CHEST W/O DYE","71250","2,520.00","849.82","2,142.00","866.71","1,182.11","2,142.00","555.60","1,529.79","2,142.00","791.52","850.49","1,537.20","2,016.00","1,459.46","1,055.66","1,107.47","2,142.00","1,386.00","920.07","2,142.00","1,009.53","1,304.24","1,071.54","1,245.80","1,386.00","555.60","2,142.00"
"MANITOWOC","CHARGE","10000336","CT CHEST W/DYE","71260","2,720.00","649.91","2,312.00","656.13","873.42","2,312.00","454.29","1,551.55","2,312.00","610.94","644.44","1,659.20","2,176.00","1,052.68","778.26","812.88","2,312.00","1,496.00","669.73","2,312.00","751.90","950.63","802.29","921.89","1,496.00","454.29","2,312.00"
"MANITOWOC","CHARGE","10000337","CT CHEST W/WO DYE","71270","3,980.00","758.39","3,383.00","784.06","1,082.16","3,383.00","590.04","1,476.18","3,383.00","779.68","756.60","2,427.80","3,184.00","1,252.51","915.20","960.77","3,383.00","2,189.00","765.16","3,383.00","840.18","1,094.50","945.25","1,103.06","2,189.00","590.04","3,383.00"
"MANITOWOC","CHARGE","10000338","CT ANGIO CHEST","71275","2,100.00","830.79","1,785.00","841.07","1,091.81","1,785.00","752.66","1,009.37","1,785.00","854.49","857.06","1,281.00","1,680.00","1,102.71","922.18","963.84","1,785.00","1,155.00","901.61","1,785.00","828.51","1,038.48","958.62","1,088.39","1,155.00","752.66","1,785.00"
"MANITOWOC","CHARGE","10000341","MR CHEST W/WO DYE","71552","6,020.00","1,354.80","5,117.00","1,400.55","1,970.03","5,117.00","859.98","3,536.91","5,117.00","1,237.11","1,589.20","3,672.20","4,816.00","2,338.55","1,978.48","2,078.21","5,117.00","3,311.00","1,403.21","5,117.00","1,785.84","2,314.53","1,863.91","2,164.82","3,311.00","859.98","5,117.00"
"MANITOWOC","CHARGE","10000343","XR SPINE ANY LEVEL 1 VIEW","72020","370.00","166.80","314.50","184.55","252.27","314.50","175.54","289.32","314.50","183.06","187.89","225.70","296.00","212.64","197.99","207.92","314.50","203.50","219.57","314.50","170.04","221.34","204.04","238.22","203.50","166.80","314.50"
"MANITOWOC","CHARGE","10000344","XR CERVICAL SPINE 2-3 VIEWS","72040","445.00","277.10","378.25","282.34","332.67","378.25","285.60","252.34","378.25","294.41","292.35","271.45","356.00","316.81","369.72","379.21","378.25","244.75","352.25","378.25","267.56","303.62","290.56","313.81","244.75","244.75","379.21"
"MANITOWOC","CHARGE","10000345","XR CERVICAL SPINE 4-5 VIEWS","72050","650.00","200.59","552.50","223.60","311.87","552.50","210.60","390.00","552.50","230.62","265.72","396.50","520.00","337.94","279.76","294.84","552.50","357.50","330.92","552.50","230.62","299.85","236.67","282.82","357.50","200.59","552.50"
"MANITOWOC","CHARGE","10000346","XR CERVICAL SPINE 6 VIEWS >","72052","745.00","341.54","633.25","359.24","476.13","633.25","357.66","456.81","633.25","372.73","386.80","454.45","596.00","441.55","464.40","479.58","633.25","409.75","456.64","633.25","341.79","435.78","393.51","450.20","409.75","341.54","633.25"
"MANITOWOC","CHARGE","10000348","XR THORACIC SPINE 2 VIEW","72070","445.00","212.64","378.25","221.28","306.25","378.25","239.08","376.62","378.25","228.91","256.38","271.45","356.00","257.39","439.48","445.00","378.25","244.75","428.21","378.25","194.84","253.84","214.92","248.76","244.75","194.84","445.00"
"MANITOWOC","CHARGE","10000349","XR THORACIC SPINE 3 VIEW","72072","510.00","101.13","433.50","112.76","157.23","433.50","106.18","306.00","433.50","116.28","133.98","311.10","408.00","170.39","141.07","148.61","433.50","280.50","166.82","433.50","116.28","151.16","119.29","142.55","280.50","101.13","433.50"
"MANITOWOC","CHARGE","10000350","XR THORACIC SPINE 4 VIEW","72074","590.00","270.48","501.50","284.50","377.07","501.50","283.25","361.77","501.50","295.18","306.33","359.90","472.00","349.68","367.78","379.80","501.50","324.50","361.64","501.50","270.68","345.11","311.63","356.53","324.50","270.48","501.50"
"MANITOWOC","CHARGE","10000351","XR THORACOLUMBAR SPINE 2 VIEW","72080","480.00","220.05","408.00","231.46","306.77","408.00","230.44","294.32","408.00","240.15","249.22","292.80","384.00","284.49","299.21","308.99","408.00","264.00","294.21","408.00","220.21","280.77","253.53","290.06","264.00","220.05","408.00"
"MANITOWOC","CHARGE","10000353","XR LUMBAR SPINE 2 OR 3 VIEW","72100","485.00","240.09","412.25","250.46","346.83","412.25","258.48","367.33","412.25","259.86","277.81","295.85","388.00","303.93","387.82","395.72","412.25","266.75","378.10","412.25","225.76","294.08","258.74","300.76","266.75","225.76","412.25"
"MANITOWOC","CHARGE","10000354","XR LUMBAR SPINE 4 VIEW MIN","72110","680.00","199.08","578.00","218.10","305.77","578.00","184.03","408.00","578.00","215.40","256.59","414.80","544.00","342.58","285.03","300.15","578.00","374.00","295.35","578.00","241.01","313.62","247.54","293.47","374.00","184.03","578.00"
"MANITOWOC","CHARGE","10000355","XR L SPINE BENDING 6 VIEW OR >","72114","915.00","419.48","777.75","441.21","584.78","777.75","439.28","561.04","777.75","457.78","475.07","558.15","732.00","542.30","570.37","589.01","777.75","503.25","560.85","777.75","419.78","535.21","483.30","552.93","503.25","419.48","777.75"
"MANITOWOC","CHARGE","10000356","XR L SPINE BENDING VIEW 2 TO 3","72120","655.00","300.28","556.75","315.84","418.61","556.75","314.45","401.62","556.75","327.70","340.08","399.55","524.00","388.20","408.30","421.64","556.75","360.25","401.48","556.75","300.50","383.13","345.97","395.81","360.25","300.28","556.75"
"MANITOWOC","CHARGE","10000357","CT C SPINE W/O DYE","72125","2,520.00","633.65","2,142.00","657.76","903.41","2,142.00","597.85","755.20","2,142.00","711.36","652.48","1,537.20","2,016.00","922.04","752.23","790.03","2,142.00","1,386.00","674.80","2,142.00","624.01","812.53","757.55","884.37","1,386.00","597.85","2,142.00"
"MANITOWOC","CHARGE","10000358","CT C SPINE W/DYE","72126","2,720.00","680.95","2,312.00","700.42","941.89","2,312.00","584.82","1,194.83","2,312.00","709.27","699.26","1,659.20","2,176.00","1,003.45","800.51","838.37","2,312.00","1,496.00","730.90","2,312.00","720.72","919.17","827.49","953.90","1,496.00","584.82","2,312.00"
"MANITOWOC","CHARGE","10000359","CT C SPINE W/WO DYE","72127","3,980.00","996.39","3,383.00","1,024.89","1,378.21","3,383.00","855.73","1,748.32","3,383.00","1,037.84","1,023.19","2,427.80","3,184.00","1,468.28","1,171.34","1,226.73","3,383.00","2,189.00","1,069.47","3,383.00","1,054.58","1,344.95","1,210.81","1,395.79","2,189.00","855.73","3,383.00"
"MANITOWOC","CHARGE","10000360","CT T SPINE W/O DYE","72128","2,520.00","467.08","2,142.00","485.98","665.53","2,142.00","476.66","374.22","2,142.00","551.00","490.52","1,537.20","2,016.00","646.76","507.02","532.73","2,142.00","1,386.00","467.08","2,142.00","435.96","567.76","549.99","642.22","1,386.00","374.22","2,142.00"
"MANITOWOC","CHARGE","10000361","CT T SPINE W/DYE","72129","2,720.00","680.95","2,312.00","700.42","941.89","2,312.00","584.82","1,194.83","2,312.00","709.27","699.26","1,659.20","2,176.00","1,003.45","800.51","838.37","2,312.00","1,496.00","730.90","2,312.00","720.72","919.17","827.49","953.90","1,496.00","584.82","2,312.00"
"MANITOWOC","CHARGE","10000363","CT L SPINE W/O DYE","72131","2,520.00","844.60","2,142.00","871.97","1,214.59","2,142.00","656.21","1,243.72","2,142.00","795.82","810.33","1,537.20","2,016.00","1,301.68","1,030.43","1,081.43","2,142.00","1,386.00","900.80","2,142.00","925.14","1,205.27","1,051.50","1,227.19","1,386.00","656.21","2,142.00"
"MANITOWOC","CHARGE","10000364","CT L SPINE W/DYE","72132","2,720.00","595.68","2,312.00","765.41","1,046.11","2,312.00","673.74","2,720.00","2,312.00","437.10","515.17","1,659.20","2,176.00","728.69","592.14","621.79","2,312.00","1,496.00","777.38","2,312.00","634.03","808.11","546.45","638.11","1,496.00","437.10","2,720.00"
"MANITOWOC","CHARGE","10000365","CT L SPINE W/WO DYE","72133","3,980.00","996.39","3,383.00","1,024.89","1,378.21","3,383.00","855.73","1,748.32","3,383.00","1,037.84","1,023.19","2,427.80","3,184.00","1,468.28","1,171.34","1,226.73","3,383.00","2,189.00","1,069.47","3,383.00","1,054.58","1,344.95","1,210.81","1,395.79","2,189.00","855.73","3,383.00"
"MANITOWOC","CHARGE","10000366","MR C SPINE W/O DYE","72141","3,880.00","955.56","3,298.00","997.38","1,418.34","3,298.00","564.88","2,328.00","3,298.00","861.43","1,139.08","2,366.80","3,104.00","1,733.94","1,460.01","1,534.35","3,298.00","2,134.00","995.09","3,298.00","1,310.03","1,707.39","1,348.59","1,570.49","2,134.00","564.88","3,298.00"
"MANITOWOC","CHARGE","10000367","MR C SPINE W/DYE","72142","4,080.00","1,101.19","3,468.00","1,116.29","1,574.47","3,468.00","638.93","2,448.00","3,468.00","971.86","1,292.95","2,488.80","3,264.00","1,917.60","1,608.34","1,688.30","3,468.00","2,244.00","1,061.21","3,468.00","1,487.16","1,916.38","1,525.92","1,772.35","2,244.00","638.93","3,468.00"
"MANITOWOC","CHARGE","10000368","MR T SPINE WO DYE","72146","3,880.00","713.39","3,298.00","743.94","1,058.46","3,298.00","416.28","2,328.00","3,298.00","640.30","848.94","2,366.80","3,104.00","1,296.60","1,092.46","1,147.95","3,298.00","2,134.00","736.33","3,298.00","980.86","1,278.70","1,009.82","1,175.54","2,134.00","416.28","3,298.00"
"MANITOWOC","CHARGE","10000369","MR T SPINE W/DYE","72147","4,080.00","918.20","3,468.00","949.21","1,335.17","3,468.00","582.84","2,397.11","3,468.00","838.44","1,077.06","2,488.80","3,264.00","1,584.93","1,340.90","1,408.49","3,468.00","2,244.00","951.01","3,468.00","1,210.34","1,568.65","1,263.25","1,467.18","2,244.00","582.84","3,468.00"
"MANITOWOC","CHARGE","10000370","MR L SPINE WO DYE","72148","3,880.00","1,042.14","3,298.00","1,087.20","1,545.18","3,298.00","622.86","2,282.54","3,298.00","944.47","1,237.46","2,366.80","3,104.00","1,881.87","1,583.02","1,663.64","3,298.00","2,134.00","1,079.40","3,298.00","1,419.63","1,850.48","1,467.21","1,708.47","2,134.00","622.86","3,298.00"
"MANITOWOC","CHARGE","10000371","MR L SPINE W DYE","72149","4,080.00","1,092.62","3,468.00","1,113.43","1,572.84","3,468.00","634.85","2,448.00","3,468.00","967.37","1,286.42","2,488.80","3,264.00","1,917.60","1,609.56","1,689.94","3,468.00","2,244.00","1,066.10","3,468.00","1,480.63","1,911.89","1,523.88","1,769.90","2,244.00","634.85","3,468.00"
"MANITOWOC","CHARGE","10000372","MR C SPINE W/WO DYE","72156","6,020.00","659.68","5,117.00","670.30","946.02","5,117.00","383.15","3,612.00","5,117.00","583.17","775.76","3,672.20","4,816.00","1,153.49","967.30","1,015.57","5,117.00","3,311.00","639.38","5,117.00","892.66","1,151.35","920.51","1,068.99","3,311.00","383.15","5,117.00"
"MANITOWOC","CHARGE","10000373","MR T SPINE W/WO DYE","72157","6,020.00","752.77","5,117.00","768.55","1,085.00","5,117.00","446.62","3,612.00","5,117.00","671.36","888.89","3,672.20","4,816.00","1,318.58","1,106.34","1,161.79","5,117.00","3,311.00","746.55","5,117.00","1,015.84","1,311.49","1,044.60","1,214.17","3,311.00","446.62","5,117.00"
"MANITOWOC","CHARGE","10000374","MR L SPINE W/WO DYE","72158","6,020.00","742.44","5,117.00","752.67","1,061.67","5,117.00","431.03","3,612.00","5,117.00","655.49","872.56","3,672.20","4,816.00","1,295.25","1,085.06","1,139.16","5,117.00","3,311.00","716.38","5,117.00","1,003.79","1,293.70","1,038.19","1,205.20","3,311.00","431.03","5,117.00"
"MANITOWOC","CHARGE","10000376","XR PELVIS 1 OR 2 VIEW","72170","435.00","267.62","369.75","271.09","340.76","369.75","278.74","307.85","369.75","292.70","287.80","265.35","348.00","322.57","363.08","376.99","369.75","239.25","355.90","369.75","243.11","304.98","287.79","319.24","239.25","239.25","376.99"
