SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL PPO - All Plans,UHC PPO - All Plans ,Aetna PPO - All Plans ,Cigna PPO - All Plans ,Humana PPO - All Plans ,COMM Viva Health PPO - All Plans ,UHC MA - All Plans ,Humana MA - All Plans ,BCBSAL MA - All Plans ,Healthspring MA - All Plans ,Aetna/Coventry MA - All Plans ,Viva Health MA - All Plans ,Multiplan - All Plans 
1110826,AD PROCEDURE OR LV 6,SURG,4815.42,2/13/2023,1444.626,866.7756,332.26398,3659.7192,365.97192,1560.19608,3659.7192,1179.7779,1536.11898,2166.939,351.52566,332.26398,356.34108,356.34108,385.2336,370.78734,1252.0092
1061751,CC-RV IVL TIB PER,SURG,33412.69,2/13/2023,10023.807,6014.2842,2305.47561,25393.6444,2539.36444,10825.71156,25393.6444,8186.10905,10658.64811,15035.7105,2439.12637,2305.47561,2472.53906,2472.53906,2673.0152,2572.77713,8687.2994
1814936,PT RE-EVAL-VISIT PT,97164,402.96,2/13/2023,120.888,72.5328,27.80424,306.2496,30.62496,130.55904,306.2496,98.7252,128.54424,181.332,29.41608,27.80424,29.81904,29.81904,32.2368,31.02792,104.7696
1210224,LEVOFLOXAC 250MG INJ,J1956,382.91,2/13/2023,114.873,68.9238,26.42079,291.0116,29.10116,124.06284,291.0116,93.81295,122.14829,172.3095,27.95243,26.42079,28.33534,28.33534,30.6328,29.48407,99.5566
1670169,CT-ORBIT EAR WWO,70482,5605.65,2/13/2023,1681.695,1009.017,386.78985,4260.294,426.0294,1816.2306,4260.294,1373.38425,1788.20235,2522.5425,409.21245,386.78985,414.8181,414.8181,448.452,431.63505,1457.469
1376342,BASIC METABO CA TOTA,80048,421.91,2/13/2023,126.573,75.9438,29.11179,320.6516,32.06516,136.69884,320.6516,103.36795,134.58929,189.8595,30.79943,29.11179,31.22134,31.22134,33.7528,32.48707,109.6966
1217295,CELECOXIB 100MG CAP,,22.21,2/13/2023,6.663,3.9978,1.53249,16.8796,1.68796,7.19604,16.8796,5.44145,7.08499,9.9945,1.62133,1.53249,1.64354,1.64354,1.7768,1.71017,5.7746
1213136,MORPHINE PF 10MG INJ,J2274,10.59,2/13/2023,3.177,1.9062,0.73071,8.0484,0.80484,3.43116,8.0484,2.59455,3.37821,4.7655,0.77307,0.73071,0.78366,0.78366,0.8472,0.81543,2.7534
1660142,LE-FEMUR 2VW BI DR,73552,713.79,2/13/2023,214.137,128.4822,49.25151,542.4804,54.24804,231.26796,542.4804,174.87855,227.69901,321.2055,52.10667,49.25151,52.82046,52.82046,57.1032,54.96183,185.5854
1670518,MRA-PELVIS WWO,C8920,13549.97,2/13/2023,4064.991,2438.9946,934.94793,10297.9772,1029.79772,4390.19028,10297.9772,3319.74265,4322.44043,6097.4865,989.14781,934.94793,1002.69778,1002.69778,1083.9976,1043.34769,3522.9922
1314991,"M.TUBERCULO,DNA,AMPP",87556,1751.11,2/13/2023,525.333,315.1998,120.82659,1330.8436,133.08436,567.35964,1330.8436,429.02195,558.60409,787.9995,127.83103,120.82659,129.58214,129.58214,140.0888,134.83547,455.2886
1670013,MR-LW JOINT WWO BI,73723,5955.57,2/13/2023,1786.671,1072.0026,410.93433,4526.2332,452.62332,1929.60468,4526.2332,1459.11465,1899.82683,2680.0065,434.75661,410.93433,440.71218,440.71218,476.4456,458.57889,1548.4482
7212319,IBUTILIDE 1MG INJ,J1742,2169.08,2/13/2023,650.724,390.4344,149.66652,1648.5008,164.85008,702.78192,1648.5008,531.4246,691.93652,976.086,158.34284,149.66652,160.51192,160.51192,173.5264,167.01916,563.9608
1630028,CT-THORACNTSIS W IMG,32555,3026.66,2/13/2023,907.998,544.7988,208.83954,2300.2616,230.02616,980.63784,2300.2616,741.5317,965.50454,1361.997,220.94618,208.83954,223.97284,223.97284,242.1328,233.05282,786.9316
1314489,THYROXINE BIND GLOB,84442,737.53,2/13/2023,221.259,132.7554,50.88957,560.5228,56.05228,238.95972,560.5228,180.69485,235.27207,331.8885,53.83969,50.88957,54.57722,54.57722,59.0024,56.78981,191.7578
1414971,STNT NO COCV W/DEL 2,C1876,18917.19,2/13/2023,5675.157,3405.0942,1305.28611,14377.0644,1437.70644,6129.16956,14377.0644,4634.71155,6034.58361,8512.7355,1380.95487,1305.28611,1399.87206,1399.87206,1513.3752,1456.62363,4918.4694
1417078,VENA CAVA FILTER 4,C1880,6820.63,2/13/2023,2046.189,1227.7134,470.62347,5183.6788,518.36788,2209.88412,5183.6788,1671.05435,2175.78097,3069.2835,497.90599,470.62347,504.72662,504.72662,545.6504,525.18851,1773.3638
1621516,US-ABDOMEN RETRO LMT,76775,883.06,2/13/2023,264.918,158.9508,60.93114,671.1256,67.11256,286.11144,671.1256,216.3497,281.69614,397.377,64.46338,60.93114,65.34644,65.34644,70.6448,67.99562,229.5956
1670257,MR-PELVIS W,72196,8006.01,2/13/2023,2401.803,1441.0818,552.41469,6084.5676,608.45676,2593.94724,6084.5676,1961.47245,2553.91719,3602.7045,584.43873,552.41469,592.44474,592.44474,640.4808,616.46277,2081.5626
1680177,CTA-NECK,70498,2613.08,2/13/2023,783.924,470.3544,180.30252,1985.9408,198.59408,846.63792,1985.9408,640.2046,833.57252,1175.886,190.75484,180.30252,193.36792,193.36792,209.0464,201.20716,679.4008
8060122,CC-REVASC IVL CORNRY,0715T,25739.7,2/13/2023,7721.91,4633.146,1776.0393,19562.172,1956.2172,8339.6628,19562.172,6306.2265,8210.9643,11582.865,1878.9981,1776.0393,1904.7378,1904.7378,2059.176,1981.9569,6692.322
7211939,COSYNTROPN .25MG INJ,J0834,2825.58,2/13/2023,847.674,508.6044,194.96502,2147.4408,214.74408,915.48792,2147.4408,692.2671,901.36002,1271.511,206.26734,194.96502,209.09292,209.09292,226.0464,217.56966,734.6508
1660068,UE-FOREARM 2V DR,73090,587.78,2/13/2023,176.334,105.8004,40.55682,446.7128,44.67128,190.44072,446.7128,144.0061,187.50182,264.501,42.90794,40.55682,43.49572,43.49572,47.0224,45.25906,152.8228
1210337,OXYCODONE 15MG TAB,,24.59,2/13/2023,7.377,4.4262,1.69671,18.6884,1.86884,7.96716,18.6884,6.02455,7.84421,11.0655,1.79507,1.69671,1.81966,1.81966,1.9672,1.89343,6.3934
1670071,US-BRST BX LOC CLP 1,MANUL,12069.33,2/13/2023,3620.799,2172.4794,832.78377,9172.6908,917.26908,3910.46292,9172.6908,2956.98585,3850.11627,5431.1985,881.06109,832.78377,893.13042,893.13042,965.5464,929.33841,3138.0258
1693784,S-RPLC COMP T CVC WO,SURG,18237.16,2/13/2023,5471.148,3282.6888,1258.36404,13860.2416,1386.02416,5908.83984,13860.2416,4468.1042,5817.65404,8206.722,1331.31268,1258.36404,1349.54984,1349.54984,1458.9728,1404.26132,4741.6616
2370223,PROC WND CARE MINOR,SURG,2376.89,2/13/2023,713.067,427.8402,164.00541,1806.4364,180.64364,770.11236,1806.4364,582.33805,758.22791,1069.6005,173.51297,164.00541,175.88986,175.88986,190.1512,183.02053,617.9914
1314372,METANEPHRINES,83835,845.45,2/13/2023,253.635,152.181,58.33605,642.542,64.2542,273.9258,642.542,207.13525,269.69855,380.4525,61.71785,58.33605,62.5633,62.5633,67.636,65.09965,219.817
1314843,CULTURE BLOOD BACTER,87040,514.88,2/13/2023,154.464,92.6784,35.52672,391.3088,39.13088,166.82112,391.3088,126.1456,164.24672,231.696,37.58624,35.52672,38.10112,38.10112,41.1904,39.64576,133.8688
1613772,S-JOINT ASP-INJ IM,20605,637.44,2/13/2023,191.232,114.7392,43.98336,484.4544,48.44544,206.53056,484.4544,156.1728,203.34336,286.848,46.53312,43.98336,47.17056,47.17056,50.9952,49.08288,165.7344
8531089,S-CYSTOGRAM INJ,51600,714.84,2/13/2023,214.452,128.6712,49.32396,543.2784,54.32784,231.60816,543.2784,175.1358,228.03396,321.678,52.18332,49.32396,52.89816,52.89816,57.1872,55.04268,185.8584
1621538,US-HIPS INFANT NO MA,76886,811.86,2/13/2023,243.558,146.1348,56.01834,617.0136,61.70136,263.04264,617.0136,198.9057,258.98334,365.337,59.26578,56.01834,60.07764,60.07764,64.9488,62.51322,211.0836
1217026,AZITHROMYCIN 250MGTB,,5.02,2/13/2023,1.506,0.9036,0.34638,3.8152,0.38152,1.62648,3.8152,1.2299,1.60138,2.259,0.36646,0.34638,0.37148,0.37148,0.4016,0.38654,1.3052
1211217,MORPHINE PF 10MG INJ,J2274,54.23,2/13/2023,16.269,9.7614,3.74187,41.2148,4.12148,17.57052,41.2148,13.28635,17.29937,24.4035,3.95879,3.74187,4.01302,4.01302,4.3384,4.17571,14.0998
1061526,S-INS CATH RENART 1U,SURG,16827.6,2/13/2023,5048.28,3028.968,1161.1044,12788.976,1278.8976,5452.1424,12788.976,4122.762,5368.0044,7572.42,1228.4148,1161.1044,1245.2424,1245.2424,1346.208,1295.7252,4375.176
1131113,ANES LV 3 INI 15 MIN,,4961.7,2/13/2023,1488.51,893.106,342.3573,3770.892,377.0892,1607.5908,3770.892,1215.6165,1582.7823,2232.765,362.2041,342.3573,367.1658,367.1658,396.936,382.0509,1290.042
1210558,VANCOMYCIN 500MG INJ,J3370,102.11,2/13/2023,30.633,18.3798,7.04559,77.6036,7.76036,33.08364,77.6036,25.01695,32.57309,45.9495,7.45403,7.04559,7.55614,7.55614,8.1688,7.86247,26.5486
1314619,"IMMUNODIFF, OUCHTER",86331,597.72,2/13/2023,179.316,107.5896,41.24268,454.2672,45.42672,193.66128,454.2672,146.4414,190.67268,268.974,43.63356,41.24268,44.23128,44.23128,47.8176,46.02444,155.4072
1414924,SHEATH NON-LASR 1,C1894,280.86,2/13/2023,84.258,50.5548,19.37934,213.4536,21.34536,90.99864,213.4536,68.8107,89.59434,126.387,20.50278,19.37934,20.78364,20.78364,22.4688,21.62622,73.0236
1050086,NI-TTE STRESS WO,93350,10686.72,2/13/2023,3206.016,1923.6096,737.38368,8121.9072,812.19072,3462.49728,8121.9072,2618.2464,3409.06368,4809.024,780.13056,737.38368,790.81728,790.81728,854.9376,822.87744,2778.5472
1414003,ANCHOR/SCRW LEVEL 3,C1713,1065.54,2/13/2023,319.662,191.7972,73.52226,809.8104,80.98104,345.23496,809.8104,261.0573,339.90726,479.493,77.78442,73.52226,78.84996,78.84996,85.2432,82.04658,277.0404
1061566,IC-PRQ DE CR STNT AR,C9602,41695.11,2/13/2023,12508.533,7505.1198,2876.96259,31688.2836,3168.82836,13509.21564,31688.2836,10215.30195,13300.74009,18762.7995,3043.74303,2876.96259,3085.43814,3085.43814,3335.6088,3210.52347,10840.7286
1660105,FL-UROGRAPHY ANTE DR,74425,1252.14,2/13/2023,375.642,225.3852,86.39766,951.6264,95.16264,405.69336,951.6264,306.7743,399.43266,563.463,91.40622,86.39766,92.65836,92.65836,100.1712,96.41478,325.5564
1670295,CT-UPPER EXT WWO,73202,5605.65,2/13/2023,1681.695,1009.017,386.78985,4260.294,426.0294,1816.2306,4260.294,1373.38425,1788.20235,2522.5425,409.21245,386.78985,414.8181,414.8181,448.452,431.63505,1457.469
7210796,DAKINS .25%SOL 473ML,,72,2/13/2023,21.6,12.96,4.968,54.72,5.472,23.328,54.72,17.64,22.968,32.4,5.256,4.968,5.328,5.328,5.76,5.544,18.72
2530454,US-UP EXT DPX ART UN,93931,4748.33,2/13/2023,1424.499,854.6994,327.63477,3608.7308,360.87308,1538.45892,3608.7308,1163.34085,1514.71727,2136.7485,346.62809,327.63477,351.37642,351.37642,379.8664,365.62141,1234.5658
1314215,CPK MB FRACTION,82553,576.3,2/13/2023,172.89,103.734,39.7647,437.988,43.7988,186.7212,437.988,141.1935,183.8397,259.335,42.0699,39.7647,42.6462,42.6462,46.104,44.3751,149.838
1375025,URINALYSIS,81005,111.95,2/13/2023,33.585,20.151,7.72455,85.082,8.5082,36.2718,85.082,27.42775,35.71205,50.3775,8.17235,7.72455,8.2843,8.2843,8.956,8.62015,29.107
2370203,LEVEL 3 EP,G0463,1838.97,2/13/2023,551.691,331.0146,126.88893,1397.6172,139.76172,595.82628,1397.6172,450.54765,586.63143,827.5365,134.24481,126.88893,136.08378,136.08378,147.1176,141.60069,478.1322
1670502,MRA-ABDOMEN WO,C8901,3836.61,2/13/2023,1150.983,690.5898,264.72609,2915.8236,291.58236,1243.06164,2915.8236,939.96945,1223.87859,1726.4745,280.07253,264.72609,283.90914,283.90914,306.9288,295.41897,997.5186
1374109,ELECTROLYTE PANEL,80051,349.98,2/13/2023,104.994,62.9964,24.14862,265.9848,26.59848,113.39352,265.9848,85.7451,111.64362,157.491,25.54854,24.14862,25.89852,25.89852,27.9984,26.94846,90.9948
1621556,US-EXT ARTERIAL LTD,93922,1162.08,2/13/2023,348.624,209.1744,80.18352,883.1808,88.31808,376.51392,883.1808,284.7096,370.70352,522.936,84.83184,80.18352,85.99392,85.99392,92.9664,89.48016,302.1408
1314967,"HEPATITIS C,RNA,AMPP",87521,1751.11,2/13/2023,525.333,315.1998,120.82659,1330.8436,133.08436,567.35964,1330.8436,429.02195,558.60409,787.9995,127.83103,120.82659,129.58214,129.58214,140.0888,134.83547,455.2886
1314980,"HIV-1, DNA, QUANT",87536,4245.83,2/13/2023,1273.749,764.2494,292.96227,3226.8308,322.68308,1375.64892,3226.8308,1040.22835,1354.41977,1910.6235,309.94559,292.96227,314.19142,314.19142,339.6664,326.92891,1103.9158
1623822,S-BX LYMPH SUPRF NDL,SURG,4325.99,2/13/2023,1297.797,778.6782,298.49331,3287.7524,328.77524,1401.62076,3287.7524,1059.86755,1379.99081,1946.6955,315.79727,298.49331,320.12326,320.12326,346.0792,333.10123,1124.7574
1314254,FERRITIN,82728,680.16,2/13/2023,204.048,122.4288,46.93104,516.9216,51.69216,220.37184,516.9216,166.6392,216.97104,306.072,49.65168,46.93104,50.33184,50.33184,54.4128,52.37232,176.8416
1217941,SERTRALINE 100MG TAB,,11.32,2/13/2023,3.396,2.0376,0.78108,8.6032,0.86032,3.66768,8.6032,2.7734,3.61108,5.094,0.82636,0.78108,0.83768,0.83768,0.9056,0.87164,2.9432
1314499,"T3,TOTAL",84480,707.64,2/13/2023,212.292,127.3752,48.82716,537.8064,53.78064,229.27536,537.8064,173.3718,225.73716,318.438,51.65772,48.82716,52.36536,52.36536,56.6112,54.48828,183.9864
1581062,BR-TOMO MAMM SCR BI,77063,235.05,2/13/2023,70.515,42.309,16.21845,178.638,17.8638,76.1562,178.638,57.58725,74.98095,105.7725,17.15865,16.21845,17.3937,17.3937,18.804,18.09885,61.113
8650046,XE133 XENON 10MCI,A9558,809.74,2/13/2023,242.922,145.7532,55.87206,615.4024,61.54024,262.35576,615.4024,198.3863,258.30706,364.383,59.11102,55.87206,59.92076,59.92076,64.7792,62.34998,210.5324
1660137,UE-WRIST 3VW BI DR,73110,2447.95,2/13/2023,734.385,440.631,168.90855,1860.442,186.0442,793.1358,1860.442,599.74775,780.89605,1101.5775,178.70035,168.90855,181.1483,181.1483,195.836,188.49215,636.467
2070215,LEVEL 5 NP,G0463,4221.33,2/13/2023,1266.399,759.8394,291.27177,3208.2108,320.82108,1367.71092,3208.2108,1034.22585,1346.60427,1899.5985,308.15709,291.27177,312.37842,312.37842,337.7064,325.04241,1097.5458
1061510,CC-R-L HRT ART-VENT,93460,32870.92,2/13/2023,9861.276,5916.7656,2268.09348,24981.8992,2498.18992,10650.17808,24981.8992,8053.3754,10485.82348,14791.914,2399.57716,2268.09348,2432.44808,2432.44808,2629.6736,2531.06084,8546.4392
1621585,US-UMBIL ARTER ECHO,76820,883.06,2/13/2023,264.918,158.9508,60.93114,671.1256,67.11256,286.11144,671.1256,216.3497,281.69614,397.377,64.46338,60.93114,65.34644,65.34644,70.6448,67.99562,229.5956
1670123,US-PELVIS NON OB,76856,3305.84,2/13/2023,991.752,595.0512,228.10296,2512.4384,251.24384,1071.09216,2512.4384,809.9308,1054.56296,1487.628,241.32632,228.10296,244.63216,244.63216,264.4672,254.54968,859.5184
1061276,"P-REPAIR LEAD, SNGL",SURG,12789.74,2/13/2023,3836.922,2302.1532,882.49206,9720.2024,972.02024,4143.87576,9720.2024,3133.4863,4079.92706,5755.383,933.65102,882.49206,946.44076,946.44076,1023.1792,984.80998,3325.3324
1374365,MAGNESIUM,83735,334.22,2/13/2023,100.266,60.1596,23.06118,254.0072,25.40072,108.28728,254.0072,81.8839,106.61618,150.399,24.39806,23.06118,24.73228,24.73228,26.7376,25.73494,86.8972
1621519,US-PELVIS PREG,76805,1631.1,2/13/2023,489.33,293.598,112.5459,1239.636,123.9636,528.4764,1239.636,399.6195,520.3209,733.995,119.0703,112.5459,120.7014,120.7014,130.488,125.5947,424.086
1211140,ROPIVACAINE 1MG INJ,J2795,1.79,2/13/2023,0.537,0.3222,0.12351,1.3604,0.13604,0.57996,1.3604,0.43855,0.57101,0.8055,0.13067,0.12351,0.13246,0.13246,0.1432,0.13783,0.4654
1216976,AMILORIDE/HCTZ 5-50,,17.32,2/13/2023,5.196,3.1176,1.19508,13.1632,1.31632,5.61168,13.1632,4.2434,5.52508,7.794,1.26436,1.19508,1.28168,1.28168,1.3856,1.33364,4.5032
1670654,HE-SINUSES 3VPLUS DR,70220,883.89,2/13/2023,265.167,159.1002,60.98841,671.7564,67.17564,286.38036,671.7564,216.55305,281.96091,397.7505,64.52397,60.98841,65.40786,65.40786,70.7112,68.05953,229.8114
1417086,STAPLER/RELOAD 2,,1420.28,2/13/2023,426.084,255.6504,97.99932,1079.4128,107.94128,460.17072,1079.4128,347.9686,453.06932,639.126,103.68044,97.99932,105.10072,105.10072,113.6224,109.36156,369.2728
1217130,TIAGABINE 2MG TAB,,62.89,2/13/2023,18.867,11.3202,4.33941,47.7964,4.77964,20.37636,47.7964,15.40805,20.06191,28.3005,4.59097,4.33941,4.65386,4.65386,5.0312,4.84253,16.3514
1210901,HEPARIN 1000U INJ,J1644,11.44,2/13/2023,3.432,2.0592,0.78936,8.6944,0.86944,3.70656,8.6944,2.8028,3.64936,5.148,0.83512,0.78936,0.84656,0.84656,0.9152,0.88088,2.9744
1217651,FAMOTIDINE 20MG/2ML,,17.32,2/13/2023,5.196,3.1176,1.19508,13.1632,1.31632,5.61168,13.1632,4.2434,5.52508,7.794,1.26436,1.19508,1.28168,1.28168,1.3856,1.33364,4.5032
1217237,GLYCERIN 1.2GM SUPP,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
1670671,CH-STRNOCLAV JNTS DR,71130,444.79,2/13/2023,133.437,80.0622,30.69051,338.0404,33.80404,144.11196,338.0404,108.97355,141.88801,200.1555,32.46967,30.69051,32.91446,32.91446,35.5832,34.24883,115.6454
1610136,UE-FOREARM 2VW BI DR,73090,587.78,2/13/2023,176.334,105.8004,40.55682,446.7128,44.67128,190.44072,446.7128,144.0061,187.50182,264.501,42.90794,40.55682,43.49572,43.49572,47.0224,45.25906,152.8228
1815068,NG PRWN MD LT50CMPTA,97607,2513.38,2/13/2023,754.014,452.4084,173.42322,1910.1688,191.01688,814.33512,1910.1688,615.7781,801.76822,1131.021,183.47674,173.42322,185.99012,185.99012,201.0704,193.53026,653.4788
1613834,S-BX MUSCLE PERC NDL,SURG,4325.99,2/13/2023,1297.797,778.6782,298.49331,3287.7524,328.77524,1401.62076,3287.7524,1059.86755,1379.99081,1946.6955,315.79727,298.49331,320.12326,320.12326,346.0792,333.10123,1124.7574
2533822,S-BX LYMPH SUPRF NDL,SURG,4325.99,2/13/2023,1297.797,778.6782,298.49331,3287.7524,328.77524,1401.62076,3287.7524,1059.86755,1379.99081,1946.6955,315.79727,298.49331,320.12326,320.12326,346.0792,333.10123,1124.7574
1670175,CT-NECK SOFT TIS WWO,70492,5605.65,2/13/2023,1681.695,1009.017,386.78985,4260.294,426.0294,1816.2306,4260.294,1373.38425,1788.20235,2522.5425,409.21245,386.78985,414.8181,414.8181,448.452,431.63505,1457.469
1314218,CREATININE UR-OTHER,82570,258.24,2/13/2023,77.472,46.4832,17.81856,196.2624,19.62624,83.66976,196.2624,63.2688,82.37856,116.208,18.85152,17.81856,19.10976,19.10976,20.6592,19.88448,67.1424
1314860,"FUNGI IDENTIF, MOLD",87107,514.88,2/13/2023,154.464,92.6784,35.52672,391.3088,39.13088,166.82112,391.3088,126.1456,164.24672,231.696,37.58624,35.52672,38.10112,38.10112,41.1904,39.64576,133.8688
282854,OB TRIAGE LVL 4 EP,G0463,766.36,2/13/2023,229.908,137.9448,52.87884,582.4336,58.24336,248.30064,582.4336,187.7582,244.46884,344.862,55.94428,52.87884,56.71064,56.71064,61.3088,59.00972,199.2536
1670790,LE-FOOT 3VWPLS BI DR,73630,1454.59,2/13/2023,436.377,261.8262,100.36671,1105.4884,110.54884,471.28716,1105.4884,356.37455,464.01421,654.5655,106.18507,100.36671,107.63966,107.63966,116.3672,112.00343,378.1934
1610061,IR-ARTHROGM SHLDR DR,73040,1844.28,2/13/2023,553.284,331.9704,127.25532,1401.6528,140.16528,597.54672,1401.6528,451.8486,588.32532,829.926,134.63244,127.25532,136.47672,136.47672,147.5424,142.00956,479.5128
1219309,FAT EMULS 20% 100ML,,114.16,2/13/2023,34.248,20.5488,7.87704,86.7616,8.67616,36.98784,86.7616,27.9692,36.41704,51.372,8.33368,7.87704,8.44784,8.44784,9.1328,8.79032,29.6816
1374112,LIPID PANEL,80061,668.04,2/13/2023,200.412,120.2472,46.09476,507.7104,50.77104,216.44496,507.7104,163.6698,213.10476,300.618,48.76692,46.09476,49.43496,49.43496,53.4432,51.43908,173.6904
1316531,HIV1 AG W HIV 1 2 AB,G0475,1201.48,2/13/2023,360.444,216.2664,82.90212,913.1248,91.31248,389.27952,913.1248,294.3626,383.27212,540.666,87.70804,82.90212,88.90952,88.90952,96.1184,92.51396,312.3848
1219651,BUPIVACAIN .75% 10ML,,96.23,2/13/2023,28.869,17.3214,6.63987,73.1348,7.31348,31.17852,73.1348,23.57635,30.69737,43.3035,7.02479,6.63987,7.12102,7.12102,7.6984,7.40971,25.0198
1314119,ETHANOL BREATH ANAL,82075,1212.39,2/13/2023,363.717,218.2302,83.65491,921.4164,92.14164,392.81436,921.4164,297.03555,386.75241,545.5755,88.50447,83.65491,89.71686,89.71686,96.9912,93.35403,315.2214
1314601,"FLUORESCENT AB,TITER",86256,601.35,2/13/2023,180.405,108.243,41.49315,457.026,45.7026,194.8374,457.026,147.33075,191.83065,270.6075,43.89855,41.49315,44.4999,44.4999,48.108,46.30395,156.351
1210719,BENZ 20%TOP SPR 60ML,,17.81,2/13/2023,5.343,3.2058,1.22889,13.5356,1.35356,5.77044,13.5356,4.36345,5.68139,8.0145,1.30013,1.22889,1.31794,1.31794,1.4248,1.37137,4.6306
1212625,HEPARIN 1000U INJ,J1644,11.44,2/13/2023,3.432,2.0592,0.78936,8.6944,0.86944,3.70656,8.6944,2.8028,3.64936,5.148,0.83512,0.78936,0.84656,0.84656,0.9152,0.88088,2.9744
1522117,THERAPEUTIC DX SQ IM,96372,347.78,2/13/2023,104.334,62.6004,23.99682,264.3128,26.43128,112.68072,264.3128,85.2061,110.94182,156.501,25.38794,23.99682,25.73572,25.73572,27.8224,26.77906,90.4228
215112,R&B OB PRIVATE,,2141.98,2/13/2023,642.594,385.5564,147.79662,1627.9048,162.79048,694.00152,1627.9048,524.7851,683.29162,963.891,156.36454,147.79662,158.50652,158.50652,171.3584,164.93246,556.9148
1160112,GI LAB LEV 2 1ST 15,SURG,8734.34,2/13/2023,2620.302,1572.1812,602.66946,6638.0984,663.80984,2829.92616,6638.0984,2139.9133,2786.25446,3930.453,637.60682,602.66946,646.34116,646.34116,698.7472,672.54418,2270.9284
1314578,"COLD AGG, TITER",86157,402.11,2/13/2023,120.633,72.3798,27.74559,305.6036,30.56036,130.28364,305.6036,98.51695,128.27309,180.9495,29.35403,27.74559,29.75614,29.75614,32.1688,30.96247,104.5486
1314533,"ANTIBODY ELUTION,RBC",86860,5220.19,2/13/2023,1566.057,939.6342,360.19311,3967.3444,396.73444,1691.34156,3967.3444,1278.94655,1665.24061,2349.0855,381.07387,360.19311,386.29406,386.29406,417.6152,401.95463,1357.2494
1414405,CATH-INFUS PERIF 6,C1751,2429.65,2/13/2023,728.895,437.337,167.64585,1846.534,184.6534,787.2066,1846.534,595.26425,775.05835,1093.3425,177.36445,167.64585,179.7941,179.7941,194.372,187.08305,631.709
1061501,CC-RHC,93451,24150.99,2/13/2023,7245.297,4347.1782,1666.41831,18354.7524,1835.47524,7824.92076,18354.7524,5916.99255,7704.16581,10867.9455,1763.02227,1666.41831,1787.17326,1787.17326,1932.0792,1859.62623,6279.2574
1218582,GLIMEPIRIDE 1MG TAB,,13.77,2/13/2023,4.131,2.4786,0.95013,10.4652,1.04652,4.46148,10.4652,3.37365,4.39263,6.1965,1.00521,0.95013,1.01898,1.01898,1.1016,1.06029,3.5802
1210257,CYCLOBENZAPRI 5MG TB,,18.69,2/13/2023,5.607,3.3642,1.28961,14.2044,1.42044,6.05556,14.2044,4.57905,5.96211,8.4105,1.36437,1.28961,1.38306,1.38306,1.4952,1.43913,4.8594
1210609,LIDO-MPF 0.5% 50ML,,28.03,2/13/2023,8.409,5.0454,1.93407,21.3028,2.13028,9.08172,21.3028,6.86735,8.94157,12.6135,2.04619,1.93407,2.07422,2.07422,2.2424,2.15831,7.2878
8531020,S-INJ HIP ARTHRO,27093,677.07,2/13/2023,203.121,121.8726,46.71783,514.5732,51.45732,219.37068,514.5732,165.88215,215.98533,304.6815,49.42611,46.71783,50.10318,50.10318,54.1656,52.13439,176.0382
7212064,DEX 5%/WATER 100ML,,120.29,2/13/2023,36.087,21.6522,8.30001,91.4204,9.14204,38.97396,91.4204,29.47105,38.37251,54.1305,8.78117,8.30001,8.90146,8.90146,9.6232,9.26233,31.2754
2520755,LE-FOOT 2VWS BI DR,73620,866.81,2/13/2023,260.043,156.0258,59.80989,658.7756,65.87756,280.84644,658.7756,212.36845,276.51239,390.0645,63.27713,59.80989,64.14394,64.14394,69.3448,66.74437,225.3706
1621518,US-SPINAL CANAL,76800,1285.33,2/13/2023,385.599,231.3594,88.68777,976.8508,97.68508,416.44692,976.8508,314.90585,410.02027,578.3985,93.82909,88.68777,95.11442,95.11442,102.8264,98.97041,334.1858
1314297,FOLLICLE STIM HORM,83001,927.09,2/13/2023,278.127,166.8762,63.96921,704.5884,70.45884,300.37716,704.5884,227.13705,295.74171,417.1905,67.67757,63.96921,68.60466,68.60466,74.1672,71.38593,241.0434
