property_id,physical_address,year_built,book,page,sale_date,sale_price,county,state,source_url
8810313071,N BROAD ST,1962,240,465,2016-09-09 00:00:00,110000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810314052,HOWARD ST,1920,116,473,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810315034,HOWARD ST,1948,208,826,2006-05-30 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810316015,HOWARD ST,1945,219,501,2009-06-29 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810317006,HOWARD ST,1901,135,570,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810411730,N VIRGINIA AVE,2005,236,370,2015-02-23 00:00:00,99000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810411641,GREEN ST,1975,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810412642,N LIGHT ST,1956,177,330,1997-06-11 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810412732,N LIGHT ST,1960,214,675,2007-11-28 00:00:00,130000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810412822,N LIGHT ST,1960,200,188,2004-05-10 00:00:00,60000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810421014,N LIGHT ST,1994,191,344,2002-06-20 00:00:00,80000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810313228,N BROAD ST,1920,232,693,2013-10-07 00:00:00,150000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810411993,N LIGHT ST,1991,160,229,1989-08-11 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810411822,N VIRGINIA AVE,,208,507,2006-04-26 00:00:00,7500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810413984,N LIGHT ST,,156,266,1986-11-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810414812,N LIGHT ST,,120,1,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810413677,GREEN ST,1930,127,68,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810414678,GREEN ST,1906,148,728,1981-10-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810415668,GREEN ST,1946,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810416629,GREEN ST,1930,184,826,2000-05-05 00:00:00,36000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810417636,N ROAD ST,1958,227,817,2012-06-04 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810417815,N ROAD ST,1973,175,423,1996-09-12 00:00:00,75000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810417928,N ROAD ST,1958,174,131,1996-01-24 00:00:00,45000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810417735,N ROAD ST,1940,245,284,2018-08-28 00:00:00,60000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810308309,MAIN ST,1982,137,447,1975-03-11 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810306380,MAIN ST,1910,233,265,2013-12-19 00:00:00,100000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810306302,MAIN ST,1901,202,292,2004-11-02 00:00:00,135000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810305216,MAIN ST,1946,133,301,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810305322,N BROAD ST,1963,159,234,1989-01-10 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810305347,N BROAD ST,1945,182,190,1999-04-19 00:00:00,21000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810305433,N BROAD ST,1901,149,983,1982-06-25 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810306435,BRIDGE ST,2002,156,680,1987-03-05 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810306482,BRIDGE ST,1970,231,129,2013-05-14 00:00:00,120000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810308419,BRIDGE ST,,176,330,1996-12-23 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810305267,MAIN ST,,159,234,1989-01-10 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810304227,N BROAD ST,1902,167,189,1993-02-05 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810303296,MAIN ST,1920,105,111,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810303255,MAIN ST,1920,171,220,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810303215,MAIN ST,1932,239,774,2016-05-13 00:00:00,325000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810303324,N ELM ST,,230,446,2013-03-15 00:00:00,28000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810303319,N ELM ST,1927,238,139,2015-10-02 00:00:00,25000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810303480,N BROAD ST,1927,156,164,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810302242,MAIN ST,1920,241,508,2017-03-07 00:00:00,45000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810302119,MAIN ST,1906,183,1,1999-07-22 00:00:00,6000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810301283,MAIN ST,1920,232,603,2013-09-30 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810301230,MAIN ST,1981,211,606,2007-02-14 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810301108,MAIN ST,1946,96,527,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810300148,MAIN ST,2012,185,53,2000-06-07 00:00:00,45000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810301397,N ELM ST,1940,187,859,2001-07-18 00:00:00,42000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810302300,N ELM ST,1948,216,410,2008-05-02 00:00:00,89000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810208372,N WATER ST,1990,227,39,2012-02-23 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810208286,N WATER ST,2012,227,39,2012-02-23 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810209125,N WATER ST,1930,246,644,2019-03-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810209061,MAIN ST,1930,146,259,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810300044,MAIN ST,1984,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719390833,S WATER ST,2004,236,122,2014-12-19 00:00:00,450000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810301016,MAIN ST,1940,200,100,2004-04-29 00:00:00,250000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810301077,MAIN ST,1914,238,521,2015-11-16 00:00:00,177000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810302007,MAIN ST,1920,231,855,2013-08-09 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810302037,MAIN ST,1917,208,559,2006-04-28 00:00:00,175000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810302098,MAIN ST,1920,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719392988,S ELM ST,,178,515,1997-11-18 00:00:00,30000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719393745,S ELM ST,,215,595,2008-02-22 00:00:00,73000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719392803,SCUPPERNONG DR,1975,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719391967,S WATER ST,1978,144,581,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810303140,MAIN ST,1920,215,477,2008-02-08 00:00:00,220000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810304102,MAIN ST,1960,159,584,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810304007,S BROAD ST,1940,245,850,2018-11-15 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719394928,S ELM ST,1945,231,17,2013-05-01 00:00:00,85000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719394928,S BROAD ST,1925,231,17,2013-05-01 00:00:00,85000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719394848,S BROAD ST,1939,185,622,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719394852,S BROAD ST,1956,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719394776,SCUPPERNONG DR,1956,227,268,2012-04-04 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810306113,MAIN ST,1959,12,421,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810306113,MAIN ST,1907,12,421,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810307153,MAIN ST,1905,216,388,2008-05-01 00:00:00,85000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810307196,MAIN ST,1930,177,253,1997-05-30 00:00:00,25000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810308158,MAIN ST,1901,217,547,2008-08-11 00:00:00,150000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810308161,S CHURCH ST,,140,565,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810306023,S BROAD ST,1903,183,381,1999-09-24 00:00:00,165000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719396956,S BROAD ST,1895,143,930,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719396961,S BROAD ST,1960,89,283,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719396875,S BROAD ST,1914,224,590,2011-04-20 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719396799,S BROAD ST,,219,13,2009-04-02 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719398969,S CHURCH ST,1920,247,45,2019-04-15 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719399910,S CHURCH ST,1901,233,729,2014-02-03 00:00:00,50000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719398849,SECOND HICKS ST,1966,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719398860,SCUPPERNONG DR,1965,233,16,2013-11-06 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719491803,SCUPPERNONG DR,1971,157,661,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719397977,SECOND HICKS ST,,224,590,2011-04-20 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810309198,MAIN ST,1976,218,351,2008-12-23 00:00:00,245000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810400294,MAIN ST,1901,198,80,2003-11-25 00:00:00,60000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810401136,HICKS ST,1920,181,553,1999-01-29 00:00:00,24000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810400175,HICKS ST,1940,202,706,2004-12-08 00:00:00,12000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810402206,MAIN ST,1910,245,367,2018-09-05 00:00:00,127500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810403301,MAIN ST,1981,170,889,1994-09-07 00:00:00,41000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810402127,S SECOND ST,1981,238,102,2015-09-28 00:00:00,20000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810402037,S ROAD ST,1997,169,344,1994-01-28 00:00:00,2000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719490996,S CHURCH ST,1969,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810405310,MAIN ST,1901,181,504,1999-01-22 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810405310,MAIN ST,1940,181,504,1999-01-22 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810405282,S KOHLOSS ST,,116,29,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810406108,S KOHLOSS ST,,222,664,2010-08-24 00:00:00,26000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810406123,S KOHLOSS ST,1935,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810406038,S KOHLOSS ST,,223,599,2010-12-09 00:00:00,43000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810406024,S KOHLOSS ST,,222,676,2010-08-24 00:00:00,11500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719496939,S KOHLOSS ST,,221,611,2010-03-18 00:00:00,28000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719492980,S ROAD ST,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719494809,SCUPPERNONG DR,,141,546,1977-07-01 00:00:00,1088,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719494949,S ROAD ST,,230,119,2013-01-30 00:00:00,25000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719494949,S ROAD ST,1946,230,119,2013-01-30 00:00:00,25000,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810404038,S ROAD ST,1962,246,347,2019-01-16 00:00:00,8500,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8810404164,S ROAD ST,1901,116,28,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719390480,S LUDINGTON DR,2000,164,451,1991-06-21 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719381683,S ROWSOM ST,2012,216,847,2008-06-03 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719381668,S ROWSOM ST,,210,512,2006-11-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719381753,S ROWSOM ST,2006,243,60,2017-11-02 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719381840,SCOTSVILLE ST,1935,242,654,2017-08-29 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719380788,SCOTSVILLE ST,2002,134,227,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719289739,SCOTSVILLE ST,2002,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719381926,SCOTSVILLE ST,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719381988,SCOTSVILLE ST,,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719392030,SCOTSVILLE ST,,216,847,2008-06-03 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719392082,SCOTSVILLE ST,,213,706,2007-08-27 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719393040,SCOTSVILLE ST,1940,215,64,2007-12-14 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719393076,SCOTSVILLE ST,1930,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719394038,SCOTSVILLE ST,1987,246,376,2019-01-16 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719395132,SCOTSVILLE ST,1969,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719395132,SCOTSVILLE ST,1996,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719395181,SCOTSVILLE ST,1945,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719287592,SCOTSVILLE ST,1945,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719396143,BROAD ST,,135,228,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719396108,S BROAD ST,1969,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
8719395273,BROAD ST,1942,,,1900-01-01 00:00:00,0,Tyrrell,NC,https://agdonline.maps.arcgis.com/apps/webappviewer/index.html?id=1c2493cb8eb1484eb1ecc571131f5ee6
