Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA,AETNA_MCR_ADV,BCBS_2022,CIGNA,MERITAIN,RESERVE_NATIONAL,UHC,UHC_MCR_ADV,UMR
2404373,99282 - Level 2,Inpatient,0450,99282,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity.",,0,200.00,140.00,126.00,346.08,180.00,N/A,N/A,180.00,180.00,180.00,180.00,N/A,180.00
2404374,99281 - Level 1,Emergency,0450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,80.45,56.32,50.68,222.16,72.41,50.68,222.16,72.41,72.41,72.41,72.41,50.68,72.41
2404374,99281 - Level 1,Inpatient,0450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,80.45,56.32,50.68,222.16,72.41,N/A,N/A,72.41,72.41,72.41,72.41,N/A,72.41
2404375,99283 - Level 3,Emergency,0450,99283,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity.",,0,250.00,175.00,157.50,531.94,225.00,157.50,531.94,225.00,225.00,225.00,225.00,157.50,225.00
2404375,99283 - Level 3,Inpatient,0450,99283,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity.",,0,250.00,175.00,157.50,531.94,225.00,N/A,N/A,225.00,225.00,225.00,225.00,N/A,225.00
2404376,99284 - Level 4,Emergency,0450,99284,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity, and require urgent evaluation by the physician, or other qualified health care professionals but do not pose an immediate significant threat to life or physiologic function.",,0,350.00,245.00,220.50,906.91,315.00,220.50,906.91,315.00,315.00,315.00,315.00,220.50,315.00
2404376,99284 - Level 4,Inpatient,0450,99284,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity, and require urgent evaluation by the physician, or other qualified health care professionals but do not pose an immediate significant threat to life or physiologic function.",,0,350.00,245.00,220.50,906.91,315.00,N/A,N/A,315.00,315.00,315.00,315.00,N/A,315.00
2404377,99285 - Level 5,Emergency,0450,99285,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components within the constraints imposed by the urgency of the patient's clinical condition and/or mental status: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity and pose an immediate significant threat to life or physiologic function.",,0,482.80,337.96,304.16,1409.51,434.52,304.16,1409.51,434.52,434.52,434.52,434.52,304.16,434.52
2404377,99285 - Level 5,Inpatient,0450,99285,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components within the constraints imposed by the urgency of the patient's clinical condition and/or mental status: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity and pose an immediate significant threat to life or physiologic function.",,0,482.80,337.96,304.16,1409.51,434.52,N/A,N/A,434.52,434.52,434.52,434.52,N/A,434.52
2404378,99291 - Critical Care,Emergency,0450,99291,"Critical care, evaluation and management of the critically ill or critically injured patient; first 30-74 minutes",,0,1517.00,1061.90,955.71,1365.30,1365.30,955.71,1332.88,1365.30,1365.30,1365.30,1365.30,955.71,1365.30
2404378,99291 - Critical Care,Inpatient,0450,99291,"Critical care, evaluation and management of the critically ill or critically injured patient; first 30-74 minutes",,0,1517.00,1061.90,955.71,1365.30,1365.30,N/A,N/A,1365.30,1365.30,1365.30,1365.30,N/A,1365.30
2404379,"99292 - Critical Care, each 30 min",Emergency,0450,99292,"Critical care, evaluation and management of the critically ill or critically injured patient; each additional 30 minutes (List separately in addition to code for primary service)",,0,451.00,315.70,284.13,405.90,405.90,284.13,395.63,405.90,405.90,405.90,405.90,284.13,405.90
2404379,"99292 - Critical Care, each 30 min",Inpatient,0450,99292,"Critical care, evaluation and management of the critically ill or critically injured patient; each additional 30 minutes (List separately in addition to code for primary service)",,0,451.00,315.70,284.13,405.90,405.90,N/A,N/A,405.90,405.90,405.90,405.90,N/A,405.90
2622883,Neisseria meningitidis antisera B,Inpatient,0300,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,65.50,45.85,8.62,58.95,58.95,N/A,N/A,58.95,58.95,58.95,58.95,N/A,58.95
2622883,Neisseria meningitidis antisera B,Outpatient,0300,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,65.50,45.85,8.62,58.95,58.95,41.27,41.58,58.95,58.95,58.95,58.95,8.62,58.95
2624297,Rheumatoid Factor,Inpatient,0300,86431,Rheumatoid factor; quantitative,,0,59.00,41.30,5.67,53.10,53.10,N/A,N/A,53.10,53.10,53.10,53.10,N/A,53.10
2624297,Rheumatoid Factor,Outpatient,0300,86431,Rheumatoid factor; quantitative,,0,59.00,41.30,5.67,53.10,53.10,37.17,33.58,53.10,53.10,53.10,53.10,5.67,53.10
2930308,Ketone Bodies Qualitative,Inpatient,0300,82010,"Ketone body(s) (eg, acetone, acetoacetic acid, beta-hydroxybutyrate); quantitative",,0,35.00,24.50,8.17,37.90,31.50,N/A,N/A,31.50,31.50,31.50,31.50,N/A,31.50
2930308,Ketone Bodies Qualitative,Outpatient,0300,82010,"Ketone body(s) (eg, acetone, acetoacetic acid, beta-hydroxybutyrate); quantitative",,0,35.00,24.50,8.17,37.90,31.50,22.05,37.90,31.50,31.50,31.50,31.50,8.17,31.50
294944,Kirby-Bauer,Inpatient,0300,87184,"Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)",,0,54.00,37.80,7.48,48.60,48.60,N/A,N/A,48.60,48.60,48.60,48.60,N/A,48.60
294944,Kirby-Bauer,Outpatient,0300,87184,"Susceptibility studies, antimicrobial agent; disk method, per plate (12 or fewer agents)",,0,54.00,37.80,7.48,48.60,48.60,34.02,33.64,48.60,48.60,48.60,48.60,7.48,48.60
294945,E Test,Inpatient,0309,87181,"Susceptibility studies, antimicrobial agent; agar dilution method, per agent (eg, antibiotic gradient strip)",,0,63.00,44.10,4.75,56.70,56.70,N/A,N/A,56.70,56.70,56.70,56.70,N/A,56.70
294945,E Test,Outpatient,0309,87181,"Susceptibility studies, antimicrobial agent; agar dilution method, per agent (eg, antibiotic gradient strip)",,0,63.00,44.10,4.75,56.70,56.70,39.69,24.03,56.70,56.70,56.70,56.70,4.75,56.70
294946,Minimum Inhibitory Concentration,Inpatient,0300,87186,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution (minimum inhibitory concentration [MIC] or breakpoint), each multi-antimicrobial, per plate",,0,90.50,63.35,8.65,81.45,81.45,N/A,N/A,81.45,81.45,81.45,81.45,N/A,81.45
294946,Minimum Inhibitory Concentration,Outpatient,0300,87186,"Susceptibility studies, antimicrobial agent; microdilution or agar dilution (minimum inhibitory concentration [MIC] or breakpoint), each multi-antimicrobial, per plate",,0,90.50,63.35,8.65,81.45,81.45,57.02,42.96,81.45,81.45,81.45,81.45,8.65,81.45
297662,Gram negative identification (Vitek),Inpatient,0300,87077,"Culture, bacterial; aerobic isolate, additional methods required for definitive identification, each isolate",,0,88.50,61.95,8.08,79.65,79.65,N/A,N/A,79.65,79.65,79.65,79.65,N/A,79.65
297662,Gram negative identification (Vitek),Outpatient,0300,87077,"Culture, bacterial; aerobic isolate, additional methods required for definitive identification, each isolate",,0,88.50,61.95,8.08,79.65,79.65,55.76,39.99,79.65,79.65,79.65,79.65,8.08,79.65
297663,Gram positive identification (Vitek),Inpatient,0300,87077,"Culture, bacterial; aerobic isolate, additional methods required for definitive identification, each isolate",,0,88.50,61.95,8.08,79.65,79.65,N/A,N/A,79.65,79.65,79.65,79.65,N/A,79.65
297663,Gram positive identification (Vitek),Outpatient,0300,87077,"Culture, bacterial; aerobic isolate, additional methods required for definitive identification, each isolate",,0,88.50,61.95,8.08,79.65,79.65,55.76,39.99,79.65,79.65,79.65,79.65,8.08,79.65
297692,Shigella typing,Inpatient,0300,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,65.50,45.85,8.62,58.95,58.95,N/A,N/A,58.95,58.95,58.95,58.95,N/A,58.95
297692,Shigella typing,Outpatient,0300,87070,"Culture, bacterial; any other source except urine, blood or stool, aerobic, with isolation and presumptive identification of isolates",,0,65.50,45.85,8.62,58.95,58.95,41.27,41.58,58.95,58.95,58.95,58.95,8.62,58.95
3527268,Semen Post Vasectomy 1,Inpatient,0300,89321,"Semen analysis; sperm presence and motility of sperm, if performed",,0,31.00,21.70,12.05,60.32,27.90,N/A,N/A,27.90,27.90,27.90,27.90,N/A,27.90
3527268,Semen Post Vasectomy 1,Outpatient,0300,89321,"Semen analysis; sperm presence and motility of sperm, if performed",,0,31.00,21.70,12.05,60.32,27.90,19.53,60.32,27.90,27.90,27.90,27.90,12.05,27.90
4278817,acetaminophen 325 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,00904-1982-61,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278817,acetaminophen 325 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,00904-1982-61,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278818,acetaminophen 500 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,00904-1988-61,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278818,acetaminophen 500 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,00904-1988-61,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278828,acetaminophen-codeine 300 mg-30 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,63739-0004-10,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278828,acetaminophen-codeine 300 mg-30 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,63739-0004-10,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278831,acetaminophen-HYDROcodone 325 mg-10 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,68084-0100-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278831,acetaminophen-HYDROcodone 325 mg-10 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,68084-0100-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278832,acetaminophen-HYDROcodone 325 mg-5 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,68084-0368-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278832,acetaminophen-HYDROcodone 325 mg-5 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,68084-0368-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278837,acetaminophen-oxyCODONE 325 mg-10 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,47781-0230-05,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278837,acetaminophen-oxyCODONE 325 mg-10 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,47781-0230-05,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278838,acetaminophen-oxyCODONE 325 mg-5 mg Tab [FRKS],Inpatient,0637,A9270,Non-covered item or service,68084-0355-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278838,acetaminophen-oxyCODONE 325 mg-5 mg Tab [FRKS],Outpatient,0637,A9270,Non-covered item or service,68084-0355-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278840,acetaZOLAMIDE ER 500 mg Cap [FRKS],Inpatient,0637,A9270,Non-covered item or service,23155-0120-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278840,acetaZOLAMIDE ER 500 mg Cap [FRKS],Outpatient,0637,A9270,Non-covered item or service,23155-0120-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278846,acetylcysteine 20% 6000 mg/30 mL IV Solution [FRKS],Inpatient,0636,J0132,Acetylcysteine injection,00574-0805-30,60,268.09,187.66,2.25,241.28,241.28,N/A,N/A,241.28,241.28,241.28,241.28,N/A,241.28
4278846,acetylcysteine 20% 6000 mg/30 mL IV Solution [FRKS],Outpatient,0636,J0132,Acetylcysteine injection,00574-0805-30,60,268.09,187.66,2.25,241.28,241.28,168.90,2.25,241.28,241.28,241.28,241.28,168.90,241.28
4278848,acetylcysteine 20% Inh Sol 30 mL [FRKS],Inpatient,0250,J7608,Acetylcysteine non-comp unit,00409-3308-03,6,36.44,25.51,10.47,32.80,32.80,N/A,N/A,32.80,32.80,32.80,32.80,N/A,32.80
4278848,acetylcysteine 20% Inh Sol 30 mL [FRKS],Outpatient,0250,J7608,Acetylcysteine non-comp unit,00409-3308-03,6,36.44,25.51,10.47,32.80,32.80,22.96,10.47,32.80,32.80,32.80,32.80,22.96,32.80
4278851,acyclovir 200 mg Cap [FRKS],Inpatient,0637,A9270,Non-covered item or service,23155-0146-01,0,4.10,2.87,2.58,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278851,acyclovir 200 mg Cap [FRKS],Outpatient,0637,A9270,Non-covered item or service,23155-0146-01,0,4.10,2.87,2.58,3.69,3.69,2.58,N/A,3.69,3.69,3.69,3.69,2.58,3.69
4278855,acyclovir 50 mg/mL IV Vial 20 mL [FRKS],Inpatient,0636,J0133,Acyclovir injection,63323-0325-20,200,455.92,319.14,0.09,410.33,410.33,N/A,N/A,410.33,410.33,410.33,410.33,N/A,410.33
4278855,acyclovir 50 mg/mL IV Vial 20 mL [FRKS],Outpatient,0636,J0133,Acyclovir injection,63323-0325-20,200,455.92,319.14,0.09,410.33,410.33,287.23,0.09,410.33,410.33,410.33,410.33,287.23,410.33
4278862,adenosine 3 mg/mL IV Sol 2 mL [FRKS],Inpatient,0636,J0153,Adenosine inj 1mg,63323-0651-02,6,67.68,47.38,1.01,60.91,60.91,N/A,N/A,60.91,60.91,60.91,60.91,N/A,60.91
4278862,adenosine 3 mg/mL IV Sol 2 mL [FRKS],Outpatient,0636,J0153,Adenosine inj 1mg,63323-0651-02,6,67.68,47.38,1.01,60.91,60.91,42.64,1.01,60.91,60.91,60.91,60.91,42.64,60.91
4278878,albuterol 0.083% Inh Sol 3 mL [FRKS],Inpatient,0250,J7620,Albuterol ipratrop non-comp,76204-0200-25,0,4.10,2.87,1.33,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278878,albuterol 0.083% Inh Sol 3 mL [FRKS],Outpatient,0250,J7620,Albuterol ipratrop non-comp,76204-0200-25,0,4.10,2.87,1.33,3.69,3.69,2.58,1.33,3.69,3.69,3.69,3.69,2.58,3.69
4278878{2},albuterol 0.083% Inh Sol 3 mL [FRKS],Inpatient,0250,J7613,Albuterol non-comp unit,,1,4.10,2.87,0.41,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278878{2},albuterol 0.083% Inh Sol 3 mL [FRKS],Outpatient,0250,J7613,Albuterol non-comp unit,,1,4.10,2.87,0.41,3.69,3.69,2.58,0.41,3.69,3.69,3.69,3.69,2.58,3.69
4278880,albuterol 2 mg/5 mL Oral Syrup [FRKS],Inpatient,0637,A9270,Non-covered item or service,21695-0350-16,0,79.20,55.44,49.90,71.28,71.28,N/A,N/A,71.28,71.28,71.28,71.28,N/A,71.28
4278880,albuterol 2 mg/5 mL Oral Syrup [FRKS],Outpatient,0637,A9270,Non-covered item or service,21695-0350-16,0,79.20,55.44,49.90,71.28,71.28,49.90,N/A,71.28,71.28,71.28,71.28,49.90,71.28
4278881,albuterol 2 mg/5 mL Oral Syrup 480 mL [FRKS],Inpatient,0637,A9270,Non-covered item or service,23490-5023-02,0,169.73,118.81,106.93,152.76,152.76,N/A,N/A,152.76,152.76,152.76,152.76,N/A,152.76
4278881,albuterol 2 mg/5 mL Oral Syrup 480 mL [FRKS],Outpatient,0637,A9270,Non-covered item or service,23490-5023-02,0,169.73,118.81,106.93,152.76,152.76,106.93,N/A,152.76,152.76,152.76,152.76,106.93,152.76
4278884,albuterol CFC free 90 mcg/inh Inh Aer w/Adapt 8 gm[FRKS],Inpatient,0637,A9270,Non-covered item or service,00173-0682-54,0,86.56,60.59,54.53,77.90,77.90,N/A,N/A,77.90,77.90,77.90,77.90,N/A,77.90
4278884,albuterol CFC free 90 mcg/inh Inh Aer w/Adapt 8 gm[FRKS],Outpatient,0637,A9270,Non-covered item or service,00173-0682-54,0,86.56,60.59,54.53,77.90,77.90,54.53,N/A,77.90,77.90,77.90,77.90,54.53,77.90
4278886,albuterol-ipratropium 3-0.5 mg Inh Sol 3 mL [FRKS],Inpatient,0250,J7620,Albuterol ipratrop non-comp,00487-0201-01,1,4.10,2.87,1.33,3.69,3.69,N/A,N/A,3.69,3.69,3.69,3.69,N/A,3.69
4278886,albuterol-ipratropium 3-0.5 mg Inh Sol 3 mL [FRKS],Outpatient,0250,J7620,Albuterol ipratrop non-comp,00487-0201-01,1,4.10,2.87,1.33,3.69,3.69,2.58,1.33,3.69,3.69,3.69,3.69,2.58,3.69
4278888,alcaftadine ophthalmic 0.25% Sol 3 mL [FRKS],Inpatient,0637,A9270,Non-covered item or service,00023-4290-03,0,857.72,600.40,540.36,771.95,771.95,N/A,N/A,771.95,771.95,771.95,771.95,N/A,771.95
