property_id,property_type,sale_date,sale_price,num_units,city,physical_address,county,state,source_url
144508005,RESIDENTIAL SINGLE FAMILY,2013-10-24 00:00:00,195000,1,YAMPA,131 LINCOLN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
169608201,MIXED-USE_COMM.& RES,2005-06-22 00:00:00,90000,,YAMPA,161 E FIRST ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
169608001,RESIDENTIAL SINGLE FAMILY,1998-11-12 00:00:00,123000,1,YAMPA,197 E FIRST ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
124502001,OFFICE,1997-03-27 00:00:00,20000,2,YAMPA,100 MAIN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
144508003,RESIDENTIAL SINGLE FAMILY,1999-06-28 00:00:00,26000,1,YAMPA,119 LINCOLN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
124502016,RESIDENTIAL LAND,2021-12-01 00:00:00,54000,,YAMPA,113 CLIFTON AVE,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
188300001,RESIDENTIAL SINGLE FAMILY,2022-01-14 00:00:00,274000,1,YAMPA,121 RICH AVE,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
144501001,MARKET,2006-12-28 00:00:00,69000,1,YAMPA,101 MAIN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
144508001,RESIDENTIAL SINGLE FAMILY,2017-06-30 00:00:00,187500,1,YAMPA,101 LINCOLN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
169606005,MIXED-USE_COMM.& RES,2005-12-05 00:00:00,12000,7,YAMPA,103 RICH AVE,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
169606004,MIXED-USE_COMM.& RES,1996-06-05 00:00:00,57000,2,YAMPA,239 MOFFAT AVE,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
145101014,RESIDENTIAL SINGLE FAMILY,1988-10-01 00:00:00,20000,1,YAMPA,85 MAIN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
145101015,RESIDENTIAL SINGLE FAMILY,2016-09-23 00:00:00,123000,1,YAMPA,61 MAIN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
233700002,MARKET,2016-05-31 00:00:00,900000,1,YAMPA,16065 STATE HIGHWAY 131,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
145101003,RESIDENTIAL SINGLE FAMILY,2012-06-28 00:00:00,56200,1,YAMPA,48 MAIN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
169610102,RESIDENTIAL SINGLE FAMILY,2019-01-30 00:00:00,237000,1,YAMPA,47 LINCOLN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
169610101,COMMERCIAL LAND,2017-03-24 00:00:00,3000,,YAMPA,201 MOFFAT AVE,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
145101001,RESIDENTIAL SINGLE FAMILY,2020-06-30 00:00:00,168500,1,YAMPA,31 MAIN ST,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
965142002,RESIDENTIAL SINGLE FAMILY,2004-08-10 00:00:00,130000,1,YAMPA,28000 COUNTY ROAD 7,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
150300002,RESIDENTIAL SF W/AG,2017-08-08 00:00:00,1975000,1,STEAMBOAT SPRINGS,50745 COUNTY ROAD 129,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
924174002,RESIDENTIAL SINGLE FAMILY,2019-10-23 00:00:00,350000,2,STEAMBOAT SPRINGS,25485 A COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141200007,RESIDENTIAL SINGLE FAMILY,2005-06-17 00:00:00,410000,1,STEAMBOAT SPRINGS,50290 MOON HILL DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141200009,VACANT LAND,2021-04-30 00:00:00,310000,,STEAMBOAT SPRINGS,50115 MOON HILL DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141200010,RESIDENTIAL SINGLE FAMILY,2010-10-26 00:00:00,282150,1,STEAMBOAT SPRINGS,50065 MOON HILL DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
924191002,RESIDENTIAL SF W/AG,1993-08-01 00:00:00,200000,1,STEAMBOAT SPRINGS,24777 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141200011,RESIDENTIAL SINGLE FAMILY,2011-12-22 00:00:00,238199,1,STEAMBOAT SPRINGS,50035 MOON HILL DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141000013,AGRICULTURAL LAND,2006-12-21 00:00:00,285000,,STEAMBOAT SPRINGS,49600 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141000011,AGRICULTURAL LAND,2003-12-04 00:00:00,434500,,STEAMBOAT SPRINGS,49550 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141200013,RESIDENTIAL SINGLE FAMILY,2019-06-13 00:00:00,585000,1,STEAMBOAT SPRINGS,49935 MOON HILL DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141000012,AGRICULTURAL LAND,2008-01-29 00:00:00,456000,,STEAMBOAT SPRINGS,49525 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141100010,AGRICULTURAL LAND,1997-09-12 00:00:00,100000,,STEAMBOAT SPRINGS,49500 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141000009,RESIDENTIAL SF W/AG,1982-10-01 00:00:00,64500,1,STEAMBOAT SPRINGS,49475 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
924203001,RESIDENTIAL SF W/AG,1989-06-01 00:00:00,150000,1,STEAMBOAT SPRINGS,49305 COUNTY ROAD 129,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141100008,RESIDENTIAL SF W/AG,1986-07-01 00:00:00,52200,1,STEAMBOAT SPRINGS,49450 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141100007,AGRICULTURAL LAND,2011-12-21 00:00:00,250000,,STEAMBOAT SPRINGS,49400 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141000005,AGRICULTURAL LAND,2013-12-16 00:00:00,700000,,STEAMBOAT SPRINGS,49300 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141000006,RESIDENTIAL SF W/AG,1998-05-08 00:00:00,210000,1,STEAMBOAT SPRINGS,49350 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
141000004,AGRICULTURAL LAND,2011-08-30 00:00:00,300000,,STEAMBOAT SPRINGS,49210 MOONHILL HIGHLANDS RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
924203002,RESIDENTIAL SF W/AG,2016-12-02 00:00:00,2690000,1,STEAMBOAT SPRINGS,49295 COUNTY ROAD 129,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
924203003,RESIDENTIAL SF W/AG,2008-05-14 00:00:00,1589000,1,STEAMBOAT SPRINGS,49025 COUNTY ROAD 129,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
924311001,RESIDENTIAL SF W/AG,2019-11-05 00:00:00,11500000,2,STEAMBOAT SPRINGS,25563 A COUNTY ROAD 54,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925102001,RESIDENTIAL SF W/AG,2017-08-31 00:00:00,1505000,1,STEAMBOAT SPRINGS,51600 COUNTY ROAD 56A,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400020,RESIDENTIAL SINGLE FAMILY,2017-09-05 00:00:00,654000,1,STEAMBOAT SPRINGS,51127 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400019,RESIDENTIAL SINGLE FAMILY,1998-01-02 00:00:00,250000,1,STEAMBOAT SPRINGS,51029 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400022,RESIDENTIAL SINGLE FAMILY,2007-11-01 00:00:00,415000,1,STEAMBOAT SPRINGS,51131 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400021,RESIDENTIAL SINGLE FAMILY,2016-04-11 00:00:00,725000,1,STEAMBOAT SPRINGS,51193 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400023,VACANT LAND,1987-09-01 00:00:00,25000,,STEAMBOAT SPRINGS,51215 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400025,RESIDENTIAL SINGLE FAMILY,2015-09-03 00:00:00,499700,2,STEAMBOAT SPRINGS,50880 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400026,RESIDENTIAL SINGLE FAMILY,1992-04-01 00:00:00,42000,1,STEAMBOAT SPRINGS,51130 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
204500009,RESIDENTIAL SF W/AG,2000-02-11 00:00:00,75000,1,STEAMBOAT SPRINGS,20800 SNUFFY LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400024,RESIDENTIAL SINGLE FAMILY,1986-11-01 00:00:00,28000,1,STEAMBOAT SPRINGS,50700 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925132001,RESIDENTIAL SINGLE FAMILY,2011-11-22 00:00:00,465000,1,STEAMBOAT SPRINGS,50955 BUCK MOUNTAIN LN,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400028,VACANT LAND,1993-04-01 00:00:00,16000,,STEAMBOAT SPRINGS,51225 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400027,VACANT LAND,1986-12-01 00:00:00,25000,,STEAMBOAT SPRINGS,51200 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400017,RESIDENTIAL SINGLE FAMILY,2018-07-13 00:00:00,640000,1,STEAMBOAT SPRINGS,50559 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400016,VACANT LAND,2021-06-15 00:00:00,400000,,STEAMBOAT SPRINGS,50560 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925132004,RESIDENTIAL SINGLE FAMILY,2020-12-22 00:00:00,314500,1,STEAMBOAT SPRINGS,50620 SEMOTAN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925153001,RESIDENTIAL SINGLE FAMILY,2020-07-09 00:00:00,5525000,1,STEAMBOAT SPRINGS,50430 A COUNTY ROAD 56A,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400015,RESIDENTIAL SINGLE FAMILY,2020-08-31 00:00:00,2100000,1,STEAMBOAT SPRINGS,50400 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400014,RESIDENTIAL SF W/AG,2004-02-09 00:00:00,278000,1,STEAMBOAT SPRINGS,50417 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400011,RESIDENTIAL SINGLE FAMILY,2018-09-20 00:00:00,245000,1,STEAMBOAT SPRINGS,50300 SMITH CREEK PARK RD,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925133002,RESIDENTIAL SF W/AG,1991-06-01 00:00:00,46250,1,STEAMBOAT SPRINGS,23470 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400004,RESIDENTIAL SF W/AG,2008-03-11 00:00:00,275000,1,STEAMBOAT SPRINGS,50100 COUNTY ROAD 56A,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400003,RESIDENTIAL SF W/AG,2008-04-29 00:00:00,735000,1,STEAMBOAT SPRINGS,49780 ASPEN MEADOWS CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925242003,RESIDENTIAL SF W/AG,2007-06-26 00:00:00,855000,1,STEAMBOAT SPRINGS,23195 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400002,AGRICULTURAL LAND,2017-07-11 00:00:00,200000,,STEAMBOAT SPRINGS,49935 B COUNTY ROAD 56A,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400005,RESIDENTIAL SF W/AG,1986-08-01 00:00:00,45700,1,STEAMBOAT SPRINGS,50803 ASPEN MEADOWS CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400101,RESIDENTIAL SF W/AG,2013-12-06 00:00:00,300000,1,STEAMBOAT SPRINGS,21450 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
157400001,RESIDENTIAL SF W/AG,2019-10-29 00:00:00,815000,1,STEAMBOAT SPRINGS,21850 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925262001,RESIDENTIAL SF W/AG,2007-10-12 00:00:00,804400,1,STEAMBOAT SPRINGS,22255 COUNTY ROAD 52E,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925233001,RESIDENTIAL SF W/AG,1998-03-26 00:00:00,1600,1,STEAMBOAT SPRINGS,22215 COUNTY ROAD 52E,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268101001,AGRICULTURAL LAND,2012-12-11 00:00:00,481300,,STEAMBOAT SPRINGS,48345 COUNTY ROAD 56C,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
252400001,RESIDENTIAL SINGLE FAMILY,2017-05-31 00:00:00,679000,1,STEAMBOAT SPRINGS,22240 COUNTY ROAD 52E,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
252400002,RESIDENTIAL LAND,2019-08-07 00:00:00,155000,,STEAMBOAT SPRINGS,22280 COUNTY ROAD 52E,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
252400003,AGRICULTURAL LAND,2020-10-16 00:00:00,210000,,STEAMBOAT SPRINGS,22320 COUNTY ROAD 52E,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925293001,RESIDENTIAL SF W/AG,2021-11-12 00:00:00,592000,1,STEAMBOAT SPRINGS,48400 COUNTY ROAD 56C,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268100001,AGRICULTURAL LAND,2006-09-28 00:00:00,218300,,STEAMBOAT SPRINGS,48325 COUNTY ROAD 56C,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
925293002,RESIDENTIAL SINGLE FAMILY,2021-12-21 00:00:00,1110875,1,STEAMBOAT SPRINGS,48320 COUNTY ROAD 56C,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268100003,VACANT LAND CONTIGUOUS TO RES,2019-07-03 00:00:00,120000,,STEAMBOAT SPRINGS,48235 FLORA CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268100004,AGRICULTURAL LAND,2007-09-21 00:00:00,210000,,STEAMBOAT SPRINGS,48250 FLORA CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
268100002,RESIDENTIAL SINGLE FAMILY,2016-05-05 00:00:00,275000,1,STEAMBOAT SPRINGS,48225 FLORA CT,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
124600002,RESIDENTIAL SINGLE FAMILY,1997-04-11 00:00:00,245000,1,STEAMBOAT SPRINGS,48310 COUNTY ROAD 56C,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
124600001,MOBILE HOME LAND (NON-PARK),2000-10-18 00:00:00,190000,,STEAMBOAT SPRINGS,19500 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
124600002,RESIDENTIAL SINGLE FAMILY,1997-04-11 00:00:00,245000,1,STEAMBOAT SPRINGS,48310 COUNTY ROAD 56C,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
124600001,MOBILE HOME LAND (NON-PARK),2000-10-18 00:00:00,190000,,STEAMBOAT SPRINGS,19500 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147400028,RESIDENTIAL SF W/AG,1993-10-01 00:00:00,21000,1,HAYDEN,52725 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600022,VACANT LAND,2020-11-12 00:00:00,130000,,HAYDEN,52325 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147400023,VACANT LAND,2001-08-22 00:00:00,70000,,HAYDEN,52445 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600021,RESIDENTIAL SINGLE FAMILY,1991-09-01 00:00:00,23000,1,HAYDEN,52225 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600037,RESIDENTIAL SINGLE FAMILY,2018-08-15 00:00:00,184000,1,HAYDEN,51775 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600035,VACANT LAND,2007-06-01 00:00:00,129000,,HAYDEN,52580 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147400034,VACANT LAND,2007-06-20 00:00:00,107000,,HAYDEN,52600 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600038,RESIDENTIAL SF W/AG,2020-09-18 00:00:00,415000,1,HAYDEN,51750 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600036,AGRICULTURAL LAND,1984-06-01 00:00:00,22000,,HAYDEN,52560 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600042,RESIDENTIAL SF W/AG,1987-12-11 00:00:00,25000,1,HAYDEN,52120 BIG ELK DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600046,VACANT LAND,1983-08-01 00:00:00,26000,,HAYDEN,52540 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600045,AGRICULTURAL LAND,2003-02-26 00:00:00,70000,,HAYDEN,51405 QUAKER MOUNTAIN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147500032,RESIDENTIAL SINGLE FAMILY,2016-10-07 00:00:00,160000,1,HAYDEN,52645 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147500051,RESIDENTIAL SINGLE FAMILY,2016-01-05 00:00:00,270000,1,HAYDEN,52605 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147500033,VACANT LAND,2002-06-20 00:00:00,96500,,HAYDEN,52625 QUAKER MOUNTAIN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600043,RESIDENTIAL SINGLE FAMILY,1988-08-01 00:00:00,24500,1,HAYDEN,51700 BIG ELK DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700050,AGRICULTURAL LAND,2017-06-23 00:00:00,145000,,HAYDEN,52585 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700049,VACANT LAND,2006-07-28 00:00:00,99900,,HAYDEN,52565 QUAKER MOUNTAIN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600044,RESIDENTIAL SF W/AG,2001-06-18 00:00:00,52000,1,HAYDEN,52520 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700048,RESIDENTIAL SF W/AG,2019-08-02 00:00:00,116500,1,HAYDEN,52545 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700060,RESIDENTIAL SINGLE FAMILY,2020-06-30 00:00:00,203000,1,HAYDEN,51650 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700059,VACANT LAND,2017-02-24 00:00:00,64000,,HAYDEN,51500 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700047,RESIDENTIAL SINGLE FAMILY,2014-06-17 00:00:00,270000,1,HAYDEN,52525 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700061,VACANT LAND,1988-10-01 00:00:00,20500,,HAYDEN,51600 VISTA WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700057,VACANT LAND,2002-07-10 00:00:00,70000,,HAYDEN,51255 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700052,AGRICULTURAL LAND,1989-03-01 00:00:00,16500,,HAYDEN,51005 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700056,VACANT LAND,1999-09-03 00:00:00,35000,,HAYDEN,51205 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700058,VACANT LAND,2020-10-30 00:00:00,265000,,HAYDEN,51450 VISTA WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700055,RESIDENTIAL SINGLE FAMILY,1988-09-01 00:00:00,19500,1,HAYDEN,51155 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700054,AGRICULTURAL LAND,2000-10-13 00:00:00,20000,,HAYDEN,51105 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700062,RESIDENTIAL SINGLE FAMILY,1989-06-01 00:00:00,24500,1,HAYDEN,51550 VISTA WAY,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700064,VACANT LAND,2020-10-30 00:00:00,265000,,HAYDEN,51400 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700065,AGRICULTURAL LAND,2006-03-24 00:00:00,180000,,HAYDEN,51350 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700053,RESIDENTIAL SF W/AG,1988-10-01 00:00:00,18500,1,HAYDEN,51055 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700066,AGRICULTURAL LAND,2002-06-20 00:00:00,65000,,HAYDEN,51300 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700067,AGRICULTURAL LAND,2000-07-31 00:00:00,30000,,HAYDEN,51250 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700068,VACANT LAND,1998-12-29 00:00:00,35000,,HAYDEN,51200 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700072,VACANT LAND,2017-10-20 00:00:00,96000,,HAYDEN,51000 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700069,AGRICULTURAL LAND,2006-03-24 00:00:00,180000,,HAYDEN,51150 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700071,RESIDENTIAL SINGLE FAMILY,1999-09-10 00:00:00,42500,1,HAYDEN,51050 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147700070,AGRICULTURAL LAND,2004-10-18 00:00:00,82500,,HAYDEN,51100 BIG ASPEN DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
926151001,AGRICULTURAL LAND,2007-06-27 00:00:00,3427000,,STEAMBOAT SPRINGS,50166 COUNTY ROAD 80,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
926174001,RESIDENTIAL SF W/AG,2007-04-06 00:00:00,352000,1,HAYDEN,50010 COUNTY ROAD 80,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
926271001,AGRICULTURAL LAND,2020-07-24 00:00:00,4900000,,STEAMBOAT SPRINGS,15223 COUNTY ROAD 56,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
927081001,RESIDENTIAL SF W/AG,2018-04-30 00:00:00,95000,3,HAYDEN,51115 COUNTY ROAD 76,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600016,RESIDENTIAL SINGLE FAMILY,2001-06-11 00:00:00,17500,1,HAYDEN,52170 BIG ELK DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600015,VACANT LAND,2013-03-01 00:00:00,65000,,HAYDEN,52180 BIG ELK DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600014,RESIDENTIAL SINGLE FAMILY,1995-11-01 00:00:00,85000,1,HAYDEN,52190 BIG ELK DR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600013,VACANT LAND,2001-04-30 00:00:00,63400,,HAYDEN,51950 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600012,RESIDENTIAL SINGLE FAMILY,2000-08-11 00:00:00,38600,1,HAYDEN,52000 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600011,VACANT LAND,1988-11-01 00:00:00,24000,,HAYDEN,52250 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
147600010,VACANT LAND,2006-08-09 00:00:00,117500,,HAYDEN,52300 QUAKER MOUNTAIN CIR,ROUTT,CO,https://data-routtgis.opendata.arcgis.com/datasets/parcels/
