name,ccn,homepage_url,state_code
METHODIST MANSFIELD MEDICAL CENTER,670023,https://www.methodisthealthsystem.org/methodist-mansfield-medical-center/,TX
SIDNEY REGIONAL MEDICAL CENTER,281357,https://www.sidneyrmc.com/,NE
ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,140208,https://www.advocatehealth.com/cmc,IL
MUSC HEALTH CHESTER MEDICAL CENTER,420019,https://muschealth.org/locations/chester-medical-center,SC
HEART OF TEXAS MEMORIAL HOSPITAL,451348,https://www.heartoftexashealthcare.org,TX
DELTA COUNTY MEMORIAL HOSPITAL,060071,https://www.deltahealthco.org/,CO
SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,520208,https://www.ssmhealth.com/locations/st-marys-hospital-janesville,WI
"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",521324,https://www.aspirus.org/find-a-location/aspirus-medford-hospital-25,WI
KETTERING HEALTH MIAMISBURG,360239,https://ketteringhealth.org/locations/kettering-health-miamisburg-mc007/,OH
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,440020,https://www.southerntnpulaski.com/,TN
AIKEN REGIONAL MEDICAL CENTER,420082,https://www.aikenregional.com,SC
HASKELL MEMORIAL HOSPITAL,451341,https://haskellmemorialhospital.com/,TX
CLAIBORNE COUNTY HOSPITAL,251320,https://www.ccmcms.us/,MS
COVINGTON BEHAVIORAL HEALTH,194069,https://www.covingtonbh.com/,LA
GLEN COVE HOSPITAL,330181,https://glencove.northwell.edu/,NY
CAROLINAS MEDICAL CENTER/BEHAV HEALTH,340113,https://atriumhealth.org/locations/detail/carolinas-medical-center,NC
BURKE MEDICAL CENTER,110113,https://burkemedical.net/,GA
MIZELL MEMORIAL HOSPITAL,010007,https://www.mizellmh.com/,AL
UNIVERSITY OF VERMONT MEDICAL CENTER,470003,https://www.uvmhealth.org/medcenter,VT
KINDRED HOSPITAL GREENSBORO,342012,https://www.kindredhealthcare.com/locations/ltac/kindred-hospital-greensboro,NC
MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,310084,https://www.rwjbh.org/monmouth-medical-center-southern-campus/?L=true,NJ
COOK CHILDRENS MEDICAL CENTER,453300,https://www.cookchildrens.org/medical-center/fort-worth,TX
KEOKUK COUNTY HEALTH CENTER,161315,https://www.keokukhealth.com/,IA
ST JAMES HEALTHCARE,270017,https://www.sclhealth.org/locations/st-james-healthcare/,MT
ASCENSION RIVER DISTRICT HOSPITAL,230241,https://healthcare.ascension.org/locations/michigan/midet/east-china-township-ascension-river-district-hospital,MI
TYLER COUNTY HOSPITAL,450460,https://www.tchospital.us/,TX
SPRINGHILL MEDICAL CENTER,190088,https://www.smccare.com/,LA
PIEDMONT COLUMBUS REGIONAL MIDTOWN,110064,https://www.piedmont.org/locations/piedmont-columbus/about,GA
CANTON-POTSDAM HOSPITAL,330197,https://www.stlawrencehealthsystem.org/canton-potsdam-hospital,NY
MONTEFIORE MOUNT VERNON HOSPITAL,330086,https://www.montefiorehealthsystem.org/MountVernon,NY
RIVER PLACE BEHAVIORAL HEALTH,194114,https://www.riverplacebh.com/,LA
TEWKSBURY HOSPITAL,222003,https://www.mass.gov/locations/tewksbury-hospital#thinfo,MA
TULANE MEDICAL CENTER,190176,https://tulanehealthcare.com/,LA
LAUREL OAKS BEHAVIORAL HEALTH CENTER,014013,https://www.laureloaksbhc.com,AL
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,240002,https://www.essentiahealth.org/find-facility/profile/essentia-health-st-marys-medical-center-duluth/,MN
METROWEST MEDICAL CENTER,220175,https://www.mwmc.com/our-locations/framingham-union-hospital,MA
HAMILTON CENTER INC,154009,https://www.hamiltoncenter.org,IN
PONTIAC GENERAL HOSPITAL,230013,https://www.pontiacgeneral.com/,MI
SOUTH SHORE HOSPITAL,220100,https://www.southshorehealth.org/locations/south-shore-hospital,MA
ST ELIZABETH FT THOMAS,180001,https://www.stelizabeth.com/location/details/st-elizabeth-ft-thomas,KY
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,https://www.saintalphonsus.org/location/saint-alphonsus-medical-center-ontario-1,OR
SSM CARDINAL GLENNON CHILDREN'S HOSPITAL,269807,https://www.ssmhealth.com/locations/cardinal-glennon-childrens-hospital/visitor-information,MO
MAPLE GROVE HOSPITAL,240214,https://northmemorial.com/location/maple-grove-hospital/,MN
BAPTIST HEALTH CORBIN,180080,https://www.baptisthealth.com/corbin/,KY
HIGHLAND DISTRICT HOSPITAL,361332,https://hdh.org,OH
REGIONAL MEDICAL CENTER OF SAN JOSE,050125,https://regionalmedicalsanjose.com/,CA
"KAISER FOUNDATION HOSPITAL, RIVERSIDE",050686,https://thrive.kaiserpermanente.org/care-near-you/southern-california/riverside-county/locations/riverside-medical-center/,CA
PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,050009,https://www.providence.org/locations/norcal/queen-of-the-valley,CA
NORTHWEST MISSOURI PSYCHIATRIC REHAB CTR,264007,https://dmh.mo.gov/nmprc,MO
THOMAS HOSPITAL,010100,https://www.infirmaryhealth.org/hospitals/thomas-hospital,AL
ESSENTIA HEALTH DULUTH,240019,https://www.essentiahealth.org/find-facility/profile/essentia-health-duluth-miller-dwan-building/,MN
EAGLEVILLE HOSPITAL,390278,https://www.eagleville.org,PA
JOHN C FREMONT HEALTHCARE DISTRICT,051304,https://www.jcf-hospital.com/,CA
HARTGROVE HOSPITAL,144026,https://www.hartgrovehospital.com,IL
UNIVERSITY HEALTH SYSTEM,450213,https://www.universityhealthsystem.com/locations/university-hospital,TX
SETON SMITHVILLE REGIONAL HOSPITAL,450143,https://healthcare.ascension.org/locations/texas/txaus/smithville-ascension-seton-smithville,TX
HOUSTON COUNTY COMMUNITY HOSPITAL,441322,https://shamrock.health/,TN
SWEDISH MEDICAL CENTER,060034,https://healthonecares.com/locations/swedish/,CO
LAC/OLIVE VIEW-UCLA MEDICAL CENTER,050040,https://dhs.lacounty.gov/oliveview/,CA
LANCASTER REHABILITATION HOSPITAL,393054,https://www.lancastergeneralhealth.org/patient-and-visitor-information/find-a-location/lancaster-rehabilitation-hospital,PA
CLEVELAND CLINIC MARTIN NORTH HOSPITAL,100044,https://www.martinhealth.org/mhs-martin-medical-center,FL
AVERA ST LUKES,430014,https://www.avera.org/locations/st-lukes-hospital/,SD
OLATHE MEDICAL CENTER,170049,https://www.olathehealth.org/locations/olathe-medical-center,KS
BAPTIST MEMORIAL HOSPITAL TIPTON,440131,https://www.baptistonline.org/locations/tipton,TN
US NAVAL HOSP,10018F,https://pensacola.tricare.mil/,FL
HCA FLORIDA PALMS WEST HOSPITAL,100269,https://www.hcafloridahealthcare.com/locations/palms-west-hospital,FL
ED FRASER MEMORIAL HOSPITAL,100134,https://edfraserhospital.com/,FL
MAYO CLINIC HOSPITAL,030103,https://www.mayoclinic.org/patient-visitor-guide/arizona/clinic-hospital-buildings/mayo-clinic-hospital/about,AZ
SUMNER COMMUNITY HOSPITAL,170039,https://www.srmcks.org,KS
BANNER GATEWAY MEDICAL CENTER,030122,https://www.bannerhealth.com/locations/gilbert/banner-gateway-medical-center,AZ
HARRISBURG MEDICAL CENTER,140210,https://harrisburgmc.com/,IL
PARK PLACE SURGICAL HOSPITAL,190255,https://www.parkplacesurgery.com,LA
NORTH MISSISSIPPI MEDICAL CENTER-GILMORE AMORY,250025,https://www.nmhs.net/locations/profile/north-mississippi-medical-center-gilmore-amory/,MS
NORTHSIDE HOSPITAL GWINNETT,110087,https://www.northside.com/locations/northside-hospital-gwinnett,GA
METHODIST MANSFIELD MEDICAL CENTER,670023,https://www.methodisthealthsystem.org/methodist-mansfield-medical-center/,TX
SIDNEY REGIONAL MEDICAL CENTER,281357,https://www.sidneyrmc.com/,NE
ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,140208,https://www.advocatehealth.com/cmc,IL
MUSC HEALTH CHESTER MEDICAL CENTER,420019,https://muschealth.org/locations/chester-medical-center,SC
HEART OF TEXAS MEMORIAL HOSPITAL,451348,https://www.heartoftexashealthcare.org,TX
DELTA COUNTY MEMORIAL HOSPITAL,060071,https://www.deltahealthco.org/,CO
SSM HEALTH ST MARY'S HOSPITAL - JANESVILLE,520208,https://www.ssmhealth.com/locations/st-marys-hospital-janesville,WI
"ASPIRUS MEDFORD HOSPITAL & CLINICS, INC",521324,https://www.aspirus.org/find-a-location/aspirus-medford-hospital-25,WI
KETTERING HEALTH MIAMISBURG,360239,https://ketteringhealth.org/locations/kettering-health-miamisburg-mc007/,OH
SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,440020,https://www.southerntnpulaski.com/,TN
AIKEN REGIONAL MEDICAL CENTER,420082,https://www.aikenregional.com,SC
HASKELL MEMORIAL HOSPITAL,451341,https://haskellmemorialhospital.com/,TX
CLAIBORNE COUNTY HOSPITAL,251320,https://www.ccmcms.us/,MS
COVINGTON BEHAVIORAL HEALTH,194069,https://www.covingtonbh.com/,LA
GLEN COVE HOSPITAL,330181,https://glencove.northwell.edu/,NY
CAROLINAS MEDICAL CENTER/BEHAV HEALTH,340113,https://atriumhealth.org/locations/detail/carolinas-medical-center,NC
BURKE MEDICAL CENTER,110113,https://burkemedical.net/,GA
MIZELL MEMORIAL HOSPITAL,010007,https://www.mizellmh.com/,AL
UNIVERSITY OF VERMONT MEDICAL CENTER,470003,https://www.uvmhealth.org/medcenter,VT
KINDRED HOSPITAL GREENSBORO,342012,https://www.kindredhealthcare.com/locations/ltac/kindred-hospital-greensboro,NC
MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS,310084,https://www.rwjbh.org/monmouth-medical-center-southern-campus/?L=true,NJ
COOK CHILDRENS MEDICAL CENTER,453300,https://www.cookchildrens.org/medical-center/fort-worth,TX
KEOKUK COUNTY HEALTH CENTER,161315,https://www.keokukhealth.com/,IA
ST JAMES HEALTHCARE,270017,https://www.sclhealth.org/locations/st-james-healthcare/,MT
ASCENSION RIVER DISTRICT HOSPITAL,230241,https://healthcare.ascension.org/locations/michigan/midet/east-china-township-ascension-river-district-hospital,MI
TYLER COUNTY HOSPITAL,450460,https://www.tchospital.us/,TX
SPRINGHILL MEDICAL CENTER,190088,https://www.smccare.com/,LA
PIEDMONT COLUMBUS REGIONAL MIDTOWN,110064,https://www.piedmont.org/locations/piedmont-columbus/about,GA
CANTON-POTSDAM HOSPITAL,330197,https://www.stlawrencehealthsystem.org/canton-potsdam-hospital,NY
MONTEFIORE MOUNT VERNON HOSPITAL,330086,https://www.montefiorehealthsystem.org/MountVernon,NY
RIVER PLACE BEHAVIORAL HEALTH,194114,https://www.riverplacebh.com/,LA
TEWKSBURY HOSPITAL,222003,https://www.mass.gov/locations/tewksbury-hospital#thinfo,MA
TULANE MEDICAL CENTER,190176,https://tulanehealthcare.com/,LA
LAUREL OAKS BEHAVIORAL HEALTH CENTER,014013,https://www.laureloaksbhc.com,AL
ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,240002,https://www.essentiahealth.org/find-facility/profile/essentia-health-st-marys-medical-center-duluth/,MN
METROWEST MEDICAL CENTER,220175,https://www.mwmc.com/our-locations/framingham-union-hospital,MA
HAMILTON CENTER INC,154009,https://www.hamiltoncenter.org,IN
PONTIAC GENERAL HOSPITAL,230013,https://www.pontiacgeneral.com/,MI
SOUTH SHORE HOSPITAL,220100,https://www.southshorehealth.org/locations/south-shore-hospital,MA
ST ELIZABETH FT THOMAS,180001,https://www.stelizabeth.com/location/details/st-elizabeth-ft-thomas,KY
"SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC",380052,https://www.saintalphonsus.org/location/saint-alphonsus-medical-center-ontario-1,OR
SSM CARDINAL GLENNON CHILDREN'S HOSPITAL,269807,https://www.ssmhealth.com/locations/cardinal-glennon-childrens-hospital/visitor-information,MO
MAPLE GROVE HOSPITAL,240214,https://northmemorial.com/location/maple-grove-hospital/,MN
BAPTIST HEALTH CORBIN,180080,https://www.baptisthealth.com/corbin/,KY
HIGHLAND DISTRICT HOSPITAL,361332,https://hdh.org,OH
REGIONAL MEDICAL CENTER OF SAN JOSE,050125,https://regionalmedicalsanjose.com/,CA
"KAISER FOUNDATION HOSPITAL, RIVERSIDE",050686,https://thrive.kaiserpermanente.org/care-near-you/southern-california/riverside-county/locations/riverside-medical-center/,CA
PROVIDENCE QUEEN OF THE VALLEY MEDICAL CENTER,050009,https://www.providence.org/locations/norcal/queen-of-the-valley,CA
NORTHWEST MISSOURI PSYCHIATRIC REHAB CTR,264007,https://dmh.mo.gov/nmprc,MO
THOMAS HOSPITAL,010100,https://www.infirmaryhealth.org/hospitals/thomas-hospital,AL
ESSENTIA HEALTH DULUTH,240019,https://www.essentiahealth.org/find-facility/profile/essentia-health-duluth-miller-dwan-building/,MN
EAGLEVILLE HOSPITAL,390278,https://www.eagleville.org,PA
JOHN C FREMONT HEALTHCARE DISTRICT,051304,https://www.jcf-hospital.com/,CA
HARTGROVE HOSPITAL,144026,https://www.hartgrovehospital.com,IL
RED RIVER BEHAVIORAL HEALTH SYSTEM,354005,https://redriverbhs.com/#top,ND
SOUTH SHORE HOSPITAL,140181,https://www.southshorehospital.com/,IL
HARTGROVE HOSPITAL,144026,https://www.hartgrovehospital.com,IL
RED RIVER BEHAVIORAL HEALTH SYSTEM,354005,https://redriverbhs.com/#top,ND
SOUTH SHORE HOSPITAL,140181,https://www.southshorehospital.com/,IL
HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,330224,https://www.hahv.org/hahv/marys-avenue-campus-visitor-information,NY
LINDSAY MUNICIPAL HOSPITAL,370214,https://lindsayhospital.com/,OK
DAVIE MEDICAL CENTER,340187,https://www.wakehealth.edu/locations/hospitals/davie-medical-center,NC
MAYO CLINIC HEALTH SYSTEM-NORTHLAND,521315,https://mayoclinichealthsystem.org/locations/barron,WI
ESSENTIA HEALTH ST MARYS - DETROIT LAKES,240101,https://www.essentiahealth.org/find-facility/profile/essentia-health-st-marys-detroit-lakes/,MN
BRAVERA HEALTH SEVEN RIVERS,100249,https://www.braverahealth.com/bravera-health-seven-rivers,FL
MERCY IOWA CITY REHABLITATION HOSPITAL,163026,https://www.mercyrehabiowacity.com/,IA
MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,364040,https://mhscc.org,OH
"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD",371323,https://weatherfordhospital.com/,OK
"BRIDGEWAY INC, THE",044005,https://www.thebridgeway.com/,AR
LAREDO SPECIALTY HOSPITAL LP,452096,https://www.lsh.ernesthealth.com,TX
VA HOSP,19043F,https://www.alexandria.va.gov,LA
US ARMY HOSP,11032F,https://www.health.mil/Military-Health-Topics/Access-Cost-Quality-and-Safety/Patient-Portal-for-MHS-Quality-Patient-Safety-and-Access-Information/See-How-Were-Doing/Army/ACH-MARTIN-BENNING,GA
HOSPITAL OF UNIV OF PENNSYLVANIA,390111,https://www.pennmedicine.org/for-patients-and-visitors/penn-medicine-locations/hospital-of-the-university-of-pennsylvania,PA
MEMORIAL HERMANN SUGAR LAND HOSPITAL,450848,https://www.memorialhermann.org/locations/sugar-land/,TX
GREATER REGIONAL MEDICAL CENTER,161365,https://www.greaterregional.org,IA
OZARKS HEALTHCARE,260078,https://www.ozarksmedicalcenter.com/,MO
HEALTHSOUTH REHABILITATION HOSPITAL OF ERIE,393046,https://www.encompasshealth.com/erierehab,PA
WEST CARROLL MEMORIAL HOSPITAL,190081,https://www.wchsystems.com/west-carroll-memorial-hospital,LA
BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,041312,https://www.baptist-health.com/location/baptist-health-medical-center-heber-springs/,AR
FAULKTON AREA MEDICAL CENTER,431301,https://faulktonmedical.org/,SD
LITTLETON REGIONAL HEALTHCARE,301302,https://www.littletonhealthcare.org/,NH
SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,260091,https://www.ssmhealth.com/locations/st-marys-hospital-st-louis,MO
PRESENTATION MEDICAL CENTER,351316,https://smphealth.org/stkateri/,ND
MARSHFIELD MEDICAL CENTER - LADYSMITH,521328,https://www.marshfieldclinic.org/Locations/Centers/Ladysmith%20-%20Marshfield%20Medical%20Center,WI
HAMILTON MEMORIAL HOSPITAL,141326,https://www.hmhospital.org,IL
MADISON COUNTY HEALTH CARE SYSTEM,161326,https://www.madisonhealth.com,IA
KNOX COUNTY HOSPITAL,451394,https://knoxhospital.org/,TX
MERIT HEALTH NATCHEZ,250084,https://www.merithealthnatchez.com,MS
WILLIAM NEWTON HOSPITAL,171383,https://www.wnhcares.org/,KS
KETCHIKAN MEDICAL CENTER,021311,https://www.peacehealth.org/ketchikan-medical-center,AK
MOUNT CARMEL ST ANN'S,360012,https://www.mountcarmelhealth.com/location/mount-carmel-st-anns,OH
CHAPMAN GLOBAL MEDICAL CENTER,050745,https://chapmanglobalmedicalcenter.com/,CA
ASCENSION WISCONSIN HOSP MENOMONEE FALLS CAMPUS,520214,https://healthcare.ascension.org/locations/wisconsin/wimil/menomonee-falls-ascension-wisconsin-hospital-menomonee-falls,WI
MARY BRECKINRIDGE ARH HOSPITAL,181316,https://www.arh.org/portfolio_page/mary-breckinridge-arh-hospital/,KY
VA HOSP,33010F,https://www.buffalo.va.gov/index.asp,NY
DELTA HEALTH - HIGHLAND  HILLS,250172,https://www.deltahealthsystem.org/locations/delta-health-highland-hills/,MS
FORT LAUDERDALE BEHAVIORAL HEALTH CENTER,104026,https://ftlauderdalebehavioral.com/,FL
MAMMOTH HOSPITAL,051303,https://www.mammothhospital.com/,CA
MANHATTAN PSYCHIATRIC CENTER,334054,https://omh.ny.gov/omhweb/facilities/mapc/,NY
MOUNTAIN VIEW HOSPITAL,130065,https://www.mountainviewhospital.org,ID
MERIT HEALTH RANKIN,250096,https://www.merithealthrankin.com/,MS
COBALT REHABILITATION HOSPITAL NEW ORLEANS,193098,https://pamhealth.com/facilities/find-facility/specialty-hospitals/pam-health-specialty-and-rehabilitation-hospital-new-orleans,LA
STURDY MEMORIAL HOSPITAL,220008,https://www.sturdymemorial.org/,MA
CRISP REGIONAL HOSPITAL,110104,https://www.crispregional.org,GA
REGENCY HOSPITAL OF NORTHWEST ARKANSAS,042009,https://www.regencyhospital.com/locations-and-tours/ar/springdale/springdale/,AR
DESERT VIEW HOSPITAL,291311,https://desertviewhospital.com,NV
MCLEOD HEALTH CHERAW,420107,https://www.mcleodhealth.org/locations/mcleod-cheraw/,SC
CAPROCK HOSPITAL,670259,https://caprockhealthsystem.com/caprock-hospital-bryan-tx/,TX
GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,161316,https://www.gundersenhealth.org/palmer/,IA
SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,450856,https://southtexassurgical.com,TX
GARNET HEALTH MEDICAL CENTER-CATSKILLS(GMHERMANN),331303,https://www.garnethealth.org/locations/garnet-health-medical-center-catskills-callicoon-campus,NY
CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,050008,https://www.sutterhealth.org/cpmc/find-location/facility/cpmc-davies-campus,CA
LAWTON INDIAN HOSPITAL,370170,https://www.ihs.gov/oklahomacity/healthcarefacilities/lawton/,OK
MYMICHIGAN MEDICAL CENTER ALMA,230030,https://www.mymichigan.org/locations/profile/?id=1889&utm_medium=local&utm_source=google_plus-local&utm_campaign=local-Alma-MMH-35,MI
ANTELOPE VALLEY HOSPITAL,050056,https://www.avmc.org/,CA
HEBREW HOME AND HOSPITAL INC,070040,https://www.hebrewhealthcare.org/the_behavioral_health_hospital_at_hebrew_senior_care,CT
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LARGO,103037,https://www.encompasshealth.com/largorehab,FL
LAKEWOOD REGIONAL MEDICAL CENTER,050581,https://www.lakewoodregional.com,CA
"SELECT SPECIALTY HOSPITAL-GULF COAST, INC",252005,https://www.selectspecialtyhospitals.com/locations-and-tours/ms/gulfport/gulf-coast/,MS
SINAI HOSPITAL OF BALTIMORE,210012,https://www.lifebridgehealth.org/Main/Home.aspx,MD
ENCOMPASS HEALTH REHABILITATION HOSPITAL CUMMING,113034,https://encompasshealth.com/locations/cummingrehab,GA
IU HEALTH JAY,151320,https://iuhealth.org/find-locations/iu-health-jay-hospital,IN
SHRINERS HOSPITALS FOR CHILDREN,263304,https://www.shrinerschildrens.org/en/locations/st-louis,MO
MUSCOGEE (CREEK) NATION LONG TERM ACUTE CARE HOSPI,372023,https://www.creekhealth.org/community-hospitals/okmulgee-physical-rehabilitation-center/,OK
PAM SPECIALTY HOSPITAL OF DENVER,062012,https://pamhealth.com/index.php/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-of-Denver,CO
ST LUKES HOSPITAL,341322,https://www.saintlukeshospital.com/,NC
DOROTHEA DIX PSYCHIATRIC CENTER,204004,https://www.maine.gov/dhhs/ddpc,ME
SELECT SPECIALTY HOSPITAL-TUCSON NORTHWEST,032002,https://www.selectspecialtyhospitals.com/locations-and-tours/az/tucson/tucson-northwest/,AZ
HENRY J CARTER SPECIALTY HOSPITAL,332008,https://www.nychealthandhospitals.org/carter/,NY
PHS INDIAN HOSPITAL AT ROSEBUD,430084,https://www.ihs.gov/greatplains/healthcarefacilities/rosebud/,SD
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,450779,https://www.texashealth.org/locations/texas-health-southwest-fort-worth,TX
PHS INDIAN HOSPITAL AT ROSEBUD,430084,https://www.ihs.gov/greatplains/healthcarefacilities/rosebud/,SD
TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,450779,https://www.texashealth.org/locations/texas-health-southwest-fort-worth,TX
SELECT SPECIALTY HOSPITAL - CENTRAL KENTUCKY,182003,https://www.selectspecialtyhospitals.com/locations-and-tours/ky/danville/central-kentucky/,KY
FROEDTERT MENOMONEE FALLS HOSPITAL,520103,https://www.froedtert.com/locations/hospital/menomonee-falls-hospital,WI
SIGNATURE PSYCHIATRIC HOSPITAL,264030,https://sphkc.net/,MO
BRYCE HOSPITAL,014007,https://mh.alabama.gov/bryce-hospital/,AL
HEALTHSOUTH REHABILITATION OF MIDLAND ODESSA,453057,https://www.encompasshealth.com/midlandrehab,TX
CRAIG HOSPITAL,062011,https://craighospital.org,CO
ADVOCATE TRINITY HOSPITAL,140048,https://www.advocatehealth.com/trin/,IL
ADAIR ACUTE CARE AT OSAWATOMIE STATE HOSPITAL,174022,https://www.kdads.ks.gov/state-hospitals-and-institutions/osawatomie-state-hospital,KS
COVENANT MEDICAL CENTER,230070,https://www.covenanthealthcare.com,MI
THE HOSPITALS OF PROVIDENCE TRANSMOUNTAIN CAMPUS,670120,https://www.thehospitalsofprovidence.com/locations/detail/transmountain-campus,TX
